,(35+50)_ln,148_adde_ln,0.627_degree_ln,50_cos_exp,((72/50)-33.6_adde),(148_degree-0_cos),(148_mmnorm-0_radian),((0.627*50)-50),((0+0.627)-(33.6*0.627)),((148/50)-72_radian),(148_degree-6_cos),(72_radian-33.6_recip),((35+0)-6),((72/50)-0_recip),((72+33.6)-0_radian),(33.6_adde-0_cos),(0_radian-0_cos),(33.6_adde-6_cos),((0/0.627)-(72+33.6)),(33.6_adde-0.627),((0/0.627)-6_adde),(6+148)_radian,72_radian_radian,(33.6*50)_radian,(33.6*0.627)_radian,33.6_adde_radian,0_radian_radian,(148/50)_negative,6_adde_negative,148_mmnorm_negative,33.6_adde_negative,(0+0.627)_negative,(148_radian/50),(148_degree/0_cos),((148/50)/(6+148)),((148/50)/50),((35+0)/50),((0+0.627)/0_cos),((148*33.6)/50),(6_adde/0.627_degree),(35_mmnorm/(35+50)),50_cos_recip,(0.627*50)_recip,(72/50)_recip,(33.6*0.627)_recip,148_radian_recip,(0_cos+148_recip),((148*33.6)+33.6),(148_degree+(35+50)),((148/50)+6_cos),(72_radian+(72*0)),(72_radian+(6*50)),(148_recip+72),((72+33.6)+(33.6*50)),((0+33.6)+6_cos),(6_cos+148),((72/50)+148_adde),(148_degree+50),(148_radian+0_recip),(0_radian+(6*50)),((0/0.627)+(72*0)),(148_adde+0_recip),((6+148)+50_cos),(72+33.6)_mmnorm,72_radian_mmnorm,(148/50)_mmnorm,(6*50)_mmnorm,148_mmnorm_mmnorm,1
33,4.3307333,4.8260574,3.3787963,1.6910032,-28.58495,6989.085,0.6130653,-21.96,-13.619201,1.3497542,6990.924,-26.238644,21.0,1.7333333,105.6,29.318283,-1.0,31.157354,-105.6,29.806284,-12.718282,2.3038347,0.023760159,21.676989,0.24663597,0.5291539,0.0,-2.711111,-12.718282,-0.6130653,-30.318283,-0.512,0.047317818,6990.085,0.02053872,0.06024691,0.6888889,0.512,74.82667,0.43354666,0.0041201487,1.9035945,0.043402776,1.7333333,14.131201,2.1293018,123.0,3394.8,7066.085,1.8720396,1.3613569,451.36136,200.0,1347.6,26.76093,121.16093,126.451614,7035.085,2.1293018,450.0,0.0,124.718285,132.52533,0.59627324,0.6393443,0.2997208,0.563204,0.6130653,0.0
34,4.189655,4.660778,4.0136356,0.986811,-24.900099,5902.4,-2.8334444,-1.1219997,169.782,2.0740144,5902.1187,-22.952803,221.0,-190.18182,80.64897,27.65317,4.285922,27.371925,114.75777,25.752281,192.03949,1.8675023,0.018277045,13.823008,0.40463713,0.46632197,0.058486547,-3.121212,-6.7182817,-0.51758796,-26.71828,-192.966,0.054475427,-6312.4717,0.029170206,0.094582185,6.818182,-206.40509,74.90909,0.12138317,0.005050505,-75.31965,0.031369597,1.8181819,23.184,1.7976891,102.06511,2496.0,5967.465,2.4675684,11521.047,133.0472,163.0,876.0,215.34636,102.34636,107.53647,5934.465,193.79768,135.35103,11718.758,297.7183,106.986725,0.47430828,0.49180326,0.3450586,0.1652065,0.51758796,0.0
35,3.5553482,4.9467597,3.1807263,0.4050713,-33.746853,7905.8174,0.6934673,-20.3,-13.524,2.616407,7906.813,-31.87355,-11.0,2.1714287,109.2,34.91828,-1.0,35.913857,-109.2,35.498283,-13.718282,2.6005406,0.023150925,20.280725,0.24336872,0.62689227,0.0,-3.942857,-13.718282,-0.6934673,-35.91828,-0.42,0.068815835,7906.8174,0.026462128,0.112653054,0.0,0.42,130.90286,0.5700695,0.0,-1.1065714,0.06802721,2.1714287,13.944,2.4085543,139.0,4614.8003,7941.8174,3.9472828,1.3264502,386.32645,214.0,1271.2,33.204426,138.00443,142.88971,7941.8174,2.4085543,385.0,0.0,140.71828,148.09631,0.61660075,0.6229508,0.4358937,0.48185232,0.6934673,0.0
36,4.4188404,4.6512737,3.6402588,0.64909387,-33.96611,5843.169,0.5125628,-15.41,-21.213501,0.890941,5845.08,-31.573551,28.0,1.6521739,108.9,34.618282,-1.0,36.52941,-108.9,34.95328,-11.718282,1.9373155,0.023150925,26.413813,0.38185188,0.6216563,0.0,-2.2173913,-11.718282,-0.5125628,-35.618282,-0.665,0.038700778,5844.169,0.019976499,0.048204158,0.8043478,0.665,72.95217,0.30755278,0.00450286,-2.3138618,0.03269042,1.6521739,21.878502,1.7802358,103.0,3388.7,5927.169,1.3062611,1.3264502,415.32645,178.0,1622.3,31.98887,101.08887,106.37046,5890.169,1.7802358,414.0,0.0,104.718285,110.567825,0.61490685,0.6229508,0.24513872,0.5181477,0.5125628,1.0
37,4.2341065,4.529566,3.3610618,0.7466649,-38.399765,5155.62,0.4522613,-13.419,-18.711601,2.1465094,5157.036,-37.013176,40.0,2.5185184,106.2,39.91828,-1.0,41.334427,-106.2,40.415283,-4.7182817,1.6057029,0.020713983,18.001326,0.33535805,0.7141587,0.0,-3.3333333,-4.7182817,-0.4522613,-40.91828,-0.503,0.058177643,5156.62,0.036231883,0.12345678,1.5555556,0.503,127.333336,0.16371681,0.006148441,-3.4230301,0.07363228,2.5185184,19.214602,1.5707964,91.0,3476.2,5225.62,2.9171865,1.1868238,55.186825,158.0,1137.6,37.783855,89.583855,95.2368,5183.62,1.5707964,54.0,0.0,92.718285,91.70786,0.5996612,0.557377,0.36850917,0.067584485,0.4522613,1.0
38,4.634729,4.733724,4.3775306,2.347193,-38.532566,6358.89,-3.0550427,21.839996,156.821,0.7255057,6360.485,-35.84336,250.0,-205.71428,105.48717,38.877243,2.6717951,40.471924,39.82087,38.42828,142.20259,2.0071287,0.021932455,36.260956,0.9000488,0.69496006,0.063055806,-1.9821428,-6.7182817,-0.55778897,-39.81828,-208.39,0.03459492,6758.325,0.017236024,0.035395406,4.535714,221.4473,73.53749,0.08435694,0.004609199,1.1720306,0.012846866,1.2857143,51.568996,1.9373155,111.94104,4155.1997,6462.831,1.3284992,14905.257,225.25664,183.0,2186.7,243.44637,110.34636,115.004,6415.831,208.93732,227.61284,15052.921,320.7183,115.85322,0.6160361,0.59016395,0.21913135,0.28035045,0.55778897,1.0
39,3.9318256,5.2079453,2.7425904,1.9096488,-34.25674,10312.606,-0.31720787,-18.954,61.057003,5.8060665,10314.23,-32.882988,92.0,-67.53846,96.77827,36.08496,0.5884113,37.708275,160.30258,36.44728,252.5843,3.1939526,0.019495515,15.428711,0.16081463,0.6408549,0.021323219,-6.923077,-5.7182817,-0.9045226,-36.71828,-70.271,0.12083049,16284.427,0.037831023,0.2662722,3.6538463,110.956696,235.38461,0.3682762,0.004951475,1.5457878,0.1419245,2.4615386,9.214,3.1415927,180.63332,6154.0,10364.24,5.9330845,4481.117,79.11701,244.0,982.0,103.01001,179.01001,185.17981,10339.24,73.141594,79.22173,4738.3027,252.71828,183.64693,0.5533597,0.52459013,0.76536524,0.09762203,0.9045226,0.0
40,3.6109178,4.910581,3.6858213,2.1498845,-40.64801,7619.3384,0.6683417,-11.248001,-27.283201,2.1285179,7619.5845,-38.733925,-7.0,2.2702703,124.2,41.91828,-1.0,42.16438,-124.2,42.222282,-9.718282,2.443461,0.025587864,25.960028,0.48832917,0.74906534,0.0,-3.5945945,-9.718282,-0.6683417,-42.91828,-0.696,0.06273751,7620.3384,0.025675675,0.097151205,0.0,0.696,144.5027,0.24370117,0.0,1.3064824,0.038831938,2.2702703,27.9792,2.3212879,134.0,5386.8003,7657.3384,4.348497,1.4660766,260.46606,217.0,1611.6,40.953903,133.7539,137.98854,7657.3384,2.3212879,259.0,0.0,135.71828,140.76541,0.70129865,0.6885246,0.39739233,0.3241552,0.6683417,0.0
41,4.189655,4.68876,2.6000571,0.5272163,-23.501616,6072.3525,0.5326633,-36.72,-5.0995,0.6026304,6072.5986,-21.094297,11.0,1.9166666,114.7,24.418282,-1.0,24.66438,-114.7,25.18328,-9.718282,1.9722221,0.028024802,19.017109,0.09310459,0.4436327,0.0,-2.2083333,-9.718282,-0.5326633,-25.418282,-0.235,0.038542688,6073.3525,0.019542772,0.046006944,0.375,0.235,50.12917,0.72177035,0.002754821,-1.5621476,0.088652484,1.9166666,5.3345003,1.850049,107.0,2428.9001,6139.3525,2.9622355,1.6057029,337.6057,198.0,1204.3,23.453903,106.7539,110.63495,6121.3525,1.850049,336.0,0.0,108.718285,112.359856,0.6476567,0.7540983,0.24413733,0.42052567,0.5326633,0.0
42,4.356709,5.157435,3.7211108,0.43635035,-46.081245,9797.252,-3.3294938,-15.065998,207.9876,1.2468046,9798.489,-43.48014,255.0,-237.96297,151.2112,47.7925,3.863009,49.02941,177.47101,47.39728,321.1527,3.1415927,0.033507917,42.788494,0.57130563,0.8398225,0.07310818,-3.1666667,-11.718282,-0.8592965,-48.118282,-240.721,0.05526876,30074.094,0.017592592,0.058641978,4.888889,738.9036,143.76668,0.28366518,0.0031080032,-1.205822,0.02568449,2.0370371,32.733402,2.984513,171.32578,7808.8003,9875.578,2.2555366,26401.92,487.91986,281.0,2607.0,284.48886,170.08887,175.75531,9851.578,242.98451,490.18878,26732.871,413.71826,179.17068,0.8774703,0.9016393,0.35008374,0.60826033,0.8592965,1.0
43,3.6888795,5.085856,2.8240514,0.51327777,-28.518282,9109.028,0.79899496,-28.24,-7.7616,2.8579893,9109.274,-26.28299,-7.0,1.6,91.4,29.118282,-1.0,29.36438,-91.4,29.824282,-9.718282,2.8972466,0.019495515,19.128809,0.14059675,0.5256632,0.0,-3.975,-9.718282,-0.79899496,-30.118282,-0.294,0.06937684,9110.028,0.023945782,0.099374995,0.0,0.294,108.915,0.5769253,0.0,-1.4993896,0.08503401,1.6,8.0556,2.7750735,160.0,4384.0,9150.028,4.7289023,1.1170107,281.117,223.0,1187.4,28.153902,159.7539,163.31828,9150.028,2.7750735,280.0,0.0,161.71828,165.33307,0.5160926,0.52459013,0.4394472,0.35043806,0.79899496,0.0
44,4.158883,5.2079453,4.68639,2.6944735,-42.07828,10312.24,0.9045226,22.325,-77.613,6.0480824,10312.24,-40.848083,39.0,2.64,108.0,43.71828,-1.0,43.71828,-108.0,42.82528,-2.7182817,3.1415927,0.020104751,18.325956,1.3876414,0.7804812,0.0,-7.2,-2.7182817,-0.9045226,-44.71828,-1.893,0.12566371,10313.24,0.04,0.288,1.56,1.893,302.4,0.025062319,0.006155303,1.0088753,0.02113048,2.64,79.506,3.1415927,181.0,7602.0,10377.24,8.2,1.1519173,1.1519173,246.0,1158.0,43.0,181.0,185.35828,10338.24,3.1415927,0.0,0.0,182.71828,180.9912,0.60982496,0.5409836,0.79597986,0.0,0.9045226,1.0
45,3.3672957,5.0020537,3.4755259,0.473285,-30.487247,8364.184,0.7336683,-12.643999,-16.186802,4.0570984,8364.644,-28.722616,-1.0,1.9310344,85.7,31.418282,-1.0,31.87798,-85.7,31.854282,-3.7182817,2.565634,0.017058576,15.032521,0.29235664,0.56580573,0.0,-5.034483,-3.7182817,-0.7336683,-32.41828,-0.564,0.087868296,8365.184,0.034248184,0.17360286,0.0,0.564,149.52414,0.11506429,0.0,-1.3367956,0.06113964,1.9310344,16.750801,2.5481806,147.0,4365.9004,8394.184,5.574785,0.9773844,29.977385,202.0,947.00006,30.240303,146.5403,150.6493,8394.184,2.5481806,29.0,0.0,148.71828,146.25194,0.48390737,0.45901638,0.55657595,0.03629537,0.7336683,0.0
46,3.8918202,4.300251,3.5137913,0.36789384,-27.536463,4067.0,0.35678393,-9.108,-15.8220005,2.0055423,4068.4163,-26.778269,25.0,3.1818182,98.0,29.71828,-1.0,31.134428,-98.0,30.13228,-4.7182817,1.2740903,0.021323219,10.751228,0.28637365,0.53613514,0.0,-3.2272727,-4.7182817,-0.35678393,-30.71828,-0.586,0.056326535,4068.0,0.044209216,0.14669421,1.2272727,0.586,90.36364,0.14052825,0.005565863,-1.0000392,0.07756748,3.1818182,16.408,1.2391838,72.0,2016.0,4117.0,2.811126,1.2217305,45.22173,141.0,714.0,27.583853,70.583855,76.9001,4090.0,1.2391838,44.0,0.0,73.718285,72.00004,0.5533597,0.57377046,0.3567839,0.055068836,0.35678393,0.0
47,4.1431346,4.660778,2.9811132,2.4961321,-39.689247,5900.465,0.51758796,-20.335999,-13.1064005,2.1706634,5900.711,-37.948082,25.0,2.1290324,105.1,40.81828,-1.0,41.064377,-105.1,41.474277,-9.718282,1.9198622,0.020104751,21.155136,0.23475377,0.7298667,0.0,-3.3225806,-9.718282,-0.51758796,-41.81828,-0.344,0.05798997,5901.465,0.030205278,0.10718002,1.032258,0.344,129.9129,0.49306983,0.005130672,1.093204,0.09377344,2.1290324,13.4504,1.7976891,104.0,4066.4,5964.465,4.076483,1.1519173,218.15192,169.0,1317.2,39.8539,103.7539,107.84732,5932.465,1.7976891,217.0,0.0,105.718285,110.91474,0.59345,0.5409836,0.36732045,0.2715895,0.51758796,1.0
48,3.1780539,4.679519,2.8607833,1.5283352,-2.7182817,6015.0566,0.5276382,-16.68,0.305,4.375,6015.3027,0.0,-7.0,0.0,0.0,1.7182817,-1.0,1.9643795,0.0,2.4132817,-9.718282,1.9547688,0.0,0.0,0.0,0.047442965,0.0,-4.375,-9.718282,-0.5276382,-2.7182817,-0.305,0.076358154,6016.0566,0.0390625,0.18229167,0.0,0.305,0.0,0.5561181,0.0,2.3574953,0.13661201,0.0,0.0,1.8325957,106.0,0.0,6040.0566,5.1289024,0.0,168.0,105.0,0.0,0.75390226,105.7539,107.718285,6040.0566,1.8325957,168.0,0.0,107.718285,112.42418,0.0,0.0,0.48366833,0.21026284,0.5276382,0.0
49,3.4965076,4.660778,3.3369157,0.36789384,-18.481918,5900.515,-0.913582,-11.198,72.9656,3.2855546,5900.9243,-18.003736,92.0,-78.36364,97.968834,21.168604,0.48149228,21.57798,67.6061,21.627283,163.28783,1.8151424,0.024369393,7.449065,0.16624959,0.38603684,0.024978628,-4.681818,-3.7182817,-0.51758796,-22.118282,-82.491,0.08171314,6214.1763,0.04501748,0.2128099,4.2272725,86.8621,90.82727,0.13217162,0.0033670033,-1.0000392,0.092575446,3.6363637,9.5254,1.7976891,103.94968,2017.6,5934.465,5.2221203,6561.3965,23.396263,183.0,526.2,101.94031,103.5403,109.354645,5923.465,83.79769,23.43117,6727.006,187.71829,103.00004,0.5612648,0.65573764,0.5175879,0.027534418,0.51758796,0.0
50,3.713572,4.6416783,3.405773,1.9096488,-24.995205,5787.0015,-0.120780885,-12.323999,23.796799,3.0119507,5786.333,-23.327335,50.0,-34.076923,73.57168,27.046246,0.7562822,26.37798,-5.758934,26.39228,64.72278,1.7802358,0.015230871,10.981612,0.22216648,0.46981263,0.010966227,-3.8846154,-3.7182817,-0.50753766,-26.918282,-36.526,0.06779933,-45222.777,0.038084466,0.14940828,1.9615384,-285.44034,94.0077,0.12337692,0.0036954917,1.5457878,0.073120795,1.9230769,12.729201,1.7627826,100.87204,2468.4001,5827.8735,4.4249177,1800.8727,26.872665,151.0,703.4,60.740303,101.5403,105.641365,5812.8735,37.762783,26.628319,1868.441,139.71829,102.64692,0.4189723,0.40983605,0.42945495,0.032540675,0.50753766,0.0
51,3.9318256,4.507759,2.9752824,1.1667843,-24.918282,5042.561,0.040785342,-19.74,14.997199,1.781416,5041.7446,-23.248083,39.0,-20.8,89.99857,27.651115,0.93425876,26.83462,-23.148544,26.776283,59.533176,1.6231562,0.020104751,12.77581,0.14564423,0.47330332,0.0070062005,-2.9333334,-7.7182817,-0.44221106,-27.118282,-23.342,0.051196326,-9462.68,0.03154122,0.09777778,1.4666667,-43.807343,71.57333,0.39388725,0.0041592396,6.482921,0.09746589,2.2,8.3448,1.5358897,87.46717,2171.5999,5093.0283,3.2169957,1519.152,151.15192,154.0,822.4,47.683662,88.28366,92.91828,5072.0283,24.53589,150.40143,1585.2515,113.718285,93.15425,0.5104461,0.5409836,0.3242881,0.18773468,0.44221106,0.0
52,4.5217886,5.1858106,3.2868009,1.1265728,-34.866558,10084.079,-4.3515654,-30.914,284.7291,1.4636863,10084.202,-32.129204,326.0,-298.44827,118.46401,36.440376,5.2580843,36.56378,518.69824,35.951283,631.68,3.2114058,0.027415568,34.11421,0.27467817,0.6356189,0.09138522,-3.0344827,-10.718282,-0.8844221,-36.41828,-300.467,0.052961715,-456361.97,0.016491754,0.052318666,5.7586207,-13597.873,102.26207,0.40057668,0.0037329819,8.39066,0.03691944,1.5517242,15.737901,3.0717795,175.9779,5964.9004,10176.057,2.8889828,27001.57,465.5708,266.0,2078.3,333.5545,175.8545,180.27,10142.057,303.07178,469.236,27642.398,478.71826,184.11919,0.6984754,0.7377049,0.33547044,0.5807259,0.8844221,1.0
53,4.4308167,5.028595,3.716941,0.67032987,-35.84685,8595.273,-5.215257,-11.844,317.80338,2.4195113,8593.612,-33.548084,377.0,-340.42856,94.73097,38.32574,6.8764853,36.66438,375.6231,36.700283,466.60483,2.740167,0.020104751,25.436428,0.4348418,0.65307224,0.10417916,-3.5714285,-9.718282,-0.75376886,-37.41828,-342.718,0.062333185,-9470.799,0.022747952,0.08503401,9.142858,-377.66754,123.92857,0.23623402,0.005050505,-2.5000918,0.033160895,1.5714285,24.9146,2.6179938,149.09254,5239.7,8678.366,4.3253307,22573.152,295.15192,216.0,1558.1,377.45392,150.7539,154.2897,8636.366,344.61798,299.96902,23048.322,494.71826,156.60002,0.5686053,0.5409836,0.39483127,0.36795995,0.75376886,0.0
54,3.4339871,4.3270197,2.6539004,0.57826144,-23.337328,4181.592,0.36683416,-15.792,-5.456,2.6035259,4182.0513,-22.127335,9.0,2.3809524,73.0,24.71828,-1.0,25.177979,-73.0,25.470282,-3.7182817,1.2915436,0.015230871,8.42994,0.09955358,0.44886866,0.0,-3.4761906,-3.7182817,-0.36683416,-25.71828,-0.248,0.060670964,4182.592,0.04697555,0.16553289,0.47619048,0.248,79.95238,0.2616785,0.0032583904,-1.8257196,0.1920123,2.3809524,5.704,1.2740903,74.0,1702.0,4213.592,4.016493,0.87266463,21.872665,123.0,556.0,23.540302,73.5403,78.099236,4203.592,1.2740903,21.0,0.0,75.718285,73.45227,0.4121965,0.40983605,0.38430247,0.026282854,0.36683416,0.0
55,4.3820267,5.24554,2.677806,0.37256667,-38.759747,10715.053,-4.366102,-30.585999,294.6782,3.3741517,10713.557,-36.513176,336.0,-302.34146,100.394196,41.160458,6.0479755,39.66438,1091.1504,40.16428,1187.1321,3.3859386,0.020713983,26.977556,0.16712925,0.70543206,0.0926037,-4.5609756,-9.718282,-0.93969846,-40.41828,-304.254,0.07960404,-14436.379,0.023510184,0.11124331,8.365853,-409.94946,171.94878,0.6677796,0.0049242424,-1.0128231,0.09602458,1.6585366,9.575801,3.2637656,186.25783,7087.6,10794.311,5.314878,20673.188,288.18683,255.0,1651.4,342.45392,187.7539,191.37682,10755.311,307.26376,292.3058,21868.85,493.71826,193.01266,0.59683794,0.557377,0.5042284,0.35919902,0.93969846,1.0
56,4.5108595,4.63199,4.009486,2.4961321,-46.67957,5730.5767,-1.4173496,-1.1779995,65.9404,1.6899167,5728.5776,-45.26411,170.0,-107.16129,132.88014,50.5173,2.9188828,48.51828,-20.454887,48.55628,111.62683,1.7453293,0.026806332,25.321236,0.7857751,0.86425704,0.033507917,-3.2258065,-2.7182817,-0.5025126,-49.51828,-110.962,0.056300946,-5735.1934,0.032258064,0.10405827,5.483871,-111.070755,150.96774,0.049317013,0.006660007,1.093204,0.03353229,2.8387096,45.0216,1.7453293,99.00098,4726.8,5820.5776,4.225806,9681.536,1.5358897,188.0,1585.6,157.8,101.0,105.55699,5760.5776,111.74533,1.9198622,9794.345,212.71829,100.91474,0.7611519,0.72131145,0.3566218,0.0,0.5025126,0.0
57,3.7841897,5.0020537,4.625402,2.717856,-41.354645,8364.184,0.7336683,34.364,-70.3495,1.8870118,8364.184,-39.06883,0.0,1.8636364,122.5,42.21828,-1.0,42.21828,-122.5,41.437283,-2.7182817,2.5481806,0.024978628,31.101767,1.2589147,0.7543013,0.0,-3.3181818,-2.7182817,-0.7336683,-43.21828,-1.781,0.057913195,8365.184,0.022727272,0.07541322,0.0,1.781,134.38637,0.026638389,0.0,1.0001568,0.012760962,1.8636364,72.1305,2.5481806,147.0,5953.5,8409.184,4.318182,1.43117,1.43117,228.0,1904.5,41.5,147.0,150.58191,8409.184,2.5481806,0.0,0.0,148.71828,146.99985,0.69169956,0.6721311,0.36683413,0.0,0.7336683,0.0
58,4.1431346,4.679519,2.2937632,0.36789384,-41.30919,6016.8657,-1.9507294,-18.194,134.9935,3.655717,6015.0566,-40.382988,183.0,-139.09091,103.02163,45.02729,3.2873774,43.21828,715.30927,44.04528,818.091,1.8325957,0.019495515,15.934856,0.1253059,0.77175456,0.043255676,-4.7727275,-2.7182817,-0.5276382,-44.21828,-142.173,0.08329981,-7436.3203,0.045454547,0.21694216,8.318182,-175.73703,198.06818,0.27423683,0.0065736733,-1.0000392,0.26274306,2.909091,7.1794996,1.8325957,104.19099,4399.0,6079.0566,5.7727275,9089.117,1.1170107,169.0,1018.5,184.5,106.0,110.62737,6038.0566,143.8326,2.4783676,9908.81,249.71829,104.00004,0.5957086,0.52459013,0.5276382,0.0,0.5276382,0.0
59,3.0445225,4.4626646,2.8574994,0.57826144,-2.7182817,4811.845,0.42211056,-14.616,0.304,4.0,4813.261,0.0,-2.0,0.0,0.0,1.7182817,-1.0,3.1344285,0.0,2.4142818,-4.7182817,1.5009831,0.0,0.0,0.0,0.047442965,0.0,-4.0,-4.7182817,-0.42211056,-2.7182817,-0.304,0.06981317,4812.845,0.046511628,0.1904762,0.0,0.304,0.0,0.27088672,0.0,-1.8257196,0.1566416,0.0,0.0,1.4660766,85.0,0.0,4833.845,3.5838532,0.0,42.0,84.0,0.0,-0.41614684,83.583855,86.718285,4833.845,1.4660766,42.0,0.0,86.718285,85.45227,0.0,0.0,0.44221103,0.05256571,0.42211056,0.0
60,3.6635616,4.910581,2.7388935,1.3055742,-33.77213,7619.3384,0.6683417,-28.47,-8.613,2.1536193,7620.484,-31.643364,-8.0,1.8461539,104.9,34.618282,-1.0,35.763783,-104.9,35.34828,-10.718282,2.4609141,0.021932455,22.394321,0.1550376,0.6216563,0.0,-3.4102564,-10.718282,-0.6683417,-35.618282,-0.27,0.059520204,7620.3384,0.024186216,0.08744247,0.0,0.27,112.19744,0.6928493,0.0,3.7503338,0.094966754,1.8461539,8.883,2.3212879,134.0,4408.6,7659.3384,3.2647564,1.2566371,313.25662,205.0,1388.0001,32.7545,132.8545,137.56444,7659.3384,2.3212879,312.0,0.0,135.71828,141.26665,0.59232074,0.59016395,0.37701324,0.39048812,0.6683417,1.0
61,3.583519,3.8441355,3.5154965,0.8798853,-25.99606,2520.0142,0.22110553,-14.868,-14.088,0.14011812,2520.7305,-23.917896,-5.0,1.7222222,87.0,26.71828,-1.0,27.434618,-87.0,27.13128,-7.7182817,0.8552113,0.01888628,15.707963,0.25612706,0.48377526,0.0,-1.2222222,-7.7182817,-0.22110553,-27.71828,-0.587,0.021331802,2521.0142,0.02494331,0.033950616,0.0,0.587,30.555555,0.22948796,0.0,-7.814717,0.0473216,1.7222222,14.675,0.7679449,45.0,1125.0,2557.0142,1.5058844,1.0821041,181.0821,106.0,987.0,25.283663,44.28366,48.440502,2557.0142,0.7679449,180.0,0.0,46.71828,48.872036,0.49124786,0.50819665,0.13512003,0.22528161,0.22110553,0.0
62,4.060443,4.967855,3.6901224,1.5283352,-25.701616,8079.3975,-1.5254787,-7.223999,110.944405,4.862709,8079.1206,-24.387709,160.0,-125.583336,81.16598,28.811178,2.9269173,28.53443,99.71874,27.419283,178.40047,2.4958208,0.01766781,10.639526,0.30987623,0.4907566,0.03899103,-5.875,-4.7182817,-0.7085427,-28.118282,-128.699,0.10253809,-11659.335,0.041083917,0.24479167,6.75,-185.74077,149.22499,0.117810525,0.0059212814,2.3574953,0.059608962,2.4166667,17.7546,2.4609141,140.3071,3606.7998,8136.7046,5.4588532,7425.012,49.01229,199.0,693.0,152.98384,140.58385,146.13495,8102.7046,130.4609,50.23402,7607.1187,271.71826,143.42418,0.47092038,0.4754098,0.64949745,0.060075097,0.7085427,0.0
63,3.7376697,4.7597632,2.6934311,0.67032987,-33.94685,6530.7188,0.5728643,-31.164001,-8.204399,1.5623683,6530.965,-31.648083,-7.0,1.5714285,98.8,34.51828,-1.0,34.764378,-98.8,35.26028,-9.718282,2.1118484,0.020104751,24.043655,0.14769673,0.61991096,0.0,-2.7142856,-9.718282,-0.5728643,-35.51828,-0.258,0.04737322,6531.7188,0.022432113,0.064625844,0.0,0.258,89.02857,0.6574265,0.0,-2.5000918,0.09228498,1.5714285,8.4623995,1.9896753,115.0,3772.0,6573.7188,3.4681878,1.1519173,295.15192,180.0,1476.4,33.5539,114.7539,118.28971,6573.7188,1.9896753,294.0,0.0,116.718285,120.60001,0.5578769,0.5409836,0.30007175,0.36795995,0.5728643,1.0
64,4.0775375,4.622207,2.4536777,2.3030248,-29.40578,5671.2817,0.49748743,-25.504,-5.6839995,1.8022064,5671.998,-27.708456,22.0,2.3125,103.0,30.71828,-1.0,31.434618,-103.0,31.515282,-7.7182817,1.8151424,0.022541689,16.196655,0.10274752,0.55358845,0.0,-3.09375,-7.7182817,-0.49748743,-31.71828,-0.203,0.053996123,5672.2817,0.029747596,0.09667969,0.84375,0.203,89.71875,0.6635933,0.004622496,1.1987197,0.15394089,2.3125,5.8869996,1.727876,100.0,2900.0,5731.2817,3.3774123,1.2915436,161.29155,173.0,1031.0,29.283663,99.28366,104.030785,5704.2817,1.727876,160.0,0.0,101.718285,104.83422,0.5815923,0.6065573,0.3420226,0.20025031,0.49748743,0.0
65,4.2195077,4.7159805,3.8915732,2.598862,-32.902493,6244.2397,0.5477387,-5.5099983,-26.9325,1.3325313,6244.2397,-30.96411,30.0,2.3157895,120.5,34.21828,-1.0,34.21828,-120.5,34.36328,-2.7182817,1.9024088,0.026806332,21.554815,0.48498335,0.6146749,0.0,-2.868421,-2.7182817,-0.5477387,-35.21828,-0.855,0.05006339,6245.2397,0.02631579,0.07548477,0.7894737,0.855,93.22369,0.055488855,0.004456328,1.0470396,0.030778699,2.3157895,27.7875,1.9024088,110.0,3575.0,6313.2397,3.868421,1.5358897,1.5358897,197.0,1355.5,33.5,110.0,114.03407,6283.2397,1.9024088,0.0,0.0,111.718285,109.95507,0.6804065,0.72131145,0.31711185,0.0,0.5477387,1.0
66,3.988984,4.7159805,3.8798082,0.43635035,-43.714577,6244.2397,0.5477387,-8.369999,-35.2365,0.41281557,6245.656,-41.0943,-2.0,1.7037038,134.7,44.41828,-1.0,45.834427,-134.7,44.57328,-4.7182817,1.9373155,0.028024802,40.2438,0.629741,0.79269856,0.0,-2.0185184,-4.7182817,-0.5477387,-45.41828,-0.845,0.035229795,6245.2397,0.01818485,0.037379973,0.0,0.845,86.19074,0.09745509,0.0,-1.205822,0.021915406,1.7037038,36.0815,1.9024088,110.0,4697.0005,6299.2397,1.6023716,1.6057029,109.605705,201.0,2440.5,42.283855,108.583855,113.42199,6299.2397,1.9024088,108.0,0.0,111.718285,110.17069,0.7605872,0.7540983,0.22315279,0.13516897,0.5477387,0.0
67,3.637586,4.5820885,2.9516127,2.6944735,-19.678284,5442.1436,-0.1858382,-16.650002,31.7876,2.6480827,5442.558,-18.448084,50.0,-35.36,84.936775,21.363209,-0.29184854,21.77798,28.172462,21.984283,110.05418,1.6755161,0.020104751,8.552114,0.11425623,0.38952753,0.011575462,-3.8,-3.7182817,-0.47738692,-22.318283,-38.334,0.06632251,5699.14,0.039583333,0.152,2.04,40.13722,74.48,0.19430019,0.0034556086,1.0088753,0.11976049,2.64,6.5464,1.6580628,95.95507,1881.6,5481.0986,4.3403025,2509.1519,26.151917,161.0,575.6,58.1403,95.5403,100.358284,5468.0986,39.658062,25.663225,2621.7725,135.71829,96.9912,0.48334274,0.5409836,0.42010048,0.03128911,0.47738692,0.0
