,INDUS_square_negative,NOX_exp_negative,LSTAT_tanh_negative,LSTAT_recip_negative,PTRATIO_zscore_negative,RM_zscore_abs,RM_negative_abs,NOX_exp_relu,ZN_tanh_relu,RM_relu_relu,LSTAT_square_relu,ZN_recip_relu,NOX_tanh_sigmoid,PTRATIO_radian_sigmoid,LSTAT_recip_sigmoid,CRIM_radian_sigmoid,NOX_tanh_cos,RM_negative_cos,RM_tanh_cos,LSTAT_radian_cos,RM_relu_cos,RM_zscore_tanh,LSTAT_recip_tanh,RM_adde_tanh,NOX_exp_tanh,RM_tanh_tanh,INDUS_square_mmnorm,PTRATIO_relu_mmnorm,NOX_exp_mmnorm,RM_relu_mmnorm,NOX_tanh_mmnorm,LSTAT_square_mmnorm,RM_zscore_recip,LSTAT_radian_recip,LSTAT_adde_recip,ZN_recip_recip,LSTAT_square_recip,NOX_tanh_adde,RM_negative_adde,LSTAT_adde_adde,LSTAT_square_adde,RM_adde_adde,MEDV
52,-31.809599,-1.5511552,-0.99994814,-0.18939394,0.76545703,0.32249397,6.511,1.5511552,1.0,6.511,27.878403,21.0,0.6017627,0.5727831,0.5472074,0.5002339,0.915995,0.9741622,0.54030603,0.99575686,0.9741622,0.31176022,0.18716145,1.0,0.9139759,0.7615924,0.04107392,0.44680834,0.08866179,0.56524235,0.13670242,0.017296877,3.1008332,10.851473,0.12502685,21.0,0.03587006,3.1310968,-3.7927184,10.716564,30.596684,11.947564,25.0
53,-31.809599,-1.5511552,-0.9999999,-0.11862396,0.76545703,0.40835595,5.998,1.5511552,1.0,5.998,71.0649,21.0,0.6017627,0.5727831,0.52962124,0.5002174,0.915995,0.95960957,0.5403127,0.9891957,0.95960957,-0.3870759,0.11807066,0.99999994,0.9139759,0.76158905,0.04107392,0.44680834,0.08866179,0.46694773,0.13670242,0.047314018,-2.448844,6.796652,0.08969992,21.0,0.014071643,3.1310968,-3.2797184,13.866564,73.78319,11.434564,23.4
54,-16.0,-1.5068177,-1.0,-0.067567565,-1.222702,0.5650686,5.888,1.5068177,1.0,5.888,219.04001,75.0,0.59591496,0.59103954,0.51688546,0.50005937,0.92548865,0.92292523,0.5403153,0.9668234,0.92292523,-0.5117284,0.067464925,0.99999994,0.90637267,0.7615877,0.020523181,0.9042553,0.04045236,0.44587082,0.06400347,0.15016535,-1.7696966,3.8713362,0.057083223,75.0,0.004565376,3.1067545,-3.1697183,20.236565,221.75829,11.324563,18.9
55,-1.4884001,-1.4963068,-0.99986726,-0.20790021,0.25685814,1.3738918,7.249,1.4963068,1.0,7.249,23.136099,90.0,0.594479,0.57747436,0.5517887,0.5000572,0.9277296,0.5687469,0.5403032,0.99647826,0.5687469,0.8795761,0.20495579,1.0,0.9044786,0.7615937,0.0016596995,0.56382966,0.029023528,0.70664877,0.046204567,0.0140007,0.7278593,11.911805,0.13283244,90.0,0.0432225,3.1007948,-4.5307183,10.246563,25.854382,12.685563,35.4
56,-0.54760003,-1.5068177,-0.9999805,-0.17331022,0.5342758,0.14013727,6.383,1.5068177,1.0,6.383,33.2929,85.0,0.59591496,0.57491714,0.54321945,0.50008965,0.92548865,0.99502265,0.5403071,0.9949335,0.99502265,0.13922706,0.1715956,1.0,0.90637267,0.76159173,0.00043676305,0.49999988,0.04045236,0.5407166,0.06400347,0.02106027,7.1358604,9.929945,0.11780948,85.0,0.030036435,3.1067545,-3.6647182,11.206563,36.01118,11.819564,24.7
57,-1.7424002,-1.5083253,-0.9992588,-0.25316456,1.5514725,0.7570146,6.816,1.5083253,1.0,6.816,15.6025,100.0,0.59611934,0.5655075,0.56295526,0.50006247,0.9251668,0.86138076,0.5403043,0.9976245,0.86138076,0.63931507,0.24789107,1.0,0.9066414,0.76159316,0.0019898717,0.26595747,0.042091608,0.6236827,0.066538334,0.008764408,1.3209785,14.50526,0.14996368,100.0,0.06409229,3.1076033,-4.0977182,9.386563,18.320782,12.252563,31.6
58,-26.3169,-1.5730242,-0.9999978,-0.14577259,-0.57539475,0.19893135,6.145,1.5730242,1.0,6.145,47.0596,25.0,0.6045265,0.58512056,0.53637874,0.50067395,0.9113017,0.9904676,0.54031,0.99284095,0.9904676,-0.1963481,0.14474876,0.99999994,0.91750544,0.76159024,0.033934016,0.75531924,0.112440586,0.49511403,0.17118645,0.03062893,-5.0268598,8.352155,0.10440286,25.0,0.021249648,3.1426437,-3.4267182,12.296563,49.77788,11.581563,23.3
59,-26.3169,-1.5730242,-1.0,-0.10845987,-0.57539475,0.5095068,5.927,1.5730242,1.0,5.927,85.00841,25.0,0.6045265,0.58512056,0.5270884,0.5004506,0.9113017,0.93723387,0.5403143,0.9870804,0.93723387,-0.4695608,0.10803656,0.99999994,0.91750544,0.76158816,0.033934016,0.75531924,0.112440586,0.45334357,0.17118645,0.057005566,-1.9626822,6.214293,0.08376414,25.0,0.011763542,3.1426437,-3.2087183,14.656564,87.72669,11.363564,19.6
60,-26.3169,-1.5730242,-1.0,-0.07604563,-0.57539475,0.7744932,5.741,1.5730242,1.0,5.741,172.92249,25.0,0.6045265,0.58512056,0.51900226,0.50065154,0.9113017,0.8565832,0.5403197,0.97377783,0.8565832,-0.64953464,0.075899385,0.9999999,0.91750544,0.7615855,0.033934016,0.75531924,0.112440586,0.41770452,0.17118645,0.118110985,-1.2911669,4.357094,0.0630188,25.0,0.005782938,3.1426437,-3.0227184,18.586563,175.64076,11.177564,18.7
61,-26.3169,-1.5730242,-1.0,-0.06925208,-0.57539475,0.4539451,5.966,1.5730242,1.0,5.966,208.51358,25.0,0.6045265,0.58512056,0.5173061,0.50074923,0.9113017,0.9501171,0.54031336,0.9684093,0.9501171,-0.42513645,0.06914159,0.99999994,0.91750544,0.7615887,0.033934016,0.75531924,0.112440586,0.4608162,0.17118645,0.14284886,-2.2029095,3.9678516,0.058280896,25.0,0.0047958507,3.1426437,-3.2477183,19.876564,211.23186,11.402564,16.0
62,-26.3169,-1.5730242,-0.99999714,-0.1485884,-0.57539475,0.2441373,6.456,1.5730242,1.0,6.456,45.2929,25.0,0.6045265,0.58512056,0.5370789,0.5004811,0.9113017,0.9851047,0.54030645,0.9931094,0.9851047,0.23939979,0.14750443,1.0,0.91750544,0.76159203,0.033934016,0.75531924,0.112440586,0.5547039,0.17118645,0.02940097,4.096056,8.513489,0.10583934,25.0,0.022078516,3.1426437,-3.737718,12.166564,48.01118,11.892564,22.2
63,-26.3169,-1.5730242,-1.0,-0.10526316,-0.57539475,0.68008316,6.762,1.5730242,1.0,6.762,90.25,25.0,0.6045265,0.58512056,0.52629155,0.50055194,0.9113017,0.8875416,0.54030454,0.9862856,0.8875416,0.5915735,0.104876086,1.0,0.91750544,0.761593,0.033934016,0.75531924,0.112440586,0.6133359,0.17118645,0.060648777,1.4704084,6.0311346,0.08184457,25.0,0.011080332,3.1426437,-4.0437183,14.9365635,92.968285,12.198564,25.0
64,-1.9044,-1.5160375,-0.9999998,-0.1242236,-0.06679591,1.1673164,7.104,1.5160375,1.0,7.104,64.802505,17.5,0.5971586,0.5804525,0.53101605,0.5000851,0.92351913,0.68162525,0.54030347,0.9901462,0.68162525,0.82341,0.12358853,1.0,0.90800464,0.7615935,0.0022004535,0.6382979,0.050477266,0.67886573,0.07943511,0.042961285,0.85666573,7.117488,0.092865326,17.5,0.015431502,3.1119215,-4.3857183,13.486564,67.52079,12.540564,33.0
65,-11.356899,-1.488844,-0.99982435,-0.21413276,1.0891101,0.00764411,6.29,1.488844,1.0,6.29,21.8089,80.0,0.5934476,0.5697909,0.5533296,0.5001564,0.92931736,0.99997675,0.54030806,0.99668014,0.99997675,0.007643961,0.21091881,0.99999994,0.9031118,0.7615913,0.014487661,0.37234044,0.020909071,0.52289706,0.033432722,0.013078219,130.81967,12.268903,0.13534947,80.0,0.04585284,3.096518,-3.5717182,10.106564,24.527184,11.726563,23.5
66,-11.356899,-1.488844,-1.0,-0.09765625,1.0891101,0.70895886,5.787,1.488844,1.0,5.787,104.8576,80.0,0.5934476,0.5697909,0.5243947,0.50019103,0.92931736,0.87940514,0.54031813,0.98407173,0.87940514,-0.6100236,0.097346984,0.99999994,0.9031118,0.7615862,0.014487661,0.37234044,0.020909071,0.4265185,0.033432722,0.070801914,-1.4105191,5.595291,0.07717073,80.0,0.009536743,3.096518,-3.0687184,15.676563,107.57588,11.223563,19.4
67,-36.844902,-1.5053117,-0.9999998,-0.12345678,-0.20550428,0.5793155,5.878,1.5053117,1.0,5.878,65.61001,12.5,0.5957104,0.5817271,0.530825,0.50025254,0.92581004,0.9190293,0.5403155,0.9900237,0.9190293,-0.5221678,0.12283335,0.99999994,0.9061035,0.7615876,0.047619257,0.6702126,0.038814902,0.44395465,0.061466694,0.043522548,-1.7261752,7.0735526,0.09243612,12.5,0.015241577,3.105905,-3.159718,13.536564,68.32829,11.314563,22.0
68,-36.844902,-1.5053117,-1.0,-0.07639419,-0.20550428,0.9839185,5.594,1.5053117,1.0,5.594,171.3481,12.5,0.5957104,0.5817271,0.5190893,0.5005914,0.92581004,0.7717643,0.5403256,0.97401553,0.7717643,-0.75475717,0.07624593,0.9999999,0.9061035,0.7615825,0.047619257,0.6702126,0.038814902,0.3895381,0.061466694,0.117016695,-1.0163443,4.3770647,0.063257985,12.5,0.005836073,3.105905,-2.875718,18.526564,174.06638,11.030563,17.4
69,-36.844902,-1.5053117,-0.99999994,-0.11376564,-0.20550428,0.56934226,5.885,1.5053117,1.0,5.885,77.2641,12.5,0.5957104,0.5817271,0.52841073,0.5005592,0.92581004,0.9217662,0.5403153,0.9882551,0.9217662,-0.51487607,0.11327736,0.99999994,0.9061035,0.7615876,0.047619257,0.6702126,0.038814902,0.445296,0.061466694,0.05162282,-1.7564127,6.518291,0.086893946,12.5,0.0129426215,3.105905,-3.1667185,14.226563,79.98238,11.321564,20.9
70,-116.85611,-1.5113449,-0.9999971,-0.14880952,-0.34421355,0.18857557,6.417,1.5113449,0.0,6.417,45.158398,0.0,0.59652746,0.5830006,0.5371339,0.5003851,0.924522,0.9910602,0.5403068,0.99312985,0.9910602,0.18637161,0.14772074,1.0,0.90717745,0.76159185,0.151625,0.7021278,0.04537487,0.54723126,0.07160175,0.029307485,5.302914,8.526157,0.10595149,0.0,0.022144275,3.1092987,-3.698718,12.156564,47.87668,11.853563,24.2
71,-116.85611,-1.5113449,-1.0,-0.10121457,-0.34421355,0.46106857,5.961,1.5113449,0.0,5.961,97.6144,0.0,0.59652746,0.5830006,0.5252821,0.5006927,0.924522,0.9485457,0.5403135,0.9851693,0.9485457,-0.43095475,0.100870356,0.99999994,0.90717745,0.7615885,0.151625,0.7021278,0.04537487,0.45985812,0.07160175,0.06576747,-2.1688747,5.799168,0.0793759,0.0,0.01024439,3.1092987,-3.2427182,15.316564,100.33269,11.397563,21.7
72,-116.85611,-1.5113449,-0.99996793,-0.18115942,-0.34421355,0.31290394,6.065,1.5113449,0.0,6.065,30.4704,0.0,0.59652746,0.5830006,0.5451664,0.5003998,0.924522,0.9762919,0.5403114,0.9953627,0.9762919,-0.30307662,0.17920327,0.99999994,0.90717745,0.76158965,0.151625,0.7021278,0.04537487,0.47978538,0.07160175,0.019098468,-3.195869,10.37967,0.121384546,0.0,0.032818735,3.1092987,-3.3467183,10.956563,33.188683,11.501563,22.8
73,-116.85611,-1.5113449,-0.99999946,-0.132626,-0.34421355,0.056465637,6.245,1.5113449,0.0,6.245,56.8516,0.0,0.59652746,0.5830006,0.533108,0.5008525,0.924522,0.99927104,0.54030865,0.9913535,0.99927104,-0.0564057,0.13185382,0.99999994,0.90717745,0.76159096,0.151625,0.7021278,0.04537487,0.51427466,0.07160175,0.037434943,-17.709887,7.5989103,0.09748221,0.0,0.017589655,3.1092987,-3.5267181,12.976563,59.56988,11.681563,23.4
74,-164.6089,-1.5480561,-0.99999744,-0.14749262,-0.113032326,0.01657537,6.273,1.5480561,0.0,6.273,45.968403,0.0,0.60136473,0.58087754,0.53680646,0.5003445,0.91665995,0.99994814,0.5403083,0.99300677,0.99994814,-0.016573852,0.14643231,0.99999994,0.9134642,0.76159114,0.21369839,0.6489363,0.0852921,0.5196397,0.13174331,0.029870484,-60.33048,8.450705,0.1052822,0.0,0.021754073,3.1294365,-3.554718,12.216563,48.686684,11.709563,24.1
75,-164.6089,-1.5480561,-0.99999994,-0.111856826,-0.113032326,0.0019452089,6.286,1.5480561,0.0,6.286,79.92359,0.0,0.60136473,0.58087754,0.5279351,0.500415,0.91665995,0.99999607,0.5403081,0.9878516,0.99999607,0.0019452064,0.11139263,0.99999994,0.9134642,0.76159126,0.21369839,0.6489363,0.0852921,0.52213055,0.13174331,0.053471323,514.0836,6.408924,0.085775934,0.0,0.01251195,3.1294365,-3.567718,14.376563,82.64188,11.722564,21.4
76,-164.6089,-1.5480561,-1.0,-0.08354219,-0.113032326,0.008027358,6.279,1.5480561,0.0,6.279,143.2809,0.0,0.60136473,0.58087754,0.5208734,0.50044304,0.91665995,0.99999124,0.54030824,0.97825634,0.99999124,-0.008027186,0.08334838,0.99999994,0.9134642,0.76159126,0.21369839,0.6489363,0.0852921,0.5207893,0.13174331,0.09750835,-124.57399,4.7866144,0.06808148,0.0,0.0069792974,3.1294365,-3.560718,17.406563,145.99918,11.715564,20.0
77,-164.6089,-1.5480561,-1.0,-0.09737098,-0.113032326,0.2060548,6.14,1.5480561,0.0,6.14,105.47291,0.0,0.60136473,0.58087754,0.5243235,0.5003799,0.91665995,0.9897665,0.54031014,0.9839785,0.9897665,-0.20318723,0.09706441,0.99999994,0.9134642,0.7615902,0.21369839,0.6489363,0.0852921,0.49415594,0.13174331,0.07122959,-4.853078,5.578946,0.076992474,0.0,0.009481108,3.1294365,-3.4217181,15.706564,108.19119,11.576564,20.8
78,-164.6089,-1.5480561,-1.0,-0.081037275,-0.113032326,0.07498622,6.232,1.5480561,0.0,6.232,152.2756,0.0,0.60136473,0.58087754,0.52024823,0.50024635,0.91665995,0.9986903,0.54030883,0.9768966,0.9986903,-0.07484599,0.080860354,0.99999994,0.9134642,0.76159096,0.21369839,0.6489363,0.0852921,0.5117838,0.13174331,0.1037602,-13.335784,4.643094,0.06640864,0.0,0.00656704,3.1294365,-3.5137181,17.776564,154.99388,11.668563,21.2
79,-164.6089,-1.5480561,-1.0,-0.1098901,-0.113032326,0.58501375,5.874,1.5480561,0.0,5.874,82.810005,0.0,0.60136473,0.58087754,0.5274449,0.5003659,0.91665995,0.9174453,0.54031557,0.9874138,0.9174453,-0.52629995,0.1094499,0.99999994,0.9134642,0.76158756,0.21369839,0.6489363,0.0852921,0.44318837,0.13174331,0.05547755,-1.7093616,6.2962394,0.084614664,0.0,0.012075836,3.1294365,-3.1557183,14.536564,85.52829,11.310563,20.3
80,-23.619602,-1.5311207,-0.99994916,-0.18903592,-0.25174072,0.63022035,6.727,1.5311207,1.0,6.727,27.9841,25.0,0.5991616,0.5821517,0.5471188,0.50017947,0.9202908,0.90312016,0.5403047,0.99574083,0.90312016,0.55820394,0.18681595,1.0,0.91061616,0.761593,0.030427825,0.6808511,0.06687772,0.60662967,0.104322314,0.017370343,1.5867466,10.83096,0.12487073,25.0,0.03573458,3.1202548,-4.0087185,10.726563,30.702381,12.163564,28.0
81,-23.619602,-1.5311207,-0.9999989,-0.13850416,-0.25174072,0.4763568,6.619,1.5311207,1.0,6.619,52.128395,25.0,0.5991616,0.5821517,0.5345708,0.50019467,0.9202908,0.94414216,0.5403053,0.9920709,0.94414216,0.4433212,0.13762525,1.0,0.91061616,0.7615926,0.030427825,0.6808511,0.06687772,0.585936,0.104322314,0.03415204,2.0992668,7.9357033,0.100621015,25.0,0.019183403,3.1202548,-3.9007182,12.656564,54.846676,12.055564,23.9
82,-23.619602,-1.5311207,-0.9999971,-0.14880952,-0.25174072,0.024740133,6.302,1.5311207,1.0,6.302,45.158398,25.0,0.5991616,0.5821517,0.5371339,0.5001596,0.9202908,0.99982303,0.540308,0.99312985,0.99982303,0.024735088,0.14772074,1.0,0.91061616,0.7615913,0.030427825,0.6808511,0.06687772,0.5251964,0.104322314,0.029307485,40.420155,8.526157,0.10595149,25.0,0.022144275,3.1202548,-3.5837183,12.156564,47.87668,11.738564,24.8
83,-23.619602,-1.5311207,-0.9999994,-0.1331558,-0.25174072,0.16758911,6.167,1.5311207,1.0,6.167,56.400105,25.0,0.5991616,0.5821517,0.53323984,0.500155,0.9202908,0.99325806,0.5403097,0.99142206,0.99325806,-0.16603756,0.13237438,0.99999994,0.91061616,0.76159054,0.030427825,0.6808511,0.06687772,0.49932927,0.104322314,0.037121125,-5.9669747,7.6292644,0.09776813,25.0,0.017730463,3.1202548,-3.448718,12.946564,59.118385,11.603563,22.9
84,-20.160097,-1.5667446,-1.0,-0.103950106,-0.020559488,0.14868528,6.389,1.5667446,0.0,6.389,92.544395,0.0,0.6037409,0.5800274,0.52596414,0.5002207,0.9126494,0.9944069,0.54030704,0.9859378,0.9944069,0.14759919,0.1035773,1.0,0.9165064,0.76159173,0.02593085,0.62765956,0.105612636,0.54186624,0.16137516,0.06224352,6.7256155,5.9559026,0.08104856,0.0,0.010805625,3.1393583,-3.6707182,15.056563,95.26268,11.825563,23.9
85,-20.160097,-1.5667446,-0.99999577,-0.15313935,-0.020559488,0.49202827,6.63,1.5667446,0.0,6.63,42.640903,0.0,0.6037409,0.5800274,0.5382102,0.5002502,0.9126494,0.94046015,0.5403052,0.99351245,0.94046015,0.4558248,0.15195335,1.0,0.9165064,0.76159275,0.02593085,0.62765956,0.105612636,0.58804363,0.16137516,0.027557679,2.0324035,8.774239,0.1081282,0.0,0.02345166,3.1393583,-3.9117184,11.966563,45.359184,12.066564,26.6
86,-20.160097,-1.5667446,-1.0,-0.0777605,-0.020559488,0.38413715,6.015,1.5667446,0.0,6.015,165.3796,0.0,0.6037409,0.5800274,0.51943034,0.5002264,0.9126494,0.9642533,0.54031235,0.9749168,0.9642533,-0.36629495,0.077604145,0.99999994,0.9165064,0.7615891,0.02593085,0.62765956,0.105612636,0.470205,0.16137516,0.112868235,-2.603237,4.4553485,0.06419193,0.0,0.006046695,3.1393583,-3.2967181,18.296562,168.09787,11.451564,22.5
87,-20.160097,-1.5667446,-0.9999999,-0.11848342,-0.020559488,0.2331234,6.121,1.5667446,0.0,6.121,71.23359,0.0,0.6037409,0.5800274,0.52958626,0.50031203,0.9126494,0.9868767,0.54031044,0.98917013,0.9868767,-0.2289901,0.11793208,0.99999994,0.9165064,0.7615901,0.02593085,0.62765956,0.105612636,0.4905154,0.16137516,0.047431264,-4.2895737,6.7885995,0.08961954,0.0,0.014038322,3.1393583,-3.402718,13.876563,73.95187,11.557563,22.2
88,-11.6281,-1.6306846,-0.9999666,-0.18181819,0.30309457,1.0291244,7.007,1.6306846,0.0,7.007,30.25,0.0,0.61145264,0.5770485,0.54532975,0.500247,0.89895326,0.7492849,0.5403037,0.9953962,0.7492849,0.7735569,0.17984082,1.0,0.926159,0.76159346,0.014840193,0.5531914,0.17513645,0.6602797,0.25797558,0.018945277,0.97169983,10.417415,0.12167994,0.0,0.03305785,3.171704,-4.288718,10.9365635,32.96828,12.443563,23.6
89,-11.6281,-1.6306846,-0.9999776,-0.1754386,0.30309457,1.1316998,7.079,1.6306846,0.0,7.079,32.489998,0.0,0.61145264,0.5770485,0.5437475,0.5002313,0.89895326,0.699703,0.5403035,0.99505556,0.699703,0.8116002,0.17366056,1.0,0.926159,0.7615935,0.014840193,0.5531914,0.17513645,0.6740754,0.25797558,0.020502206,0.8836266,10.051891,0.11878909,0.0,0.030778702,3.171704,-4.3607183,11.136563,35.20828,12.515563,28.7
90,-11.6281,-1.6306846,-0.99999994,-0.113507375,0.30309457,0.18857557,6.417,1.6306846,0.0,6.417,77.616104,0.0,0.61145264,0.5770485,0.5283464,0.5002044,0.89895326,0.9910602,0.5403068,0.9882017,0.9910602,0.18637161,0.113022394,1.0,0.926159,0.76159185,0.014840193,0.5531914,0.17513645,0.54723126,0.25797558,0.051867485,5.302914,6.5034933,0.08674319,0.0,0.012883924,3.171704,-3.698718,14.246564,80.33439,11.853563,22.6
91,-11.6281,-1.6306846,-0.9999998,-0.12195122,0.30309457,0.17148021,6.405,1.6306846,0.0,6.405,67.24,0.0,0.61145264,0.5770485,0.53045005,0.50017154,0.89895326,0.9925897,0.5403069,0.98977625,0.9925897,0.16981892,0.121350236,1.0,0.926159,0.76159185,0.014840193,0.5531914,0.17513645,0.54493195,0.25797558,0.044655483,5.831577,6.9872904,0.0915895,0.0,0.0148721,3.171704,-3.6867185,13.636563,69.95828,11.841563,22.0
92,-226.2016,-1.5904229,-0.9999998,-0.12254902,0.11814889,0.22419216,6.442,1.5904229,1.0,6.442,66.585594,28.0,0.6066707,0.5787514,0.53059894,0.5001834,0.9075689,0.98741543,0.54030657,0.98987556,0.98741543,0.22051005,0.12193919,1.0,0.9202142,0.76159203,0.29376212,0.5957447,0.13135874,0.55202144,0.1979959,0.044200636,4.460459,7.021542,0.091926284,28.0,0.015018264,3.1516204,-3.7237182,13.596563,69.30388,11.878564,22.9
93,-226.2016,-1.5904229,-0.99999195,-0.16103059,0.11814889,0.10490392,6.211,1.5904229,1.0,6.211,38.564102,28.0,0.6066707,0.5787514,0.54017085,0.50012547,0.9075689,0.99739575,0.5403091,0.9941321,0.99739575,-0.10452079,0.159653,0.99999994,0.9202142,0.7615908,0.29376212,0.5957447,0.13135874,0.5077601,0.1979959,0.024724063,-9.532532,9.226374,0.11200363,28.0,0.025930852,3.1516204,-3.4927182,11.646564,41.282383,11.647563,25.0
94,-226.2016,-1.5904229,-1.0,-0.0944287,0.11814889,0.050766736,6.249,1.5904229,1.0,6.249,112.1481,28.0,0.6066707,0.5787514,0.5235897,0.50018734,0.9075689,0.99941576,0.5403086,0.98296744,0.99941576,-0.05072317,0.09414903,0.99999994,0.9202142,0.761591,0.29376212,0.5957447,0.13135874,0.5150412,0.1979959,0.07586924,-19.697937,5.4103665,0.07514118,28.0,0.00891678,3.1516204,-3.5307183,16.026564,114.86639,11.685563,20.6
95,-8.3521,-1.5604903,-0.99999666,-0.15037593,0.21062173,0.48490483,6.625,1.5604903,0.0,6.625,44.2225,0.0,0.602952,0.5779002,0.5375233,0.5005325,0.91399175,0.9421479,0.54030526,0.99327207,0.9421479,0.45016313,0.14925261,1.0,0.91549987,0.76159275,0.010581754,0.574468,0.0988121,0.58708566,0.15153086,0.028656978,2.0622604,8.615907,0.10674316,0.0,0.022612924,3.1360621,-3.9067183,12.086564,46.94078,12.0615635,28.4
96,-8.3521,-1.5604903,-1.0,-0.08818342,0.21062173,0.17328733,6.163,1.5604903,0.0,6.163,128.5956,0.0,0.602952,0.5779002,0.5220316,0.50050193,0.91399175,0.99278647,0.5403098,0.98047763,0.99278647,-0.1715734,0.08795555,0.99999994,0.91549987,0.76159036,0.010581754,0.574468,0.0988121,0.49856287,0.15153086,0.08730121,-5.7707624,5.052538,0.071132444,0.0,0.0077763163,3.1360621,-3.4447184,16.776564,131.31387,11.599564,21.4
97,-8.3521,-1.5604903,-0.9995593,-0.2375297,0.21062173,2.5421124,8.069,1.5604903,0.0,8.069,17.7241,0.0,0.602952,0.5779002,0.5591048,0.5005272,0.91399175,-0.21336561,0.54030246,0.9973017,-0.21336561,0.9876889,0.2331611,1.0,0.91549987,0.7615941,0.010581754,0.574468,0.0988121,0.8637671,0.15153086,0.010239044,0.39337364,13.609448,0.14433593,0.0,0.056420352,3.1360621,-5.3507185,9.646564,20.442383,13.505564,38.7
98,-8.3521,-1.5604903,-0.99841577,-0.28011206,0.21062173,2.1873722,7.82,1.5604903,0.0,7.82,12.7449,0.0,0.602952,0.5779002,0.5695737,0.5003572,0.91399175,0.033974923,0.5403026,0.99805945,0.033974923,0.97513044,0.2730088,1.0,0.91549987,0.7615941,0.010581754,0.574468,0.0988121,0.81605667,0.15153086,0.0067782095,0.45716956,16.049238,0.15902597,0.0,0.07846276,3.1360621,-5.1017184,9.006563,15.4631815,13.256564,43.8
99,-8.3521,-1.5604903,-0.9999916,-0.1615509,0.21062173,1.6118097,7.416,1.5604903,0.0,7.416,38.3161,0.0,0.602952,0.5779002,0.54030013,0.50029933,0.91399175,0.4241126,0.54030293,0.9941698,0.4241126,0.92342705,0.16015999,1.0,0.91549987,0.7615939,0.010581754,0.574468,0.0988121,0.73864716,0.15153086,0.024551686,0.62042063,9.256185,0.1122551,0.0,0.026098689,3.1360621,-4.697718,11.626563,41.03438,12.852563,33.2
100,-73.273605,-1.6820277,-1.0,-0.10615711,-1.1302292,0.63022035,6.727,1.6820277,0.0,6.727,88.736404,0.0,0.6172046,0.59019554,0.52651435,0.5006487,0.88805467,0.90312016,0.5403047,0.9865151,0.90312016,0.55820394,0.10576013,1.0,0.9331242,0.761593,0.094972566,0.88297856,0.23096335,0.60662967,0.3304808,0.059596743,1.5867466,6.0823545,0.08238398,0.0,0.011269332,3.1959817,-4.0087185,14.856564,91.45469,12.163564,27.5
101,-73.273605,-1.6820277,-0.9999996,-0.1303781,-1.1302292,0.7071518,6.781,1.6820277,0.0,6.781,58.8289,0.0,0.6172046,0.59019554,0.5325484,0.50049883,0.88805467,0.8786281,0.5403045,0.9910532,0.8786281,0.6088877,0.12964435,1.0,0.9331242,0.7615931,0.094972566,0.88297856,0.23096335,0.61697644,0.3304808,0.03880928,1.4141235,7.4701147,0.096262306,0.0,0.016998447,3.1959817,-4.0627184,13.106564,61.54718,12.217564,26.5
102,-73.273605,-1.6820277,-1.0,-0.09407338,-1.1302292,0.17148021,6.405,1.6820277,0.0,6.405,112.9969,0.0,0.6172046,0.59019554,0.52350104,0.50099814,0.88805467,0.9925897,0.5403069,0.98283887,0.9925897,0.16981892,0.09379684,1.0,0.9331242,0.76159185,0.094972566,0.88297856,0.23096335,0.54493195,0.3304808,0.07645921,5.831577,5.3900075,0.074916005,0.0,0.008849801,3.1959817,-3.6867185,16.066563,115.71519,11.841563,18.6
103,-73.273605,-1.6820277,-1.0,-0.07440476,-1.1302292,0.21032847,6.137,1.6820277,0.0,6.137,180.63359,0.0,0.6172046,0.59019554,0.5185926,0.50092334,0.88805467,0.9893339,0.5403102,0.9726139,0.9893339,-0.20728089,0.07426776,0.99999994,0.9331242,0.7615902,0.094972566,0.88297856,0.23096335,0.49358112,0.3304808,0.12347066,-4.754468,4.2630787,0.06188777,0.0,0.0055360687,3.1959817,-3.4187183,18.876564,183.35187,11.573564,19.3
104,-73.273605,-1.6820277,-1.0,-0.081103005,-1.1302292,0.16758911,6.167,1.6820277,0.0,6.167,152.0289,0.0,0.6172046,0.59019554,0.5202647,0.5006091,0.88805467,0.99325806,0.5403097,0.9769339,0.99325806,-0.16603756,0.08092565,0.99999994,0.9331242,0.76159054,0.094972566,0.88297856,0.23096335,0.49932927,0.3304808,0.10358872,-5.9669747,4.6468596,0.06645277,0.0,0.0065776967,3.1959817,-3.448718,17.766563,154.74718,11.603563,20.1
105,-73.273605,-1.6820277,-1.0,-0.060716458,-1.1302292,0.6177812,5.851,1.6820277,0.0,5.851,271.26086,0.0,0.6172046,0.59019554,0.51517445,0.50057864,0.88805467,0.9080525,0.5403162,0.95896834,0.9080525,-0.5495813,0.060641956,0.99999994,0.9331242,0.76158726,0.094972566,0.88297856,0.23096335,0.43878132,0.3304808,0.1864619,-1.618696,3.4787967,0.05211514,0.0,0.0036864884,3.1959817,-3.132718,21.906563,273.97916,11.287563,19.5
