,(PTRATIO_radian_sigmoid-LSTAT_tanh),(LSTAT_square_relu-ZN_tanh),(LSTAT_adde_recip-ZN_negative),(RM_zscore_abs-NOX_tanh_cos),(LSTAT_square_mmnorm-PTRATIO_negative),(NOX_exp_mmnorm-PTRATIO),(RM_tanh_cos-NOX_tanh),(PTRATIO_relu_mmnorm-ZN_recip_recip),(NOX_exp_negative-ZN_tanh),(LSTAT_square_mmnorm-LSTAT_tanh),(RM_adde_adde-DIS),(NOX_exp_relu-NOX_exp_tanh),(NOX_tanh_cos-NOX_exp_mmnorm),(NOX_tanh_sigmoid-LSTAT_recip),(INDUS_square_negative-ZN_recip_relu),(RM_negative_abs-RM_adde_tanh),(PTRATIO_radian_sigmoid-CRIM_radian_sigmoid),(LSTAT_square_adde-NOX_exp),(RM_relu_cos-LSTAT_tanh),(NOX_exp_negative-RM),(LSTAT_recip_tanh-RM_negative),(RM_zscore_recip-RAD),(ZN_recip_relu-RM_relu_cos),(NOX_exp_negative-PTRATIO_zscore),(INDUS_square_mmnorm-TAX),(RM_relu_cos*RM_relu_mmnorm),(PTRATIO_radian_sigmoid*RM_zscore_tanh),(INDUS_square_mmnorm*RM_negative_adde),(NOX_tanh_sigmoid*TAX),(NOX_exp_mmnorm*PTRATIO_radian),(LSTAT_adde_adde*LSTAT_square),(RM_negative_cos*RM_adde),(LSTAT_tanh_negative*LSTAT_radian_cos),(RM_zscore_abs*RM_negative_abs),(RM_zscore_abs*RM_tanh_tanh),(RM_relu_relu*RAD),(LSTAT_adde_recip*LSTAT_radian),(CRIM_radian_sigmoid*RM_tanh_cos),(LSTAT_radian_cos*LSTAT_square_mmnorm),(RM_relu_cos*INDUS_zscore),(PTRATIO_radian_sigmoid*LSTAT_radian_recip),(LSTAT_recip_tanh*RM_relu),(NOX_tanh_cos*PTRATIO_relu_mmnorm),(ZN_recip_recip*LSTAT_recip),(RM_negative_abs*LSTAT_square_adde),(ZN_recip_relu*RM),(ZN_tanh_relu*ZN),(RM_negative_abs*INDUS_square_mmnorm),(RM_zscore_abs*TAX_adde),(LSTAT_square_relu*PTRATIO_zscore),(PTRATIO_relu_mmnorm*NOX),(PTRATIO_zscore_negative*NOX_exp_tanh),(RM_negative_abs*LSTAT_recip_tanh),(NOX_exp_mmnorm*NOX_tanh),(NOX_tanh_mmnorm*LSTAT_square),(LSTAT_square_mmnorm*RM_adde),(RM_tanh_cos*NOX_exp),(RM_adde_tanh*AGE_relu),(RM_negative_abs*LSTAT_square_mmnorm),(RM_tanh_tanh*CRIM_square),(NOX_tanh_adde*CRIM),(LSTAT_recip_tanh*LSTAT_recip),(RM_zscore_abs*LSTAT_adde),(PTRATIO_zscore_negative*RM_relu_mmnorm),(NOX_exp_relu*DIS),(NOX_exp_tanh*PTRATIO_relu),(LSTAT_radian_cos*LSTAT),(LSTAT_tanh_negative*RM_relu),(RM_relu_mmnorm*RM_zscore_recip),(LSTAT_recip_negative*PTRATIO_relu),(RM_adde_tanh*ZN_tanh),(ZN_recip_relu*CRIM_radian),(ZN_recip_relu*RM_zscore_tanh),(ZN_recip_relu*RM_zscore_recip),(LSTAT_square_relu/RM_relu),(INDUS_square_negative/LSTAT_recip_sigmoid),(RM_negative_abs/NOX_tanh),(RM_zscore_abs/DIS),(CRIM_radian_sigmoid/INDUS),(RM_relu_relu/NOX_exp_tanh),(RM_negative_cos/DIS),(RM_zscore_tanh/RM_negative),(PTRATIO_radian_sigmoid/RM),(NOX_tanh_mmnorm/LSTAT_tanh),(PTRATIO_radian_sigmoid/DIS_recip),(NOX_tanh_cos/RAD),(ZN_tanh_relu/LSTAT_radian),(RM_tanh_cos/LSTAT_recip_tanh),(ZN_tanh_relu/PTRATIO_negative),(PTRATIO_zscore_negative/RM_tanh_cos),(LSTAT_square_recip/DIS_recip),(NOX_exp_mmnorm/INDUS),(LSTAT_radian_cos/LSTAT_adde_adde),(LSTAT_recip_sigmoid/AGE_relu),(LSTAT_square_relu/INDUS),(RM_adde_adde/RM_zscore),(NOX_tanh_cos/TAX),LSTAT_adde_recip_degree,PTRATIO_zscore_negative_degree,RM_negative_abs_degree,NOX_tanh_cos_degree,RM_tanh_tanh_degree,LSTAT_tanh_negative_degree,RM_relu_relu_square,LSTAT_recip_tanh_square,NOX_exp_relu_square,RM_relu_cos_square,NOX_tanh_cos_square,PTRATIO_relu_mmnorm_square,LSTAT_recip_sigmoid_recip,NOX_tanh_cos_recip,RM_relu_mmnorm_recip,RM_zscore_recip_recip,RM_adde_tanh_recip,NOX_tanh_sigmoid_recip,RM_negative_abs_sigmoid,LSTAT_recip_sigmoid_sigmoid,NOX_tanh_sigmoid_sigmoid,MEDV
106,-0.40980446,348.1956,0.046776447,-0.24890375,21.139936,-20.669037,0.06261665,0.88297856,-1.6820277,-0.760064,9.0615635,0.7489035,0.6570913,0.563614,-73.273605,4.836,0.08944851,349.23184,-0.09833217,-7.518028,5.8895392,-6.5645757,-0.90166783,-2.8122568,-383.90503,0.3930435,-0.33305982,-0.2960977,237.00656,0.08424938,8390.316,7.7131205,-0.9474339,3.7300847,0.48676896,29.18,0.01523408,0.27056196,0.2273235,-0.33900553,1.8122034,0.3124555,0.78413326,0.0,2047.9333,0.0,0.0,0.5542599,247.17136,393.54083,0.45914882,-1.0546442,0.3124555,0.11033119,115.07196,2.05248,0.90882754,91.899994,1.4002665,0.022321688,0.5471521,0.002869203,13.663948,-0.49267504,3.7189631,19.502295,17.679115,-5.836,-0.68200976,-1.1200429,0.0,0.0,-0.0,-0.0,59.6634,-142.7238,12.216872,0.28907776,0.058498483,6.2542586,0.40780997,0.09669656,0.10113015,0.3304808,1.3049223,0.17761093,0.0,10.091958,-0.0,-2.0917904,0.0063498793,0.026981698,0.03931822,0.0055864463,40.67705,-17.636778,0.0023126423,2.6800928,-64.75736,334.37814,50.881783,43.63571,-57.295776,34.058895,0.0028664598,2.8292172,0.8130049,0.7886411,0.7796511,1.9478202,1.1260568,0.43590719,-0.6391509,1.0000001,1.6202083,0.997088,0.6256019,0.6495825,19.5
107,-0.40980446,198.5281,0.059494484,-0.66347927,21.035908,-20.669037,0.06261033,0.88297856,-1.6820277,-0.86409163,9.441163,0.7489035,0.6570913,0.5462323,-73.273605,5.127,0.08962321,199.56436,-0.0121721625,-7.8090277,6.197853,-9.452848,-0.98782784,-2.8122568,-383.90503,0.48568043,-0.1303592,-0.3237347,237.00656,0.08424938,3876.5713,8.737616,-0.9699145,1.3759733,0.17103441,30.634998,0.014630699,0.2704644,0.1318195,-0.3713996,2.3999796,0.43411875,0.78413326,0.0,1233.0366,0.0,0.0,0.5818969,86.84741,224.38226,0.45914882,-1.0546442,0.43411875,0.11033119,65.60973,1.2021478,0.90881693,85.19999,0.8327106,0.013103593,0.41921693,0.00502863,3.7747262,-0.5556942,3.5699356,19.502295,13.666096,-6.127,-2.1893098,-1.4833215,0.0,0.0,-0.0,-0.0,32.402172,-141.52705,12.826041,0.105812,0.058478072,6.566114,0.4654296,0.03604939,0.09632701,0.3304808,1.2526311,0.17761093,0.0,7.6257505,-0.0,-2.091815,0.010690678,0.026981698,0.049671546,0.00607671,23.192535,-51.490788,0.0023126423,3.4087827,-64.75736,351.0512,50.881783,43.635902,-57.295776,37.540127,0.005020204,2.8292172,0.97580385,0.7886411,0.7796511,1.9314876,1.1260568,0.49166507,-0.22457537,1.0000001,1.6202083,0.9978217,0.6266181,0.6495825,20.4
108,-0.40980446,150.55292,0.06671879,-0.6182734,21.002562,-20.669037,0.062606335,0.88297856,-1.6820277,-0.89743716,9.477663,0.7489035,0.6570913,0.53570503,-73.273605,5.474,0.08963698,151.58917,-0.018149972,-8.156028,6.55532,-1.2932942,-0.98185,-2.8122568,-383.90503,0.5480224,0.1554701,-0.3566902,237.00656,0.08424938,2665.775,9.025442,-0.977157,1.7465643,0.20546332,32.37,0.014287955,0.27045494,0.10021999,-0.3691521,2.7559667,0.52646327,0.78413326,0.0,992.2777,0.0,0.0,0.61485237,104.32937,170.1593,0.45914882,-1.0546442,0.52646327,0.11033119,49.754852,0.94278646,0.9088102,97.1,0.66399175,0.0124818245,0.4091496,0.006627517,4.0435586,-0.63084066,4.092205,19.502295,11.989717,-6.474,2.0689085,-1.7033415,0.0,0.0,0.0,0.0,23.255007,-140.81232,13.552439,0.11088879,0.058476463,6.937983,0.40357187,-0.04068912,0.09116397,0.3304808,1.4358867,0.17761093,0.0,6.64423,-0.0,-2.0918305,0.016159765,0.026981698,0.055186145,0.005359049,17.587957,44.148956,0.0023126423,3.8227048,-64.75736,370.93286,50.881783,43.63601,-57.295776,41.912674,0.006612882,2.8292172,0.9640295,0.7886411,0.7796511,1.9217331,1.1260568,0.55815285,0.26978132,1.0,1.6202083,0.99845934,0.62723285,0.6495825,19.8
109,-0.40980446,241.8025,0.054739684,-0.8087948,21.065987,-20.669037,0.06260884,0.88297856,-1.6820277,-0.8340134,9.120463,0.7489035,0.6570913,0.5528959,-73.273605,5.229,0.08904523,242.83876,-0.0014676452,-7.911028,6.29322,-17.616724,-0.99853235,-2.8122568,-383.90503,0.51045877,-0.046681114,-0.33342192,237.00656,0.08424938,5074.604,8.934151,-0.9633969,0.4937098,0.06036361,31.145,0.014856279,0.27077594,0.15991099,-0.37542427,2.174644,0.40002748,0.78413326,0.0,1523.12,0.0,0.0,0.59158415,30.651245,273.29227,0.45914882,-1.0546442,0.40002748,0.11033119,79.91109,1.485129,0.90881443,91.19999,1.0339307,0.052931167,0.84255666,0.0041299146,1.4479418,-0.57778347,4.2809286,19.502295,14.980822,-6.229,-6.449784,-1.3440514,0.0,0.0,-0.0,-0.0,38.818832,-141.9834,13.039565,0.031142147,0.058545593,6.6754246,0.3923352,0.012697755,0.094749644,0.3304808,1.5021067,0.17761093,0.0,8.413382,-0.0,-2.0918207,0.010525531,0.026981698,0.04590541,0.00565868,28.247955,-147.1812,0.0023126423,3.1363528,-64.75736,356.8954,50.881783,43.635944,-57.295776,38.80044,0.0041242307,2.8292172,0.99706686,0.7886411,0.7796511,1.9377155,1.1260568,0.5112091,-0.07925988,1.0000001,1.6202083,0.9980325,0.62622875,0.6495825,19.4
110,-0.40980446,169.0,0.06362019,-0.7603565,21.015385,-20.669037,0.062609315,0.88297856,-1.6820277,-0.88461536,8.853764,0.7489035,0.6570913,0.54028153,-73.273605,5.195,0.0897246,170.03625,-0.0038858056,-7.877028,6.271772,-12.830966,-0.9961142,-2.8122568,-383.90503,0.50273323,-0.074959874,-0.33019286,237.00656,0.08424938,3115.7793,8.878647,-0.97437006,0.7910902,0.097253725,30.975,0.0144349625,0.2704091,0.112427324,-0.3745151,2.6012087,0.47560078,0.78413326,0.0,1063.7948,0.0,0.0,0.58835506,49.383217,191.00874,0.45914882,-1.0546442,0.47560078,0.11033119,55.851257,1.0284557,0.9088152,54.399998,0.71480775,0.00887168,0.3449423,0.0059055164,2.0071957,-0.5704204,4.6723366,19.502295,12.666811,-6.195,-3.9522448,-1.6076924,0.0,0.0,-0.0,-0.0,27.280064,-141.1221,12.96839,0.045970973,0.05846623,6.638988,0.35859823,0.020501781,0.09526966,0.3304808,1.6394452,0.17761093,0.0,7.0378695,-0.0,-2.0918188,0.016436687,0.026981698,0.052849874,0.009544509,19.74299,-91.08638,0.0023126423,3.645168,-64.75736,354.94736,50.881783,43.635925,-57.295776,38.37803,0.005893896,2.8292172,0.99224347,0.7886411,0.7796511,1.925961,1.1260568,0.5046944,-0.12769817,1.0000001,1.6202083,0.9979646,0.6269657,0.6495825,21.7
111,-0.42295152,103.22559,0.077650115,-0.2652871,17.869667,-17.518982,0.042036414,0.5531914,-1.728061,-0.9303324,9.474064,0.7892346,0.5973948,0.5236271,-100.2001,5.715,0.07660854,104.21582,-0.091792285,-8.443061,6.813109,-4.3690095,-0.9082077,-1.4249663,-431.87003,0.5488575,0.3152547,-0.5194696,268.7266,0.08730303,1609.9645,8.567379,-0.984319,4.11713,0.46695116,40.29,0.013769341,0.2703901,0.06857512,-0.14931616,3.2541776,0.6587992,0.48592967,0.0,711.41315,0.0,0.0,0.8727757,266.53635,-31.287117,0.3025957,0.28455317,0.6587992,0.14002168,40.454967,0.6571939,0.9336796,81.6,0.46781778,0.007744415,0.3243569,0.009656357,7.8959875,0.18316925,4.626883,16.71111,10.000681,-6.715,0.98565716,-1.7519684,0.0,0.0,0.0,0.0,15.372389,-191.0078,13.476674,0.22899134,0.049994,7.1525474,0.3391999,-0.08135855,0.085934244,0.3919083,1.5450473,0.1464019,0.0,5.5072117,-0.0,0.5609696,0.025938334,0.028073585,0.063111275,0.0064287554,10.312247,19.819086,0.0020333598,4.4490237,17.36604,384.74115,50.329266,43.636063,-57.295776,45.09123,0.009625295,2.9861946,0.82484126,0.7716066,0.30602074,1.9062636,1.1384187,0.60433036,0.6131243,1.0,1.6075819,0.9987889,0.6282196,0.6506852,22.8
112,-0.42295152,262.76407,0.052831,-0.34895945,17.980555,-17.518982,0.04204625,0.5531914,-1.728061,-0.8194439,8.996163,0.7892346,0.5973948,0.560362,-100.2001,4.913,0.07651049,263.7543,-0.067739666,-7.641061,5.974612,-7.8887453,-0.93226033,-1.4249663,-431.87003,0.42013338,-0.27984664,-0.41523045,268.7266,0.08730303,5687.9385,8.046601,-0.96024495,3.1306496,0.40322426,35.478,0.014946834,0.270448,0.1733781,-0.1532706,2.0396326,0.36431283,0.48592967,0.0,1569.7972,0.0,0.0,0.7685365,230.16246,-79.642365,0.3025957,0.28455317,0.36431283,0.14002168,102.979416,1.5584308,0.93369657,92.899994,1.0676284,0.011576461,0.39656848,0.003800875,10.021615,0.1365929,4.0668187,16.71111,15.56557,-5.913,-0.8511839,-1.0980877,0.0,0.0,-0.0,-0.0,44.438366,-194.40565,11.867099,0.22497322,0.050003793,6.2982893,0.3961334,0.082016245,0.0975898,0.3919083,1.3580259,0.1464019,0.0,8.769607,-0.0,0.5609594,0.008956323,0.028073585,0.044360165,0.0055480907,26.250156,-21.436438,0.0020333598,3.0269933,17.36604,338.78992,50.329266,43.635773,-57.295776,34.96357,0.0037960608,2.9861946,0.86910933,0.7716066,0.30602074,1.9401742,1.1384187,0.450661,-0.52945197,1.0000001,1.6075819,0.99730325,0.6260756,0.6506852,18.8
113,-0.42295152,292.0681,0.05048394,-0.60397315,18.000923,-17.518982,0.042042553,0.5531914,-1.728061,-0.79907584,8.980563,0.7892346,0.5973948,0.56353855,-100.2001,5.092,0.07607931,293.05835,-0.018220305,-7.8200607,6.150447,-9.643807,-0.9817797,-1.4249663,-431.87003,0.47612274,-0.15450461,-0.43849578,268.7266,0.08730303,6579.2905,8.6497555,-0.95584434,1.6718777,0.20900936,36.552002,0.015058187,0.27067912,0.1920522,-0.16141196,1.9346074,0.35605952,0.48592967,0.0,1795.8387,0.0,0.0,0.7918018,119.30332,-88.52426,0.3025957,0.28455317,0.35605952,0.14002168,114.46391,1.7701983,0.9336902,95.399994,1.2240299,0.03757478,0.71446013,0.003419957,5.4361496,0.14698839,4.4030995,16.71111,16.33538,-6.092,-1.7670964,-1.0415447,0.0,0.0,-0.0,-0.0,47.942894,-194.70537,12.226343,0.10770731,0.05004687,6.4889526,0.38531384,0.04395105,0.09472234,0.3919083,1.4703195,0.1464019,0.0,9.24445,-0.0,0.5609633,0.008723993,0.028073585,0.04243188,0.005394384,29.177633,-42.007862,0.0020333598,2.8925164,17.36604,349.04587,50.329266,43.63588,-57.295776,37.112465,0.003416059,2.9861946,0.9638914,0.7716066,0.30602074,1.9431654,1.1384187,0.48495883,-0.27443823,1.0000001,1.6075819,0.9977442,0.6258899,0.6506852,18.7
114,-0.42295152,109.2025,0.07594005,-0.8347681,17.873821,-17.518982,0.04204017,0.5531914,-1.728061,-0.9261781,9.434064,0.7892346,0.5973948,0.52635854,-100.2001,5.254,0.07642752,110.192726,-0.0004258752,-7.9820614,6.349403,-28.913034,-0.9995741,-1.4249663,-431.87003,0.5157795,-0.02516831,-0.4595516,268.7266,0.08730303,1734.8524,8.968461,-0.9834136,0.27294508,0.03323833,37.524002,0.013850471,0.27048978,0.07259743,-0.16433749,3.16387,0.5966488,0.48592967,0.0,699.9526,0.0,0.0,0.8128576,18.972532,-33.098682,0.3025957,0.28455317,0.5966488,0.14002168,42.797363,0.6623507,0.9336861,84.19999,0.461682,0.015423844,0.45774722,0.00912945,0.57470703,0.15639657,3.8993695,16.71111,10.276671,-6.254,-11.823109,-1.7033492,0.0,0.0,-0.0,-0.0,17.461224,-191.25616,12.55147,0.01934114,0.05001208,6.6615086,0.44297546,0.0069740308,0.092268705,0.3919083,1.3021098,0.1464019,0.0,5.6634483,-0.0,0.5609657,0.020663448,0.028073585,0.06190222,0.0062221526,10.90934,-267.8663,0.0020333598,4.351044,17.36604,358.3278,50.329266,43.63595,-57.295776,39.11252,0.009101684,2.9861946,0.9991484,0.7716066,0.30602074,1.9087422,1.1384187,0.51599926,-0.04364328,1.0000001,1.6075819,0.99808097,0.62806046,0.6506852,18.5
115,-0.42295152,248.37761,0.054117583,-0.37032914,17.970556,-17.518982,0.04204589,0.5531914,-1.728061,-0.82944334,8.901464,0.7892346,0.5973948,0.55860054,-100.2001,4.928,0.07630086,249.36783,-0.062417924,-7.656061,5.991367,-7.9681854,-0.9375821,-1.4249663,-431.87003,0.42522642,-0.27031815,-0.41718003,268.7266,0.08730303,5264.752,8.106599,-0.9624078,3.0119116,0.38694945,35.568,0.014885793,0.27056107,0.1641451,-0.15414552,2.0978706,0.37563813,0.48592967,0.0,1488.4965,0.0,0.0,0.7704861,220.87265,-75.281906,0.3025957,0.28455317,0.37563813,0.14002168,97.34124,1.4746813,0.933696,88.19999,1.0110601,0.022358244,0.5511237,0.0040207333,9.388488,0.13746403,4.2563868,16.71111,15.167547,-5.928,-0.8926411,-1.1294415,0.0,0.0,-0.0,-0.0,41.899055,-194.23985,11.897203,0.20627756,0.050024737,6.3142667,0.38065124,0.07902322,0.09734286,0.3919083,1.4213281,0.1464019,0.0,8.526778,-0.0,0.56095976,0.009916755,0.028073585,0.045403954,0.005848726,24.812948,-22.367567,0.0020333598,3.100709,17.36604,339.64935,50.329266,43.635784,-57.295776,35.141182,0.0040153456,2.9861946,0.87906015,0.7716066,0.30602074,1.9385196,1.1384187,0.45353514,-0.5080823,1.0000001,1.6075819,0.99734324,0.6261786,0.6506852,18.3
116,-0.42295152,144.9616,0.06775857,-0.7236447,17.898676,-17.518982,0.042041242,0.5531914,-1.728061,-0.90132344,8.882463,0.7892346,0.5973948,0.53899586,-100.2001,5.176,0.07647437,145.95181,-0.0057388544,-7.9040613,6.2588663,-12.461336,-0.99426115,-1.4249663,-431.87003,0.4981784,-0.088601634,-0.44941363,268.7266,0.08730303,2533.4304,8.843239,-0.9780022,0.9558395,0.11786891,37.056,0.014238625,0.27046502,0.096505865,-0.163464,2.7460501,0.51178056,0.48592967,0.0,912.0709,0.0,0.0,0.80271965,67.27994,-43.937073,0.3025957,0.28455317,0.51178056,0.14002168,56.81165,0.8776568,0.9336879,72.49999,0.60942626,0.013185644,0.42323366,0.00688256,2.2840912,0.1518667,4.717779,16.71111,11.7751465,-6.176,-3.2374775,-1.4784052,0.0,0.0,-0.0,-0.0,23.47176,-192.41417,12.394927,0.056689043,0.050007403,6.5784264,0.3641849,0.024861202,0.09343401,0.3919083,1.5754,0.1464019,0.0,6.5202794,-0.0,0.5609646,0.018833263,0.028073585,0.055960786,0.007182789,14.481677,-75.03267,0.0020333598,3.8822796,17.36604,353.85873,50.329266,43.635925,-57.295776,38.14298,0.0068667773,2.9861946,0.98855525,0.7716066,0.30602074,1.9202992,1.1384187,0.50105387,-0.15476675,1.0000001,1.6075819,0.9979255,0.6273236,0.6506852,21.2
117,-0.42295152,106.090004,0.076815054,-0.5028223,17.871658,-17.518982,0.042043865,0.5531914,-1.728061,-0.9283415,8.710163,0.7892346,0.5973948,0.5249649,-100.2001,5.021,0.07638967,107.08023,-0.034174144,-7.7490606,6.1177835,-8.662484,-0.96582586,-1.4249663,-431.87003,0.4552465,-0.20708583,-0.42926762,268.7266,0.08730303,1669.4921,8.440624,-0.98388505,2.2614222,0.28604463,36.126,0.013808959,0.27051207,0.070503734,-0.15878902,3.209946,0.5827333,0.48592967,0.0,655.1347,0.0,0.0,0.78257364,163.27547,-32.155304,0.3025957,0.28455317,0.5827333,0.14002168,41.577553,0.6262439,0.93369246,82.59999,0.43145585,0.017360393,0.4856347,0.009396453,4.8895254,0.14286503,4.747675,16.71111,10.134016,-6.021,-1.2549742,-1.7281553,0.0,0.0,-0.0,-0.0,17.619997,-191.12935,12.083849,0.13670711,0.050015863,6.4133263,0.35154176,0.059603184,0.095839314,0.3919083,1.585383,0.1464019,0.0,5.582691,-0.0,0.5609619,0.02589688,0.028073585,0.06252223,0.0063468865,10.598402,-30.505577,0.0020333598,4.4011784,17.36604,344.97787,50.329266,43.63584,-57.295776,36.25244,0.009367041,2.9861946,0.9328196,0.7716066,0.30602074,1.9074765,1.1384187,0.47135466,-0.37558913,1.0000001,1.6075819,0.9975787,0.6281417,0.6506852,19.2
118,-0.42295152,236.2369,0.05528441,-0.29054856,17.962118,-17.518982,0.042047262,0.5531914,-1.728061,-0.8378818,8.831064,0.7892346,0.5973948,0.5569905,-100.2001,4.872,0.07647872,237.22711,-0.08335221,-7.6000614,5.93697,-7.701077,-0.9166478,-1.4249663,-431.87003,0.40589634,-0.30488747,-0.40990153,268.7266,0.08730303,4915.2783,7.8742633,-0.9642343,3.4519308,0.44770902,35.232002,0.014830437,0.27046567,0.15631992,-0.15070377,2.1511023,0.38150477,0.48592967,0.0,1403.1448,0.0,0.0,0.76320755,255.55473,-71.60212,0.3025957,0.28455317,0.38150477,0.14002168,92.5832,1.392641,0.93369836,73.09999,0.951958,0.012985932,0.4200171,0.0042270757,10.633429,0.13421182,4.281271,16.71111,14.820281,-5.872,-0.75324565,-1.1581001,0.0,0.0,-0.0,-0.0,40.231075,-194.08855,11.784815,0.23728067,0.050006967,6.2546177,0.36998904,0.089979015,0.0982712,0.3919083,1.4296376,0.1464019,0.0,8.316366,-0.0,0.5609583,0.010487354,0.028073585,0.046342794,0.007062377,23.600088,-19.236738,0.0020333598,3.1675632,17.36604,336.44083,50.329266,43.63575,-57.295776,34.480385,0.0042211213,2.9861946,0.84024316,0.7716066,0.30602074,1.9370095,1.1384187,0.4428051,-0.58786285,1.0000001,1.6075819,0.99719065,0.62627274,0.6506852,20.4
119,-0.42295152,185.23209,0.061243434,-0.089671314,17.926666,-17.518982,0.042051673,0.5531914,-1.728061,-0.8733331,8.408363,0.7892346,0.5973948,0.54857695,-100.2001,4.731,0.07641685,186.2223,-0.14861977,-7.4590607,5.804343,-7.2678447,-0.8513802,-1.4249663,-431.87003,0.35399407,-0.3795217,-0.39157516,268.7266,0.08730303,3528.0344,7.1935515,-0.97191995,4.5202694,0.6006929,34.386,0.014547722,0.27050132,0.12311006,-0.1399733,2.429276,0.4203313,0.48592967,0.0,1077.1436,0.0,0.0,0.7448812,342.87976,-56.142838,0.3025957,0.28455317,0.4203313,0.14002168,72.59399,1.0702441,0.933706,65.19999,0.7259278,0.015959369,0.4656278,0.0053889384,12.87877,0.12602323,4.768066,16.71111,13.22783,-5.731,-0.5271552,-1.3078619,0.0,0.0,-0.0,-0.0,32.321075,-193.30193,11.501834,0.28585824,0.050013147,6.10443,0.30856052,0.11476089,0.10068897,0.3919083,1.5921923,0.1464019,0.0,7.3669844,-0.0,0.5609538,0.014895908,0.028073585,0.051028628,0.007950316,18.504704,-14.158737,0.0020333598,3.50899,17.36604,328.3621,50.329266,43.635624,-57.295776,32.84436,0.0053792614,2.9861946,0.7248483,0.7716066,0.30602074,1.9291589,1.1384187,0.41578847,-0.7887401,1.0000001,1.6075819,0.9967667,0.6267643,0.6506852,19.3
120,-0.41742378,206.4969,0.058519635,-0.27541625,19.241447,-18.754,0.016923904,0.69148934,-1.7878253,-0.8585528,9.048863,0.84229475,0.52012867,0.5583511,-657.9225,4.87,0.08227521,207.42735,-0.08415359,-7.6578255,5.939477,-3.6928706,-0.9158464,-2.0858026,-187.14505,0.40519047,-0.30900303,-2.6945667,118.05282,0.1153419,4089.9941,7.8655467,-0.9687132,3.467483,0.4498793,11.74,0.014676947,0.27032048,0.13702174,1.9394096,2.3228364,0.40783176,0.59891886,0.0,1228.0931,0.0,0.0,5.018566,112.65969,61.531357,0.40175527,-0.2817465,0.40783176,0.18109366,96.42155,1.214788,0.96599007,69.69999,0.8302948,0.0036248667,0.22364305,0.0048348852,10.094263,-0.1318316,4.036373,18.059635,13.920409,-5.87,-0.74896294,-1.329158,0.0,0.0,-0.0,-0.0,35.17835,-1271.6172,11.215307,0.26164353,0.019504912,6.208154,0.4056546,0.0903591,0.099246375,0.46693945,1.3152823,0.43306443,0.0,7.776866,-0.0,-0.55148715,0.010933337,0.013489286,0.048908696,0.0074231047,8.050562,-19.140549,0.0046070684,3.352928,-17.072832,336.3262,49.625526,43.635742,-57.295776,34.456898,0.0048270957,3.1963196,0.8387746,0.75017923,0.47815752,1.9327766,1.1545626,0.44242185,-0.5907126,1.0000001,1.5925075,0.99718505,0.6265373,0.65202236,22.0
121,-0.41742378,203.63292,0.058864105,-0.46632093,19.239456,-18.754,0.016920805,0.69148934,-1.7878253,-0.8605435,9.243164,0.84229475,0.52012867,0.5578635,-657.9225,5.004,0.08226359,204.56337,-0.038719714,-7.7918253,6.0739627,-4.5012007,-0.9612803,-2.0858026,-187.14505,0.44997278,-0.22125347,-2.8091304,118.05282,0.1153419,4012.9048,8.384558,-0.96914494,2.400447,0.30448934,12.008,0.014660605,0.2703252,0.13515359,2.0356212,2.339114,0.42005545,0.59891886,0.0,1238.9326,0.0,0.0,5.13313,76.25068,60.677956,0.40175527,-0.2817465,0.42005545,0.18109366,95.08424,1.2163792,0.9659845,84.09999,0.837297,0.0039097867,0.2322659,0.004902775,6.7920494,-0.13948232,3.9285676,18.059635,13.829699,-6.004,-1.1708056,-1.3384724,0.0,0.0,-0.0,-0.0,33.916206,-1271.318,11.471331,0.18194589,0.019505367,6.349874,0.43746257,0.06325526,0.09703135,0.46693945,1.280153,0.43306443,0.0,7.7228775,-0.0,-0.5514903,0.010790987,0.013489286,0.049178794,0.0061535332,7.9389052,-28.61515,0.0046070684,3.3726647,-17.072832,344.00385,49.625526,43.635838,-57.295776,36.04802,0.004894765,3.1963196,0.9240598,0.75017923,0.47815752,1.9323218,1.1545626,0.4680974,-0.39980796,1.0000001,1.5925075,0.99753726,0.6265658,0.65202236,20.3
