,oz13_mmnorm,oz2_mmnorm,oz42_mmnorm,oz1_mmnorm,oz11_mmnorm,oz35_mmnorm,oz1_negative,oz49_negative,oz22_negative,oz50_negative,oz37_negative,oz4_negative,oz6_adde,oz36_adde,oz23_adde,oz19_adde,oz2_adde,oz31_adde,oz47_sin,oz49_sin,oz42_sin,oz46_sin,oz25_sin,oz2_sin,(oz2-oz28),(oz27-oz34),(oz12-oz30),(oz9-oz13),(oz17-oz44),(oz47-oz48),(oz28-oz37),(oz29-oz38),(oz7-oz23),(oz9-oz24),(oz2-oz25),(oz1-oz10),(oz23-oz34),(oz21-oz38),(oz23-oz32),(oz5-oz36),oz10_abs,oz34_abs,oz6_abs,oz5_abs,oz2_abs,oz1_abs,oz3_abs,(oz40+oz46),(oz20+oz41),(oz16+oz36),(oz1+oz37),(oz24+oz45),(oz5+oz21),(oz13+oz28),(oz2+oz42),(oz13+oz33),(oz30+oz32),(oz4+oz40),(oz20+oz39),(oz4+oz14),(oz24+oz32),(oz39+oz42),(oz9+oz18),(oz2+oz10),(oz31+oz50),oz5_square,oz2_square,oz36_square,oz7_square,oz42_square,oz35_square,oz51
28,0.5527065,0.10827723,0.013588042,0.36884627,0.318874,0.04779112,0.4864487,0.0008245613,-1.2551968,-0.7777378,-0.21534178,1.6246591,3.6947484,1.079689,3.133763,3.665427,1.3932376,4.158988,0.35192174,-0.00082456117,-0.9986354,0.43293417,0.46713972,-0.9699546,-0.1659311,1.5387678,2.1824374,-1.4454949,1.0754492,0.14873758,-1.3744549,-0.9004129,-0.6647817,-2.535059,-1.8110971,-0.93268937,1.5052493,-0.46501714,-0.06084454,2.8001928,0.44624066,1.089768,0.9764667,1.1616,1.3250442,0.4864487,1.5574403,0.6208693,-1.1872922,-2.682949,-0.27110693,2.2122312,1.3371912,-0.9599257,-2.9480884,1.4866167,-0.4101665,-1.451535,-0.99753904,-1.203989,1.7650771,-2.4014015,-2.7253826,-0.8788035,2.2184443,1.3493146,1.755742,2.684986,0.062150706,2.6342726,2.5548646,0.005070554
29,0.31520727,0.4990043,0.70256674,0.6917269,0.49940625,0.43862328,-0.87752694,-0.12236843,1.3121374,-1.5953932,1.3194135,0.61927754,2.7590318,2.4504201,3.944199,1.9631402,2.7258449,2.994595,-0.91075796,0.12206327,0.7014162,0.57713854,0.88274515,0.0075631407,-0.04510656,-0.61884934,0.53095263,-0.45485717,0.9145822,-0.42545253,1.3720833,0.5170447,-2.3290453,-1.8268864,-1.0741099,1.166564,-0.24613118,2.7557473,1.8605206,0.44435656,0.28903705,1.4720484,0.040750016,0.17649503,0.007563213,0.87752694,1.2313613,-0.4244361,-1.4189967,0.88431305,-0.4418866,1.8145454,1.4173406,-0.56467134,0.7849457,1.0032516,-1.5624008,-1.6589341,-0.35591173,-1.3479125,0.12008482,1.9000436,-2.074,-0.28147385,1.8717065,0.031150496,5.720219e-05,0.07174981,1.2168915,0.60432357,0.05834032,-0.30433005
30,0.13138635,0.10935486,0.17251831,0.33542904,0.38353637,0.34127775,0.6276163,0.16351528,-1.5197453,-0.9742671,0.02742519,1.2192993,3.9189343,4.1080236,1.2222861,4.341781,1.3969129,4.0037174,-0.29091746,-0.1627876,-0.8768764,-0.10931209,0.47829038,-0.9690539,-0.6804415,-0.45806268,1.9505401,-0.09810412,0.55328184,0.17297995,-0.61350214,-0.11723971,0.42066705,-1.38162,-1.8200758,-1.9789343,-2.2587924,2.490613,0.07539725,-2.851911,1.351318,0.7627968,1.2006525,1.4621695,1.3213688,0.6276163,0.912141,1.369394,2.2836306,-0.3450725,-0.65504146,0.39571282,-0.29569638,-1.8902494,-2.3906941,-0.308147,-2.469773,0.25962555,2.9718769,-2.9174383,-1.537199,0.24727356,-0.9123807,0.029949188,2.2597027,2.1379397,1.7460155,1.9313818,1.1563315,1.1434569,0.33581218,-0.5478632
31,0.5249676,0.6763641,0.69170845,0.5179779,0.976201,0.81598973,-0.1435422,-1.150169,-0.07360028,-0.9296606,1.6266054,0.14089331,1.2245964,1.5119325,4.024811,2.772534,3.3307455,3.7923782,0.99657387,0.912833,0.67395675,-0.8111691,0.028125232,0.5748851,2.2477412,0.48446774,2.6045656,-0.76947916,1.6696203,3.143425,-0.008672118,1.8057655,-2.3650699,1.0006852,0.58433473,0.005248636,0.47178757,-0.7693937,0.11621499,-0.48623276,0.13829356,0.8347416,1.4936854,1.692582,0.61246365,0.1435422,1.262121,-1.5613625,2.0538476,0.08372271,-1.4830632,-0.8880059,-2.655295,-1.5314572,1.3520153,1.3254718,0.14592052,-0.75610733,1.2265656,0.1986163,-0.47602987,0.3017602,-1.6535997,0.7507572,2.003757,2.8648338,0.37511173,1.4552785,1.1205082,0.5469367,1.141843,-0.6023198
32,0.9998667,0.26494476,0.8244876,0.22762384,0.3028806,0.47562543,1.0830281,0.5690078,0.88573873,-1.6723168,-1.4979666,-0.9497809,2.0419192,4.0895834,3.4740188,2.8743498,1.9275653,4.3448424,-0.9937502,-0.5387965,0.9328193,0.26398584,0.4225933,-0.71085733,-1.0613399,2.3752933,0.072208524,-2.007279,2.131041,-2.660932,-1.2273431,-0.29419845,-0.18228227,-1.6108494,-1.2270212,-0.99454343,1.3478236,0.0020307302,-0.90232444,-0.2937597,0.08848466,0.59208655,0.67636263,1.0775418,0.7907164,1.0830281,1.198244,-1.4015318,0.28447974,0.46617693,0.41493857,0.9190832,0.29255325,2.0071592,0.41144276,0.612797,0.3402897,-0.71890324,2.0953364,0.5231737,2.9981675,2.4735274,0.8906985,-0.87920105,3.2988777,1.1610963,0.62523246,1.8804679,0.32885042,1.4451866,0.012786315,1.1881589
33,0.53425014,0.79733276,0.06969008,0.5588192,0.42540944,0.75688136,-0.31607205,0.92879355,-0.2935652,-0.09242919,1.5800272,1.3971788,2.9676328,1.1235793,2.2581935,1.2356443,3.743319,3.1539273,0.1269534,-0.8008981,-0.9897624,-0.3343971,-0.8757046,0.8547336,0.81359094,-2.2308154,0.70015407,0.5868398,-0.99920505,1.7373278,1.7914736,1.7089423,0.24579133,-0.20098048,2.0919304,0.021309048,-2.0283957,-0.27667773,0.05962783,0.96399945,0.294763,1.5683074,0.24935107,0.63070303,1.0250374,0.31607205,1.3860554,-0.048763722,1.4484085,-0.6282824,-1.2639551,2.071287,-1.9404628,0.34718037,-0.40254533,-1.0665717,0.110260546,-1.104977,-0.41286504,-2.1400638,0.40383822,-1.9457567,-0.75482255,1.3198004,0.52807474,0.39778632,1.0507017,2.543076,0.04592312,2.0379925,0.74539626,-1.9246345
34,0.34371364,0.10125652,0.6680528,0.20790623,0.3922719,0.058287486,1.1663231,-0.67022496,0.51197165,0.47286505,0.5395933,-0.91113585,4.1153927,1.5936414,3.8551927,3.4228969,1.3692929,4.361192,0.9954714,0.6211623,0.6108507,-0.9750828,0.17726025,-0.9755014,-1.8933587,0.43308735,-0.3933975,2.099498,-0.80573905,2.063125,1.0839632,-0.79139394,0.3936609,0.8400169,-1.5271908,-0.21839726,1.3089453,-3.394804,0.62550116,0.27846277,0.9479258,0.17203431,1.3971112,0.8461776,1.3489889,1.1663231,0.15288886,-0.9994614,-1.1479892,-2.4150348,-1.7059164,2.485625,-2.4785025,0.025034487,-0.6918543,0.50400114,1.858322,1.706173,0.9659076,1.636879,1.2515557,1.1853387,2.7258873,-2.2969146,1.1700454,0.7160165,1.819771,1.2648159,2.3426504,0.43182588,2.4397004,-0.0014249847
35,0.68508416,0.5661123,0.35513127,0.42048174,0.37027055,0.81455886,0.26832005,-0.10100879,0.30026644,-0.22150733,0.71450955,-1.0170557,2.9949474,3.4504619,2.850404,1.4180679,2.9547224,3.6911478,0.5008442,0.10083711,-0.41968232,-0.8802808,-0.2972284,0.2342438,1.121787,-2.0403447,1.7302327,0.13856107,1.4086015,1.0094965,-0.1708368,-1.7826635,-1.4371676,1.9467375,0.53822917,1.1158936,-1.116025,-0.5512943,-0.70442224,-0.7263812,1.3842137,1.2481472,0.2766656,0.005799024,0.23644064,0.26832005,1.3394862,-1.7287035,-0.123236775,2.3123934,-0.9828296,-0.2685609,1.1947278,-0.2310412,-0.19665466,-0.18886024,-0.64235353,0.36480594,-0.45076704,1.7328196,-0.31732678,0.026798457,-0.5568094,-1.147773,1.1943735,3.362868e-05,0.05590418,0.5360878,1.7031434,0.18757154,1.1312515,1.1380504
36,0.5352727,0.21768783,0.023772324,0.21166602,0.40855318,0.40045235,1.1504402,-0.12483605,1.5273666,-1.6636876,-1.5803931,1.6562289,1.8719454,1.5281695,1.0256287,3.1547315,1.7663915,1.4931701,0.97401214,0.12451206,-0.99985945,-0.8476344,-0.8561422,-0.8145135,-2.5974655,-0.118920326,-2.2961717,0.36173528,1.6452019,2.7275748,0.06518233,0.55462444,1.9421251,-0.96466005,0.07586712,-2.2324173,-3.0754018,-0.570948,-1.3646523,1.2280304,1.0819771,1.3827488,0.84633636,0.037918214,0.9518902,1.1504402,0.79944366,-0.15902883,-0.44449568,-2.359015,0.42995286,2.969941,0.5871427,1.784825,-2.539452,0.77909446,0.3827678,-0.803747,1.002825,-1.1700628,1.137644,-0.95107,-0.01701355,0.13008696,0.43857598,0.0014377909,0.9060949,1.4163672,0.06223629,2.5203526,0.13991784,-0.31319338
37,0.2363236,0.55053777,0.9515911,0.35432526,0.4360435,0.75078756,0.5477912,1.3550267,-0.83250964,1.0919822,1.3876663,1.675772,2.7433865,2.6181607,1.3943672,1.0126607,2.9016042,3.1573555,0.5058892,-0.9768119,0.99724877,0.9970287,-0.9906972,0.18229726,1.472339,-0.45832247,0.10717714,0.95784295,-1.8565228,0.018227637,0.09864962,-1.3437946,-0.21296751,0.9998632,1.6176105,-0.41113466,-0.36930066,-2.3095603,-1.8918412,-0.19549367,0.13665652,0.95461386,0.025104662,0.2956148,0.18332236,0.5477912,1.3684806,0.10105491,0.76853925,-1.6719157,-1.9354575,-1.4156266,-1.318587,-2.1775618,1.8283145,-1.8211125,-0.79221636,-3.0684063,0.7274053,-0.24380577,-0.3626387,2.52215,1.0072601,0.046665832,-0.65290844,0.08738811,0.033607084,0.010024241,2.3620064,2.7059994,0.70931315,0.5002319
38,0.51152986,0.33663943,0.73801064,0.25469428,0.70535564,0.5508737,0.9686718,-0.5584418,1.2030498,0.0063365246,-0.3365674,0.5618188,3.1148336,4.2647886,1.9653821,3.1785598,2.172086,2.3505244,0.8946979,0.5298654,0.7838676,-0.33712202,0.45485035,-0.51944023,-1.7246754,1.0862024,0.6030102,1.5383751,3.1282637,0.12570405,0.84191227,-2.316266,0.91309506,2.4652991,-1.0184,-2.7253764,-1.301414,-2.5567331,-1.7567734,-1.4787612,1.7567046,0.5485143,0.3965519,0.06774557,0.54619575,0.9686718,1.0570462,-1.3800161,1.0020574,3.1603818,-0.6321044,0.1725055,-1.0104032,1.2361008,0.35467452,1.6896904,0.5496899,-1.5979764,0.5509057,0.23914981,0.13457072,0.65274084,3.0512264,1.2105088,-0.37409383,0.0045894617,0.2983298,2.391683,0.025662575,0.81156725,0.021952542,0.54255575
39,0.30643412,0.8700405,0.9627832,0.9701325,0.44696122,0.69469035,-2.0536222,-0.50793666,1.4686017,0.5830119,0.19911848,0.7769578,2.9436247,3.8330555,3.2265928,3.741568,3.9912949,1.4664512,-0.1497611,0.48637545,0.9936009,-0.7946003,0.08673532,0.95598924,1.7208905,-1.3363312,-1.1830045,1.1353189,3.3079762,0.9793749,-0.24875899,2.6468172,-0.9641818,0.25287092,1.1861686,1.0307064,-0.31961238,-0.10288179,2.238523,-0.8190456,1.0229158,0.82792336,0.225343,0.29572827,1.273013,2.0536222,1.741063,-0.29920256,-1.7884537,2.5559962,1.8545038,0.3726384,-1.0673518,-1.0953808,2.9569988,0.057666123,-2.0329075,-0.1578114,-1.4595809,-0.9615577,-1.4952675,0.862917,-0.5333191,2.295929,-1.8348424,0.087455206,1.6205621,1.2427207,0.2078182,2.8358088,0.41919672,1.2113395
40,0.080731064,0.34238556,0.29454005,0.49517944,0.15559404,0.89225596,-0.04723258,0.37167808,1.2115117,0.36130625,-0.5240329,1.587999,4.0631247,3.8361983,3.3158324,2.9918602,2.1916835,2.3760796,0.4890697,-0.36317945,-0.60055685,-0.93903935,-0.0071982993,-0.5025953,-0.46473286,2.3280387,0.29989946,0.3603028,1.3998113,0.6126918,-0.5858982,-0.30752903,-0.5826828,-1.9867362,-0.5193998,-0.97075087,2.1176999,-1.3215674,2.2982855,0.1294576,1.0179834,1.5201491,1.3448429,1.247374,0.52659816,0.04723258,1.3184505,-3.0966344,1.2679805,1.4638523,0.57126546,2.689106,-0.22505224,-1.4853415,-1.1707954,0.12755215,-3.163403,-3.464808,1.0117868,-0.33688843,-0.7771721,0.2923795,-1.5354357,0.49138528,-0.70350844,1.555942,0.2773056,1.2497373,0.00022105395,0.41499022,1.777809,1.1612506
41,0.7446202,0.3787877,0.2924252,0.27111986,0.34733632,0.6195699,0.89928365,0.011934191,-0.23785834,-0.493428,1.6557904,-0.07988657,3.3313239,2.1567988,1.3042465,2.557207,2.3158362,3.5268385,0.93362963,-0.011933908,-0.606432,0.65400165,-0.9788852,-0.39166975,-1.9905599,1.0072161,-1.6649373,-1.6438253,-1.4469514,2.5746312,3.2439046,1.3102823,0.024879456,-0.7055504,0.9624888,-0.07609832,-1.1994585,0.18813136,-0.48344022,-0.88465834,0.8231853,0.21457668,0.6130422,1.4461411,0.40244564,0.89928365,1.2116566,1.097188,-0.13265789,-1.5462015,-2.5550742,1.0422531,-1.3294549,2.447106,-1.0540112,2.197688,-0.13269943,0.46421236,0.7486067,1.6019156,-1.0098783,-1.2437739,-1.7832465,-1.225631,1.3019848,2.091324,0.1619625,0.3152629,1.9297537,0.42453775,0.14950384,1.0317426
42,0.99530834,0.05764478,0.20235239,0.36190566,0.44994217,0.64968014,0.5157685,0.14188202,-0.26696065,0.05105394,0.20187594,-1.1498084,3.122367,1.5156608,2.3419158,3.5260859,1.2205514,3.1951602,0.78431374,-0.14140648,-0.82226664,-0.5494247,-0.09527266,-0.99733186,-0.31556332,-0.39725107,-0.41180825,-2.6776605,0.8331961,-0.26348287,-0.9802911,-0.58762795,0.79145384,-1.1850668,-1.402313,-1.4220169,0.5934447,-0.84707946,-0.37110126,1.827486,0.9062483,0.96981066,0.4040851,0.62486506,1.4977304,0.5157685,1.4960907,0.08406371,0.99678457,-0.75444174,-0.71764445,0.07008539,1.1441817,0.53869677,-2.4631128,0.66178715,-1.2844408,1.8155477,2.2027397,-0.5150341,0.22300528,-0.22747552,-1.7841308,-0.5914821,0.4258245,0.39045635,2.2431962,1.4462973,0.17229792,0.93196326,0.24126895,0.90182227
43,0.10220096,0.550528,0.24658756,0.650366,0.16963577,0.063082725,-0.70280194,-1.1184175,1.205143,0.26858634,0.08544416,-0.6370485,2.2813573,1.6278626,1.2628317,1.1330581,2.9015708,1.3320825,-0.24876423,0.89940983,-0.72515917,0.9287191,0.9987256,0.18226454,1.9570211,-0.19997025,-0.8405613,-0.07769072,2.3458738,-1.6604638,-1.6882879,0.07164794,2.5993037,-2.6893625,-1.4379989,-0.22783911,-3.2393944,-1.3850656,-1.0475856,2.3507328,0.93064106,1.7839444,0.43692446,1.2603136,0.18328908,0.70280194,1.233648,2.8138177,-1.4875095,0.54395235,0.6173578,1.098579,-0.5089369,-3.1233943,-0.6279764,-1.254483,-0.87523794,2.259923,-0.21385238,0.81108284,0.85414517,-0.41951153,-1.271317,1.1139301,-1.6547856,1.5883905,0.033594888,1.189014,1.308401,0.65815175,2.3879716,0.17261907
44,0.056502737,0.2119286,0.50366575,0.1468039,0.22828408,0.007928898,1.4244435,1.290312,-0.7437405,0.03523869,0.767194,0.51201683,2.1222513,4.3261456,1.893125,1.0378269,1.7467493,2.1496973,-0.21518368,-0.96092147,0.08430404,-0.28083664,-0.9992436,-0.82575107,-0.24008608,1.9312564,0.6597605,1.9701598,0.78806,0.042600334,0.035747588,0.78465277,2.1916034,-0.90323544,0.6381608,-1.3600618,0.8936176,-0.63014764,-2.1836863,-3.3514862,0.0643817,1.7187742,0.5960304,1.7436224,0.97153246,1.4244435,1.5730771,0.50927687,-0.8157875,1.560249,-2.1916375,0.61527616,-3.264542,-2.2382202,-0.88712823,-0.69481987,1.7857271,0.28192574,-0.6374014,-1.719759,2.725151,-1.406215,1.9645048,-1.0359142,-0.60382307,3.040219,0.9438753,2.585226,1.867177,0.007124073,3.0164206,-0.051659442
45,0.75229746,0.117162816,0.81097263,0.22277609,0.4195045,0.7269556,1.1035069,1.010312,1.3993691,1.0448604,-1.2794673,0.29120192,1.0794158,2.5464072,4.4237785,1.2952557,1.4235426,4.199618,-0.5473387,-0.84699774,0.91482425,0.9874297,0.39425033,-0.9621376,-1.5313053,-3.3107395,0.042900562,-1.0781944,-1.2911961,-1.2862101,-1.0429012,1.1036432,-2.8156505,0.6395029,-1.6999911,-2.4667346,0.15187931,1.1218725,0.6001239,0.6603134,1.3632277,1.5536174,1.638866,0.4884388,1.2947391,1.1035069,0.44565344,1.3147511,-2.3328247,-1.7294754,0.17596042,-2.0610714,2.0473814,1.1219523,-0.13966668,1.9965595,1.5988187,-0.38852265,-2.8257143,0.27122363,0.2730617,-0.4574697,-0.466275,0.0684886,0.43647563,0.23857248,1.6763494,0.029540883,1.2324417,1.3341924,0.5767942,-0.044196486
46,0.35923487,0.614406,0.1795311,0.5416662,0.26960906,0.52761555,-0.243611,1.6715949,-1.148123,-0.59736264,-0.8527246,0.16980992,2.3446279,3.1066484,4.325293,2.8478124,3.119432,4.4392695,0.56211674,-0.9949241,-0.86487067,-0.9745738,-0.07060996,0.39047763,-0.7504847,0.56079245,-1.0643859,-0.8065177,1.513771,1.3561914,0.29891044,-0.09780854,-1.6522877,-0.90762085,0.4718191,-1.4320424,1.5302961,-0.9332278,1.8828361,-0.25367767,1.6756533,0.07671517,0.37365386,0.13468894,0.40115035,0.243611,0.71759695,-2.1867554,-0.010446548,-1.2375408,1.0963356,-1.7241995,-1.5074385,0.68566203,-0.6437423,-1.098474,-0.55046725,-0.55978376,0.4633677,-2.0153067,-0.64069474,0.5096353,-0.6091336,2.0768037,2.3183503,0.018141111,0.1609216,0.15082863,0.0020499548,1.0918007,0.004545215,-0.1443857
47,0.4761468,0.8858388,0.12208896,0.7094722,0.7322343,0.86403453,-0.9524898,-1.2938131,-0.4174892,0.3345443,-1.6246004,-1.7192855,3.3022895,3.2525656,3.4672406,4.4611883,4.0451765,2.9120507,-0.42160338,0.9618848,-0.94740355,0.02736598,0.22431538,0.97040313,1.2944843,-0.79012764,0.82338226,0.96071905,-1.328655,0.69112754,-1.59219,-2.564137,-2.3662238,-0.5068365,1.1006541,1.1679957,-0.28459597,-1.180987,1.0050818,-1.208891,0.21550587,1.0335548,0.58400774,0.67460716,1.3268946,0.9524898,0.0589398,1.0410091,-1.6755471,-0.16527504,2.5770903,1.9320503,-0.7991127,-0.031616483,0.08187151,-0.60692465,-0.63422006,2.7329252,-3.079842,2.2628179,1.1474057,-2.644415,-0.16391808,1.1113888,-0.14077543,0.4550948,1.7606494,0.28545925,2.6155465,1.5500826,1.526135,-0.77333665
48,0.7634246,0.122102864,0.18771929,0.092340596,0.712299,0.7383432,1.654518,1.5037735,1.0314065,0.7825993,-0.38717946,0.530771,1.4866363,2.9340966,1.9855415,2.558423,1.4403911,3.3530054,-0.7520037,-0.9977548,-0.8501998,0.15359344,0.35726023,-0.95740896,-0.061256528,1.8538042,-0.48762995,-1.6751738,0.23225963,-0.76304823,-1.6038136,0.18924093,2.4345846,0.20992452,-1.6432235,-2.8345652,0.75270474,-0.29083562,-1.1145117,-1.707646,1.1800473,1.485445,1.2316455,1.4918312,1.2778907,1.654518,1.0938067,-1.6680199,0.32124183,-0.2584182,-1.2673385,-0.36102104,-0.9170201,-0.29299265,-2.2942553,2.115012,-0.57029223,-2.352995,-0.63506114,-1.2575951,-0.5796852,-2.383052,-0.3869866,-0.09784341,-0.14787555,2.2255602,1.6330045,0.046576034,2.8962746,1.0329971,0.6384075,-0.3174682
49,0.55284506,0.9097628,0.536701,0.83507746,0.7765455,0.6351188,-1.4830962,1.537112,0.90024,-0.42346504,-0.1333525,-1.3598526,3.6906006,3.7887912,1.9471709,4.3850517,4.126771,1.1536909,-0.99968785,-0.99943274,0.19817951,-0.9960001,0.97159547,0.9868571,-0.25413394,-1.9813166,-0.11239481,-0.38079286,1.352316,0.15045595,1.5292708,-0.022107363,0.9909107,-0.91623604,0.076607466,1.2135262,-2.2525637,-1.3111807,0.6106193,0.32881272,0.26957,1.4814528,0.9723188,1.3993222,1.4084893,1.4830962,0.3665861,-3.5129595,2.0846407,0.62073505,1.6164488,1.142207,0.86744183,1.862287,1.6079895,-1.3017123,-0.008197188,-0.4928391,-1.00522,2.1594887,-0.64662325,-1.2884305,-1.060427,1.6780593,-1.1411258,1.9581025,1.9838423,1.1459905,0.04831196,0.03980035,0.1941624,1.2795091
50,0.9020282,0.83218575,0.2545342,0.76499045,0.016371947,0.22566134,-1.187021,-0.4244973,-0.7510191,-0.7493832,0.25098923,-0.5521275,2.0869293,1.4839122,2.9319036,2.257646,3.862188,1.3354623,0.94241273,0.41186276,-0.7058193,-0.46589634,0.99727786,0.9102578,0.020468712,1.6346762,-0.079354405,-0.8910926,-0.23069865,1.2669526,1.3744268,-1.4073653,-0.106400415,1.5446732,-0.5006925,2.9731836,1.2958883,0.071347445,0.30095536,0.8252289,1.7861625,1.0822664,0.6313523,0.4091406,1.1439064,1.187021,0.04913354,-1.6811786,1.0898185,-1.1075729,0.9360318,-0.5910964,-0.3552156,2.523602,0.3603273,1.9821938,-1.134007,-0.6444038,-0.6717397,0.33656818,-1.1229349,-1.7610173,1.9289672,-0.64225614,-0.6334362,0.16739602,1.3085217,1.523668,0.011496437,0.61399615,0.9621257,-0.7838752
51,0.38837785,0.30394736,0.31060323,0.30013895,0.2737444,0.28104496,0.7766956,0.81002617,0.8318738,-0.3705418,-1.11996,1.5481651,3.801963,2.3323832,3.769694,3.5346918,2.060587,4.076061,-0.88615835,-0.7243052,-0.5548915,0.6487463,-0.96819603,-0.6112942,0.1680122,1.5351053,0.86977404,-0.2204293,-0.007223688,-0.92499834,-1.945667,-2.8591754,0.039999723,-0.5175029,1.1659808,-1.7969371,1.9842546,-0.9295674,2.394437,1.817128,1.0202415,0.9328422,1.0836813,1.4312294,0.6576949,0.7766956,0.11597142,1.8915768,-0.21484041,-1.9915214,0.34326434,-0.7715954,2.259575,-1.1914859,-1.2459275,-0.8170038,-0.78903836,-0.36252415,-1.4184895,-2.880847,-1.4117299,-0.5231135,-2.1868114,0.36254662,1.728321,2.0484176,0.43256256,0.14891772,1.1911803,0.34601757,0.6218963,0.35591352
52,0.6938736,0.44201028,0.3166447,0.34315225,0.42555743,0.5192921,0.5949903,-0.7145194,-0.10270463,-1.2491423,1.3370081,-0.80482125,1.7991929,1.4581509,1.0873727,3.4934185,2.531462,3.873165,0.9853485,0.6552544,-0.53725904,0.98546726,0.9895427,-0.1857349,-1.1060482,1.0985086,-2.28898,0.29540914,-2.380312,1.0029167,2.2562366,2.4830356,3.1791658,0.7044233,-1.6128709,-0.45043752,-0.064625025,1.7049482,-1.505237,2.450521,0.1445528,1.5662841,0.9190888,1.1903901,0.18681972,0.5949903,1.0780034,0.970652,-0.20439672,0.15351486,-1.9319985,-1.1158103,1.9374821,1.603752,-0.75400364,0.6584894,1.3423853,0.37537023,-0.62608254,1.7432868,0.1498372,-1.1892129,1.4929998,-0.3313725,2.4040256,1.4170287,0.034901608,1.5879298,2.397099,0.3216976,0.0014839211,1.9110992
53,0.793607,0.757461,0.24923319,0.6126799,0.6009716,0.5151017,-0.54360104,-0.69264066,0.593977,0.015767232,1.5321282,0.35666797,2.2250407,2.6792479,4.103489,4.197078,3.6073332,1.4534811,-0.8404372,0.63857156,-0.71878153,0.37199765,0.9524187,0.7764743,2.1222005,0.9228493,-0.79205316,0.65228057,-1.028642,-2.130482,0.29897904,0.38063544,-1.7521392,2.983928,-0.37202406,-0.84213376,2.4249718,-0.2536909,2.7072074,1.6649233,1.3857348,1.0397644,0.49324116,1.6258895,0.8890513,0.54360104,0.7361206,1.5808103,1.1440899,0.860209,-0.9885272,-2.1921804,2.13946,-0.20573986,0.08700323,0.92138547,-1.8559587,0.84298205,1.1920279,-1.6629747,-2.626238,-0.9086852,0.44448888,2.274786,-1.2805679,2.6435168,0.79041225,0.0015236376,0.13463895,0.64328116,0.0005747357,-1.3610356
54,0.28984874,0.4613414,0.8822117,0.65040624,0.56157005,0.3504997,-0.70297194,0.87992805,0.4349783,0.15649927,-0.7917589,1.418667,3.9206877,2.223403,3.8815527,2.3512113,2.5973926,3.4672852,0.48294848,-0.77069306,0.9860006,-0.9970983,0.5966251,-0.120595045,-0.3533846,0.16188118,2.650137,-0.5909369,0.33068216,1.2776664,-0.5592636,-1.5859329,-0.47976166,0.26680148,-0.7601784,0.4483477,0.9038632,-1.9604497,1.4412144,0.43032956,0.25462425,0.2594079,1.202406,0.06454907,0.12088928,0.70297194,1.5068774,-0.12084961,0.5594115,-0.036810726,1.4947308,-2.884699,-0.5783526,-0.47202897,1.2823826,-1.6379666,-1.5851989,-0.044918418,-1.1256201,-1.0700328,-1.840206,0.6111795,0.1496154,0.13373497,0.592504,0.004166583,0.014614219,0.24490488,0.4671851,1.9691721,0.29973125,-0.29577783
55,0.2024531,0.6042875,0.15156241,0.64564425,0.5129171,0.016104715,-0.68285537,-0.8747171,-1.3605686,0.5048706,0.6035417,0.4030136,3.49421,1.8147348,3.5778074,1.3369682,3.084922,2.5301616,0.967057,0.7673621,-0.90960675,0.15342136,0.81337273,0.35848108,-0.24966437,-1.1868306,2.4671605,2.0451002,0.0006606579,1.1171578,1.2198464,1.1481237,-1.8969913,1.9398975,-0.58328617,0.35642356,1.0991714,-0.36682075,-0.8519212,-0.5298965,0.3264318,0.23964585,0.77592826,1.4334434,0.36664033,0.68285537,1.0403674,0.16897558,-1.6932266,-1.519034,0.079313695,-1.669719,-1.8772355,-0.38868803,-0.7756963,-0.89943236,0.64057255,-0.38806772,-0.37267196,0.55276096,0.81165665,-1.515273,1.2804401,0.69307214,-0.69299066,2.05476,0.13442513,0.8163971,1.0763351,1.304933,2.9186323,-1.6625369
56,0.7498736,0.68637043,0.53031516,0.5702414,0.8727945,0.8657122,-0.364324,-1.1076336,-0.8025038,-1.3061866,0.5862684,-1.0243459,3.7982304,1.7328537,3.3650217,2.8292444,3.3648727,2.9637125,-0.9795419,0.8946439,0.176325,0.5252806,-0.32145086,0.602469,-0.17719531,-0.38019055,-0.37899575,0.41726696,-0.6832058,-1.5601133,1.4100547,2.9802322e-05,-0.4803726,0.9743407,0.9738523,1.4246353,0.90428907,1.1493275,-0.14691734,0.5239764,1.0603113,0.25754917,1.0799487,0.4614517,0.646591,0.364324,1.0118536,-0.27154076,-0.041961312,-0.91641194,-0.22194442,1.6088203,-0.5726201,1.700839,0.8238427,0.09608948,0.8863088,0.19976032,0.5763802,1.8750226,1.1136364,-0.72891515,2.5745902,-0.4137203,1.5516173,0.21293768,0.41807994,0.9710685,0.027678082,0.031418163,1.5405596,-0.83634084
