,oz42_sin_exp,oz2_sin_exp,oz2_adde_ln,oz10_abs_ln,oz6_adde_ln,oz3_abs_ln,oz1_mmnorm_relu,oz47_sin_relu,oz36_adde_relu,oz3_abs_relu,oz2_adde_relu,(oz2+oz10)_relu,(oz23-oz32)_relu,(oz2-oz28)_relu,(oz27-oz34)_mmnorm,oz6_adde_mmnorm,oz2_mmnorm_mmnorm,(oz5+oz21)_mmnorm,oz42_sin_mmnorm,oz2_adde_mmnorm,(oz2-oz25)_mmnorm,oz1_negative_mmnorm,((oz2+oz10)+(oz31+oz50)),(oz6_adde+oz4),((oz40+oz46)+oz37),(oz34_abs+oz14),((oz24+oz32)+oz1),(oz19_adde+(oz23-oz32)),((oz28-oz37)+oz23),(oz49_negative+oz50_negative),(oz2_mmnorm+oz29),(oz23_adde+oz5),((oz27-oz34)+oz37),(oz1_abs+oz15),((oz20+oz41)+oz17),(oz1_negative+(oz39+oz42)),(oz31_adde+oz19),(oz1_negative+oz4),((oz47-oz48)+oz7_square),(oz13_mmnorm+oz17),(oz2_abs+oz2),(oz46_sin+(oz24+oz45)),((oz16+oz36)+oz16),(oz47_sin+oz47),(oz4_negative+(oz4+oz14)),(oz11_mmnorm+oz47_sin),(oz34_abs+oz39),(oz6_abs+(oz4+oz14)),((oz1+oz37)+oz48),((oz20+oz41)+(oz4+oz40)),(oz1_mmnorm+oz41),((oz9-oz13)+oz26),(oz3_abs+oz22),(oz2_sin+oz23),(oz2_mmnorm+oz2),(oz23_adde+oz49),((oz40+oz46)+oz41),(oz1_negative+(oz1-oz10)),(oz47_sin+oz41),(oz36_adde+oz24),(oz2_square+oz17),oz2_mmnorm_zscore,oz4_negative_zscore,(oz31+oz50)_zscore,oz42_sin_zscore,(oz2+oz10)_zscore,(oz13+oz33)_zscore,(oz39+oz42)_zscore,oz19_adde_zscore,(oz20+oz41)_adde,oz6_adde_adde,oz50_negative_adde,oz1_abs_adde,oz1_mmnorm_adde,oz49_sin_adde,oz2_abs_adde,oz42_sin_adde,oz2_adde_tanh,(oz39+oz42)_tanh,oz31_adde_tanh,(oz30+oz32)_tanh,oz6_abs_tanh,oz2_abs_tanh,oz3_abs_tanh,oz25_sin_tanh,oz51
22,2.4846756,1.8814979,1.2245108,-1.5850087,0.1425217,0.18789358,0.60609996,0.8893871,2.454207,1.2067051,3.402501,0.4792733,0.47452545,-0.0,0.60794836,0.022548439,0.69740325,0.6847754,0.95507294,0.69740325,0.6487904,0.39390004,1.3216317,1.4903913,-2.3641517,0.3278229,1.3074195,2.6714244,2.8138971,1.112831,1.9424222,4.7511163,0.45524067,1.0807257,-2.708764,2.1187415,2.7690835,-0.17859155,2.1031728,-1.1690797,1.3684386,-0.5091804,2.2709718,1.9853897,-0.11319041,1.8062608,1.9319327,1.7891264,0.25728256,-1.9324894,0.22456276,0.20070654,0.6224419,2.3318658,1.3816226,3.0350745,-2.3811684,0.20494604,0.5078499,2.0205495,-1.111161,0.68490463,-0.33755094,0.5907474,1.2532798,0.34328678,-0.9348195,1.9052712,-0.52190495,1.5888345,3.87146,2.448108,3.2340865,3.3243818,1.7358627,3.402501,3.628424,0.99778605,0.98975617,0.9972307,0.8496001,0.91624343,0.59425557,0.8356884,-0.21674317,-0.8286966
23,0.39668107,2.5685189,1.3739195,0.56427234,0.42633978,-0.18956813,0.8425211,0.81261784,3.7693572,0.82731634,3.9508057,2.990692,-0.0,1.321695,0.5205249,0.13824102,0.85816884,0.49492815,0.037688345,0.85816884,0.62391174,0.15747896,2.8242571,2.11622,-0.043016866,-0.30122942,2.6514351,1.8487911,-1.0690367,1.0751985,-0.26087713,1.5659068,0.393538,1.0516963,-2.419258,-3.6304576,2.0145183,-0.92996216,2.7522237,1.1056219,2.4650478,2.010482,3.3901653,1.7612479,-1.147022,1.7686263,-0.09008032,0.62419736,2.6543672,-0.86314964,-0.49379492,0.75193703,0.51774883,0.13694865,2.0906928,0.64595234,-1.5528177,-1.758168,-0.52369815,5.18972,2.1719258,1.2337582,-0.5851642,-0.11672092,-1.2416668,2.1421287,-0.8239128,-1.5302048,-0.3469257,-0.35378695,4.2499228,2.5275316,4.2328224,3.560803,1.764389,3.9508057,1.7936591,0.99926,-0.9713645,0.9823656,-0.9192282,0.82953405,0.8433099,0.67903244,0.436327,0.07505888
24,0.36876953,0.7655031,0.89517856,-0.06374246,1.4688805,-3.0772588,0.406816,-0.0,1.8110029,0.046085414,2.4477727,0.66773754,-0.0,-0.0,0.261532,0.9980654,0.41747215,0.40575612,0.001207891,0.41747215,0.5166189,0.593184,0.21041131,4.272338,1.1330178,-0.50499797,1.8627294,-0.55050445,-0.62654406,1.103667,0.61239517,0.67920625,-0.75131124,-0.6295254,-3.4467595,-0.51869965,1.3200722,0.2540183,1.0656058,-1.4066107,0.0,2.1749897,0.36310184,-2.1122062,-1.4862865,-0.25222415,1.6378002,0.06776953,1.1571443,-3.3327627,-0.33743656,0.55215085,0.80882585,-1.5818354,0.14696309,0.33278823,-0.41651213,-0.9382466,-1.6709449,3.019279,-1.3432384,-0.27077994,0.07210332,-0.32072368,-1.3408802,0.47827718,-1.5922688,-0.6109121,-0.9746454,0.6879358,7.0626507,2.7510686,3.0443313,3.1250978,1.8406589,2.9887908,1.7206984,0.9851514,-0.6883163,0.97984827,0.9868015,0.92550236,0.26409847,0.046052814,-0.30847067,0.7188409
25,1.5477337,0.4303413,0.53948134,0.46761316,0.766779,0.28616104,0.41190642,-0.0,3.9629376,1.3313068,1.7151171,-0.0,-0.0,-0.0,0.78185487,0.3281298,0.2026539,0.12353412,0.71839714,0.2026539,0.22802275,0.5880936,-2.5058663,1.2703989,2.988727,0.11776996,0.13626203,2.4317498,-0.20949166,0.19129747,0.7840107,1.23367,3.7450974,-0.91563666,-1.0047023,0.68125343,3.1675372,-0.5778763,-0.43139598,-0.98229015,0.0,-0.83922017,2.4554594,-2.0328124,-1.414043,-0.08251709,1.4564917,-1.731004,0.9936637,1.3942913,-0.45274055,-0.038425982,0.942504,-0.64440167,-0.80051076,2.1528125,0.39170963,1.5961798,-1.7685803,2.9897141,-0.62692976,-1.0041693,0.88330567,0.06555643,0.60960925,-1.8618201,0.16925724,0.27243045,0.9296542,3.3468485,4.8711023,2.145335,3.0228274,3.1301882,2.0262902,3.7214465,3.1550734,0.93727237,0.35984504,0.97753453,0.7328927,0.5120179,0.76292,0.86956835,0.61688316,0.14077723
26,2.3511312,2.4301786,1.3379395,0.014077294,0.7613768,-1.4396816,0.6898475,0.39290273,3.0754137,0.2370032,3.8111825,2.1070776,0.54161066,0.99489236,0.60362536,0.32458422,0.81723064,0.253142,0.9274501,0.81723064,0.7624953,0.31015247,2.2870445,0.5839087,-0.7509438,1.8002445,-0.7245798,4.6795907,-2.347525,2.3263454,-0.71207947,0.8749522,2.4153893,2.3473935,3.1553779,1.1433156,5.338512,-2.4269013,2.4488156,1.6664525,2.1858015,-1.9563543,0.43221945,0.7966888,1.4341207,0.79304004,1.3536755,0.45386654,1.6613187,-0.6551838,1.2439389,-0.23469687,-0.0937019,0.06771451,1.9101315,0.59225094,-1.8221356,-1.0141768,0.94699407,2.843107,2.243003,1.0939952,1.5588732,0.12621121,1.178156,1.5092264,-0.6829968,1.4557066,1.42112,4.8250885,4.8595037,3.7388468,3.5878694,3.4081292,1.7531934,3.8111825,3.5731783,0.9990217,0.964928,0.99921113,-0.6021391,0.52052486,0.7979344,0.23266317,-0.47751063,-2.4610915
27,2.6689765,2.3732803,1.3249469,-0.48272353,1.3758789,-0.4343477,0.7843877,-0.0,3.4486132,0.647687,3.7619853,1.660804,-0.0,0.37503415,0.29561388,0.8801255,0.8028058,0.3171566,0.9908495,0.8028058,0.55381966,0.21561229,0.7494142,5.2645464,-1.5699002,-1.0208838,2.9123902,1.710397,1.2682217,0.3526759,0.6636264,2.706361,-0.94407284,1.3522054,-2.0147917,-1.3612317,2.8216357,0.037029147,-1.4007549,-0.53882337,2.087407,-1.3051618,-1.2147797,-2.4067569,-1.0230108,-0.5006584,-1.4693079,1.5232537,1.8958704,-0.17459357,0.5604107,-1.4460773,-0.0793674,1.8425461,1.8465093,4.970413,-2.172598,-0.6171004,-1.2123802,3.7176735,-0.37142634,1.0447488,-1.3072999,-0.63915926,1.3505788,1.1895761,-0.09678479,-0.06672776,-0.6124034,2.1642334,6.676836,4.344816,3.9872446,3.5026693,3.6745186,3.7619853,3.699977,0.9989206,-0.092007995,0.99791867,0.95109457,0.8455334,0.77934635,0.57011086,0.59249604,-0.830148
28,0.3683818,0.37910023,0.33163023,-0.80689687,1.3069124,0.44304362,0.36884627,0.35192174,1.079689,1.5574403,1.3932376,-0.0,-0.0,-0.0,0.7127627,0.7994825,0.10827723,0.7288105,0.00068187877,0.10827723,0.22737277,0.63115376,1.3396409,2.0700893,0.8362111,1.510438,1.2786283,3.6045823,-0.9589736,-0.7769132,-0.15152732,4.295363,1.7541096,1.4842718,-0.9663098,-1.9149528,5.1061335,-1.1382103,0.21088828,0.7736889,0.0,2.6451654,-3.7273054,0.7115451,0.42067003,0.67079574,0.31141073,-0.22752231,-0.060221106,-2.6388273,-0.59926426,-1.0594503,2.812637,-0.55447334,-1.216767,3.1329386,-0.34724122,-0.44624066,-0.61618876,2.3684404,1.9767244,-1.3263712,1.6262861,1.5557989,-1.3423107,-0.6294564,1.0277088,-1.7366638,0.9480938,1.5309895,6.41303,1.9405439,3.2047305,3.087128,2.7174573,4.043326,1.7196463,0.88388115,-0.9837202,0.99951196,-0.38861406,0.75153226,0.8680329,0.9150048,0.43588534,0.005070554
29,2.0166066,1.0075918,1.0027784,-1.2412004,1.0148798,0.20812029,0.6917269,-0.0,2.4504201,1.2313613,2.7258449,-0.0,1.8605206,-0.0,0.39823252,0.51344275,0.4990043,0.7413733,0.85070974,0.49900427,0.34166676,0.30827308,1.5902326,2.1397543,-1.7438496,0.74341345,0.99761176,3.8236609,2.5980005,-1.7177616,-0.49885273,4.120694,-1.9382629,-0.53485626,-1.4459008,1.0225167,2.2394536,-1.4968045,0.791439,0.28830314,0.015126426,2.391684,2.0364876,-2.0558739,-0.728635,-0.4113517,2.5947094,-1.3071625,-1.1615499,-3.077931,0.7513031,-0.378504,-0.080776095,1.2334803,0.50656754,4.0665674,-0.3648599,0.28903705,-0.8511818,3.2051084,-0.026846945,0.0075707613,0.6198977,1.312631,0.9694505,-0.20160992,0.69355494,1.3740879,-0.75589776,1.299285,5.4773135,1.1228886,3.5958087,3.4100087,2.840345,2.7258449,3.419698,0.99145854,0.9562412,0.99500114,-0.91580856,0.040727478,0.0075630685,0.8429737,0.70779186,-0.30433005
30,0.41608053,0.37944186,0.33426476,0.3010804,1.3658198,-0.09196067,0.33542904,-0.0,4.1080236,0.912141,1.3969129,0.029949188,0.07539725,-0.0,0.42167145,0.86801404,0.10935486,0.47286758,0.061561525,0.10935486,0.22598034,0.664571,2.2896519,2.699635,1.3419688,-0.93534213,-2.1648154,4.417178,-2.1094978,-0.81075186,-1.3320248,-0.23988342,-0.48548788,1.1902347,2.5785682,0.87488985,5.627217,-0.59168303,1.3293115,0.4263239,0.0,0.28640074,-2.0798867,-0.5861031,-1.698139,0.09261891,2.0793958,-1.7167858,-1.1232071,2.5432563,0.9637817,-0.6952058,2.4318864,-2.4650495,-1.212014,1.0587708,1.9977467,-1.351318,0.33743525,4.1422176,2.0409532,-1.3226922,1.2205205,1.5847335,-1.1767406,0.021451563,-0.21302421,0.17882517,1.6251253,5.001912,6.637216,1.7440146,3.3458982,3.0537107,2.555494,4.0396504,1.8414054,0.88468254,0.24235407,0.9993343,-0.985786,0.83385354,0.86712396,0.72215825,0.44487336,-0.5478632
31,1.9619851,1.7769263,1.2031962,-1.9783766,0.20261131,0.23279361,0.5179779,0.99657387,1.5119325,1.262121,3.3307455,0.7507572,0.11621499,2.2477412,0.5590704,0.044380337,0.6763641,0.10301819,0.83698,0.6763641,0.5988629,0.48202214,2.7545142,1.083703,-3.1879678,1.1742512,-0.33248767,2.888749,1.297857,-2.0798297,2.2888105,2.3322287,-1.1421376,1.1583016,2.5409908,0.158218,3.8466303,-0.2844355,4.263933,1.0121108,1.2249273,-1.699175,1.3737947,2.6501722,0.3395096,1.9727749,0.39695013,1.6923016,-2.97289,1.2977402,0.90746844,-0.35228887,1.3357213,1.8814142,1.2888278,5.1749797,-1.171872,-0.13829356,1.3860644,-0.15441155,0.862255,0.61307704,0.14103441,1.4052383,0.93211067,0.5377413,0.91630805,0.21822923,0.054306477,4.772129,3.9428782,1.7886212,2.861824,3.2362597,3.6311147,3.3307455,3.3922386,0.9974448,0.29292262,0.9989842,0.14489357,0.90400064,0.54585904,0.8516478,0.028117819,-0.6023198
32,2.5416648,0.4912229,0.65625775,-2.424926,0.7138902,0.18085714,0.22762384,-0.0,4.0895834,1.198244,1.9275653,-0.0,-0.0,-0.0,0.83470863,0.29422823,0.26494476,0.56507134,0.9664116,0.26494476,0.31795287,0.7723762,2.4196768,2.9917002,0.09643483,0.16547939,1.9151394,1.9720254,-0.47160602,-1.1033089,-0.816273,4.5515604,3.87326,1.6279447,1.6992635,3.5565555,4.5009103,2.032809,-2.3320816,2.4146504,0.0,1.183069,-0.43894768,-2.6764064,-0.4266072,-0.6908696,1.8634547,1.1995363,1.3932145,-0.4344235,-0.3118648,-0.90641093,0.31250525,0.044879735,-0.5257716,2.905011,-1.9410205,0.088484645,-1.5332389,5.4296894,2.0400162,-0.7915084,-0.9507321,2.3135087,1.2841166,-0.62974113,0.42363095,1.7888243,0.15622438,3.0027614,4.760201,1.045965,3.8013098,2.9459057,2.1794853,3.5089982,3.651101,0.95853615,0.98589164,0.9996634,0.32773602,0.58914965,0.6588147,0.8331182,0.39911288,1.1881589
33,0.37166497,2.350748,1.3199726,-1.2215836,1.0877646,0.32646182,0.5588192,0.1269534,1.1235793,1.3860554,3.743319,1.3198004,0.05962783,0.81359094,0.16324548,0.5772101,0.79733276,0.21506277,0.0051183826,0.79733276,0.8326649,0.44118083,1.8478751,1.570454,-1.628791,0.8254224,0.71991026,1.2952721,1.3313855,0.8363644,1.4731929,1.6274905,-3.8108425,-1.1616538,0.20988774,-2.2618287,1.6712899,-1.7132509,1.7832509,-0.7042706,2.0500748,1.7368898,0.33813763,0.2542503,-0.742885,0.5523628,1.0501335,-1.8907127,-2.873986,0.34343147,1.9019186,-1.1548139,1.6796205,0.39464545,1.8223702,1.3294,1.2943357,-0.294763,1.4700528,2.0471334,-0.187819,1.0260639,1.398578,0.37033975,-1.330245,0.9453271,-0.7373286,-1.407147,-1.4841223,4.1666903,5.6859145,2.6258526,3.0343537,3.277101,1.9173837,3.743319,1.7285193,0.99887955,-0.959988,0.99636275,0.10981589,0.24430855,0.77191037,0.8823,-0.7042609,-1.9246345
34,1.8419977,0.37700328,0.31429446,-0.053479042,1.4147342,-1.878044,0.20790623,0.9954714,1.5936414,0.15288886,1.3692929,-0.0,0.62550116,-0.0,0.5515803,0.92806953,0.10125652,0.13072906,0.8054269,0.10125652,0.27140173,0.79209375,-1.1268692,5.0265284,-1.5390546,0.89777744,0.085232615,4.048398,2.2208743,-0.19735992,1.0723416,3.009015,-0.10650593,1.1146178,-0.24607384,2.3516617,5.0658073,2.0774589,4.405775,1.245629,0.0,1.5105422,-3.705429,2.6614728,0.7257431,1.3877434,0.7002384,3.0339901,-2.1030397,0.5581838,-1.3777864,3.3593247,-0.3590828,0.16140962,-1.2477324,4.525418,-2.585154,0.9479258,-0.5902212,2.3337872,2.7216864,-1.3503399,-0.91204834,0.82055485,0.84629786,-1.6452,0.34841958,0.85722226,0.7053208,1.5702926,6.8336744,3.1911469,3.884605,2.926188,3.3394442,4.0672708,3.3291326,0.8785309,0.8291276,0.99967426,0.9525235,0.88472563,0.8738144,0.15170863,0.1754267,-0.0014249847
35,0.6572556,1.2639526,1.0834048,0.32513225,1.0969267,0.29228613,0.42048174,0.5008442,3.4504619,1.3394862,2.9547224,-0.0,-0.0,1.121787,0.19101167,0.58555996,0.5661123,0.70648044,0.29015914,0.56611234,0.5917127,0.57951826,0.04660046,4.012003,-2.443213,1.963911,-0.58564687,0.7136457,-0.038714543,-0.3225161,0.5236719,2.856203,-2.7548542,0.4477348,0.7307678,0.2951185,2.390934,1.2853758,2.7126398,1.5390887,0.4728813,-1.1488416,3.8926067,1.025418,0.7157638,0.87111473,1.708041,2.0094852,-1.4677522,0.24156916,1.2079058,-0.56383425,1.0392199,0.36636606,0.80255294,2.951413,-0.9412795,1.3842137,1.2882682,2.2965906,0.9099088,0.23667735,-1.0180743,0.8376162,-0.55503976,-0.8221099,-0.13056041,0.01938031,-1.3015159,2.595045,5.713229,2.4967744,2.9866018,3.1387634,2.819119,2.9547224,2.2985995,0.9945873,0.026792044,0.9987564,-0.56649995,0.26981622,0.23213099,0.8715488,-0.28877416,1.1380504
36,0.36793116,0.44285473,0.5689388,0.07879004,0.6269782,-0.22383921,0.21166602,0.97401214,1.5281695,0.79944366,1.7663915,0.13008696,-0.0,-0.0,0.4711105,0.24226883,0.21768783,0.611246,6.985681e-05,0.21768782,0.5200083,0.78833395,0.56866294,0.21571648,1.4213643,1.868915,-0.012796164,1.7900792,-1.6274707,-1.7885237,1.8924848,1.0635469,1.4614727,0.47340208,0.58493996,0.1993702,1.92962,-0.5057887,2.7898111,1.5647084,0.0,2.1223066,-3.5279179,2.31633,0.48616612,1.3825653,2.0192406,-0.32372642,-0.95530427,-1.2482426,-0.5991628,-0.08551636,-0.727923,-2.5071666,-0.7342023,1.1504648,-0.96985763,-1.0819771,0.16318333,2.9938145,1.9355305,-0.9528435,1.6578876,0.3075741,-1.3439752,0.09317677,0.53859353,-0.687802,0.43688688,2.273786,4.590227,1.0545942,3.868722,2.9299479,2.8427937,3.670172,1.7184223,0.94321257,-0.7402671,0.9039064,0.3651087,0.6891507,0.7406376,0.6637257,-0.69426477,-0.31319338
37,2.7108135,1.1999708,1.0652637,-1.9902847,1.0091931,0.31370103,0.35432526,0.5058892,2.6181607,1.3684806,2.9016042,0.046665832,-0.0,1.472339,0.42163357,0.5086602,0.55053777,0.31253716,0.99862635,0.55053777,0.7591061,0.64567477,-0.6062426,1.0676146,-1.2866114,2.38658,-0.9104299,-0.87918043,-1.2252649,2.447009,0.49333152,1.0987524,-1.8459888,-0.34599894,-0.76826566,3.0699413,1.4517345,-1.1279807,2.380234,-1.3004813,0.3666447,-0.41859794,-3.24371,1.0363016,1.4319662,0.9419327,1.8317716,-0.21870111,-1.4232726,-2.2998672,1.272617,-0.233042,2.2009902,-1.1416173,0.73386014,0.039340496,1.0193467,0.13665652,1.424181,1.6875954,-1.5031978,0.18350597,1.6774503,-0.45788583,1.371729,0.03342511,-1.258948,1.8239876,-1.7073292,3.486821,5.461668,3.810264,3.266073,3.072607,1.7414699,2.9016042,3.7155304,0.99398243,0.9871906,0.99638754,-0.6596628,0.02509939,0.18129595,0.8783455,-0.75765944,0.5002319
38,2.1899257,0.59485346,0.775688,0.56343967,1.1361758,0.05547839,0.25469428,0.8946979,4.2647886,1.0570462,2.172086,1.2105088,-0.0,-0.0,0.64678925,0.62220806,0.33663943,0.36084265,0.8919355,0.33663943,0.35030642,0.7453057,0.836415,2.5530148,-1.0434487,1.3494829,-0.8341011,1.4217864,0.08901262,-0.5521053,-0.5010421,2.0331278,1.4227698,2.6761048,2.3599653,1.6214126,2.8108025,0.40685302,0.15136662,1.8694377,0.0,-0.16461653,4.7742567,2.0024524,0.8009686,1.6000535,0.30038488,0.6357017,0.34994602,-0.595919,0.45771658,2.9575963,-0.1460036,-1.2723398,-0.20955631,2.523824,-1.1769938,-1.7567046,1.0977201,3.3954856,1.6562377,-0.5467428,0.56238145,-0.26235265,1.0815694,0.86704534,1.168095,0.47205406,0.460739,3.7203393,5.8331156,2.7246182,3.6869535,2.972976,3.248147,3.2644775,3.5021493,0.9743683,0.57351214,0.9819921,0.5002877,0.37699476,0.49766356,0.7845307,0.42587778,0.54255575
39,2.7009428,2.6012425,1.3841157,0.022657216,1.0796417,0.5544958,0.9701325,-0.0,3.8330555,1.741063,3.9912949,2.295929,2.238523,1.7208905,0.2936404,0.5698711,0.8700405,0.35191637,0.99680245,0.8700405,0.6921969,0.029867483,0.4610865,2.166667,-0.49832106,0.6433235,0.55835474,5.980091,0.259552,0.07507527,2.2566595,3.522321,-1.5354497,2.7962143,-0.2641685,-1.1907053,2.4897375,-2.83058,1.187193,1.8307194,2.546026,-0.4219619,3.9972186,-0.30008775,-0.18459988,0.29720014,0.006854415,-0.7362147,0.72480226,-1.9462651,-0.17980927,0.4395923,0.2724613,1.4643002,2.1430535,3.7345295,-1.4491444,-1.0229158,-1.2997029,4.068,3.1448474,1.274288,0.77773595,-1.2867782,1.3667686,1.644494,0.039865006,0.62405086,1.0243112,0.92982805,5.6619062,3.3012936,4.771904,3.6884143,3.204657,3.9912949,3.7118826,0.9993175,0.69775754,0.8988983,-0.9662802,0.22160466,0.8546122,0.9403498,0.086518474,1.2113395
40,0.54850614,0.6049586,0.78467,0.017823648,1.4019523,0.27645713,0.49517944,0.4890697,3.8361983,1.3184505,2.1916835,0.49138528,2.2982855,-0.0,0.82782,0.9120917,0.34238556,0.48394054,0.19972163,0.34238553,0.4276927,0.5048206,-0.21212316,2.4751258,-2.5726016,2.7712598,-0.7299395,5.290146,0.01165247,0.7329843,-0.11600235,4.5632067,2.8520715,-0.90772396,2.6424253,0.24514692,2.649658,-1.6352316,0.6129129,1.4551759,0.0,1.7500666,1.8097881,1.0000925,1.2511106,0.64466375,2.456726,1.0079545,0.46959653,-2.1968274,1.6879499,0.447542,0.10693872,0.094955385,-0.1842126,2.9441543,-1.9038639,-1.0179834,1.6818402,4.759761,1.6517504,-0.52712554,1.5895894,-0.4933717,-0.80099624,0.35196218,0.08817771,0.21144523,0.27385238,3.9862623,6.7814064,3.079588,2.7655144,3.2134612,2.3551023,3.24488,2.117725,0.9753413,0.28432345,0.9828817,-0.99643093,0.87283057,0.4827764,0.8663981,-0.007198175,1.1612506
41,0.545293,0.6759273,0.8397708,-0.19457392,1.2033697,0.1919885,0.27111986,0.93362963,2.1567988,1.2116566,2.3158362,-0.0,-0.0,-0.0,0.6352749,0.6883871,0.3787877,0.3108337,0.19678405,0.37878773,0.657508,0.7288801,0.07635379,3.4112105,-0.55860245,1.7366058,-1.9091619,2.073767,1.8298694,-0.4814938,1.617625,-0.14189458,-0.64857435,2.6183333,-1.6103184,-0.3444903,3.365764,0.9791702,4.504385,-0.73304033,0.0,1.6962547,-2.53092,2.138044,1.522029,1.2809659,-0.3776316,2.2149577,-3.9252908,0.33155447,-1.202353,-0.3442917,1.4495149,-1.805705,-0.023657948,1.2923124,-0.37628484,0.8231853,-0.5398432,2.0775156,-1.315698,-0.40284866,-0.079966575,0.9130842,-0.8089854,-0.8778769,1.5192775,-0.8994819,-0.16123596,2.5856237,6.0496054,2.2248538,3.6175654,2.9894016,2.706348,3.1207273,2.1118498,0.9807109,-0.84652853,0.998273,-0.13192597,0.546265,0.3820396,0.8371757,-0.75258285,1.0317426
42,0.4394345,0.3688623,0.1993027,-0.09844198,1.1385913,0.4028555,0.36190566,0.78431374,1.5156608,1.4960907,1.2205514,-0.0,-0.0,-0.0,0.43053636,0.6245109,0.05764478,0.69855773,0.08886648,0.05764478,0.29076815,0.6380943,-0.16565761,4.2721753,-0.11781223,-0.6950318,-0.29276323,3.1549845,-1.3566571,0.19293596,0.836413,2.966781,-0.599127,1.157841,0.33065683,0.288293,4.002964,1.6655769,-0.091184944,0.3291806,0.0,-0.4793393,-0.30626252,1.6859028,-1.6648425,1.2342559,1.7077177,-0.11094898,0.4474275,2.8123322,-0.10614258,-1.9092131,1.7630513,-1.3736979,-1.4400856,2.200034,-0.38398454,-0.90624833,0.3162655,1.7439308,1.5770686,-1.4992304,-1.15096,0.29863146,-1.1024812,-0.42365804,0.45749816,-0.16450748,0.8086131,3.7150664,5.8406487,2.7693357,3.2340503,3.0801873,2.5768752,4.216012,1.8960152,0.83981675,-0.22363147,0.99665016,-0.8576636,0.38343892,0.9047373,0.90443933,-0.09498545,0.90182227
43,0.48424748,1.1999316,1.0652523,-0.07188162,0.82477057,0.20997559,0.650366,-0.0,1.6278626,1.233648,2.9015708,1.1139301,-0.0,1.9570211,0.4592953,0.3674222,0.550528,0.43944374,0.13742033,0.550528,0.28523386,0.34963402,-0.5408555,2.9184058,2.7283735,1.9579787,1.5569471,0.085472465,-3.1437378,-0.84983116,0.23799095,2.5231452,-0.2854144,0.88894546,-0.1901449,-1.1223135,-0.25314116,-0.06575346,-0.35206282,1.3995656,0.36657816,2.0272982,2.1783237,-0.5001684,0.17403436,-0.07912846,2.1756983,1.2480073,2.0264175,0.7724135,-0.23153704,1.0611546,0.028504968,-1.2731855,0.7338171,2.3812492,1.9319147,-0.93064106,-1.1306673,2.889872,1.3309594,0.18347259,-0.6376865,-1.1605041,-0.97043276,0.7978694,-0.867233,-0.30338553,-1.5868113,1.2307723,4.999639,2.9868681,3.4210837,3.3686478,3.6176915,2.9015708,1.9931226,0.993982,-0.39651886,0.8697574,-0.7040256,0.4110919,0.18126379,0.8436342,0.7610584,0.17261907
44,1.0879596,0.43790597,0.55775654,-2.742926,0.75247747,0.45303363,0.1468039,-0.0,4.3261456,1.5730771,1.7467493,-0.0,-0.0,-0.0,0.7699784,0.31878498,0.2119286,0.0075232447,0.54215294,0.2119286,0.6072104,0.8531961,-1.6397372,1.6102345,-0.2579171,0.5110321,1.3007076,-1.1458594,-0.78940904,1.3255508,0.10580922,0.14950264,1.1640625,1.9725266,0.5336632,0.01822853,0.46924245,0.91242665,1.9097774,1.4059534,0.0,0.33443952,1.5126342,-0.43206358,-1.2077422,0.013100401,0.22815502,-1.1237285,-2.4511178,-0.53386176,-1.5222014,0.53861344,2.3168175,-1.6509078,-0.75960386,0.602813,-1.1597284,0.06438172,-1.8841889,5.692767,2.293326,-0.97250545,0.5125296,-0.42346218,0.13029012,-0.7419893,-0.4803339,-1.0169572,-1.6821378,1.9024942,4.8405333,2.7535205,4.142725,2.8650856,1.7573602,3.689814,2.8025858,0.94100446,-0.88668764,0.97321016,0.9453078,0.5342189,0.74937695,0.91751385,-0.76127625,-0.051659442
45,2.4963365,0.3820753,0.35314855,0.30985522,0.076419964,-0.80821365,0.22277609,-0.0,2.5464072,0.44565344,1.4235426,0.0684886,0.6001239,-0.0,0.0058177495,0.0,0.117162816,0.84012747,0.95741403,0.117162816,0.2446034,0.77722394,0.50496423,0.78821385,2.5942185,2.1160429,-0.83044523,1.8953795,0.6625955,2.0551724,1.657876,4.912217,-2.0312722,2.7681649,-2.842997,0.6460372,2.7765918,0.812305,-0.053768396,0.24212515,0.0,-1.0736418,-3.287076,-1.1265198,0.56242555,-0.12783423,-0.058924794,1.9100896,0.88298935,-2.7213473,-0.8968766,-2.6054344,-0.9537157,0.7433591,-1.1775763,3.4134665,0.19509852,-1.3632277,-1.6669914,1.7140961,1.166177,-1.2960358,0.29149356,0.30610114,1.2596467,0.049056,1.3802358,-0.33083642,-1.4244512,0.38545704,3.7976975,3.763142,3.8217888,2.941058,1.871284,4.013021,3.633106,0.8903356,-0.42801973,0.99955004,0.92149055,0.92731386,0.86036265,0.41831958,0.37501863,-0.044196486
