,(a23/a27),(a19/a27),(a05/a27),(a08/a27),(a24/a27),a01_sigmoid,(a08+a09),(a01+a08),(a14+a29),(a32+a34),(a04+a14),(a08+a18),(a16+a31),(a11+a29),(a06+a27),(a03+a30),(a19+a34),(a13+a22),(a13+a14),(a13+a18),(a04+a10),(a06+a09),(a06+a14),(a08+a21),(a33+a34),(a01+a05),(a15+a25),(a04+a11),(a16+a32),(a20-a21),(a16-a30),(a11-a25),(a18-a29),(a01-a33),(a23-a33),(a08-a14),(a16-a19),(a23-a34),(a04-a27),(a16-a21),(a07-a21),(a05-a17),(a13-a25),(a07-a31),(a21-a30),(a03-a26),(a01-a23),(a05-a24),(a11-a22),(a11-a21),(a10-a22),(a06-a12),(a12*a27),(a23*a25),(a17*a28),(a06*a27),(a20*a26),(a15*a27),(a03*a15),(a01*a17),(a04*a19),(a27*a33),(a17*a21),(a12*a25),(a19*a28),(a19*a27),(a03*a28),(a17*a23),(a12*a32),(a24*a33),(a18*a21),(a16*a27),(a14*a26),(a13*a16),(a12*a20),a15_degree,a08_degree,a21_degree,a22_degree,a03_degree,a34_degree,a24_mmnorm,a13_mmnorm,a21_mmnorm,a06_mmnorm,a28_mmnorm,a19_mmnorm,a15_relu,a03_relu,a06_relu,a14_relu,a31_relu,a21_relu,a01_sin,a27_sin,a06_sin,a25_sin,a21_sin,class
24,1.1147541,0.906272,1.3787588,-0.07074411,-0.43643233,0.7310586,0.94869,0.94869,0.67892,-0.65771,-0.11384,-0.1251,0.47758,1.73094,0.75471,0.61424,0.26244,0.52935,0.79291,0.77114,-0.078889996,1.02942,-0.022599999,0.89779,0.24719998,2.0,1.7832401,0.93817997,-0.32882,-1.15277,0.31978,0.15068,-0.80473,0.35793,0.16645002,0.00070999935,-0.72329,1.20339,-0.78711,-1.01508,0.050899982,0.30830002,-0.0043900013,0.45643997,1.3348601,1.34838,0.19147998,1.31654,1.31558,0.050899982,0.29851002,0.14668,-0.085047506,0.68669224,-0.20179655,0.02133803,0.070954554,0.67736286,0.93392,0.6917,-0.040634904,0.46568695,0.6564925,-0.09959126,-0.19176362,0.4767404,-0.29174,0.5592533,0.03082062,-0.20324084,-0.07003409,-0.047854636,0.018122727,-0.05574848,0.023882344,53.509674,-2.9398463,54.37942,-18.081402,57.295776,-22.624384,0.34173,0.92246497,0.97455,0.51471,0.35413,0.828655,0.93392,1.0,0.02942,-0.0,0.54356,0.9491,0.841471,0.6633525,0.029415756,0.7508315,0.81289166,0.0
25,1.0,1.0,1.0,-1.0,-1.0,0.7310586,0.0,0.0,0.0,-2.0,-0.42180002,-2.0,0.0,2.0,0.0,0.0,0.0,0.37203997,0.0,0.0,-0.42180002,0.0,-2.0,0.0,0.0,2.0,2.0,1.5782,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-2.0,2.0,-0.42180002,-2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.62796,0.0,-0.37203997,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.5782,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,57.295776,-57.295776,57.295776,-35.979458,57.295776,-57.295776,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.841471,0.841471,-0.841471,0.841471,0.841471,1.0
26,1.2954339,0.25438341,2.0774472,-1.6989156,-1.6317725,0.7310586,0.13038003,0.18221003,0.08914,-1.92128,-0.4045,-1.43959,0.095510006,1.36123,0.30873,0.10325998,-0.87755,0.99539,0.5675,0.26305997,0.52339,0.77554,-0.48999,0.08505005,-1.13341,2.0,1.43326,0.86758995,-1.1556101,-1.90284,0.66241,0.40083998,-1.0283,1.13341,0.75698006,-0.50043,-0.35678,1.62357,-0.5685,-1.1371701,-0.036490023,0.18949002,0.33097,0.53651,1.7995801,1.82868,0.37642998,1.78547,0.84419996,0.051889956,0.5,0.24119,-0.19919638,0.3453892,-0.70176387,-0.083097175,0.82868,0.42329353,0.87937,0.81051,-0.010670293,-0.06421824,0.73176086,-0.22921075,-0.10602088,0.05894253,-0.86583,0.5054097,0.3812441,0.10478956,-0.5613859,-0.11279709,0.26298988,-0.20734924,0.41382,50.384186,-46.85591,51.72892,6.332902,57.295776,-57.295776,0.107264996,0.94243,0.95142,0.413685,0.067085,0.561225,0.87937,1.0,-0.0,-0.0,0.32984,0.90284,0.841471,0.46298504,-0.17177385,0.5259996,0.78508914,0.0
27,-0.0,1.0,-0.0,-1.0,-0.0,0.5,2.0,1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,0.0,-1.0,-1.375,1.0,0.0,2.0,0.0,0.0,1.0,-1.0,0.0,-2.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,0.0,1.0,-1.0,0.625,0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-0.0,-1.0,-0.0,-0.0,0.0,-0.0,0.0,57.295776,57.295776,-57.295776,-57.295776,57.295776,0.5,0.5,1.0,0.5,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.841471,0.0,0.841471,0.841471,1.0
28,1.1685717,1.1919093,1.1919093,-0.1586193,1.1919093,0.7310586,0.84863997,0.86692,1.33935,2.0,0.67493004,0.69469,1.35116,1.74822,1.01286,2.0,2.0,2.0,1.59113,1.82777,0.72900003,1.1555899,0.765,0.86692,1.52479,2.0,1.91624,1.0838,1.70758,-0.04900998,-0.29242003,0.08376002,0.07954997,0.47521,0.45563,-0.72421,-0.29242003,-0.019580007,-0.75518996,-0.29242003,0.0,0.0,0.08376002,0.35641998,0.0,0.0,0.019580007,0.0,0.0,0.0,-0.3548,-0.30517,0.40190977,0.8983,1.0,0.14587519,0.95099,0.83899,1.0,1.0,0.0838,0.44029355,1.0,0.4389156,1.0,0.83899,1.0,0.98042,0.47904,0.52479,0.82777,0.5936525,0.59113,0.70758,0.45556226,57.295776,-7.6249223,57.295776,57.295776,57.295776,57.295776,1.0,1.0,1.0,0.586935,1.0,1.0,1.0,1.0,0.17387,0.59113,0.64358,1.0,0.841471,0.7439686,0.17299528,0.7933181,0.841471,0.0
29,1.0,-1.0,1.0,-1.0,-1.0,0.5,-2.0,-1.0,0.0,0.0,-2.0,0.0,-1.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-2.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,2.0,-2.0,-1.0,0.0,0.0,-2.0,2.0,2.0,-2.0,-1.0,2.0,2.0,0.0,2.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,-0.0,1.0,0.0,-57.295776,57.295776,-57.295776,-57.295776,-57.295776,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.841471,0.841471,0.841471,0.841471,1.0
30,1.0119408,1.0119408,1.0119408,-0.23938474,-0.6037341,0.7310586,0.76344,0.76344,0.73838997,-1.60198,-0.40397,-0.62262,0.78025,2.0,0.82564,0.24180001,0.15562999,0.64480996,0.73838997,0.61394,-0.2175,0.83744,-0.42417002,0.76344,0.15562999,2.0,2.0,0.85764,-0.97736,-1.46162,0.53845,0.0,-1.38606,0.0,0.0,0.02505,-1.21975,1.84437,-1.13056,-1.21975,0.0,0.0,0.0,0.0,1.7581999,1.4764299,0.0,1.5966101,1.35519,0.0,0.28005,0.087539986,-0.24714881,1.0,-0.49687,-0.16064179,0.21992962,0.9882,1.0,1.0,-0.14236,0.9882,1.0,-0.2501,-0.49687,0.9882,-0.49687,1.0,0.18947826,-0.59661,-0.38606,-0.21715695,0.124638855,-0.21975,0.11545116,57.295776,-13.553889,57.295776,-20.350887,57.295776,-48.378834,0.201695,1.0,1.0,0.41872,0.25156498,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.841471,0.835037,-0.16184498,0.841471,0.841471,0.0
31,1.0,1.0,1.0,-1.0,-1.0,0.7310586,0.0,0.0,0.9816,2.0,-1.0184,0.0,0.0,2.0,2.0,0.20858997,2.0,2.0,0.9816,2.0,-2.0,2.0,0.9816,0.0,2.0,2.0,1.0,0.0,0.0,-1.85583,-0.20858997,1.0,0.0,0.0,0.0,-0.9816,-2.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,1.79141,1.0,0.0,2.0,0.0,0.0,-2.0,2.0,-1.0,0.0,1.0,1.0,-0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.0,-1.0,0.85583,57.295776,-57.295776,57.295776,57.295776,57.295776,57.295776,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.841471,0.841471,0.841471,0.0,0.841471,1.0
32,1.1645306,1.3246074,1.6443912,-0.28959227,-0.8817161,0.7310586,0.71857,0.8355,0.18715999,-1.15463,-0.46102,-0.50082004,0.11151001,1.38641,0.45747,0.28354,0.17157,0.38116,0.53805995,0.51636994,-0.31675,0.7725,-0.4252,0.54105,-0.15897003,1.93408,1.43413,0.73823,-0.93301,-1.17577,0.23930001,0.27165002,-0.83810997,0.57811,0.23960999,0.15013,-1.11167,1.24236,-0.71443003,-1.06479,0.21544999,0.12726998,0.23971999,0.45025,1.30409,1.3629401,0.33850002,1.4349301,1.35615,0.17907,0.30117,0.20752,-0.18068784,0.40547964,-0.44075224,-0.062808186,0.22610998,0.46645173,0.7243288,0.80681,-0.110148236,0.2396504,0.5692448,-0.19497962,-0.41104499,0.42741036,-0.4818715,0.5337048,0.1825105,-0.2113036,-0.23729059,-0.20406269,0.15129298,-0.30632034,0.14957228,47.049,-9.425155,40.425037,-27.016676,50.53946,-33.280827,0.24957499,0.926345,0.852775,0.444715,0.22685501,0.876215,0.82116,0.88208,-0.0,-0.0,0.47075,0.70555,0.841471,0.5379809,-0.110344835,0.57529926,0.64845264,0.0
33,0.5576758,0.8672308,0.44335508,-0.10172458,0.058588546,0.7310586,0.90235996,0.90527,1.6381099,-1.8735399,0.97405,-0.27335998,-0.13863999,1.6381099,0.70057,0.49352002,-0.19239998,1.5169499,1.5896499,0.41101998,-0.12831,0.76642,0.76933,-0.35387,-1.23186,1.4128699,1.49219,0.97405,-1.8735399,-0.02342999,-0.78099,0.34507,-0.81674,1.23186,0.75119,-1.09473,-1.8076,1.51933,-0.95719004,-0.74086,1.23933,-0.40983003,-0.06528002,0.118829966,-0.04013002,0.91645,0.48066998,0.35830998,0.07270002,1.25914,-1.02966,-0.12116001,-0.10198009,0.34012482,-0.3398327,-0.21480913,0.057621676,0.77969,0.5965729,0.8227,-0.02095722,-0.2159173,-0.21319449,-0.07172138,-0.33359534,0.7520695,-0.29432476,0.42725283,0.095661364,-0.012650281,0.046290178,-0.93124,-0.20392,-0.58965,0.030944241,47.971462,-5.4276285,-14.847629,53.13037,40.82496,-57.295776,0.52728,0.79482496,0.37043,0.384665,0.29346502,0.9038,0.83726,0.71253,-0.0,1.0,0.86136,-0.0,0.841471,0.80236065,-0.22862983,0.60910374,-0.25624937,1.0
34,0.92599,1.0,0.72314,-0.58388,-0.91338,0.7310586,0.41612,0.41612,0.87473,-0.04385996,-0.28425997,-0.19051,1.14638,2.0,1.27686,0.88871,0.42242002,0.78071,0.67434996,1.19299,-0.44106,1.27686,0.15159,0.37966,0.42242002,1.72314,1.7683699,0.84101,0.6801,-0.69764006,0.25767002,0.0,-0.60662997,0.0,-0.074010015,-0.45861,-0.85362,1.50357,-1.15899,-0.81716,-0.12911004,-0.27686,-0.20038003,-0.16557002,1.07483,0.85197,0.074010015,1.63652,1.01891,0.036459982,-0.26316002,0.77549,-0.49863,0.92599,-0.11582,0.27686,0.039361175,0.76837,0.76837,1.0,-0.15899,1.0,0.96354,-0.49863,-0.11582,1.0,-0.11582,0.92599,-0.2661288,-0.91338,0.37902772,0.14638,-0.018543717,0.117048375,-0.1325857,44.024353,-33.453857,55.20677,-1.0834632,57.295776,-33.09289,0.043309987,0.89980996,0.98177004,0.63843,0.44209,1.0,0.76837,1.0,0.27686,-0.0,1.0,0.96354,0.841471,0.841471,0.2733366,0.841471,0.8212167,0.0
35,1.0,1.0,1.0,-0.67321,-1.0,0.7310586,0.13571995,0.32678998,0.06606996,1.0,-1.89375,0.036609948,1.73393,1.95982,2.0,0.29911,1.34732,1.85268,0.10624999,1.70982,-1.40446,1.8089299,0.10624999,0.32678998,1.34732,2.0,2.0,0.0,1.38661,-0.21964002,1.0964301,0.0,-0.25,0.0,0.0,0.22053999,-0.26607,0.65268004,-2.0,-0.26607,0.0,0.82411003,0.0,0.0,1.3625,-0.19195998,0.0,2.0,0.14731997,0.0,-1.25714,2.0,-1.0,1.0,-0.015075531,1.0,0.66609186,1.0,0.66161,0.17589,-1.0,1.0,0.17589,-1.0,-0.08571,1.0,-0.056706592,0.17589,-0.65268,-1.0,0.70982,0.73393,-0.7628782,0.73393,-0.78036,57.295776,-38.57209,57.295776,48.854965,37.90746,19.89997,0.0,1.0,1.0,1.0,0.457145,1.0,1.0,0.66161,1.0,-0.0,1.0,1.0,0.841471,0.841471,0.841471,0.841471,0.841471,1.0
36,1.0645356,1.0574511,1.1227503,-0.033233408,-0.15230107,0.7310586,0.9704,0.9704,0.791,-0.40867,-0.061109997,-0.16624999,0.7586,1.83483,0.87858,0.81448,0.73418,0.85752,0.93456,0.86335003,-0.065809995,0.98791,-0.07753,0.96629,0.63101,2.0,1.8673,0.98271996,-0.28018,-1.13916,0.10634999,0.0837,-0.99309003,0.16132998,0.109479964,0.035839997,-1.02101,1.15581,-0.88634,-1.07506,0.0041099787,0.074389994,0.10531002,0.16223001,1.1814101,1.20851,0.05185002,1.13565,1.12087,-0.017500043,0.072340004,0.05047,-0.055720314,0.8483003,-0.16576749,-0.0107682,0.029873228,0.86627454,0.97261,0.92561,0.004078167,0.7469782,0.92180574,-0.055971805,-0.16867411,0.8388686,-0.17909,0.8776171,0.012575186,-0.11376558,-0.13608837,-0.07051434,0.013644894,-0.07917,0.008962971,55.726444,-1.695955,57.06029,-8.163503,57.295776,-11.898041,0.432175,1.0,0.997945,0.493955,0.410455,0.97091997,0.97261,1.0,-0.0,-0.0,0.83777,0.99589,0.841471,0.7774933,-0.012089706,0.7800151,0.83924323,0.0
37,-1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,-2.0,2.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,2.0,-1.0,-1.0,-2.0,2.0,1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-0.0,0.0,-1.0,0.0,0.0,-57.295776,57.295776,57.295776,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,0.841471,-0.841471,0.841471,-0.841471,1.0
38,1.0474644,1.1385996,1.280639,0.07267165,0.19336507,0.7310586,0.98927,1.05345,0.78454,0.22200999,0.16414,0.18067001,0.77136,1.5829799,0.7583,1.06541,0.95191,1.04615,1.04833,1.05488,0.056679998,0.95862,0.14347,0.86328,0.76705,1.94191,1.67803,0.96258,0.16964999,-0.66544,-0.09089,0.16156,-0.53664994,0.34741998,0.11782998,-0.06722,-0.77533,0.65594,-0.69202995,-0.74772,0.13721997,0.052920043,0.17010999,0.2378,0.65683,0.79942,0.22959,0.79969,0.80062,0.10927999,-0.105280004,-0.04068,0.046689536,0.5836241,0.11807565,0.0167694,0.016314626,0.67701304,0.8398552,0.88899,0.03640352,0.4799726,0.71993077,0.048089273,0.11122878,0.6159371,0.12118629,0.68488675,0.0068266387,0.09280994,0.10302658,0.045681905,0.013634503,0.05761696,0.009165877,52.739616,3.0624592,46.399837,6.7889767,52.27724,6.558647,0.57111,0.96383,0.904915,0.5114,0.56641,0.91872,0.92048,0.91241,0.0228,0.12067,0.70925,0.80983,0.841471,0.670958,0.022798024,0.6871435,0.72416997,0.0
39,1.2306465,2.0463707,2.0396588,0.14617226,0.3379786,0.7310586,0.68887997,1.07143,0.97121,1.14677,0.56101,0.22331999,0.52489,1.34517,0.53727996,1.15436,2.0,1.0483301,1.42102,1.03651,-0.97539,0.66606,0.58501005,0.72993004,2.0,1.9967201,1.3652301,0.93496996,0.28814,-0.24847001,-0.012989998,0.36589998,-0.28292,0.0,-0.39862,-0.46497002,-0.85863,-0.39862,-0.46405998,-0.51713,0.31694996,0.22743005,0.34016,0.59193,0.50414,0.8361,0.39862,0.83156,0.74665,0.25185996,-1.16371,-0.06286,0.054472044,0.32742736,0.12323256,0.023754248,0.06720392,0.40108567,0.82077,0.76929,0.02461,0.48867,0.50657743,0.060690954,0.16019,0.48867,0.16019,0.4626356,0.016360452,0.16516,0.10001957,0.06908327,0.087915964,0.12505873,0.045706045,47.026657,4.092637,37.72927,9.379891,57.295776,57.295776,0.58258,0.94231,0.82925,0.524305,0.580095,1.0,0.82077,1.0,0.04861,0.5364,0.38352,0.6585,0.841471,0.46945196,0.04859086,0.51795626,0.6119312,1.0
40,1.4633733,2.0792077,3.608545,0.9483617,2.4841223,0.7310586,1.19332,1.26281,0.69377995,1.44132,0.56619996,0.87037,0.63693,1.06069,0.48457998,1.70682,1.29063,1.42609,1.2555599,1.3622999,0.38751,1.13797,0.70827997,0.74088,0.78433996,2.0,1.13939,0.93311,1.25009,0.15191999,-0.18361002,0.52389,0.41459998,0.9301,0.33563,-0.23800999,-0.052980006,-0.30890998,-0.21173999,0.04514,0.52193,0.34046,0.4109,0.88628,-0.22875002,0.27918,0.59447,0.31160003,0.19638002,0.38966003,-0.34922,-0.18293001,0.108184874,0.13943744,0.47741464,0.057491314,0.45410937,0.22046281,0.79555,0.65954,0.0376713,0.019370688,0.31530628,0.1342317,0.4170809,0.15967377,0.72386,0.26746327,0.2837667,0.048119158,0.2904562,0.14499195,0.36100107,0.3948875,0.24594179,45.581654,15.057902,27.391392,38.46552,57.295776,40.934395,0.8442,0.87737,0.739035,0.60373,0.86193,0.788095,0.79555,1.0,0.20746,0.50082,0.11372,0.47807,0.841471,0.27358666,0.20597503,0.3371048,0.4600664,0.0
41,-1.0,0.0875,1.0,-0.14375,1.0,0.7310586,-0.14375,0.85625,0.0,1.0,0.0,-1.14375,0.0,-2.0,2.0,-2.0,0.0875,0.0,2.0,0.0,-1.0,1.0,2.0,0.85625,0.0,2.0,-0.82083,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,-1.0,-1.14375,-1.0875,-1.0,-2.0,-2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.17917,-0.17917,-1.0,-0.0875,0.0,-1.0,-1.0,-0.0875,0.0875,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.265684,-8.236268,57.295776,-57.295776,-57.295776,0.0,1.0,1.0,1.0,1.0,0.0,0.54375,0.17917,-0.0,1.0,1.0,1.0,1.0,0.841471,0.841471,0.841471,-0.841471,0.841471,1.0
42,1.6790508,1.6986471,4.6455493,0.8911199,2.9972084,0.7310586,0.71784997,1.16598,0.55374,1.2279999,0.51530004,0.66216,0.53013,0.82842,0.35514,1.47033,0.99378,0.70747995,0.59025,0.65904,0.76945,0.72075,0.59627,0.54422,0.79876,1.8652799,0.82476,0.78998,1.0114701,-0.24857,-0.10014999,0.45351,0.36983,0.87863,0.19137,-0.26141,0.14447,-0.36464998,-0.09835,0.082620025,0.62176,0.35460997,-0.08569999,0.93073,-0.18277001,0.34405,0.68726003,0.30701995,0.15745002,0.32383,0.13692003,-0.19831,0.06839281,0.07773465,0.28906476,0.031455588,0.07329856,0.10732301,0.5239502,0.51067,0.027813844,0.022606377,0.19315583,0.09126875,0.17909256,0.058930803,0.51472056,0.15970694,0.2021785,0.06775602,0.18767512,0.085839786,0.24159075,0.075055666,0.047613524,33.01383,9.509953,21.671555,31.204424,52.100197,38.811584,0.77913,0.58143,0.68912,0.58444,0.783025,0.658195,0.5762,0.90932,0.16888,0.42739,0.06927,0.37824,0.841471,0.18518488,0.1680784,0.24600847,0.36928543,0.0
43,-0.84286,1.0,1.0,-1.0,1.0,0.7310586,0.0,0.0,0.62321,-2.0,-1.37679,-0.86161,0.0,2.0,1.82857,-1.6428599,0.0,0.96607,0.62321,1.1383901,-1.23393,1.82857,0.45178002,0.0,0.0,2.0,1.5375,0.0,-2.0,-2.0,0.0,0.46249998,-0.86161,0.0,-1.84286,-0.62321,-2.0,0.15714002,-2.0,-2.0,0.0,0.0,0.46249998,0.0,2.0,-1.5,1.84286,0.0,1.03393,0.0,-0.2,-0.13304001,0.96161,-0.45303726,1.0,0.82857,-0.85714,1.0,-0.64286,1.0,-1.0,1.0,1.0,0.51686543,1.0,1.0,-0.64286,-0.84286,-0.96161,1.0,0.13839,-1.0,-0.32296178,-1.0,-0.96161,57.295776,-57.295776,57.295776,-1.9440457,-36.833164,-57.295776,1.0,1.0,1.0,0.914285,1.0,1.0,1.0,-0.0,0.82857,-0.0,1.0,1.0,0.841471,0.841471,0.73696554,0.51199013,0.841471,1.0
44,1.1452634,1.3400309,1.529465,-0.29779148,-0.9903137,0.7310586,0.79944,0.8057,0.23044997,-1.63523,-0.4375,-0.71494,0.10955998,1.53748,0.52238,0.23671997,0.04188001,0.32812,0.54686,0.40586996,-0.31628,0.86365,-0.50974,0.59586,-0.34049997,1.99793,1.58094,0.86953,-1.24074,-1.3609099,0.31557003,0.24456,-1.1307399,0.50804996,0.25530002,0.18535,-1.31229,1.5797,-0.71032,-1.22812,0.19647002,0.14871001,0.24368995,0.43911004,1.54369,1.67504,0.25274998,1.6440799,1.52577,0.13722003,0.33995998,0.17120999,-0.1965892,0.5102373,-0.6214082,-0.08487982,0.3908439,0.5859963,0.8893633,0.84922,-0.050579987,0.3209826,0.6710197,-0.20573367,-0.63978225,0.5704741,-0.7246055,0.63457966,0.2418776,-0.31787348,-0.4113889,-0.28575575,0.25998053,-0.4057743,0.17196697,51.45848,-11.132569,45.27283,-34.285217,56.73714,-47.695866,0.176925,0.963255,0.89508,0.434955,0.13413,0.937165,0.89812,0.99025,-0.0,-0.0,0.54752,0.79016,0.841471,0.60715085,-0.12972338,0.6309833,0.7104659,0.0
45,-0.0,1.0,-0.0,-0.0,-0.0,0.5,1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.375,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.0,0.375,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.841471,0.0,-0.841471,0.0,1.0
46,1.0565335,1.0890805,1.2023277,-0.13272496,-0.45259222,0.7310586,0.88799,0.88961,0.59738,-0.98129,-0.25425,-0.45439002,0.52820003,1.80374,0.75789,0.57407,0.40429002,0.61983,0.74979,0.62274003,-0.13661,0.92455,-0.29078,0.78951997,0.24963003,2.0,1.8150101,0.95211,-0.73076,-1.22143,0.17493999,0.12728,-1.15833,0.24884999,0.12759,0.10656,-1.1568,1.38026,-0.86902,-1.1509,0.09610003,0.08763999,0.104610026,0.21682,1.32584,1.4298999,0.12125999,1.37643,1.3363199,0.08950001,0.24759999,0.06430999,-0.114893794,0.7575881,-0.39342788,-0.06140589,0.13822144,0.79252934,0.95288,0.91236,-0.033786714,0.6247465,0.8210419,-0.11909463,-0.3906034,0.7533803,-0.43122,0.80172724,0.066275425,-0.2827554,-0.30956903,-0.2087534,0.0932668,-0.24264207,0.04441477,54.596,-6.3248806,51.56104,-19.876478,57.295776,-28.734976,0.31178498,0.98337,0.949955,0.463085,0.28439,0.952905,0.95288,1.0,-0.0,-0.0,0.77919,0.89991,0.841471,0.7390911,-0.073762946,0.75923055,0.78327096,0.0
47,-1.4148023,1.9154153,-1.9154153,0.68263483,0.71561825,0.7310586,1.04897,1.35639,0.9945,0.6239,-0.03235,-0.10631001,0.058180004,2.0,0.78339005,0.33205003,1.41913,-0.60474,-0.29569998,-0.7529,-0.66112,0.95388997,0.25581002,0.05904001,0.35796,0.0,0.2902,0.97315,0.35929,-0.20688999,0.76845,0.16127998,-1.4627,1.06117,-0.67747,0.36189,-0.84547997,-1.15777,-0.54893,0.45187,-0.06658,-1.91921,-1.1289201,-0.26759,0.31658,1.4133201,1.7386401,-1.37361,1.31454,1.2973499,-0.31973,0.29484,-0.017505342,-0.61951214,-0.5343368,0.13642474,0.23565151,-0.28637135,-0.518889,0.91921,-0.02685,-0.031935636,-0.27332708,-0.028122284,-0.5813,0.52208,-0.5498982,-0.6789653,-0.006865938,-0.022853723,0.13758384,0.0806718,0.00257037,-0.044841703,0.016907167,-31.427881,20.419641,-17.036898,-18.021814,54.20066,24.01438,0.686805,0.3549,0.351325,0.630655,0.20934999,1.0,-0.0,0.94598,0.26131,-0.0,-0.0,-0.0,0.841471,0.49868414,0.25834632,0.7437882,-0.29298753,1.0
48,1.0543189,0.9739528,1.1991125,-0.06965885,-0.22904672,0.7310586,0.90247995,0.94301,0.67444,-0.46997,-0.10228,-0.17282,0.64121,1.7755,0.77995,0.74302,0.5578,0.77326,0.83611,0.8313,-0.06097,0.92129,-0.14919999,0.82575,0.50421,1.98103,1.81856,0.99878,-0.35885,-1.07474,0.11073999,0.10517001,-0.90129,0.25677,0.11934,0.054029997,-0.92472,1.10159,-0.80939,-1.01064,0.09290999,0.038859963,0.06226003,0.20653999,1.12138,1.17855,0.13743001,1.16842,1.16391,0.10729998,0.104159996,0.006889999,-0.03687312,0.7632623,-0.19913705,-0.031236205,0.03780288,0.76387984,0.91656613,0.94217,0.006964207,0.60805875,0.8316912,-0.03988109,-0.16841586,0.6519023,-0.20748365,0.8126876,0.0104089165,-0.13927387,-0.102247775,-0.10463883,0.021858728,-0.12113793,0.0086534405,53.496494,-3.2652864,50.577274,-9.962016,56.244972,-13.694837,0.40630502,0.973565,0.94137,0.48091,0.39432,0.89840996,0.93369,0.98166,-0.0,-0.0,0.76911,0.88274,0.841471,0.7298688,-0.038170725,0.7738326,0.7724818,0.0
