,checking_status_'<0'_tanh,other_parties_none_tanh,property_magnitude_car_tanh,existing_credits_tanh,property_magnitude_car_sigmoid,housing_own_sigmoid,checking_status_'<0'_sigmoid,duration_sigmoid,credit_history_kterm_ln,residence_since_ln,other_payment_plans_kterm_ln,own_telephone_kterm_ln,age_ln,(age+employment_kterm),(personal_status_kterm+housing_own),(checking_status_kterm+housing_kterm),(checking_status_kterm+savings_status_'<100'),(employment_'>=7'+foreign_worker_yes),(duration+job_skilled),(existing_credits+savings_status_kterm),(credit_amount+personal_status_kterm),(other_payment_plans_kterm+credit_history_'existing paid'),(credit_amount+residence_since),(savings_status_kterm+own_telephone_yes),(savings_status_kterm+own_telephone_kterm),(personal_status_kterm+credit_history_'existing paid'),(checking_status_kterm+credit_history_kterm),(own_telephone_kterm+other_payment_plans_none),(installment_commitment+housing_kterm),(credit_history_kterm+checking_status_'no checking'),(installment_commitment+checking_status_'<0'),(credit_history_'critical/other existing credit'+foreign_worker_yes),(foreign_worker_kterm+other_payment_plans_none),(age+other_parties_none),(credit_amount+other_parties_kterm),(duration+num_dependents),(housing_kterm+property_magnitude_'real estate'),(existing_credits+foreign_worker_yes),(savings_status_kterm*checking_status_'no checking'),(installment_commitment*other_parties_none),(own_telephone_kterm*employment_'>=7'),(own_telephone_kterm*foreign_worker_kterm),(other_payment_plans_none*own_telephone_yes),(savings_status_'<100'*job_skilled),(other_parties_kterm*foreign_worker_kterm),(credit_history_kterm*savings_status_'<100'),(own_telephone_kterm*housing_own),(residence_since*job_skilled),(credit_amount*other_parties_none),(existing_credits*checking_status_'no checking'),(duration*credit_amount),(installment_commitment*personal_status_'male single'),(credit_history_kterm*employment_kterm),(residence_since*housing_own),(checking_status_kterm*employment_kterm),(installment_commitment*employment_kterm),(employment_kterm*property_magnitude_car),(credit_history_'existing paid'*savings_status_'<100'),(own_telephone_kterm*personal_status_'male single'),(installment_commitment*savings_status_'<100'),(foreign_worker_kterm*property_magnitude_'real estate'),(checking_status_'<0'*other_parties_none),(age*credit_history_kterm),checking_status_kterm_mmnorm,job_kterm_mmnorm,other_payment_plans_kterm_mmnorm,foreign_worker_kterm_mmnorm,credit_history_kterm_mmnorm,(age-other_payment_plans_none),(other_payment_plans_kterm-own_telephone_kterm),(installment_commitment-num_dependents),(job_kterm-purpose),(credit_amount-other_payment_plans_kterm),(age-employment_kterm),(existing_credits-checking_status_'<0'),(other_payment_plans_none-purpose),(credit_history_kterm-job_skilled),(installment_commitment-purpose),(checking_status_kterm-other_parties_kterm),(credit_history_'existing paid'-personal_status_'male single'),(residence_since-foreign_worker_kterm),(purpose_kterm-other_parties_kterm),(purpose_kterm-checking_status_'<0'),(credit_history_'critical/other existing credit'-job_skilled),(housing_kterm-own_telephone_yes),(credit_history_'critical/other existing credit'-personal_status_'male single'),(credit_history_kterm-own_telephone_yes),(checking_status_kterm-savings_status_'<100'),(age-personal_status_'male single'),(purpose_kterm-foreign_worker_kterm),(checking_status_'<0'-checking_status_'no checking'),(employment_kterm-own_telephone_yes),(num_dependents-job_kterm),checking_status_'no checking'_negative,checking_status_'<0'_negative,own_telephone_kterm_negative,duration_negative,credit_history_'critical/other existing credit'_negative,purpose_kterm_negative,installment_commitment_degree,credit_history_'critical/other existing credit'_degree,employment_kterm_degree,checking_status_'<0'_degree,purpose_kterm_degree,residence_since_degree,class
22,0.7615942,0.7615942,0.0,0.9640276,0.5,0.5,0.7310586,0.9999546,5.6801724,1.0986123,6.7019606,6.3902407,3.871201,220.0,548.0,453.0,275.0,0.0,10.0,605.0,2789.0,814.0,2244.0,603.0,1199.0,548.0,567.0,597.0,180.0,293.0,2.0,1.0,38.0,49.0,3148.0,12.0,180.0,2.0,0.0,1.0,0.0,22052.0,0.0,0.0,33559.0,293.0,0.0,0.0,2241.0,0.0,22410.0,1.0,50396.0,0.0,47128.0,172.0,0.0,0.0,596.0,1.0,37.0,1.0,14064.0,0.63746226,0.29276314,0.99999994,0.0,0.5163265,47.0,218.0,-1.0,199.0,1427.0,-124.0,1.0,0.0,293.0,0.0,-633.0,-1.0,-34.0,-673.0,233.0,1.0,179.0,0.0,293.0,273.0,47.0,197.0,1.0,172.0,-198.0,-0.0,-1.0,-596.0,-10.0,-1.0,-234.0,57.295776,57.295776,9854.873,57.295776,13407.212,171.88733,1.0
23,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,0.9999938,5.6801724,1.3862944,6.7019606,6.3902407,3.7841897,216.0,549.0,982.0,269.0,1.0,13.0,104.0,2352.0,814.0,1808.0,103.0,699.0,548.0,562.0,597.0,716.0,293.0,3.0,2.0,964.0,45.0,2711.0,13.0,713.0,2.0,0.0,3.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,4.0,1804.0,0.0,21648.0,3.0,50396.0,4.0,46268.0,516.0,0.0,0.0,596.0,0.0,0.0,0.0,12892.0,0.62235653,1.0,0.99999994,1.0,0.5163265,43.0,218.0,2.0,628.0,990.0,-128.0,1.0,-1.0,292.0,1.0,-638.0,-1.0,-959.0,-804.0,103.0,0.0,713.0,0.0,293.0,269.0,43.0,-860.0,0.0,172.0,-629.0,-0.0,-0.0,-596.0,-12.0,-1.0,-103.0,171.88733,57.295776,9854.873,0.0,5901.465,229.1831,1.0
24,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,0.9999546,5.6801724,0.0,6.7019606,6.3902407,3.2580965,365.0,93.0,1107.0,394.0,0.0,11.0,185.0,2161.0,814.0,2070.0,183.0,779.0,92.0,687.0,597.0,715.0,294.0,2.0,1.0,38.0,27.0,2976.0,11.0,713.0,2.0,183.0,2.0,0.0,22052.0,0.0,0.0,33559.0,0.0,596.0,1.0,2069.0,2.0,20690.0,0.0,99327.0,1.0,133566.0,678.0,339.0,0.0,0.0,0.0,0.0,0.0,7618.0,1.0,1.0,0.99999994,0.0,0.5163265,25.0,218.0,1.0,625.0,1255.0,-313.0,2.0,-4.0,292.0,-3.0,-513.0,0.0,-36.0,-726.0,181.0,0.0,713.0,1.0,293.0,394.0,26.0,144.0,-1.0,339.0,-629.0,-1.0,-0.0,-596.0,-10.0,-1.0,-181.0,114.59155,57.295776,19423.268,0.0,10370.535,57.295776,1.0
25,0.7615942,0.7615942,0.0,0.7615942,0.5,0.7310586,0.7310586,0.9975274,6.272877,0.6931472,4.934474,6.001415,3.583519,375.0,549.0,987.0,275.0,1.0,6.0,604.0,1922.0,140.0,1376.0,604.0,1007.0,549.0,804.0,404.0,714.0,530.0,2.0,1.0,963.0,37.0,2281.0,7.0,714.0,2.0,0.0,1.0,0.0,389052.0,0.0,0.0,873441.0,530.0,404.0,0.0,1374.0,0.0,8244.0,1.0,179670.0,2.0,92886.0,339.0,0.0,1.0,404.0,1.0,963.0,1.0,19080.0,0.63746226,0.29276314,0.11994785,1.0,0.99999994,36.0,-265.0,0.0,195.0,1235.0,-303.0,0.0,-5.0,530.0,-4.0,-633.0,0.0,-961.0,-726.0,180.0,0.0,712.0,-1.0,529.0,273.0,35.0,-782.0,1.0,338.0,-199.0,-0.0,-1.0,-404.0,-6.0,-0.0,-181.0,57.295776,0.0,19423.268,57.295776,10370.535,114.59155,1.0
26,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,0.9975274,3.6888795,1.3862944,6.7019606,6.3902407,3.6635616,292.0,93.0,1107.0,395.0,2.0,6.0,604.0,518.0,814.0,430.0,603.0,1199.0,92.0,434.0,597.0,717.0,41.0,4.0,1.0,964.0,40.0,1333.0,7.0,713.0,2.0,603.0,4.0,596.0,573948.0,0.0,0.0,873441.0,40.0,596.0,0.0,426.0,1.0,2556.0,0.0,10120.0,4.0,99682.0,1012.0,253.0,0.0,0.0,4.0,0.0,0.0,1560.0,1.0,0.29276314,0.99999994,1.0,0.0,38.0,218.0,3.0,193.0,-388.0,-214.0,1.0,-6.0,40.0,-3.0,-513.0,0.0,-959.0,-627.0,280.0,0.0,713.0,0.0,40.0,393.0,39.0,-683.0,-1.0,253.0,-199.0,-1.0,-0.0,-596.0,-6.0,-0.0,-280.0,229.1831,0.0,14495.831,0.0,16042.817,229.1831,1.0
27,0.0,0.7615942,0.0,0.9640276,0.5,0.5,0.5,0.9999938,3.8918202,1.0986123,6.7019606,6.3902407,3.7376697,381.0,310.0,242.0,63.0,1.0,13.0,50.0,719.0,814.0,412.0,48.0,644.0,310.0,112.0,597.0,182.0,49.0,3.0,1.0,964.0,43.0,1316.0,13.0,180.0,3.0,0.0,3.0,0.0,573948.0,0.0,0.0,873441.0,0.0,0.0,3.0,409.0,0.0,4908.0,0.0,16611.0,0.0,21357.0,1017.0,0.0,0.0,0.0,0.0,963.0,0.0,2058.0,0.0,1.0,0.99999994,1.0,0.018367343,41.0,218.0,2.0,623.0,-405.0,-297.0,2.0,-6.0,48.0,-4.0,-844.0,0.0,-960.0,-627.0,280.0,-1.0,179.0,0.0,49.0,63.0,42.0,-683.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-12.0,-0.0,-280.0,171.88733,0.0,19423.268,0.0,16042.817,171.88733,1.0
28,0.0,0.0,0.0,0.7615942,0.5,0.7310586,0.5,0.999089,6.272877,0.6931472,6.7019606,6.3902407,3.5263605,373.0,549.0,982.0,270.0,1.0,8.0,604.0,2963.0,815.0,2417.0,603.0,1199.0,549.0,799.0,597.0,716.0,530.0,3.0,1.0,964.0,34.0,2467.0,8.0,714.0,2.0,0.0,0.0,0.0,573948.0,0.0,1.0,50076.0,530.0,596.0,2.0,0.0,0.0,16905.0,3.0,179670.0,2.0,91191.0,1017.0,0.0,1.0,596.0,3.0,963.0,0.0,18020.0,0.62235653,1.0,0.99999994,1.0,0.99999994,33.0,218.0,2.0,623.0,1601.0,-305.0,1.0,-6.0,529.0,-4.0,217.0,0.0,-961.0,228.0,280.0,-1.0,713.0,-1.0,530.0,268.0,33.0,-683.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-7.0,-0.0,-280.0,171.88733,0.0,19423.268,0.0,16042.817,114.59155,1.0
29,0.7615942,0.7615942,0.0,0.9640276,0.5,0.7310586,0.7310586,1.0,4.477337,1.3862944,6.7019606,6.001415,4.1431346,316.0,549.0,987.0,275.0,2.0,61.0,605.0,7384.0,814.0,6840.0,604.0,1007.0,548.0,362.0,405.0,716.0,88.0,4.0,1.0,964.0,64.0,7743.0,61.0,713.0,3.0,0.0,3.0,404.0,389052.0,1.0,1.0,873441.0,88.0,404.0,4.0,6836.0,0.0,410160.0,3.0,22264.0,4.0,69322.0,759.0,0.0,0.0,404.0,3.0,0.0,1.0,5544.0,0.63746226,1.0,0.99999994,1.0,0.09795918,62.0,410.0,2.0,627.0,6022.0,-190.0,1.0,-2.0,87.0,0.0,-633.0,-1.0,-959.0,-810.0,96.0,-1.0,712.0,-1.0,87.0,273.0,62.0,-866.0,1.0,252.0,-629.0,-0.0,-1.0,-404.0,-60.0,-0.0,-97.0,171.88733,0.0,14495.831,57.295776,5557.6904,229.1831,0.0
30,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,1.0,6.272877,1.0986123,4.934474,6.001415,3.583519,208.0,93.0,982.0,269.0,1.0,19.0,49.0,2005.0,140.0,1916.0,49.0,452.0,93.0,799.0,404.0,716.0,530.0,3.0,1.0,963.0,37.0,2820.0,19.0,714.0,2.0,0.0,3.0,0.0,389052.0,0.0,0.0,873441.0,0.0,404.0,3.0,1913.0,0.0,34434.0,0.0,91160.0,3.0,46268.0,516.0,0.0,0.0,0.0,0.0,963.0,0.0,19080.0,0.62235653,1.0,0.11994785,1.0,0.99999994,36.0,-265.0,2.0,627.0,1774.0,-136.0,1.0,-3.0,529.0,0.0,-638.0,1.0,-960.0,-810.0,97.0,-1.0,712.0,0.0,529.0,269.0,36.0,-866.0,0.0,171.0,-629.0,-0.0,-0.0,-404.0,-18.0,-0.0,-97.0,171.88733,0.0,9854.873,0.0,5557.6904,171.88733,1.0
31,0.7615942,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.7310586,1.0,6.272877,0.6931472,3.8501477,6.3902407,3.295837,366.0,549.0,987.0,275.0,1.0,25.0,604.0,4568.0,48.0,4022.0,603.0,1199.0,549.0,804.0,596.0,715.0,530.0,3.0,1.0,963.0,28.0,4927.0,25.0,713.0,2.0,0.0,2.0,0.0,573948.0,0.0,1.0,873441.0,530.0,596.0,2.0,4020.0,0.0,96480.0,2.0,179670.0,2.0,92886.0,678.0,339.0,1.0,596.0,2.0,0.0,1.0,14310.0,0.63746226,1.0,0.0,1.0,0.99999994,27.0,-549.0,1.0,625.0,3973.0,-312.0,0.0,-5.0,529.0,-3.0,-633.0,0.0,-961.0,-726.0,180.0,-1.0,713.0,-1.0,530.0,273.0,26.0,-782.0,1.0,339.0,-629.0,-0.0,-1.0,-596.0,-24.0,-0.0,-181.0,114.59155,0.0,19423.268,57.295776,10370.535,114.59155,1.0
32,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,1.0,6.272877,0.6931472,6.7019606,6.001415,3.4011974,369.0,549.0,982.0,269.0,1.0,19.0,105.0,6414.0,815.0,5868.0,104.0,507.0,549.0,799.0,405.0,715.0,530.0,2.0,1.0,964.0,31.0,6773.0,19.0,713.0,3.0,0.0,2.0,0.0,389052.0,1.0,0.0,873441.0,0.0,404.0,2.0,5866.0,0.0,105588.0,2.0,179670.0,2.0,91191.0,678.0,339.0,0.0,404.0,0.0,0.0,0.0,15900.0,0.62235653,1.0,0.99999994,1.0,0.99999994,29.0,410.0,1.0,629.0,5052.0,-309.0,2.0,0.0,529.0,1.0,-638.0,0.0,-961.0,-673.0,234.0,-1.0,712.0,-1.0,529.0,269.0,29.0,-729.0,0.0,338.0,-629.0,-0.0,-0.0,-404.0,-18.0,-0.0,-234.0,114.59155,0.0,19423.268,0.0,13407.212,114.59155,1.0
33,0.0,0.7615942,0.0,0.7615942,0.5,0.5,0.5,0.9999938,5.6801724,1.3862944,6.7019606,6.3902407,4.0430512,310.0,548.0,573.0,394.0,2.0,12.0,184.0,1812.0,814.0,1268.0,183.0,779.0,548.0,687.0,597.0,183.0,294.0,4.0,2.0,964.0,58.0,2171.0,13.0,179.0,2.0,183.0,4.0,596.0,573948.0,0.0,0.0,873441.0,0.0,0.0,0.0,1264.0,1.0,15168.0,4.0,74129.0,0.0,99682.0,1012.0,0.0,0.0,596.0,0.0,0.0,0.0,16701.0,1.0,0.29276314,0.99999994,1.0,0.5163265,56.0,218.0,3.0,197.0,450.0,-196.0,1.0,-2.0,293.0,1.0,-513.0,-1.0,-959.0,-810.0,97.0,1.0,179.0,0.0,293.0,394.0,56.0,-866.0,-1.0,253.0,-199.0,-1.0,-0.0,-596.0,-12.0,-1.0,-97.0,229.1831,57.295776,14495.831,0.0,5557.6904,229.1831,1.0
34,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,0.9999938,6.272877,0.0,4.934474,6.001415,3.4965076,205.0,311.0,776.0,64.0,1.0,12.0,604.0,1784.0,140.0,1475.0,604.0,1007.0,311.0,593.0,404.0,717.0,530.0,4.0,1.0,963.0,34.0,2381.0,13.0,713.0,2.0,0.0,4.0,0.0,389052.0,0.0,0.0,873441.0,530.0,404.0,0.0,1474.0,0.0,17688.0,0.0,91160.0,1.0,10836.0,688.0,0.0,1.0,0.0,4.0,0.0,0.0,17490.0,0.0,0.20723684,0.11994785,1.0,0.99999994,33.0,-265.0,3.0,143.0,1335.0,-139.0,1.0,-5.0,530.0,-1.0,-844.0,1.0,-962.0,-726.0,181.0,0.0,712.0,0.0,529.0,62.0,33.0,-782.0,0.0,171.0,-147.0,-0.0,-0.0,-404.0,-12.0,-0.0,-181.0,229.1831,0.0,9854.873,0.0,10370.535,57.295776,1.0
35,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,1.0,5.6801724,0.6931472,6.7019606,6.3902407,3.218876,197.0,549.0,982.0,270.0,1.0,45.0,605.0,5294.0,814.0,4748.0,603.0,1199.0,548.0,562.0,597.0,717.0,293.0,4.0,2.0,964.0,26.0,5653.0,46.0,713.0,3.0,0.0,4.0,0.0,573948.0,0.0,0.0,873441.0,293.0,596.0,0.0,4746.0,0.0,213570.0,4.0,50396.0,2.0,46268.0,688.0,0.0,0.0,596.0,4.0,0.0,0.0,7325.0,0.62235653,0.29276314,0.99999994,1.0,0.5163265,24.0,218.0,3.0,193.0,3932.0,-147.0,2.0,-6.0,293.0,-3.0,-638.0,-1.0,-961.0,-627.0,280.0,1.0,713.0,0.0,293.0,268.0,24.0,-683.0,0.0,172.0,-199.0,-0.0,-0.0,-596.0,-45.0,-1.0,-280.0,229.1831,57.295776,9854.873,0.0,16042.817,114.59155,0.0
36,0.0,0.7615942,0.0,0.7615942,0.5,0.5,0.5,1.0,5.6801724,1.0986123,4.934474,6.001415,3.4339871,370.0,548.0,502.0,395.0,1.0,49.0,604.0,6658.0,139.0,6113.0,604.0,1007.0,548.0,687.0,404.0,109.0,294.0,1.0,2.0,963.0,32.0,7017.0,49.0,108.0,2.0,603.0,1.0,0.0,389052.0,0.0,1.0,873441.0,293.0,0.0,3.0,6110.0,1.0,293280.0,1.0,99327.0,0.0,133566.0,339.0,0.0,0.0,404.0,1.0,0.0,0.0,9083.0,1.0,1.0,0.11994785,1.0,0.5163265,31.0,-265.0,0.0,626.0,5971.0,-308.0,1.0,-4.0,292.0,-3.0,-513.0,-1.0,-960.0,-857.0,50.0,0.0,107.0,0.0,292.0,393.0,30.0,-913.0,-1.0,338.0,-629.0,-1.0,-0.0,-404.0,-48.0,-1.0,-50.0,57.295776,57.295776,19423.268,0.0,2864.7888,171.88733,1.0
37,0.0,0.0,0.0,0.7615942,0.5,0.7310586,0.5,1.0,6.272877,0.6931472,3.8501477,6.3902407,3.610918,376.0,549.0,776.0,64.0,1.0,19.0,604.0,2648.0,48.0,2102.0,603.0,1199.0,549.0,593.0,596.0,717.0,530.0,4.0,1.0,963.0,37.0,2141.0,19.0,714.0,2.0,0.0,0.0,0.0,573948.0,0.0,1.0,39483.0,530.0,596.0,2.0,0.0,0.0,37800.0,4.0,179670.0,2.0,21357.0,1356.0,0.0,1.0,596.0,4.0,963.0,0.0,19610.0,0.0,1.0,0.0,1.0,0.99999994,37.0,-549.0,3.0,623.0,2053.0,-302.0,1.0,-7.0,529.0,-3.0,22.0,0.0,-961.0,239.0,280.0,-1.0,713.0,-1.0,530.0,62.0,36.0,-683.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-18.0,-0.0,-280.0,229.1831,0.0,19423.268,0.0,16042.817,114.59155,0.0
38,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,0.9999546,6.272877,0.6931472,6.7019606,6.001415,3.610918,376.0,549.0,776.0,64.0,1.0,11.0,604.0,1773.0,815.0,1227.0,604.0,1007.0,549.0,593.0,405.0,715.0,530.0,2.0,1.0,964.0,38.0,2132.0,11.0,713.0,2.0,0.0,2.0,0.0,389052.0,1.0,1.0,873441.0,530.0,404.0,2.0,1225.0,0.0,12250.0,2.0,179670.0,2.0,21357.0,678.0,339.0,1.0,404.0,2.0,0.0,0.0,19610.0,0.0,1.0,0.99999994,1.0,0.99999994,36.0,410.0,1.0,630.0,411.0,-302.0,1.0,1.0,529.0,2.0,-844.0,0.0,-961.0,-895.0,12.0,-1.0,712.0,-1.0,529.0,62.0,36.0,-951.0,0.0,338.0,-629.0,-0.0,-0.0,-404.0,-10.0,-0.0,-12.0,114.59155,0.0,19423.268,0.0,687.5493,114.59155,1.0
39,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,0.9998766,6.272877,1.0986123,6.7019606,6.3902407,3.1780539,363.0,549.0,982.0,270.0,1.0,10.0,604.0,1006.0,815.0,461.0,603.0,1199.0,549.0,799.0,597.0,717.0,530.0,4.0,1.0,964.0,25.0,1365.0,10.0,714.0,2.0,0.0,4.0,0.0,573948.0,0.0,1.0,873441.0,530.0,596.0,3.0,458.0,0.0,4122.0,4.0,179670.0,3.0,91191.0,1356.0,0.0,1.0,596.0,4.0,963.0,0.0,12720.0,0.62235653,1.0,0.99999994,1.0,0.99999994,23.0,218.0,3.0,623.0,-356.0,-315.0,1.0,-6.0,529.0,-3.0,-638.0,0.0,-960.0,-627.0,280.0,-1.0,713.0,-1.0,530.0,268.0,23.0,-683.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-9.0,-0.0,-280.0,229.1831,0.0,19423.268,0.0,16042.817,171.88733,1.0
40,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,6.272877,0.6931472,4.934474,6.3902407,3.4011974,283.0,549.0,1107.0,394.0,2.0,30.0,64.0,2881.0,140.0,2335.0,63.0,659.0,549.0,924.0,596.0,717.0,531.0,4.0,1.0,963.0,31.0,3240.0,31.0,713.0,2.0,63.0,4.0,596.0,573948.0,0.0,0.0,873441.0,0.0,596.0,0.0,2333.0,1.0,69990.0,4.0,134090.0,2.0,99682.0,1012.0,253.0,0.0,596.0,0.0,0.0,0.0,15900.0,1.0,0.20723684,0.11994785,1.0,0.99999994,30.0,-457.0,3.0,141.0,2194.0,-223.0,1.0,-7.0,530.0,-3.0,-513.0,0.0,-961.0,-627.0,280.0,0.0,713.0,-1.0,530.0,394.0,29.0,-683.0,-1.0,253.0,-147.0,-1.0,-0.0,-596.0,-30.0,-0.0,-280.0,229.1831,0.0,14495.831,0.0,16042.817,114.59155,1.0
41,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,0.9999938,6.272877,0.0,6.7019606,6.001415,3.2580965,365.0,51.0,982.0,269.0,1.0,13.0,64.0,1208.0,815.0,1159.0,64.0,467.0,51.0,799.0,405.0,716.0,530.0,3.0,1.0,964.0,27.0,2065.0,13.0,713.0,2.0,0.0,3.0,0.0,389052.0,1.0,0.0,873441.0,0.0,404.0,1.0,1158.0,0.0,13896.0,0.0,179670.0,1.0,91191.0,1017.0,339.0,0.0,0.0,0.0,0.0,0.0,13780.0,0.62235653,1.0,0.99999994,1.0,0.99999994,25.0,410.0,2.0,623.0,344.0,-313.0,1.0,-6.0,529.0,-4.0,-638.0,1.0,-962.0,-627.0,280.0,-1.0,712.0,0.0,529.0,269.0,26.0,-683.0,0.0,338.0,-629.0,-0.0,-0.0,-404.0,-12.0,-0.0,-280.0,171.88733,0.0,19423.268,0.0,16042.817,57.295776,1.0
42,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,1.0,4.477337,1.3862944,6.7019606,6.001415,3.7841897,383.0,549.0,982.0,270.0,1.0,18.0,604.0,6752.0,814.0,6208.0,604.0,1007.0,548.0,357.0,405.0,715.0,88.0,2.0,1.0,964.0,45.0,7111.0,20.0,714.0,2.0,0.0,2.0,0.0,389052.0,1.0,0.0,873441.0,88.0,404.0,0.0,6204.0,0.0,111672.0,2.0,29832.0,4.0,91191.0,678.0,0.0,0.0,404.0,2.0,963.0,0.0,3872.0,0.62235653,0.29276314,0.99999994,1.0,0.09795918,43.0,410.0,0.0,192.0,5390.0,-295.0,1.0,-7.0,88.0,-6.0,-638.0,-1.0,-959.0,-885.0,22.0,0.0,712.0,-1.0,87.0,268.0,43.0,-941.0,0.0,338.0,-198.0,-0.0,-0.0,-404.0,-18.0,-0.0,-22.0,114.59155,0.0,19423.268,0.0,1260.5071,229.1831,1.0
43,0.7615942,0.7615942,0.7615942,0.9640276,0.7310586,0.5,0.7310586,1.0,5.6801724,1.3862944,6.7019606,6.3902407,3.1780539,198.0,92.0,453.0,274.0,1.0,31.0,105.0,6279.0,814.0,6191.0,103.0,699.0,92.0,567.0,597.0,180.0,293.0,2.0,2.0,964.0,25.0,7094.0,31.0,179.0,3.0,0.0,1.0,0.0,573948.0,0.0,0.0,873441.0,0.0,0.0,4.0,6187.0,0.0,185610.0,0.0,50982.0,0.0,47676.0,174.0,174.0,0.0,0.0,0.0,0.0,1.0,7032.0,0.63746226,1.0,0.99999994,1.0,0.5163265,23.0,218.0,0.0,628.0,5373.0,-150.0,1.0,-1.0,292.0,-1.0,-633.0,0.0,-959.0,-804.0,102.0,0.0,179.0,1.0,293.0,274.0,24.0,-860.0,1.0,174.0,-629.0,-0.0,-1.0,-596.0,-30.0,-1.0,-103.0,57.295776,57.295776,9969.465,57.295776,5901.465,229.1831,1.0
44,0.7615942,0.7615942,0.0,0.9640276,0.5,0.5,0.7310586,1.0,5.6801724,1.3862944,3.8501477,6.3902407,4.060443,311.0,310.0,382.0,275.0,2.0,48.0,605.0,6453.0,47.0,6147.0,603.0,1199.0,310.0,567.0,596.0,112.0,293.0,5.0,2.0,963.0,59.0,7050.0,49.0,108.0,3.0,0.0,4.0,596.0,573948.0,0.0,0.0,873441.0,293.0,0.0,0.0,6143.0,0.0,294864.0,0.0,74129.0,0.0,69322.0,1012.0,0.0,0.0,0.0,4.0,0.0,1.0,16994.0,0.63746226,0.29276314,0.0,1.0,0.5163265,58.0,-549.0,3.0,198.0,6096.0,-195.0,1.0,-2.0,293.0,2.0,-633.0,0.0,-959.0,-804.0,102.0,1.0,108.0,1.0,293.0,273.0,58.0,-860.0,1.0,253.0,-199.0,-0.0,-1.0,-596.0,-48.0,-1.0,-103.0,229.1831,57.295776,14495.831,57.295776,5901.465,229.1831,0.0
45,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,0.9999833,5.6801724,1.3862944,6.7019606,6.3902407,3.5553482,207.0,311.0,1107.0,395.0,1.0,11.0,605.0,1703.0,814.0,1397.0,603.0,1199.0,310.0,687.0,597.0,717.0,294.0,4.0,2.0,964.0,36.0,2300.0,12.0,713.0,3.0,603.0,4.0,0.0,573948.0,0.0,0.0,873441.0,293.0,596.0,0.0,1393.0,2.0,15323.0,0.0,50396.0,4.0,67768.0,688.0,172.0,0.0,0.0,4.0,0.0,0.0,10255.0,1.0,0.20723684,0.99999994,1.0,0.5163265,34.0,218.0,3.0,147.0,579.0,-137.0,2.0,0.0,293.0,3.0,-513.0,0.0,-959.0,-673.0,234.0,1.0,713.0,1.0,293.0,393.0,35.0,-729.0,-1.0,172.0,-147.0,-1.0,-0.0,-596.0,-11.0,-1.0,-234.0,229.1831,57.295776,9854.873,0.0,13407.212,229.1831,1.0
46,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,6.272877,1.3862944,6.7019606,6.3902407,3.6635616,292.0,549.0,1107.0,394.0,2.0,37.0,64.0,2847.0,815.0,2303.0,63.0,659.0,549.0,924.0,597.0,717.0,531.0,4.0,1.0,964.0,40.0,3206.0,37.0,713.0,2.0,63.0,4.0,596.0,573948.0,0.0,0.0,873441.0,0.0,596.0,4.0,2299.0,1.0,82764.0,4.0,134090.0,4.0,99682.0,1012.0,253.0,0.0,596.0,0.0,0.0,0.0,20670.0,1.0,1.0,0.99999994,1.0,0.99999994,38.0,218.0,3.0,623.0,1485.0,-214.0,1.0,-6.0,529.0,-3.0,-513.0,0.0,-959.0,-627.0,280.0,-1.0,713.0,-1.0,530.0,394.0,38.0,-683.0,-1.0,253.0,-629.0,-1.0,-0.0,-596.0,-36.0,-0.0,-280.0,229.1831,0.0,14495.831,0.0,16042.817,229.1831,1.0
