,atemp_tanh,workingday_tanh,casual_tanh,registered_tanh,weather_sigmoid,humidity_sigmoid,casual_sigmoid,temp_ln,season_ln,(weather/atemp),(workingday/atemp),(season/atemp),windspeed_sin,registered_sin,workingday_sin,workingday_adde,weather_adde,registered_adde,(casual+datetime),(casual+registered),(workingday+temp),(workingday+atemp),(temp+datetime),humidity_mmnorm,weather_mmnorm,registered_mmnorm,workingday_zscore,registered_zscore,atemp_zscore,windspeed_zscore,count
82,1.0,0.0,0.9950548,1.0,0.7310586,1.0,0.95257413,2.6347623,1.3862944,0.060005996,0.0,0.24002399,0.41835144,-0.53657293,0.0,2.7182817,3.7182817,14.718282,9692.0,15.0,13.94,16.665,9702.94,0.81,0.0,0.013544018,-1.4577379,-0.95036536,-0.82998973,0.025939684,15.0
83,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2355363,1.3862944,0.03219575,0.03219575,0.128783,-0.90583307,-0.3714041,0.841471,3.7182817,3.7182817,121.718285,4418.0,156.0,26.42,32.059998,4406.42,0.42999998,0.0,0.13431151,0.6859943,-0.24374062,0.87120616,1.3701127,156.0
84,1.0,0.7615942,0.0,0.9950548,0.880797,1.0,0.5,3.2027464,1.0986123,0.071352124,0.035676062,0.10702818,0.0,0.14112,0.841471,3.7182817,4.7182817,5.7182817,3484.0,3.0,25.6,29.03,3508.6,0.83,0.33333334,0.0033860046,0.6859943,-1.009801,0.51312196,-1.562182,3.0
85,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2672849,1.0986123,0.06599571,0.032997854,0.09899356,0.27157956,0.8859248,0.841471,3.7182817,4.7182817,136.71828,3985.0,170.0,27.24,31.305,3975.24,0.65,0.33333334,0.15124154,0.6859943,-0.14468108,0.78198063,1.8588285,170.0
86,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.5151212,1.0986123,0.026399154,0.026399154,0.07919747,0.41835144,0.91293293,0.841471,3.7182817,3.7182817,337.7183,8718.0,406.0,34.62,38.88,8680.62,0.45999998,0.0,0.37810385,0.6859943,1.1827167,1.6771915,0.025939684,406.0
87,1.0,0.0,0.9950548,1.0,0.7310586,1.0,0.95257413,2.7972813,0.0,0.048887804,0.0,0.048887804,-0.90583307,0.95637596,0.0,2.7182817,3.7182817,29.71828,737.0,30.0,16.4,20.455,750.4,0.35,0.0,0.03047404,-1.4577379,-0.8513058,-0.382089,1.3701127,30.0
88,1.0,0.0,1.0,1.0,0.880797,1.0,0.99999774,3.3279095,1.0986123,0.06285355,0.0,0.094280325,-0.27634147,0.92002606,0.0,2.7182817,4.7182817,66.718285,3448.0,77.0,27.88,31.82,3462.88,0.57,0.33333334,0.072234765,-1.4577379,-0.6069589,0.9610227,-0.828699,77.0
89,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2672849,0.6931472,0.03219575,0.03219575,0.0643915,-0.999983,0.9928691,0.841471,3.7182817,3.7182817,299.7183,7758.0,395.0,27.24,32.059998,7686.24,0.35999998,0.0,0.33521447,0.6859943,0.9317659,0.87120616,-0.21800892,395.0
90,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.168845,0.0,0.07332722,0.03666361,0.03666361,0.9127412,-0.99920803,0.841471,3.7182817,4.7182817,258.7183,840.0,274.0,24.78,28.275,845.78,0.32,0.33333334,0.28893906,0.6859943,0.6610032,0.4238962,0.88139695,274.0
91,0.9989794,0.0,0.99999833,1.0,0.7310586,1.0,0.999089,1.7474592,0.0,0.26385224,0.0,0.26385224,-0.8314421,0.86896574,0.0,2.7182817,3.7182817,135.71828,6157.0,140.0,5.74,3.79,6155.74,0.39,0.0,0.15011287,-1.4577379,-0.15128504,-2.351553,3.6917171,140.0
92,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,2.8925915,0.0,0.09103323,0.045516614,0.045516614,0.41384864,0.86895084,0.841471,3.7182817,4.7182817,224.71828,6773.0,294.0,19.04,22.97,6719.04,0.82,0.33333334,0.25056434,0.6859943,0.43646818,-0.20304689,-0.46277606,294.0
93,1.0,0.0,0.99999994,1.0,0.7310586,1.0,0.9998766,3.2672849,1.0986123,0.032997854,0.0,0.09899356,0.41384864,-0.9880316,0.0,2.7182817,3.7182817,32.71828,8887.0,39.0,26.24,30.305,8904.24,0.65,0.0,0.033860046,-1.4577379,-0.8314939,0.78198063,-0.46277606,39.0
94,1.0,0.7615942,0.9999092,1.0,0.95257413,1.0,0.9933072,3.2027464,1.3862944,0.11645962,0.038819876,0.1552795,-0.27634147,0.9802397,0.841471,3.7182817,5.7182817,142.71828,4511.0,145.0,25.6,26.76,4530.6,0.94,0.6666666,0.15801355,0.6859943,-0.10505726,0.2448541,-0.828699,145.0
95,1.0,0.7615942,1.0,1.0,0.880797,1.0,0.9999833,3.385068,1.0986123,0.057388812,0.028694406,0.08608322,0.6492998,0.3299908,0.841471,3.7182817,4.7182817,128.71828,9206.0,137.0,30.52,35.85,9224.52,0.78999996,0.33333334,0.1422122,0.6859943,-0.19751284,1.3191069,0.27070683,137.0
96,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.097386,0.6931472,0.038819876,0.0,0.07763975,0.27157956,-0.821835,0.0,2.7182817,3.7182817,270.7183,7244.0,567.0,22.14,25.76,6967.14,0.19,0.0,0.30248308,-1.4577379,0.74025077,0.2448541,1.8588285,567.0
97,1.0,0.7615942,0.0,0.9640276,0.95257413,1.0,0.5,3.097386,1.3862944,0.11645962,0.038819876,0.1552795,0.9127412,0.9092974,0.841471,3.7182817,5.7182817,4.7182817,4322.0,2.0,23.14,26.76,4344.14,0.94,0.6666666,0.0022573364,0.6859943,-1.016405,0.2448541,0.88139695,2.0
98,1.0,0.7615942,0.0,0.9950548,0.7310586,1.0,0.5,2.3664985,0.0,0.07763975,0.07763975,0.07763975,-0.999983,0.14112,0.841471,3.7182817,3.7182817,5.7182817,600.0,3.0,11.66,13.88,610.66,0.93,0.0,0.0033860046,0.6859943,-1.009801,-1.2772998,-0.21800892,3.0
99,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.0204248,1.3862944,0.041254126,0.0,0.1650165,0.41384864,0.99881524,0.0,2.7182817,3.7182817,123.718285,4458.0,166.0,20.5,24.24,4433.5,0.35999998,0.0,0.13656886,-1.4577379,-0.23053268,0.065220974,-0.46277606,166.0
100,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.4391353,1.0986123,0.027498968,0.027498968,0.082496904,0.27157956,0.9165336,0.841471,3.7182817,3.7182817,399.7183,9212.0,458.0,32.16,37.365,9182.16,0.7,0.0,0.44808128,0.6859943,1.5921628,1.4981494,1.8588285,458.0
101,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2027464,1.3862944,0.067693345,0.033846673,0.13538669,-0.999983,-0.57335716,0.841471,3.7182817,4.7182817,259.7183,4374.0,320.0,25.6,30.545,4335.6,0.72999996,0.33333334,0.29006773,0.6859943,0.6676071,0.69216406,-0.21800892,320.0
102,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2672849,0.6931472,0.03219575,0.03219575,0.0643915,-0.90583307,0.5291083,0.841471,3.7182817,3.7182817,323.7183,1789.0,362.0,27.24,32.059998,1774.24,0.31,0.0,0.36230248,0.6859943,1.0902611,0.87120616,1.3701127,362.0
103,1.0,0.7615942,0.0,0.9993293,0.7310586,1.0,0.5,3.097386,1.0986123,0.038819876,0.038819876,0.11645962,0.6581168,-0.7568025,0.841471,3.7182817,3.7182817,6.7182817,3867.0,4.0,23.14,26.76,3889.14,0.94,0.0,0.004514673,0.6859943,-1.0031971,0.2448541,-0.7067247,4.0
104,1.0,0.7615942,0.9999092,1.0,0.7310586,1.0,0.9933072,3.1337535,0.6931472,0.037714504,0.037714504,0.07542901,0.41835144,0.9906074,0.841471,3.7182817,3.7182817,16.71828,7606.0,19.0,23.96,27.515,7623.96,0.94,0.0,0.015801355,0.6859943,-0.9371574,0.33407962,0.025939684,19.0
105,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2355363,0.6931472,0.03219575,0.03219575,0.0643915,-0.9608175,-0.9765779,0.841471,3.7182817,3.7182817,541.71826,2046.0,598.0,26.42,32.059998,2012.42,0.38,0.0,0.6083522,0.6859943,2.5299265,0.87120616,0.5146555,598.0
106,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.9370432,1.3862944,0.0440044,0.0440044,0.1760176,0.9127412,-0.98195785,0.841471,3.7182817,3.7182817,239.71828,10241.0,299.0,19.86,23.725,10197.86,0.38,0.0,0.26749435,0.6859943,0.5355277,-0.11382113,0.88139695,299.0
107,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.0596457,0.6931472,0.08,0.04,0.08,-0.27634147,-0.99920684,0.841471,3.7182817,4.7182817,101.718285,1516.0,135.0,22.32,26.0,1501.32,0.48,0.33333334,0.11173815,0.6859943,-0.37582,0.15503754,-0.828699,135.0
108,1.0,0.7615942,0.99999833,0.99999994,0.880797,1.0,0.999089,3.0596457,1.3862944,0.08,0.04,0.16,0.41835144,0.41211846,0.841471,3.7182817,4.7182817,11.718282,4495.0,16.0,22.32,26.0,4509.32,0.77,0.33333334,0.010158014,0.6859943,-0.97017723,0.15503754,0.025939684,16.0
109,1.0,0.7615942,0.7615942,0.99999833,0.95257413,1.0,0.7310586,3.097386,1.0986123,0.11645962,0.038819876,0.11645962,-0.90583307,0.6569866,0.841471,3.7182817,5.7182817,9.718282,3723.0,8.0,23.14,26.76,3744.14,0.94,0.6666666,0.007900678,0.6859943,-0.9833852,0.2448541,1.3701127,8.0
110,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.5627491,1.0986123,0.023571009,0.023571009,0.07071302,0.27157956,0.5063396,0.841471,3.7182817,3.7182817,457.7183,3006.0,514.0,36.26,43.425,2982.26,0.56,0.0,0.513544,0.6859943,1.975193,2.2143178,1.8588285,514.0
111,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.4904284,1.0986123,0.026939657,0.026939657,0.080818966,0.6581168,0.99646664,0.841471,3.7182817,3.7182817,211.71828,8694.0,284.0,33.8,38.12,8651.8,0.48999998,0.0,0.23589166,0.6859943,0.3506166,1.5873748,-0.7067247,284.0
112,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2672849,1.0986123,0.06599571,0.032997854,0.09899356,-0.999983,-0.8979277,0.841471,3.7182817,4.7182817,70.718285,3679.0,98.0,27.24,31.305,3675.24,0.72999996,0.33333334,0.07674944,0.6859943,-0.58054304,0.78198063,-0.21800892,98.0
113,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.6347623,0.0,0.0660066,0.0660066,0.0660066,0.76430285,0.92002606,0.841471,3.7182817,3.7182817,66.718285,1066.0,96.0,14.94,16.15,1047.94,0.31,0.0,0.072234765,0.6859943,-0.6069589,-1.009032,1.6148801,96.0
114,1.0,0.0,0.9950548,0.99999833,0.880797,1.0,0.95257413,2.6919208,0.6931472,0.110011,0.0,0.110011,-0.27634147,0.6569866,0.0,2.7182817,4.7182817,9.718282,1549.0,10.0,14.76,18.18,1560.76,1.0,0.33333334,0.007900678,-1.4577379,-0.9833852,-0.65094763,-0.828699,10.0
115,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2355363,1.3862944,0.0643915,0.03219575,0.128783,-0.9608175,-0.39589748,0.841471,3.7182817,4.7182817,410.7183,9586.0,459.0,26.42,32.059998,9560.42,0.45999998,0.33333334,0.46049663,0.6859943,1.6648065,0.87120616,0.5146555,459.0
116,1.0,0.7615942,1.0,1.0,0.95257413,1.0,1.0,2.8925915,1.3862944,0.13654985,0.045516614,0.18206646,0.6492998,0.9977993,0.841471,3.7182817,5.7182817,192.71828,10689.0,220.0,19.04,22.97,10677.04,1.0,0.6666666,0.21444696,0.6859943,0.2251412,-0.20304689,0.27070683,220.0
117,1.0,0.0,0.9950548,1.0,0.7310586,1.0,0.95257413,2.1994443,1.3862944,0.08798944,0.0,0.35195777,0.41835144,-0.9055784,0.0,2.7182817,3.7182817,26.71828,4784.0,27.0,9.02,11.365,4790.02,0.75,0.0,0.027088037,-1.4577379,-0.8711177,-1.456342,0.025939684,27.0
118,1.0,0.7615942,0.7615942,0.9993293,0.7310586,1.0,0.7310586,2.8925915,1.3862944,0.045516614,0.045516614,0.18206646,-0.27634147,-0.7568025,0.841471,3.7182817,3.7182817,6.7182817,4466.0,5.0,19.04,22.97,4483.04,0.94,0.0,0.004514673,0.6859943,-1.0031971,-0.20304689,-0.828699,5.0
119,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.412467,1.0986123,0.029334115,0.0,0.08800235,0.15106326,0.23669069,0.0,2.7182817,3.7182817,241.71828,3960.0,370.0,30.34,34.09,3859.34,0.55,0.0,0.2697517,-1.4577379,0.5487357,1.2292906,0.7594226,370.0
120,1.0,0.7615942,1.0,1.0,0.880797,1.0,0.9999546,2.7459881,1.3862944,0.10154862,0.05077431,0.20309724,0.6581168,-0.72107947,0.841471,3.7182817,4.7182817,584.71826,10832.0,592.0,16.58,20.695,10837.58,0.87,0.33333334,0.6568849,0.6859943,2.8138971,-0.47190553,-0.7067247,592.0
121,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.2980566,0.6931472,0.03219575,0.03219575,0.0643915,0.41384864,0.41206354,0.841471,3.7182817,3.7182817,721.71826,7773.0,852.0,28.06,32.059998,7667.06,0.31,0.0,0.8115124,0.6859943,3.7186408,0.87120616,-0.46277606,852.0
122,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.168845,0.6931472,0.03666361,0.0,0.07332722,0.41835144,-0.44411266,0.0,2.7182817,3.7182817,81.718285,8131.0,108.0,23.78,27.275,8125.78,0.64,0.0,0.089164786,-1.4577379,-0.5078994,0.4238962,0.025939684,108.0
123,1.0,0.0,1.0,1.0,0.7310586,1.0,0.9999833,3.385068,1.0986123,0.028085943,0.0,0.08425783,0.41384864,0.1498772,0.0,2.7182817,3.7182817,21.71828,8693.0,30.0,29.52,35.605,8711.52,0.84,0.0,0.021444695,-1.4577379,-0.90413755,1.4083327,-0.46277606,30.0
124,1.0,0.7615942,0.9950548,1.0,0.880797,1.0,0.95257413,2.8460715,1.3862944,0.09429515,0.047147576,0.1885903,-0.999983,-0.75098723,0.841471,3.7182817,4.7182817,20.71828,10481.0,21.0,18.22,22.21,10495.22,0.82,0.33333334,0.020316027,0.6859943,-0.9107415,-0.29286346,-0.21800892,21.0
125,1.0,0.7615942,0.0,0.99999976,0.880797,1.0,0.5,3.2980566,1.0986123,0.067693345,0.033846673,0.10154002,0.0,0.98935825,0.841471,3.7182817,4.7182817,10.718282,9139.0,8.0,28.06,30.545,9166.06,0.89,0.33333334,0.009029346,0.6859943,-0.97678125,0.69216406,-1.562182,8.0
126,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2355363,0.6931472,0.03219575,0.0,0.0643915,0.0,-3.0144352e-05,0.0,2.7182817,3.7182817,357.7183,8351.0,615.0,25.42,31.06,8116.42,0.57,0.0,0.4006772,-1.4577379,1.3147961,0.87120616,-1.562182,615.0
127,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.5151212,1.0986123,0.025383933,0.025383933,0.076151796,0.0,0.99482375,0.841471,3.7182817,3.7182817,255.71828,8612.0,297.0,34.62,40.395,8601.62,0.56,0.0,0.28555307,0.6859943,0.64119124,1.8562336,-1.562182,297.0
128,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.5392187,1.0986123,0.026939657,0.026939657,0.080818966,-0.999983,-0.044242676,0.841471,3.7182817,3.7182817,112.718285,3044.0,165.0,35.44,38.12,3023.44,0.39,0.0,0.1241535,0.6859943,-0.30317634,1.5873748,-0.21800892,165.0
129,1.0,0.7615942,0.9999877,1.0,0.95257413,1.0,0.9975274,3.2980566,1.0986123,0.10154002,0.033846673,0.10154002,-0.98762727,-0.7024078,0.841471,3.7182817,5.7182817,163.71828,2881.0,167.0,28.06,30.545,2902.06,0.89,0.6666666,0.18171558,0.6859943,0.03362609,0.69216406,2.1035957,167.0
130,1.0,0.7615942,1.0,1.0,0.7310586,1.0,0.9999938,2.5741377,1.3862944,0.060005996,0.060005996,0.24002399,0.41384864,0.99646664,0.841471,3.7182817,3.7182817,211.71828,10774.0,221.0,14.12,17.665,10775.12,0.61,0.0,0.23589166,0.6859943,0.3506166,-0.82998973,-0.46277606,221.0
131,1.0,0.7615942,0.0,0.9993293,0.7310586,1.0,0.5,3.2672849,1.0986123,0.034734283,0.034734283,0.104202844,0.6581168,-0.7568025,0.841471,3.7182817,3.7182817,6.7182817,8947.0,4.0,27.24,29.79,8973.24,0.83,0.0,0.004514673,0.6859943,-1.0031971,0.60293853,-0.7067247,4.0
132,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.5151212,1.0986123,0.027498968,0.027498968,0.082496904,-0.999983,-0.22805226,0.841471,3.7182817,3.7182817,140.71828,3598.0,192.0,34.62,37.365,3577.62,0.35999998,0.0,0.1557562,0.6859943,-0.1182652,1.4981494,-0.21800892,192.0
133,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,2.9370432,1.3862944,0.0880088,0.0440044,0.1760176,0.15106326,-0.89794093,0.841471,3.7182817,4.7182817,289.7183,5121.0,304.0,19.86,23.725,5122.86,1.0,0.33333334,0.32392776,0.6859943,0.8657262,-0.11382113,0.7594226,304.0
134,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2355363,0.6931472,0.03219575,0.0,0.0643915,0.9127412,0.48331794,0.0,2.7182817,3.7182817,191.71828,8168.0,280.0,25.42,31.06,8102.42,0.53,0.0,0.21331829,-1.4577379,0.21853724,0.87120616,0.88139695,280.0
135,1.0,0.0,0.0,0.7615942,0.7310586,1.0,0.5,2.2864556,0.0,0.08798944,0.0,0.08798944,-0.9608175,0.841471,0.0,2.7182817,3.7182817,3.7182817,1140.0,1.0,9.84,11.365,1149.84,0.65,0.0,0.0011286682,-1.4577379,-1.0230091,-1.456342,0.5146555,1.0
136,1.0,0.7615942,0.9640276,1.0,0.880797,1.0,0.880797,2.104134,0.0,0.17597888,0.08798944,0.08798944,0.6581168,-0.21078107,0.841471,3.7182817,4.7182817,184.71828,5514.0,184.0,9.2,12.365,5520.2,0.39999998,0.33333334,0.20541762,0.6859943,0.17230944,-1.456342,-0.7067247,184.0
137,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.385068,1.0986123,0.028694406,0.0,0.08608322,-0.9608175,0.62298864,0.0,2.7182817,3.7182817,105.718285,3799.0,207.0,29.52,34.85,3724.52,0.74,0.0,0.116252825,-1.4577379,-0.34940413,1.3191069,0.5146555,207.0
138,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.0204248,1.0986123,0.08250825,0.041254126,0.12376238,0.0,0.9765844,0.841471,3.7182817,4.7182817,186.71828,4020.0,225.0,21.5,25.24,3999.5,0.55,0.33333334,0.20767495,0.6859943,0.18551739,0.065220974,-1.562182,225.0
139,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.412467,1.0986123,0.028085943,0.028085943,0.08425783,0.6492998,0.2879322,0.841471,3.7182817,3.7182817,373.7183,9004.0,436.0,31.34,36.605,8969.34,0.74,0.0,0.4187359,0.6859943,1.4204596,1.4083327,0.27070683,436.0
140,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.0204248,0.6931472,0.08250825,0.041254126,0.08250825,0.0,0.23669069,0.841471,3.7182817,4.7182817,241.71828,2235.0,257.0,21.5,25.24,2237.5,1.0,0.33333334,0.2697517,0.6859943,0.5487357,0.065220974,-1.562182,257.0
141,1.0,0.7615942,0.9950548,1.0,0.880797,1.0,0.95257413,3.2355363,1.3862944,0.07332722,0.03666361,0.14665444,0.0,-0.28790334,0.841471,3.7182817,4.7182817,18.71828,9571.0,19.0,26.42,28.275,9593.42,0.94,0.33333334,0.018058691,0.6859943,-0.9239495,0.4238962,-1.562182,19.0
142,1.0,0.0,0.9993293,1.0,0.7310586,1.0,0.98201376,2.7972813,1.3862944,0.048887804,0.0,0.19555122,-0.999983,0.9129453,0.0,2.7182817,3.7182817,22.71828,9841.0,24.0,16.4,20.455,9853.4,0.82,0.0,0.022573363,-1.4577379,-0.8975336,-0.382089,-0.21800892,24.0
143,1.0,0.7615942,1.0,1.0,0.95257413,1.0,0.9999833,3.2672849,0.6931472,0.09899356,0.032997854,0.06599571,0.15106326,-0.57338184,0.841471,3.7182817,5.7182817,100.718285,7607.0,109.0,27.24,31.305,7622.24,0.72999996,0.6666666,0.11060949,0.6859943,-0.38242397,0.78198063,0.7594226,109.0
144,1.0,0.7615942,1.0,1.0,0.95257413,1.0,0.99999917,3.2355363,1.3862944,0.104202844,0.034734283,0.13893713,0.41384864,0.21945468,0.841471,3.7182817,5.7182817,197.71828,9572.0,209.0,26.42,29.79,9583.42,0.83,0.6666666,0.2200903,0.6859943,0.25816104,0.60293853,-0.46277606,209.0
145,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.1337535,0.6931472,0.07542901,0.037714504,0.07542901,0.15106326,0.053083587,0.841471,3.7182817,4.7182817,134.71828,1604.0,165.0,23.96,27.515,1593.96,0.83,0.33333334,0.14898421,0.6859943,-0.15788901,0.33407962,0.7594226,165.0
146,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.2027464,0.6931472,0.032997854,0.0,0.06599571,0.41835144,-0.57338184,0.0,2.7182817,3.7182817,100.718285,8156.0,153.0,24.6,30.305,8125.6,0.59999996,0.0,0.11060949,-1.4577379,-0.38242397,0.78198063,0.025939684,153.0
147,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,2.8925915,0.6931472,0.045516614,0.045516614,0.09103323,0.76430285,-0.739201,0.841471,3.7182817,3.7182817,295.7183,1656.0,321.0,19.04,22.97,1646.04,0.62,0.0,0.33069977,0.6859943,0.90535,-0.20304689,1.6148801,321.0
148,1.0,0.7615942,0.0,0.9999092,0.7310586,1.0,0.5,3.412467,1.0986123,0.029334115,0.029334115,0.08800235,-0.9608175,-0.9589243,0.841471,3.7182817,3.7182817,7.7182817,2982.0,5.0,31.34,35.09,3012.34,0.58,0.0,0.0056433408,0.6859943,-0.9965931,1.2292906,0.5146555,5.0
149,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.412467,1.0986123,0.029334115,0.0,0.08800235,0.6492998,-0.3383334,0.0,2.7182817,3.7182817,150.71828,3154.0,207.0,30.34,34.09,3125.34,0.62,0.0,0.1670429,-1.4577379,-0.052225508,1.2292906,0.27070683,207.0
150,1.0,0.0,1.0,1.0,0.880797,1.0,1.0,3.412467,0.6931472,0.05866823,0.0,0.05866823,-0.27634147,-0.94252455,0.0,2.7182817,4.7182817,220.71828,2762.0,296.0,30.34,34.09,2714.34,0.58,0.33333334,0.24604967,-1.4577379,0.41005233,1.2292906,-0.828699,296.0
151,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.0596457,0.6931472,0.04,0.0,0.08,-0.999983,-0.91652155,0.0,2.7182817,3.7182817,44.71828,7552.0,60.0,21.32,25.0,7555.32,0.68,0.0,0.047404066,-1.4577379,-0.75224626,0.15503754,-0.21800892,60.0
152,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,2.6919208,0.6931472,0.060005996,0.0,0.12001199,-0.90583307,0.9995202,0.0,2.7182817,3.7182817,79.718285,1437.0,148.0,14.76,16.665,1380.76,0.53,0.0,0.086907454,-1.4577379,-0.5211074,-0.82998973,1.3701127,148.0
153,1.0,0.7615942,0.9993293,1.0,0.7310586,1.0,0.98201376,2.2864556,0.0,0.08798944,0.08798944,0.08798944,0.41835144,-0.60202396,0.841471,3.7182817,3.7182817,188.71828,112.0,190.0,10.84,12.365,117.84,0.38,0.0,0.20993228,0.6859943,0.19872533,-1.456342,0.025939684,190.0
154,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.4391353,0.6931472,0.028085943,0.028085943,0.056171887,-0.999983,0.99389195,0.841471,3.7182817,3.7182817,437.7183,2456.0,481.0,32.16,36.605,2441.16,0.58,0.0,0.49097067,0.6859943,1.8431137,1.4083327,-0.21800892,481.0
155,1.0,0.7615942,0.0,0.9950548,0.7310586,1.0,0.5,2.3664985,0.0,0.07334067,0.07334067,0.07334067,0.41384864,0.14112,0.841471,3.7182817,3.7182817,5.7182817,1186.0,3.0,11.66,14.635,1196.66,0.65,0.0,0.0033860046,0.6859943,-1.009801,-1.1880741,-0.46277606,3.0
156,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.0596457,1.3862944,0.04,0.0,0.16,-0.011651149,-0.873312,0.0,2.7182817,3.7182817,157.71828,4851.0,190.0,21.32,25.0,4837.32,0.26999998,0.0,0.17494357,-1.4577379,-0.005997725,0.15503754,1.1261642,190.0
157,1.0,0.7615942,1.0,1.0,0.95257413,1.0,1.0,3.1337535,1.3862944,0.1131435,0.037714504,0.15085801,-0.9608175,-0.62984115,0.841471,3.7182817,5.7182817,793.71826,9601.0,856.0,23.96,27.515,9558.96,0.59999996,0.6666666,0.89277655,0.6859943,4.1941266,0.33407962,0.5146555,856.0
158,1.0,0.7615942,1.0,1.0,0.880797,1.0,1.0,3.2355363,0.6931472,0.067693345,0.033846673,0.067693345,0.41384864,0.2963398,0.841471,3.7182817,4.7182817,319.7183,8168.0,362.0,26.42,30.545,8148.42,0.72999996,0.33333334,0.35778782,0.6859943,1.0638453,0.69216406,-0.46277606,362.0
159,1.0,0.7615942,0.9993293,1.0,0.880797,1.0,0.98201376,3.2027464,1.3862944,0.07763975,0.038819876,0.1552795,0.41384864,-0.21081054,0.841471,3.7182817,4.7182817,175.71828,9577.0,177.0,25.6,26.76,9597.6,0.94,0.33333334,0.1952596,0.6859943,0.112873726,0.2448541,-0.46277606,177.0
160,1.0,0.7615942,1.0,1.0,0.7310586,1.0,1.0,3.4651108,1.0986123,0.025883267,0.025883267,0.0776498,0.6581168,-0.22808161,0.841471,3.7182817,3.7182817,219.71828,9220.0,266.0,32.98,39.635,9202.98,0.7,0.0,0.244921,0.6859943,0.40344837,1.7664169,-0.7067247,266.0
161,1.0,0.7615942,1.0,1.0,0.7310586,1.0,0.9999938,2.5095992,0.0,0.07334067,0.07334067,0.07334067,-0.011651149,0.6230122,0.841471,3.7182817,3.7182817,254.71828,6495.0,264.0,13.3,14.635,6495.3,0.61,0.0,0.2844244,0.6859943,0.6345873,-1.1880741,1.1261642,264.0
162,1.0,0.0,1.0,1.0,0.7310586,1.0,1.0,3.3279095,1.0986123,0.031426776,0.0,0.094280325,0.9127412,0.32996237,0.0,2.7182817,3.7182817,231.71828,3968.0,339.0,27.88,31.82,3885.88,0.65,0.0,0.25846502,-1.4577379,0.48269597,0.9610227,0.88139695,339.0
163,1.0,0.7615942,0.7615942,0.9640276,0.7310586,1.0,0.7310586,2.4406064,0.0,0.08798944,0.08798944,0.08798944,0.9008349,0.9092974,0.841471,3.7182817,3.7182817,4.7182817,762.0,3.0,12.48,12.365,772.48,0.41,0.0,0.0022573364,0.6859943,-1.016405,-1.456342,4.058459,3.0
164,1.0,0.7615942,1.0,1.0,0.7310586,1.0,0.99999964,3.385068,1.0986123,0.029334115,0.029334115,0.08800235,0.41835144,-0.521551,0.841471,3.7182817,3.7182817,58.71828,8670.0,71.0,30.52,35.09,8684.52,0.7,0.0,0.06320542,0.6859943,-0.6597907,1.2292906,0.025939684,71.0
