,weather_adde_ln,(casual+registered)_ln,(casual+datetime)_ln,season_ln_adde,weather_sigmoid_adde,(weather/atemp)_adde,(casual+registered)_adde,workingday_sin_adde,registered_sin_abs,workingday_zscore_abs,(casual+registered)_radian,(weather/atemp)_radian,workingday_tanh_radian,(workingday+atemp)_radian,casual_sigmoid_radian,season_ln_degree,windspeed_zscore_degree,workingday_zscore_degree,(casual+registered)_degree,atemp_zscore_degree,windspeed_sin_exp,registered_sin_exp,registered_tanh_negative,(casual+registered)_negative,windspeed_zscore_negative,registered_sin_negative,season_ln_negative,humidity_sigmoid_zscore,(casual+registered)_zscore,(casual+registered)_recip,casual_tanh_recip,(season/atemp)_recip,count
70,1.5514446,4.634729,7.640604,3.411429,3.5990787,2.7959216,105.718285,3.5597527,0.8218178,0.6859943,1.7976891,0.0013550692,0.013292326,0.4670501,0.01745329,39.714405,1.4862343,39.304577,5901.465,14.029105,1.5194545,0.43963176,-1.0,-103.0,-0.025939684,0.8218178,-0.6931472,0.04476791,-0.49079525,0.009708738,1.0,12.88,103.0
71,1.3132616,4.762174,8.067149,3.816894,3.4493403,2.7497084,119.718285,3.5597527,0.9705353,0.6859943,2.042035,0.00054850074,0.013292326,0.572817,0.017453184,62.945847,-40.49234,39.304577,6703.606,55.062542,1.9311522,0.37888014,-1.0,-117.0,0.7067247,0.9705353,-1.0986123,0.04476791,-0.4137003,0.008547009,1.0,10.606667,117.0
72,1.3132616,6.35437,8.931552,3.411429,3.4493403,2.74898,577.71826,2.7182817,0.8414547,1.4577379,10.035644,0.0005357879,0.0,0.568541,0.017453292,39.714405,-47.480953,-83.522224,32945.07,60.174805,0.75855386,2.3197389,-1.0,-575.0,0.828699,-0.8414547,-0.6931472,0.04476791,2.1084058,0.0017391305,1.0,16.2875,575.0
73,1.3132616,5.3082676,8.810758,2.7182817,3.4493403,2.7582817,204.71828,3.5597527,0.9395197,0.6859943,3.5255651,0.0006981317,0.013292326,0.4537856,0.017453292,0.0,-26.515114,39.304577,11573.747,8.882996,1.5126282,2.5587523,-1.0,-202.0,0.46277606,-0.9395197,-0.0,0.04476791,0.05437617,0.004950495,1.0,25.0,202.0
74,1.3132616,1.9459102,9.14099,3.816894,3.4493403,2.7595358,9.718282,3.5597527,0.6569866,0.6859943,0.12217305,0.0007200203,0.013292326,0.4405211,0.008726646,62.945847,-47.480953,39.304577,401.07043,3.7368863,0.75855386,1.9289708,-0.99999833,-7.0,0.828699,-0.6569866,-1.0986123,0.04476791,-1.0194463,0.14285715,0.0,8.08,7.0
75,1.5514446,4.6821313,7.3178763,3.411429,3.5990787,2.809315,110.718285,3.5597527,0.8600694,0.6859943,1.8849555,0.0015888296,0.013292326,0.40090212,0.017453292,39.714405,43.511707,39.304577,6187.944,-11.633729,1.1630702,2.3633246,-1.0,-108.0,-0.7594226,-0.8600694,-0.6931472,0.04476791,-0.46326137,0.009259259,1.0,10.985,108.0
76,1.3132616,6.8211074,9.176577,4.104576,3.4493403,2.74898,919.71826,3.5597527,0.459957,0.6859943,16.00467,0.0005357879,0.013292326,0.5859943,0.017453292,79.42881,-89.506424,39.304577,52540.227,60.174805,1.0,0.6313108,-1.0,-917.0,1.562182,0.459957,-1.3862944,0.04476791,3.9917252,0.0010905125,1.0,8.14375,917.0
77,1.7436683,4.7361984,9.134107,3.816894,3.670856,2.8314252,116.718285,2.7182817,0.6832617,1.4577379,1.9896753,0.0019747266,0.0,0.46277404,0.017453292,62.945847,1.4862343,-83.522224,6531.7188,19.141352,1.5194545,1.9803264,-1.0,-114.0,-0.025939684,-0.6832617,-1.0986123,0.04476791,-0.43022066,0.00877193,1.0,8.838333,114.0
78,1.3132616,5.659482,8.8217325,2.7182817,3.4493403,2.74898,289.7183,3.5597527,0.99717104,0.6859943,5.0090947,0.0005357879,0.013292326,0.5859943,0.017453292,0.0,15.510358,39.304577,16443.889,60.174805,1.9142001,0.36892164,-1.0,-287.0,-0.27070683,0.99717104,-0.0,0.04476791,0.52245265,0.0034843206,1.0,32.575,287.0
79,1.5514446,5.26269,9.256556,4.104576,3.5990787,2.8832982,195.71828,2.7182817,0.9395197,1.4577379,3.3684855,0.0028800813,0.0,0.2115339,0.017453292,79.42881,29.487585,-83.522224,11058.085,-78.329994,0.38257998,2.5587523,-1.0,-193.0,-0.5146555,-0.9395197,-1.3862944,0.04476791,0.0048151305,0.005181347,1.0,3.03,193.0
80,1.3132616,5.6664267,9.085344,3.816894,3.4493403,2.7452214,291.7183,3.5597527,0.20212036,0.6859943,5.0440016,0.0004701857,0.013292326,0.6653195,0.017453292,62.945847,15.510358,39.304577,16558.479,90.949875,1.9142001,1.2239953,-1.0,-289.0,-0.27070683,-0.20212036,-1.0986123,0.04476791,0.53346616,0.0034602077,1.0,12.373333,289.0
81,1.3132616,4.912655,8.466532,4.104576,3.4493403,2.7782876,138.71828,3.5597527,0.930106,0.6859943,2.3736477,0.0010473022,0.013292326,0.30831242,0.017410139,79.42881,29.487585,39.304577,7792.2256,-47.554905,0.38257998,0.39451188,-1.0,-136.0,-0.5146555,0.930106,-1.3862944,0.04476791,-0.30907145,0.007352941,0.9999877,4.16625,136.0
82,1.3132616,2.7080503,9.179056,4.104576,3.4493403,2.7782876,17.71828,2.7182817,0.53657293,1.4577379,0.2617994,0.0010473022,0.0,0.29085913,0.016625555,79.42881,1.4862343,-83.522224,859.43665,-47.554905,1.5194545,0.5847488,-1.0,-15.0,-0.025939684,0.53657293,-1.3862944,0.04476791,-0.97539204,0.06666667,0.9950548,4.16625,15.0
83,1.3132616,5.049856,8.393442,4.104576,3.4493403,2.7504776,158.71828,3.5597527,0.3714041,0.6859943,2.7227137,0.00056192186,0.013292326,0.5595525,0.017453292,79.42881,78.50167,39.304577,8938.141,49.916435,0.40420502,0.68976516,-1.0,-156.0,-1.3701127,0.3714041,-1.3862944,0.04476791,-0.19893579,0.0064102565,1.0,7.765,156.0
84,1.5514446,1.0986123,8.155936,3.816894,3.5990787,2.7896338,5.7182817,3.5597527,0.14112,0.6859943,0.05235988,0.0012453295,0.013292326,0.5066691,0.008726646,62.945847,-89.506424,39.304577,171.88733,29.399721,1.0,1.1515628,-0.9950548,-3.0,1.562182,-0.14112,-1.0986123,0.04476791,-1.0414734,0.33333334,0.0,9.343334,3.0
85,1.5514446,5.1357985,8.290293,3.816894,3.5990787,2.7842774,172.71828,3.5597527,0.8859248,0.6859943,2.9670596,0.0011518424,0.013292326,0.54637533,0.017453292,62.945847,106.50302,39.304577,9740.282,44.804188,1.3120353,2.4252262,-1.0,-170.0,-1.8588285,-0.8859248,-1.0986123,0.04476791,-0.121840864,0.005882353,1.0,10.101667,170.0
86,1.3132616,6.0063534,9.073145,3.816894,3.4493403,2.744681,408.7183,3.5597527,0.91293293,0.6859943,7.0860367,0.00046075217,0.013292326,0.67858404,0.017453292,62.945847,1.4862343,39.304577,23262.086,96.095985,1.5194545,2.4916196,-1.0,-406.0,-0.025939684,-0.91293293,-1.0986123,0.04476791,1.1777598,0.0024630541,1.0,12.626667,406.0
87,1.3132616,3.4011974,6.6025877,2.7182817,3.4493403,2.7671695,32.71828,2.7182817,0.95637596,1.4577379,0.5235988,0.0008532531,0.0,0.3570071,0.016625555,0.0,78.50167,-83.522224,1718.8733,-21.892086,0.40420502,2.6022487,-1.0,-30.0,-1.3701127,-0.95637596,-0.0,0.04476791,-0.8927903,0.033333335,0.9950548,20.455,30.0
88,1.5514446,4.3438053,8.14555,3.816894,3.5990787,2.7811353,79.718285,2.7182817,0.92002606,1.4577379,1.3439035,0.0010970015,0.0,0.5553638,0.017453253,62.945847,-47.480953,-83.522224,4411.775,55.062542,0.75855386,2.5093558,-1.0,-77.0,0.828699,-0.92002606,-1.0986123,0.04476791,-0.6339716,0.012987013,1.0,10.606667,77.0
89,1.3132616,5.9788857,8.95648,3.411429,3.4493403,2.7504776,397.7183,3.5597527,0.9928691,0.6859943,6.8940506,0.00056192186,0.013292326,0.5595525,0.017453292,39.714405,-12.490991,39.304577,22631.832,49.916435,0.36788568,2.698967,-1.0,-395.0,0.21800892,-0.9928691,-0.6931472,0.04476791,1.1171851,0.0025316456,1.0,15.53,395.0
90,1.5514446,5.613128,6.733402,2.7182817,3.5990787,2.791609,276.7183,3.5597527,0.99920803,0.6859943,4.7822022,0.0012798015,0.013292326,0.49349183,0.017453292,0.0,50.500324,39.304577,15699.043,24.287462,2.4911418,0.3681709,-1.0,-274.0,-0.88139695,0.99920803,-0.0,0.04476791,0.45086446,0.003649635,1.0,27.275002,274.0
91,1.3132616,4.9416423,8.725345,2.7182817,3.4493403,2.9821339,142.71828,2.7182817,0.86896574,1.4577379,2.443461,0.0046050902,0.0,0.066147976,0.017437393,0.0,211.5198,-83.522224,8021.4087,-134.73405,0.4354209,2.3844435,-1.0,-140.0,-3.6917171,-0.86896574,-0.0,0.04476791,-0.28704432,0.007142857,0.99999833,3.79,140.0
92,1.5514446,5.68358,8.8207,2.7182817,3.5990787,2.809315,296.7183,3.5597527,0.86895084,0.6859943,5.131268,0.0015888296,0.013292326,0.40090212,0.017453292,0.0,-26.515114,39.304577,16844.959,-11.633729,1.5126282,2.384408,-1.0,-294.0,0.46277606,-0.86895084,-0.0,0.04476791,0.5610001,0.0034013605,1.0,21.97,294.0
93,1.3132616,3.6635616,9.092345,3.816894,3.4493403,2.7512796,41.71828,2.7182817,0.9880316,1.4577379,0.6806784,0.0005759212,0.0,0.528922,0.01745114,62.945847,-26.515114,-83.522224,2234.5352,44.804188,1.5126282,0.3723088,-1.0,-39.0,0.46277606,0.9880316,-1.0986123,0.04476791,-0.8432293,0.025641026,0.99999994,10.101667,39.0
94,1.7436683,4.9767337,8.414274,4.104576,3.670856,2.8347414,147.71828,3.5597527,0.9802397,0.6859943,2.5307274,0.0020326038,0.013292326,0.4670501,0.01733648,79.42881,-47.480953,39.304577,8307.888,14.029105,0.75855386,2.6650949,-1.0,-145.0,0.828699,-0.9802397,-1.3862944,0.04476791,-0.2595104,0.0068965517,0.9999092,6.44,145.0
95,1.5514446,4.919981,9.127611,3.816894,3.5990787,2.7756705,139.71828,3.5597527,0.3299908,0.6859943,2.3911011,0.0010016237,0.013292326,0.62570053,0.017453002,62.945847,15.510358,39.304577,7849.5215,75.579254,1.9142001,1.3909553,-1.0,-137.0,-0.27070683,-0.3299908,-1.0986123,0.04476791,-0.30356467,0.00729927,1.0,11.616666,137.0
96,1.3132616,6.340359,8.887929,3.411429,3.4493403,2.7571015,569.71826,2.7182817,0.821835,1.4577379,9.896017,0.0006775346,0.0,0.44959682,0.017453292,39.714405,106.50302,-83.522224,32486.705,14.029105,1.3120353,0.43962422,-1.0,-567.0,-1.8588285,0.821835,-0.6931472,0.04476791,2.0643516,0.0017636684,1.0,12.88,567.0
97,1.7436683,0.6931472,8.371473,4.104576,3.670856,2.8347414,4.7182817,3.5597527,0.9092974,0.6859943,0.034906585,0.0020326038,0.013292326,0.4670501,0.008726646,79.42881,50.500324,39.304577,114.59155,14.029105,2.4911418,2.4825778,-0.9640276,-2.0,-0.88139695,-0.9092974,-1.3862944,0.04476791,-1.0469803,0.5,0.0,6.44,2.0
98,1.3132616,1.0986123,6.3969297,2.7182817,3.4493403,2.7959216,5.7182817,3.5597527,0.14112,0.6859943,0.05235988,0.0013550692,0.013292326,0.2422517,0.008726646,0.0,-12.490991,39.304577,171.88733,-73.18388,0.36788568,1.1515628,-0.9950548,-3.0,0.21800892,-0.14112,-0.0,0.04476791,-1.0414734,0.33333334,0.0,12.88,3.0
99,1.3132616,5.1119876,8.402455,4.104576,3.4493403,2.7595358,168.71828,2.7182817,0.99881524,1.4577379,2.8972466,0.0007200203,0.0,0.4230678,0.017453292,79.42881,-26.515114,-83.522224,9511.099,3.7368863,1.5126282,2.7150633,-1.0,-166.0,0.46277606,-0.99881524,-1.3862944,0.04476791,-0.14386798,0.006024096,1.0,6.06,166.0
100,1.3132616,6.126869,9.1282625,3.816894,3.4493403,2.7457807,460.7183,3.5597527,0.9165336,0.6859943,7.993608,0.0004799475,0.013292326,0.6521423,0.017453292,62.945847,106.50302,39.304577,26241.465,85.83763,1.3120353,2.500607,-1.0,-458.0,-1.8588285,-0.9165336,-1.0986123,0.04476791,1.4641123,0.0021834061,1.0,12.121667,458.0
101,1.5514446,5.768321,8.383433,4.104576,3.5990787,2.785975,322.7183,3.5597527,0.57335716,0.6859943,5.5850534,0.0011814717,0.013292326,0.5331108,0.017453292,79.42881,-12.490991,39.304577,18334.648,39.658077,0.36788568,0.56363004,-1.0,-320.0,0.21800892,0.57335716,-1.3862944,0.04476791,0.7041764,0.003125,1.0,7.3862505,320.0
102,1.3132616,5.8916445,7.4894123,3.411429,3.4493403,2.7504776,364.7183,3.5597527,0.5291083,0.6859943,6.318092,0.00056192186,0.013292326,0.5595525,0.017453292,39.714405,78.50167,39.304577,20741.07,49.916435,0.40420502,1.697418,-1.0,-362.0,-1.3701127,-0.5291083,-0.6931472,0.04476791,0.93546134,0.002762431,1.0,15.53,362.0
103,1.3132616,1.3862944,8.260234,3.816894,3.4493403,2.7571015,6.7182817,3.5597527,0.7568025,0.6859943,0.06981317,0.0006775346,0.013292326,0.4670501,0.008726646,62.945847,-40.49234,39.304577,229.1831,14.029105,1.9311522,0.4691642,-0.9993293,-4.0,0.7067247,0.7568025,-1.0986123,0.04476791,-1.0359666,0.25,0.0,8.586667,4.0
104,1.3132616,2.944439,8.936692,3.411429,3.4493403,2.7559962,21.71828,3.5597527,0.9906074,0.6859943,0.33161256,0.00065824226,0.013292326,0.48022732,0.01733648,39.714405,1.4862343,39.304577,1088.6198,19.141352,1.5194545,2.69287,-1.0,-19.0,-0.025939684,-0.9906074,-0.6931472,0.04476791,-0.9533649,0.05263158,0.9999092,13.257499,19.0
105,1.3132616,6.393591,7.623642,3.411429,3.4493403,2.7504776,600.71826,3.5597527,0.9765779,0.6859943,10.437069,0.00056192186,0.013292326,0.5595525,0.017453292,39.714405,29.487585,39.304577,34262.875,49.916435,0.38257998,0.37659767,-1.0,-598.0,-0.5146555,0.9765779,-0.6931472,0.04476791,2.235062,0.0016722408,1.0,15.53,598.0
106,1.3132616,5.7004437,9.234155,4.104576,3.4493403,2.7622862,301.7183,3.5597527,0.98195785,0.6859943,5.2185345,0.0007680216,0.013292326,0.41407937,0.017453292,79.42881,50.500324,39.304577,17131.438,-6.5214696,2.4911418,0.37457702,-1.0,-299.0,-0.88139695,0.98195785,-1.3862944,0.04476791,0.588534,0.0033444816,1.0,5.68125,299.0
107,1.5514446,4.905275,7.3238306,3.411429,3.5990787,2.7982817,137.71828,3.5597527,0.99920684,0.6859943,2.3561945,0.0013962634,0.013292326,0.4537856,0.017453292,39.714405,-47.480953,39.304577,7734.9297,8.882996,0.75855386,0.36817133,-1.0,-135.0,0.828699,0.99920684,-0.6931472,0.04476791,-0.31457824,0.0074074073,1.0,12.5,135.0
108,1.5514446,2.7725887,8.410721,4.104576,3.5990787,2.7982817,18.71828,3.5597527,0.41211846,0.6859943,0.27925268,0.0013962634,0.013292326,0.4537856,0.017437393,79.42881,1.4862343,39.304577,916.7324,8.882996,1.5194545,1.5100132,-0.99999994,-16.0,-0.025939684,-0.41211846,-1.3862944,0.04476791,-0.9698853,0.0625,0.99999833,6.25,16.0
109,1.7436683,2.0794415,8.222285,3.816894,3.670856,2.8347414,10.718282,3.5597527,0.6569866,0.6859943,0.13962634,0.0020326038,0.013292326,0.4670501,0.012759379,62.945847,78.50167,39.304577,458.3662,14.029105,0.40420502,1.9289708,-0.99999833,-8.0,-1.3701127,-0.6569866,-1.0986123,0.04476791,-1.0139395,0.125,0.7615942,8.586667,8.0
110,1.3132616,6.2422233,8.008366,3.816894,3.4493403,2.7418528,516.71826,3.5597527,0.5063396,0.6859943,8.970992,0.0004113917,0.013292326,0.7579092,0.017453292,62.945847,106.50302,39.304577,29450.03,126.871056,1.3120353,1.6592067,-1.0,-514.0,-1.8588285,-0.5063396,-1.0986123,0.04476791,1.772492,0.0019455253,1.0,14.141667,514.0
111,1.3132616,5.6489744,9.070389,3.816894,3.4493403,2.7452214,286.7183,3.5597527,0.99646664,0.6859943,4.956735,0.0004701857,0.013292326,0.6653195,0.017453292,62.945847,-40.49234,39.304577,16272.0,90.949875,1.9311522,2.708694,-1.0,-284.0,0.7067247,-0.99646664,-1.0986123,0.04476791,0.5059323,0.0035211267,1.0,12.373333,284.0
112,1.5514446,4.5849676,8.210396,3.816894,3.5990787,2.7842774,100.718285,3.5597527,0.8979277,0.6859943,1.7104226,0.0011518424,0.013292326,0.54637533,0.017453292,62.945847,-12.490991,39.304577,5614.9863,44.804188,0.36788568,0.40741307,-1.0,-98.0,0.21800892,0.8979277,-1.0986123,0.04476791,-0.5183292,0.010204081,1.0,10.101667,98.0
113,1.3132616,4.564348,6.9716687,2.7182817,3.4493403,2.7842884,98.718285,3.5597527,0.92002606,0.6859943,1.6755161,0.0011520325,0.013292326,0.28187066,0.017453292,0.0,92.52581,39.304577,5500.3945,-57.81327,2.1474967,2.5093558,-1.0,-96.0,-1.6148801,-0.92002606,-0.0,0.04476791,-0.5293428,0.010416667,1.0,15.15,96.0
114,1.5514446,2.3025851,7.345365,3.411429,3.5990787,2.8282928,12.718282,2.7182817,0.6569866,1.4577379,0.17453292,0.0019200541,0.0,0.31730086,0.016625555,39.714405,-47.480953,-83.522224,572.95776,-37.29655,0.75855386,1.9289708,-0.99999833,-10.0,0.828699,-0.6569866,-0.6931472,0.04476791,-1.002926,0.1,0.9950548,9.09,10.0
115,1.5514446,6.1290503,9.168059,4.104576,3.5990787,2.7826734,461.7183,3.5597527,0.39589748,0.6859943,8.011062,0.0011238437,0.013292326,0.5595525,0.017453292,79.42881,29.487585,39.304577,26298.762,49.916435,0.38257998,0.67307574,-1.0,-459.0,-0.5146555,0.39589748,-1.3862944,0.04476791,1.469619,0.0021786492,1.0,7.765,459.0
116,1.7436683,5.3936276,9.276971,4.104576,3.670856,2.8548317,222.71828,3.5597527,0.9977993,0.6859943,3.8397243,0.0023832445,0.013292326,0.40090212,0.017453292,79.42881,15.510358,39.304577,12605.07,-11.633729,1.9142001,2.7123063,-1.0,-220.0,-0.27070683,-0.9977993,-1.3862944,0.04476791,0.15349825,0.0045454544,1.0,5.4925,220.0
117,1.3132616,3.295837,8.473032,4.104576,3.4493403,2.806271,29.71828,2.7182817,0.9055784,1.4577379,0.47123888,0.0015357054,0.0,0.19835666,0.016625555,79.42881,1.4862343,-83.522224,1546.986,-83.442245,1.5194545,0.40430796,-1.0,-27.0,-0.025939684,0.9055784,-1.3862944,0.04476791,-0.90931064,0.037037037,0.9950548,2.84125,27.0
118,1.3132616,1.609438,8.404248,4.104576,3.4493403,2.7637985,7.7182817,3.5597527,0.7568025,0.6859943,0.08726646,0.0007944148,0.013292326,0.40090212,0.012759379,79.42881,-47.480953,39.304577,286.47888,-11.633729,0.75855386,0.4691642,-0.9993293,-5.0,0.828699,0.7568025,-1.3862944,0.04476791,-1.0304599,0.2,0.7615942,5.4925,5.0
119,1.3132616,5.913503,8.283999,3.816894,3.4493403,2.7476158,372.7183,2.7182817,0.23669069,1.4577379,6.4577184,0.0005119769,0.0,0.59498274,0.017453292,62.945847,43.511707,-83.522224,21199.438,70.43316,1.1630702,1.2670491,-1.0,-370.0,-0.7594226,-0.23669069,-1.0986123,0.04476791,0.97951555,0.0027027028,1.0,11.363334,370.0
120,1.5514446,6.383507,9.29026,4.104576,3.5990787,2.8198304,594.71826,3.5597527,0.72107947,0.6859943,10.332349,0.0017723577,0.013292326,0.3611959,0.017452499,79.42881,-40.49234,39.304577,33919.1,-27.038193,1.9311522,0.4862271,-1.0,-592.0,0.7067247,0.72107947,-1.3862944,0.04476791,2.2020211,0.0016891892,1.0,4.92375,592.0
121,1.3132616,6.7475867,8.958411,3.411429,3.4493403,2.7504776,854.71826,3.5597527,0.41206354,0.6859943,14.870205,0.00056192186,0.013292326,0.5595525,0.017453292,39.714405,-26.515114,39.304577,48816.0,49.916435,1.5126282,1.5099304,-1.0,-852.0,0.46277606,-0.41206354,-0.6931472,0.04476791,3.6337845,0.0011737089,1.0,15.53,852.0
122,1.3132616,4.6821313,9.003439,3.411429,3.4493403,2.7549453,110.718285,2.7182817,0.44411266,1.4577379,1.8849555,0.00063990074,0.0,0.47603855,0.017453292,39.714405,1.4862343,-83.522224,6187.944,24.287462,1.5194545,0.6413931,-1.0,-108.0,-0.025939684,0.44411266,-0.6931472,0.04476791,-0.46326137,0.009259259,1.0,13.637501,108.0
123,1.3132616,3.4011974,9.070273,3.816894,3.4493403,2.7463677,32.71828,2.7182817,0.1498772,1.4577379,0.5235988,0.0004901922,0.0,0.6214245,0.017453002,62.945847,-26.515114,-83.522224,1718.8733,80.69151,1.5126282,1.1616917,-1.0,-30.0,0.46277606,-0.1498772,-1.0986123,0.04476791,-0.8927903,0.033333335,1.0,11.868333,30.0
124,1.5514446,3.0445225,9.257319,4.104576,3.5990787,2.812577,23.71828,3.5597527,0.75098723,0.6859943,0.36651915,0.0016457608,0.013292326,0.38763762,0.016625555,79.42881,-12.490991,39.304577,1203.2113,-16.779839,0.36788568,0.47190046,-1.0,-21.0,0.21800892,0.75098723,-1.3862944,0.04476791,-0.94235134,0.04761905,0.9950548,5.3025,21.0
125,1.5514446,2.0794415,9.120306,3.816894,3.5990787,2.785975,10.718282,3.5597527,0.98935825,0.6859943,0.13962634,0.0011814717,0.013292326,0.5331108,0.008726646,62.945847,-89.506424,39.304577,458.3662,39.658077,1.0,2.6895077,-0.99999976,-8.0,1.562182,-0.98935825,-1.0986123,0.04476791,-1.0139395,0.125,0.0,9.848333,8.0
126,1.3132616,6.4216223,9.030137,3.411429,3.4493403,2.7504776,617.71826,2.7182817,3.0144352e-05,1.4577379,10.733775,0.00056192186,0.0,0.54209924,0.017453292,39.714405,-89.506424,-83.522224,35236.902,49.916435,1.0,0.9999699,-1.0,-615.0,1.562182,3.0144352e-05,-0.6931472,0.04476791,2.3286772,0.0016260162,1.0,15.53,615.0
127,1.3132616,5.6937323,9.060912,3.816894,3.4493403,2.7436657,299.7183,3.5597527,0.99482375,0.6859943,5.1836276,0.0004430332,0.013292326,0.70502573,0.017453292,62.945847,-89.506424,39.304577,17016.846,106.35435,1.0,2.7042477,-1.0,-297.0,1.562182,-0.99482375,-1.0986123,0.04476791,0.57752043,0.0033670033,1.0,13.131667,297.0
128,1.3132616,5.1059456,8.020927,3.816894,3.4493403,2.7452214,167.71828,3.5597527,0.044242676,0.6859943,2.8797932,0.0004701857,0.013292326,0.6653195,0.017453292,62.945847,-12.490991,39.304577,9453.803,90.949875,0.36788568,0.9567218,-1.0,-165.0,0.21800892,0.044242676,-1.0986123,0.04476791,-0.14937477,0.006060606,1.0,12.373333,165.0
129,1.7436683,5.117994,7.965893,3.816894,3.670856,2.8198218,169.71828,3.5597527,0.7024078,0.6859943,2.9146998,0.0017722077,0.013292326,0.5331108,0.017410139,62.945847,120.52715,39.304577,9568.395,39.658077,0.37245938,0.49539107,-1.0,-167.0,-2.1035957,0.7024078,-1.0986123,0.04476791,-0.1383612,0.005988024,0.9999877,9.848333,167.0
130,1.3132616,5.398163,9.284891,4.104576,3.4493403,2.7782876,223.71828,3.5597527,0.99646664,0.6859943,3.8571777,0.0010473022,0.013292326,0.30831242,0.017453184,79.42881,-26.515114,39.304577,12662.366,-47.554905,1.5126282,2.708694,-1.0,-221.0,0.46277606,-0.99646664,-1.3862944,0.04476791,0.15900502,0.004524887,1.0,4.16625,221.0
131,1.3132616,1.3862944,9.099073,3.816894,3.4493403,2.753016,6.7182817,3.5597527,0.7568025,0.6859943,0.06981317,0.0006062276,0.013292326,0.5199336,0.008726646,62.945847,-40.49234,39.304577,229.1831,34.54583,1.9311522,0.4691642,-0.9993293,-4.0,0.7067247,0.7568025,-1.0986123,0.04476791,-1.0359666,0.25,0.0,9.596667,4.0
132,1.3132616,5.2574954,8.188133,3.816894,3.4493403,2.7457807,194.71828,3.5597527,0.22805226,0.6859943,3.3510323,0.0004799475,0.013292326,0.6521423,0.017453292,62.945847,-12.490991,39.304577,11000.789,85.83763,0.36788568,0.7960827,-1.0,-192.0,0.21800892,0.22805226,-1.0986123,0.04476791,-0.0006916518,0.0052083335,1.0,12.121667,192.0
133,1.5514446,5.7170277,8.541105,4.104576,3.5990787,2.8062906,306.7183,3.5597527,0.89794093,0.6859943,5.305801,0.0015360432,0.013292326,0.41407937,0.017453292,79.42881,43.511707,39.304577,17417.916,-6.5214696,1.1630702,0.40740767,-1.0,-304.0,-0.7594226,0.89794093,-1.3862944,0.04476791,0.61606795,0.0032894737,1.0,5.68125,304.0
134,1.3132616,5.6347895,9.007979,3.411429,3.4493403,2.7504776,282.7183,2.7182817,0.48331794,1.4577379,4.886922,0.00056192186,0.0,0.54209924,0.017453292,39.714405,50.500324,-83.522224,16042.817,49.916435,2.4911418,1.6214453,-1.0,-280.0,-0.88139695,-0.48331794,-0.6931472,0.04476791,0.48390514,0.0035714286,1.0,15.53,280.0
135,1.3132616,0.0,7.0387836,2.7182817,3.4493403,2.806271,3.7182817,2.7182817,0.841471,1.4577379,0.017453292,0.0015357054,0.0,0.19835666,0.008726646,0.0,29.487585,-83.522224,57.295776,-83.442245,0.38257998,2.319777,-0.7615942,-1.0,-0.5146555,-0.841471,-0.0,0.04476791,-1.052487,1.0,0.0,11.365,1.0
136,1.5514446,5.214936,8.615046,2.7182817,3.5990787,2.8942606,186.71828,3.5597527,0.21078107,0.6859943,3.2114058,0.0030714108,0.013292326,0.21580996,0.015372808,0.0,-40.49234,39.304577,10542.423,-83.442245,1.9311522,0.80995136,-1.0,-184.0,0.7067247,0.21078107,-0.0,0.04476791,-0.044745907,0.0054347827,0.9640276,11.365,184.0
137,1.3132616,5.332719,8.242494,3.816894,3.4493403,2.7469761,209.71828,2.7182817,0.62298864,1.4577379,3.6128316,0.00050081185,0.0,0.6082472,0.017453292,62.945847,29.487585,-83.522224,11860.226,75.579254,0.38257998,1.8644919,-1.0,-207.0,-0.5146555,-0.62298864,-1.0986123,0.04476791,0.08191008,0.004830918,1.0,11.616666,207.0
138,1.5514446,5.4161005,8.299037,3.816894,3.5990787,2.80079,227.71828,3.5597527,0.9765844,0.6859943,3.9269907,0.0014400407,0.013292326,0.4405211,0.017453292,62.945847,-89.506424,39.304577,12891.55,3.7368863,1.0,2.655371,-1.0,-225.0,1.562182,-0.9765844,-1.0986123,0.04476791,0.18103217,0.0044444446,1.0,8.08,225.0
