,alcohol_rbfFeature_abs,alcohol_sin_abs,volatile acidity_ln_abs,alcohol_recip_exp,alcohol_cos_exp,sulphates_radian_exp,volatile acidity_sin_exp,volatile acidity_sin_ln,alcohol_square_ln,alcohol_recip_ln,sulphates_recip_ln,sulphates_rbfFeature_relu,total sulfur dioxide_radian_relu,chlorides_exp_relu,sulphates_recip_relu,alcohol_ln_relu,free sulfur dioxide_square_tanh,total sulfur dioxide_sin_tanh,volatile acidity_radian_tanh,fixed acidity_recip_tanh,alcohol_ln_tanh,sulphates_recip_tanh,pH_rbfFeature_square,volatile acidity_ln_square,residual sugar_tanh_square,alcohol_square_square,sulphates_radian_square,alcohol_recip_square,(citric acid_cos*total sulfur dioxide),(citric acid_radian*alcohol),(alcohol_cos*residual sugar),(pH_rbfFeature*chlorides_cos),(sulphates_rbfFeature*citric acid_square),(pH_recip*total sulfur dioxide_radian),(citric acid_radian*chlorides_cos),(fixed acidity_recip*alcohol),(citric acid_cos*volatile acidity),(pH_recip*chlorides_cos),(total sulfur dioxide_sin*volatile acidity),(chlorides_ln*sulphates),(total sulfur dioxide_radian*alcohol),(alcohol_rbfFeature*sulphates_tanh),(sulphates_recip*volatile acidity_radian),(alcohol_recip*sulphates_recip),(alcohol_recip*alcohol_cos),(sulphates_radian*citric acid),(chlorides_tanh*volatile acidity_radian),(chlorides_ln*citric acid_cos),(fixed acidity_recip*total sulfur dioxide),(volatile acidity_ln*total sulfur dioxide),(alcohol_sin*chlorides),(pH_rbfFeature*citric acid_cos),(sulphates_tanh*residual sugar_tanh),(volatile acidity_ln*alcohol_ln),(chlorides_cos*alcohol_cos),(volatile acidity_radian-alcohol),(volatile acidity_sin-alcohol_cos),(alcohol_sin-volatile acidity_radian),(total sulfur dioxide_sin-sulphates_radian),(fixed acidity_recip-sulphates),(total sulfur dioxide_tanh-fixed acidity_recip),(fixed acidity_cos-citric acid),(pH_recip-density),(alcohol_sin-total sulfur dioxide),(residual sugar_rbfFeature-chlorides_exp),(pH_rbfFeature-total sulfur dioxide),(total sulfur dioxide_tanh-pH),(sulphates_recip-density),(total sulfur dioxide_tanh-volatile acidity),(sulphates_rbfFeature-sulphates_recip),(chlorides_ln-alcohol_recip),(volatile acidity_ln-citric acid_radian),(citric acid_cos-alcohol),(volatile acidity_sin-density),(pH_rbfFeature-fixed acidity_recip),(volatile acidity_radian-total sulfur dioxide),(alcohol_sin-residual sugar),(pH_rbfFeature-residual sugar),(citric acid_square-alcohol_square),(alcohol_recip-free sulfur dioxide),(alcohol_square-pH),(alcohol_rbfFeature-sulphates_rbfFeature),quality
22,0.2127154,0.075151116,0.84397006,1.1110029,0.3689212,1.0160092,1.5172063,-0.87497896,4.5025835,-2.2512918,0.09431062,-0.0,0.6457718,1.1118219,1.098901,2.2512918,1.0,-0.5673038,0.007504775,0.1259105,0.9780822,0.8001039,0.18018314,0.71228546,0.8494729,8145.0625,0.00025225367,0.011080333,36.187145,0.034819316,-1.5954756,-0.42209736,-0.004964081,0.20371349,0.0036446196,1.2025317,0.4205533,0.31368682,-0.2767214,-2.0423276,6.134832,0.15339594,0.008247159,0.115673795,-0.10496549,0.003335324,0.00079255487,-2.1950104,4.683544,-31.226892,-0.007966018,-0.4151544,0.6646449,-1.9000229,-0.9915753,-9.492496,1.414043,-0.08265603,-0.6594206,-0.78341776,0.87341774,-0.25600222,-0.68114257,-37.07515,-1.4164914,-37.42448,-2.17,0.10230106,0.57,-1.2114652,-2.3495793,-0.84763527,-8.521969,-0.5797292,-0.5510621,-36.992496,-1.6751511,-2.0244799,-90.2059,-9.894737,87.08,0.3252796,2.0
23,0.32583138,0.024775807,0.7133499,1.1122478,0.36799237,1.0092932,1.600996,-0.75369173,4.4814196,-2.2407098,0.63487834,-0.0,1.1693705,1.087629,1.8867925,2.2407095,1.0,-0.6939423,0.008551906,0.117107265,0.97761863,0.9550924,0.09260687,0.50886804,0.96058893,7807.4883,8.5567015e-05,0.011317339,66.595055,0.018046703,-2.299294,-0.3032408,-0.005154834,0.3688866,0.0019130928,1.1058823,0.4870385,0.31434512,-0.4192048,-1.3127773,10.992083,0.1581524,0.016136063,0.20072262,-0.106350325,0.0010175268,0.00071669265,-2.4619682,7.882353,-47.79444,0.0020811677,-0.30247453,0.47572026,-1.5984099,-0.9961682,-9.391447,1.4703189,0.016223693,-0.86477023,-0.41235292,0.88235295,-0.71201193,-0.6813426,-66.97523,-0.8192769,-67.30431,-2.17,0.88999254,0.51,-2.3128119,-2.5833216,-0.71526974,-8.406044,-0.52617407,-0.42196083,-66.99145,-2.2752242,-2.6043139,-88.34789,-8.893617,85.189995,0.7518507,2.0
24,0.34168673,0.27176043,0.9162907,1.1085943,0.38198847,1.0110562,1.4761218,-0.9431011,4.544252,-2.272126,0.46203548,0.17926033,0.6981317,1.0887171,1.5873016,2.272126,1.0,0.6322245,0.006981204,0.1439213,0.9789673,0.9197346,0.18181038,0.83958864,0.96761626,8852.928,0.00012090265,0.010628122,39.608643,0.02370157,-2.309676,-0.42485288,0.0035135024,0.20353693,0.0024346393,1.405797,0.39608642,0.29049262,0.29804528,-1.5530156,6.7718773,-0.19067904,0.011081455,0.16363934,-0.09921288,0.0015393804,0.0005919869,-2.4409857,5.797101,-36.651627,-0.023099637,-0.42222047,0.54894197,-2.0819278,-0.9588905,-9.693019,1.3517833,-0.27874175,0.7341176,-0.48507246,0.8550725,0.67572504,-0.7052548,-40.27176,-1.4473922,-40.42639,-2.43,0.5905016,0.6,-1.4080412,-2.5681968,-0.91873413,-8.709784,-0.6073817,-0.5713198,-39.99302,-2.6717606,-2.8263924,-94.0704,-20.896908,90.659996,-0.52094704,3.0
25,0.38516167,0.12445424,0.94160855,1.1135207,0.37075076,1.0098218,1.4625599,-0.96708834,4.4600286,-2.2300146,0.5798185,-0.0,0.40142572,1.0832871,1.7857143,2.2300143,1.0,-0.6890898,0.0068066786,0.15741037,0.97714025,0.9453064,0.11165701,0.88662666,0.7838476,7480.521,9.552803e-05,0.011562029,22.706226,0.0259705,-1.3891155,0.33308247,-0.010805044,0.12018734,0.0027835956,1.4761904,0.38501862,0.29844362,-0.33002594,-1.4144081,3.7332592,0.19565345,0.012154971,0.19201228,-0.10669089,0.0015638149,0.000543384,-2.4934683,3.6507936,-21.656996,0.009956338,0.32988316,0.4497387,-2.0998006,-0.98905194,-9.293194,1.3724138,0.117647454,-0.8559942,-0.40126985,0.84126985,0.83985865,-0.6960988,-22.875546,-1.334312,-22.66585,-2.34,0.79021424,0.61,-2.2077863,-2.6332555,-0.9444011,-8.312773,-0.6153116,0.17542103,-22.993193,-1.2755457,-1.0658488,-86.46441,-10.892473,83.15001,0.8072337,2.0
26,0.33959332,0.075151116,0.8915981,1.1110029,0.3689212,1.0103506,1.4897516,-0.9197735,4.5025835,-2.2512918,0.5276328,-0.0,0.19198622,1.0832871,1.6949153,2.2512918,1.0,-0.76159,0.007155727,0.13082483,0.9780822,0.9347704,0.15592343,0.7949472,0.89644164,8145.0625,0.00010603731,0.011080333,10.684718,0.039793506,-1.7949098,-0.3936085,-0.009406227,0.058532383,0.004175393,1.25,0.39824855,0.30390298,-0.409996,-1.4901799,1.8238691,0.179949,0.012128559,0.17841214,-0.10496549,0.002471386,0.0005712498,-2.4533362,1.4473685,-9.807579,-0.006012089,-0.3835536,0.5017083,-2.0072474,-0.993983,-9.492845,1.3957815,-0.082306966,-1.0102876,-0.45842102,0.8684211,0.011259928,-0.69132197,-11.075151,-1.4669222,-11.394872,-2.28,0.69871527,0.59000003,-1.8582178,-2.630992,-0.8957869,-8.528662,-0.5975907,-0.5264504,-10.992845,-1.875151,-2.1948714,-90.1924,-3.8947368,86.97,0.5028959,2.0
27,0.2127154,0.075151116,0.84397006,1.1110029,0.3689212,1.0160092,1.5172063,-0.87497896,4.5025835,-2.2512918,0.09431062,-0.0,0.6457718,1.1118219,1.098901,2.2512918,1.0,-0.5673038,0.007504775,0.1259105,0.9780822,0.8001039,0.18018314,0.71228546,0.8494729,8145.0625,0.00025225367,0.011080333,36.187145,0.034819316,-1.5954756,-0.42209736,-0.004964081,0.20371349,0.0036446196,1.2025317,0.4205533,0.31368682,-0.2767214,-2.0423276,6.134832,0.15339594,0.008247159,0.115673795,-0.10496549,0.003335324,0.00079255487,-2.1950104,4.683544,-31.226892,-0.007966018,-0.4151544,0.6646449,-1.9000229,-0.9915753,-9.492496,1.414043,-0.08265603,-0.6594206,-0.78341776,0.87341774,-0.25600222,-0.68114257,-37.07515,-1.4164914,-37.42448,-2.17,0.10230106,0.57,-1.2114652,-2.3495793,-0.84763527,-8.521969,-0.5797292,-0.5510621,-36.992496,-1.6751511,-2.0244799,-90.2059,-9.894737,87.08,0.3252796,2.0
28,0.15610467,0.024775807,0.34249032,1.1122478,0.36799237,1.0096456,1.9190568,-0.42796573,4.4814196,-2.2407098,0.597837,0.23630774,0.61086524,1.0832871,1.8181818,2.2407095,1.0,-0.40380144,0.012391202,0.13992108,0.97761863,0.9486568,0.03518197,0.11729962,0.91439,7807.4883,9.214678e-05,0.011317339,35.0,0.0,-1.8994168,-0.18696868,0.0,0.17604186,0.0,1.3239436,0.71,0.28726274,-0.30400968,-1.3891509,5.742133,0.078133546,0.022530612,0.1934236,-0.106350325,0.0,0.0009892375,-2.5257287,4.929578,-11.987161,0.0019820645,-0.18756858,0.47861618,-0.7674213,-0.9964957,-9.387608,1.6515268,0.0123839695,-0.43778196,-0.40915495,0.85915494,0.6845467,-0.7090156,-34.975224,-0.66297346,-35.18757,-2.47,0.82098174,0.29000002,-1.581874,-2.6321118,-0.34249032,-8.4,-0.34536624,-0.32841367,-34.98761,-1.8752241,-2.0875685,-88.35999,-13.893617,84.88999,-0.08020307,2.0
29,0.40364435,0.3664793,0.438505,1.1074288,0.39438558,1.0103506,1.8243039,-0.50883025,4.564765,-2.2823825,0.5276328,-0.0,0.27925268,1.0854559,1.6949153,2.2823825,1.0,-0.2802039,0.011256897,0.12750728,0.97938997,0.9347704,0.12616083,0.19228663,0.9293492,9223.682,0.00010603731,0.010412327,16.0,0.0,-1.8608524,0.3539978,-0.0,0.08261913,0.0,1.2564102,0.645,0.29486385,-0.18569764,-1.4756111,2.7366762,-0.21388938,0.019080292,0.17295054,-0.094941445,0.0,0.0009210411,-2.501036,2.051282,-7.01608,-0.030051304,0.35519126,0.510834,-1.0008361,-0.92729986,-9.788743,1.5316246,-0.3777367,-0.2982008,-0.46179485,0.8717949,0.05395523,-0.70054203,-16.36648,-1.4909084,-15.644809,-2.38,0.6985153,0.35500002,-1.8917524,-2.6030767,-0.438505,-8.8,-0.39520156,0.22698614,-15.988743,-2.3664794,-1.6448088,-96.04,-7.897959,92.66,-0.20680729,3.0
30,0.37188518,0.6250709,0.39304256,1.1040772,0.45814574,1.0094693,1.8680542,-0.47016796,4.625071,-2.3125355,0.61618614,-0.0,1.43117,1.0930806,1.8518518,2.3125355,1.0,0.30337158,0.011780429,0.14815523,0.98058444,0.95192003,0.1817622,0.15448245,0.96761626,10406.042,8.8826455e-05,0.009802959,81.79919,0.012339478,-1.8733631,0.4246484,-0.001684109,0.42721495,0.0012168951,1.5074629,0.67334694,0.29732603,0.21142943,-1.3063242,14.454818,0.18333493,0.021816615,0.18335165,-0.07728395,0.00065973453,0.001045747,-2.4131944,12.238807,-32.229492,-0.055631313,0.4252917,0.4849399,-0.9089249,-0.7774786,-10.08822,1.4054652,-0.6368519,0.303804,-0.3907463,0.8507463,0.84438324,-0.69729257,-82.62507,-1.1985058,-81.57366,-2.35,0.8560518,0.325,-2.1955476,-2.5181289,-0.39426428,-9.102449,-0.37090272,0.27708203,-81.98822,-3.0250711,-1.9736643,-102.00511,-16.90099,98.66001,0.7155809,2.0
31,0.3647844,0.92277557,0.37833643,1.0989329,0.6802208,1.009998,1.8826361,-0.45780152,4.7217083,-2.3608541,0.5621189,-0.0,0.6457718,1.1107107,1.754386,2.3608541,1.0,-0.5673038,0.011954936,0.1439213,0.9823571,0.94187266,0.005419119,0.14313845,0.97340775,12624.771,9.8970195e-05,0.008899963,37.0,0.0,-0.9633446,0.07320924,-0.0,0.18663925,0.0,1.5362319,0.685,0.2874256,-0.4408236,-1.2846631,6.8451815,0.18799502,0.02097457,0.16550809,-0.036352623,0.0,0.0012507349,-2.253795,5.3623185,-13.998447,-0.09689143,0.073614664,0.5084608,-0.8931971,-0.3832156,-10.588045,1.0180109,-0.93473107,-0.6534865,-0.42507246,0.8550725,0.815725,-0.7075826,-37.922775,-1.5061843,-36.926384,-2.46,0.757786,0.315,-2.0509112,-2.3481345,-0.37833643,-9.6,-0.36392695,-0.07131287,-36.988045,-3.4227755,-2.4263854,-112.36001,-21.90566,108.90001,0.66130966,3.0
32,0.08337671,0.3664793,0.42312008,1.1074288,0.39438558,1.0115858,1.8388847,-0.49567556,4.564765,-2.2823825,0.41551542,-0.0,1.9722221,1.0865418,1.5151515,2.2823825,1.0,-0.09687712,0.011431409,0.11990231,0.97938997,0.90784895,0.09560384,0.1790306,0.96058893,9223.682,0.00013269135,0.010412327,112.18738,0.020525072,-2.13998,-0.3081343,-0.0057099923,0.62215203,0.002087185,1.1807228,0.65028965,0.31437144,-0.06365415,-1.6426837,19.327776,0.048222046,0.01732107,0.1546073,-0.094941445,0.0013823007,0.0009466753,-2.471016,13.614457,-47.81257,-0.030417781,-0.30697516,0.566852,-0.96572185,-0.92722315,-9.7885685,1.5395854,-0.3779112,-0.10870108,-0.5395181,0.8795181,-0.551377,-0.68114257,-113.36648,-1.0078094,-113.3092,-2.17,0.5185515,0.34500003,-1.9116788,-2.5909555,-0.42521447,-8.807192,-0.38744074,-0.42968065,-112.98857,-2.6664793,-2.6091986,-96.025604,-14.897959,92.87,0.47990394,2.0
33,0.40604198,0.024775807,0.50252676,1.1122478,0.36799237,1.009117,1.7660794,-0.5642931,4.4814196,-2.2407098,0.6539265,-0.0,1.4486233,1.0757306,1.923077,2.2407095,1.0,0.74798465,0.01055885,0.1439213,0.97761863,0.9581701,0.033445932,0.25253314,1.0,7807.4883,8.236854e-05,0.011317339,82.403114,0.019687312,-10.696715,0.18239522,-0.004081572,0.4198908,0.002088817,1.3623188,0.60064924,0.2890831,0.58586055,-1.3609937,13.617059,-0.19396625,0.020306235,0.20458266,-0.106350325,0.0010890854,0.00076945836,-2.5984738,12.028985,-41.70972,0.0018086339,0.18156712,0.4777,-1.1260165,-0.99703056,-9.389441,1.5684551,0.014216565,0.9592888,-0.37507245,0.8550725,0.695725,-0.70944494,-82.97523,-0.6992035,-82.817116,-2.45,0.923777,0.39499998,-2.2065196,-2.7236788,-0.50462115,-8.407191,-0.43053794,0.037954763,-82.98944,-10.675224,-10.5171175,-88.3456,-39.893616,84.909996,-0.12259948,3.0
34,0.36769736,0.2228901,1.1394343,1.114823,0.37725136,1.0096456,1.3696655,-1.1565596,4.438407,-2.2192035,0.597837,0.388736,0.87266463,1.1084914,1.8181818,2.2192035,1.0,-0.25651547,0.0055849953,0.18997158,0.9766464,0.9486568,0.078748874,1.2983106,0.89644164,7163.9297,9.214678e-05,0.011814746,48.44562,0.040142573,-1.7547184,-0.27913505,0.024296,0.2581848,0.0043401984,1.7692307,0.31005198,0.29428998,-0.08395995,-1.2501645,8.028515,-0.18403997,0.010154642,0.19762845,-0.10596126,0.0023998278,0.0005732348,-2.2023633,9.615385,-56.971718,0.022957679,-0.27189845,0.47389555,-2.5286367,-0.9696771,-9.194415,1.2894101,0.21730503,-0.27197415,-0.3576923,0.8076923,0.2185165,-0.69984204,-49.77711,-0.8188648,-50.28062,-2.38,0.82248175,0.68,-1.4294457,-2.381722,-1.1437976,-8.231088,-0.68113345,-0.47293,-49.994415,-1.5771098,-2.0806222,-84.5775,-12.891304,81.26,-0.75643337,2.0
35,0.11438572,0.17432716,0.438505,1.1097853,0.37355584,1.0096456,1.8243039,-0.50883025,4.523526,-2.261763,0.597837,-0.0,0.31415927,1.0898064,1.8181818,2.261763,1.0,-0.6357375,0.011256897,0.12750728,0.97853154,0.9486568,0.14558983,0.19228663,0.99993324,8493.466,9.214678e-05,0.010850694,18.0,0.0,-5.415783,-0.3801522,-0.0,0.09239978,0.0,1.2307692,0.645,0.29303065,-0.48438674,-1.3493744,3.0159292,-0.057252366,0.02046795,0.18939392,-0.102571644,0.0,0.0009657543,-2.453408,2.307692,-7.89309,-0.0149921365,-0.38156235,0.50050354,-0.9917944,-0.98104864,-9.588743,1.5858862,-0.18558455,-0.76058656,-0.4217949,0.8717949,0.05395523,-0.7044824,-18.174328,-1.3962238,-18.381563,-2.4,0.81958175,0.35500002,-2.0272923,-2.5575747,-0.438505,-8.6,-0.39740157,-0.5097675,-17.988743,-5.6743274,-5.881562,-92.16,-4.8958335,88.76,0.094724886,3.0
36,0.26443693,0.9809363,0.5108256,1.0970147,0.8233864,1.010527,1.7588187,-0.5715625,4.7590923,-2.3795462,0.51082563,-0.0,0.2617994,1.0898064,1.6666666,2.3795462,0.99999994,0.5718638,0.010471594,0.12750728,0.98299897,0.9311096,0.07733844,0.26094276,0.96761626,13604.892,0.00010966227,0.008573388,14.85324,0.026389379,-0.46639135,-0.27707013,-0.0074037164,0.07654953,0.0024344306,1.3846153,0.5941296,0.29131702,0.39017275,-1.4720448,2.8274336,0.14201574,0.017453292,0.15432099,-0.017993493,0.0014660766,0.00089837617,-2.4294038,1.9230769,-7.6623836,-0.084360525,-0.275377,0.52828217,-1.215533,-0.19361153,-10.789528,0.7589722,-0.9914083,0.63981587,-0.4717949,0.8717949,-0.08604477,-0.7051023,-15.980936,-0.84046614,-15.278098,-2.42,0.6691666,0.39999998,-2.0444074,-2.5460005,-0.513269,-9.809784,-0.4328575,-0.40630302,-14.989528,-3.3809364,-2.678098,-116.62041,-2.9074075,113.22001,0.6421776,3.0
37,0.34031814,0.27176043,0.967584,1.1085943,0.38198847,1.0128224,1.4490677,-0.9917675,4.544252,-2.272126,0.31471077,-0.0,0.5235988,1.0682267,1.369863,2.272126,1.0,-0.7565218,0.006632154,0.12283335,0.9789673,0.878661,0.0136377085,0.9362188,0.941777,8852.928,0.00016233062,0.010628122,28.831663,0.04740314,-2.0209663,-0.11652634,-0.0044347523,0.16210489,0.004876282,1.1975307,0.36520106,0.30892345,-0.375452,-1.9842135,5.078908,-0.21204044,0.009085276,0.141223,-0.09921288,0.003567453,0.0004370941,-2.6122453,3.7037034,-29.027521,-0.017936189,-0.11223263,0.60465497,-2.1984727,-0.96026963,-9.693368,1.3332853,-0.27839267,-1.0007725,-0.60654324,0.8765432,-0.52354455,-0.68720245,-30.27176,-0.67989635,-30.116781,-2.23,0.37306303,0.62,-1.4264288,-2.8211932,-0.97247094,-8.738944,-0.6258795,-0.24023739,-29.993368,-2.3717604,-2.2167804,-94.0116,-12.896907,90.85999,-0.28375244,4.0
38,0.10424573,0.3664793,0.12221763,1.1074288,0.39438558,1.0084128,2.4704792,-0.10047003,4.564765,-2.2823825,0.7339693,-0.0,0.33161256,1.1876779,2.0833335,2.2823825,1.0,0.14876497,0.019719662,0.17366056,0.97938997,0.96946573,0.038398307,0.014937149,0.8192934,9223.682,7.018384e-05,0.010412327,18.923101,0.015393805,-1.3956393,0.19306344,-9.47034e-05,0.09474645,0.0015476184,1.7192982,1.1254265,0.28149843,0.16936125,-0.84492517,3.249803,-0.046518993,0.04108796,0.21258505,-0.094941445,0.0007539822,0.003359161,-1.7531365,3.3333333,2.322135,-0.063034445,0.19516177,0.40391663,0.27894738,-0.9166972,-9.780278,1.8348384,-0.38620153,0.14149962,-0.30456138,0.8245614,0.7447127,-0.7082857,-19.36648,-1.5788236,-18.804045,-2.5,1.0893335,-0.13,-2.0950253,-1.8623016,0.120646834,-8.804048,-0.08958781,0.020516261,-18.980278,-1.8664793,-1.3040452,-96.0319,-6.897959,92.54,-0.09255395,1.0
39,0.19800374,0.8796958,0.79850775,1.0999206,0.6215513,1.0145916,1.5449097,-0.83248854,4.7027507,-2.3513753,0.18632963,0.3559436,1.5184364,1.0768068,1.2048193,2.3513753,1.0,-0.6760581,0.007853819,0.13613583,0.98202246,0.8351187,0.03761972,0.6376146,0.99996996,12155.0625,0.00020985094,0.009070295,81.42302,0.065973446,-2.805668,-0.19342723,0.046130292,0.45598692,0.00626599,1.4383562,0.42115355,0.29947844,-0.369818,-2.1610627,15.943583,0.13473678,0.0094626285,0.1147447,-0.045289233,0.005215044,0.0005801361,-2.4367852,11.917809,-69.47018,-0.06509749,-0.18152471,0.68046576,-1.8775915,-0.4742355,-10.4921465,0.91050243,-0.88754976,-0.83630407,-0.69301367,0.8630137,0.16607732,-0.6974997,-87.87969,-1.4838717,-87.193954,-2.33,0.20701933,0.55,-0.84887576,-2.6989284,-0.8047909,-9.564103,-0.5628345,-0.33094436,-86.99215,-6.779696,-6.093958,-110.1204,-11.904762,106.92,-0.15793985,2.0
40,0.19800374,0.8796958,0.79850775,1.0999206,0.6215513,1.0145916,1.5449097,-0.83248854,4.7027507,-2.3513753,0.18632963,0.3559436,1.5184364,1.0768068,1.2048193,2.3513753,1.0,-0.6760581,0.007853819,0.13613583,0.98202246,0.8351187,0.03761972,0.6376146,0.99996996,12155.0625,0.00020985094,0.009070295,81.42302,0.065973446,-2.805668,-0.19342723,0.046130292,0.45598692,0.00626599,1.4383562,0.42115355,0.29947844,-0.369818,-2.1610627,15.943583,0.13473678,0.0094626285,0.1147447,-0.045289233,0.005215044,0.0005801361,-2.4367852,11.917809,-69.47018,-0.06509749,-0.18152471,0.68046576,-1.8775915,-0.4742355,-10.4921465,0.91050243,-0.88754976,-0.83630407,-0.69301367,0.8630137,0.16607732,-0.6974997,-87.87969,-1.4838717,-87.193954,-2.33,0.20701933,0.55,-0.84887576,-2.6989284,-0.8047909,-9.564103,-0.5628345,-0.33094436,-86.99215,-6.779696,-6.093958,-110.1204,-11.904762,106.92,-0.15793985,2.0
41,0.15806176,0.12445424,0.4942963,1.1135207,0.37075076,1.0089409,1.7733448,-0.5571009,4.4600286,-2.2300146,0.67334455,0.41203815,0.80285144,1.0919881,1.9607843,2.2300143,1.0,0.7171675,0.010646108,0.11314974,0.97714025,0.96114963,0.05792141,0.24432884,0.9853173,7480.521,7.923099e-05,0.011562029,43.94548,0.048694685,-2.778231,-0.2397374,0.037083436,0.24627346,0.0052157273,1.0568181,0.58275527,0.3055615,0.5500909,-1.2395134,7.4665184,0.07428037,0.020875508,0.210837,-0.10669089,0.0026703537,0.00093448185,-2.3218675,5.2272725,-22.73763,0.010951973,-0.22991957,0.4664824,-1.1022879,-0.988386,-9.289353,1.5650928,0.11380773,0.8928872,-0.39636362,0.8863636,-1.1110932,-0.69085157,-45.875546,-1.4455671,-46.24067,-2.26,0.9631843,0.39,-1.5487461,-2.5379453,-0.4995323,-8.344664,-0.42473257,-0.35430503,-45.989353,-2.6755457,-3.0406687,-86.40001,-16.892473,83.23,-0.2539764,1.0
42,0.2084165,0.8796958,0.7133499,1.0999206,0.6215513,1.015832,1.600996,-0.75369173,4.7027507,-2.3513753,0.10536057,0.4238717,0.2443461,1.3937529,1.1111112,2.3513753,1.0,0.7576212,0.008551906,0.1325488,0.98202246,0.8044548,0.04434905,0.50886804,0.97817516,12155.0625,0.00024674006,0.009070295,13.720932,0.036651913,-1.236396,0.1990922,0.016954869,0.07612028,0.003300042,1.4000001,0.48023266,0.29451475,0.48539764,-0.9923583,2.565634,-0.1492883,0.0095023485,0.10582011,-0.045289233,0.0031415925,0.002739385,-1.0806414,1.8666668,-9.986898,-0.29205897,0.20639431,0.7084382,-1.6773533,-0.449569,-10.491447,0.9461628,-0.8882479,0.9748994,-0.76666665,0.8666667,0.14663531,-0.6852735,-14.879696,-1.8036337,-13.789408,-2.21,0.11431116,0.51,-0.68723947,-1.1978585,-0.71684057,-9.519934,-0.52617407,0.077258795,-13.991447,-3.4796958,-2.3894079,-110.21,-7.904762,107.04,-0.6322882,3.0
43,0.14422292,0.76768595,0.41551542,1.1019566,0.5268569,1.0211649,1.8461767,-0.48919973,4.664288,-2.332144,-0.18232158,0.3354758,0.40142572,1.0714362,0.8333333,2.3321438,1.0,-0.6890898,0.011518664,0.12283335,0.98132414,0.68226177,0.10650618,0.17265306,0.95207465,11255.089,0.0004386491,0.009425959,22.44564,0.03954916,-1.4098178,-0.32557628,0.016237028,0.12164416,0.0038305875,1.2716049,0.6440923,0.30230924,-0.5585055,-3.2083788,4.134685,-0.120232105,0.00959931,0.080906145,-0.062216144,0.004607669,0.0007935639,-2.609207,2.839506,-9.556854,-0.052970327,-0.3184869,0.81343275,-0.9690417,-0.6393014,-10.288481,1.2539432,-0.77920514,-0.8671643,-1.0765432,0.8765432,-0.46354452,-0.6937697,-23.767687,-0.9337977,-23.326353,-2.3,-0.16346669,0.33999997,-0.4978575,-2.7707362,-0.41935515,-9.324102,-0.38368315,-0.4498096,-22.988482,-2.967686,-2.526353,-106.0416,-8.902913,102.79,-0.47969872,2.0
44,0.13869508,0.075151116,0.40047753,1.1110029,0.3689212,1.009117,1.8607618,-0.47644678,4.5025835,-2.2512918,0.6539265,-0.0,0.19198622,1.0512711,1.923077,2.2512918,1.0,-0.76159,0.011693173,0.14600779,0.9780822,0.9581701,0.054212663,0.16038226,0.89644164,8145.0625,8.236854e-05,0.011080333,10.9978,0.0033161256,-1.7949098,-0.23254514,-1.9605515e-05,0.055168454,0.0003486296,1.3970587,0.669866,0.2869972,-0.66999346,-1.5577807,1.8238691,-0.06625464,0.022487897,0.20242916,-0.10496549,0.00018151423,0.00058419857,-2.9951332,1.6176469,-4.405253,-0.0037575557,-0.23278956,0.45228922,-0.9015918,-0.99592596,-9.488306,1.6181581,-0.086844824,-1.009066,-0.37294117,0.85294116,0.8493974,-0.7088437,-11.075151,-1.2209595,-11.232836,-2.48,0.92687696,0.32999998,-1.9720907,-3.1009955,-0.4008266,-8.5002,-0.37521404,-0.37989494,-10.988306,-1.875151,-2.032836,-90.2496,-4.894737,86.77,-0.08968128,2.0
45,0.24248075,0.5086618,0.6539265,1.0793251,2.3654456,1.0098218,1.6435854,-0.6994065,5.1452246,-2.5726123,0.5798185,-0.0,1.134464,1.0554847,1.7857143,2.5726123,1.0,0.67876947,0.009075463,0.21403027,0.9884132,0.9453064,0.18075326,0.42761984,0.941777,29449.998,9.552803e-05,0.005827166,64.27012,0.03429572,1.8080294,0.42453116,-0.0012666718,0.2908882,0.0026141778,2.8478262,0.51416093,0.2560365,0.4299509,-1.634512,14.861479,0.123174764,0.016206628,0.13631406,0.06572263,0.0014660767,0.00048961263,-2.8859966,14.130435,-42.505222,0.027467739,0.4203769,0.49296775,-1.6822994,0.85971147,-13.090924,-0.36408633,0.4995861,0.8170548,-0.3426087,0.7826087,-0.2621526,-0.73698974,-64.49134,-1.2725011,-64.57485,-2.9,0.7923143,0.48000002,-1.8420107,-2.9951072,-0.6565445,-12.111229,-0.49651986,0.20775956,-64.99092,-1.5913382,-1.674849,-171.58751,-7.923664,167.71002,0.29877728,1.0
