,fixed acidity_square,alcohol_square,volatile acidity_square,chlorides_exp,density_sin,volatile acidity_sin,fixed acidity_sin,density_sigmoid,chlorides_sigmoid,alcohol_sigmoid,alcohol_cos,chlorides_cos,density_cos,free sulfur dioxide_rbfFeature,sulphates_rbfFeature,pH_rbfFeature,residual sugar_tanh,volatile acidity_tanh,free sulfur dioxide_tanh,pH_zscore,alcohol_zscore,residual sugar_zscore,citric acid_zscore,alcohol_degree,residual sugar_degree,citric acid_degree,sulphates_degree,quality
85,50.41,75.69,0.1936,1.0449823,0.8401176,0.42593947,0.72896904,0.73056674,0.51099825,0.99983346,-0.7486466,0.99903214,0.5424043,-0.39813483,-0.38804042,0.40595576,1.0,0.41364443,1.0,-0.4521413,-1.4744205,1.0664581,2.3619082,498.47327,676.0902,35.523384,26.356058,6
86,51.84,75.69,0.1521,1.0449823,0.84006333,0.3801884,0.79366785,0.7305471,0.51099825,0.99983346,-0.7486466,0.99903214,0.5424883,0.17386918,-0.31073058,0.3212785,1.0,0.37136024,1.0,-0.6508363,-1.4744205,0.9087151,2.444548,498.47327,630.2536,36.09634,25.210142,6
87,46.24,94.09,0.0625,1.0512711,0.83995485,0.24740396,0.49411336,0.73050773,0.5124974,0.9999387,-0.96236485,0.99875027,0.5426563,-0.31905508,-0.3283897,-0.08345855,1.0,0.24491866,1.0,0.21017532,-0.66173947,1.3622262,-0.1999175,555.76904,762.0339,17.761692,27.501974,6
88,50.41,75.69,0.1849,1.0460279,0.84006333,0.4168708,0.72896904,0.7305471,0.5112481,0.99983346,-0.7486466,0.9989877,0.5424883,0.4113764,-0.42353538,-0.06121497,1.0,0.4053213,1.0,-0.51837295,-1.4744205,1.0664581,2.2792687,498.47327,676.0902,34.950424,25.7831,5
89,50.41,75.69,0.1936,1.0449823,0.8401176,0.42593947,0.72896904,0.73056674,0.51099825,0.99983346,-0.7486466,0.99903214,0.5424043,-0.39813483,-0.38804042,0.40595576,1.0,0.41364443,1.0,-0.4521413,-1.4744205,1.0664581,2.3619082,498.47327,676.0902,35.523384,26.356058,6
90,51.84,75.69,0.1521,1.0449823,0.84006333,0.3801884,0.79366785,0.7305471,0.51099825,0.99983346,-0.7486466,0.99903214,0.5424883,0.17386918,-0.31073058,0.3212785,1.0,0.37136024,1.0,-0.6508363,-1.4744205,0.9087151,2.444548,498.47327,630.2536,36.09634,25.210142,6
91,37.21,81.0,0.0729,1.0502204,0.83913994,0.26673144,-0.18216251,0.73021233,0.51224756,0.9998766,-0.91113025,0.99879974,0.5439156,-0.13909398,0.10656055,-0.15973155,0.9999994,0.26362485,1.0,-0.4521413,-1.2306162,0.21858945,0.791757,515.662,429.71835,24.637186,26.929016,5
92,47.61,158.76,0.0576,1.0356197,0.83602595,0.23770262,0.5784398,0.72908795,0.5087491,0.9999966,0.9994346,0.99938756,0.54868984,-0.12585087,-0.035300393,0.37932113,0.93540907,0.23549575,1.0,0.47510198,1.6950358,-0.9250474,-0.03463842,721.9268,97.402824,18.907608,22.918312,7
93,47.61,158.76,0.0441,1.0345846,0.8359711,0.2084599,0.5784398,0.72906816,0.5084992,0.9999966,0.9994346,0.9994221,0.54877347,-0.2259023,0.39247316,0.41942096,0.946806,0.2069665,1.0,0.4088703,1.6950358,-0.9053295,-0.03463842,721.9268,103.1324,18.907608,23.49127,7
94,56.25,132.25,0.0289,1.0408108,0.8369028,0.16918235,0.93799996,0.72940385,0.5099987,0.99998987,0.48330477,0.9992001,0.54735154,-0.42534757,-0.41320634,-0.25743797,0.93540907,0.16838105,1.0,0.14394367,0.80108654,-0.9250474,-0.11727796,658.9015,97.402824,18.33465,25.210142,7
95,50.41,84.64,0.0676,1.0449823,0.839792,0.25708055,0.72896904,0.73044866,0.51099825,0.99989897,-0.9748436,0.99903214,0.54290825,0.13901614,0.136524,-0.3724118,1.0,0.25429553,1.0,-0.9819946,-1.0680801,1.1847655,-0.3651966,527.12115,710.46765,16.615776,24.064228,6
96,36.0,77.44,0.1156,1.0470744,0.8403345,0.3334871,-0.2794155,0.7306455,0.511498,0.99984926,-0.81109303,0.9989422,0.5420682,0.29529914,-0.038025532,0.25295338,1.0,0.3274774,1.0,-0.31967798,-1.3931525,1.874891,2.6924665,504.20285,911.00287,37.815216,28.64789,6
97,73.96,129.96,0.070225,1.0345846,0.8367386,0.26190928,0.7343971,0.7293446,0.5084992,0.9999888,0.39349088,0.9994221,0.54760253,0.3756788,-0.4260343,-0.09903409,0.8336546,0.25896624,1.0,-1.5780796,0.7198185,-1.0236368,0.2132802,653.1719,68.75494,20.62648,20.62648,7
98,96.04,102.01,0.1296,1.0387312,0.8390855,0.35227424,-0.36647913,0.7301926,0.50949883,0.99995893,-0.7805682,0.99927807,0.54399955,-0.32147628,-0.09458897,0.41854277,1.0,0.34521404,0.9993293,-1.9754696,-0.336667,0.81012577,1.0396756,578.6874,601.6057,26.356058,17.188734,4
99,36.0,77.44,0.1156,1.0470744,0.8403345,0.3334871,-0.2794155,0.7306455,0.511498,0.99984926,-0.81109303,0.9989422,0.5420682,0.29529914,-0.038025532,0.25295338,1.0,0.3274774,1.0,-0.31967798,-1.3931525,1.874891,2.6924665,504.20285,911.00287,37.815216,28.64789,6
100,54.76,82.81,0.0625,1.0618366,0.8401176,0.24740396,0.8987081,0.73056674,0.5149955,0.99988836,-0.9477216,0.99820054,0.5424043,-0.0055930275,0.32329318,-0.122464195,1.0,0.24491866,1.0,-1.2469213,-1.1493481,1.401662,0.29591975,521.3916,773.49304,21.199438,25.210142,5
101,50.41,88.36,0.0144,1.0554847,0.8394118,0.119712204,0.72896904,0.7303108,0.5134967,0.99991727,-0.99969304,0.99854237,0.543496,0.10804248,-0.19977857,-0.40701708,1.0,0.1194273,1.0,1.4023453,-0.9055438,0.63266486,-0.11727796,538.5803,550.0395,18.33465,23.49127,5
102,36.0,88.36,0.0441,1.0512711,0.8398463,0.2084599,-0.2794155,0.73046833,0.5124974,0.99991727,-0.99969304,0.99875027,0.54282427,-0.10173753,-0.14987206,0.42593867,1.0,0.2069665,1.0,1.0049553,-0.9055438,1.1256118,-0.7783943,538.5803,693.27893,13.750987,22.345354,5
103,56.25,81.0,0.093025,1.0607753,0.84147096,0.30029318,0.93799996,0.7310586,0.5147457,0.9998766,-0.91113025,0.99826,0.5403023,-0.4089472,0.02267566,-0.004654528,1.0,0.2958816,1.0,-1.3131529,-1.2306162,2.4664273,0.5438384,515.662,1082.8903,22.918312,26.356058,5
104,54.76,82.81,0.0625,1.0618366,0.8401176,0.24740396,0.8987081,0.73056674,0.5149955,0.99988836,-0.9477216,0.99820054,0.5424043,-0.0055930275,0.32329318,-0.122464195,1.0,0.24491866,1.0,-1.2469213,-1.1493481,1.401662,0.29591975,521.3916,773.49304,21.199438,25.210142,5
105,53.29,84.64,0.0169,1.0523229,0.84006333,0.12963414,0.8504366,0.7305471,0.5127472,0.99989897,-0.9748436,0.9986998,0.5424883,0.42003623,-0.06353464,0.382205,1.0,0.12927258,1.0,0.077712,-1.0680801,1.5791229,-0.11727796,527.12115,825.0592,18.33465,20.053522,6
106,50.41,88.36,0.0144,1.0554847,0.8394118,0.119712204,0.72896904,0.7303108,0.5134967,0.99991727,-0.99969304,0.99854237,0.543496,0.10804248,-0.19977857,-0.40701708,1.0,0.1194273,1.0,1.4023453,-0.9055438,0.63266486,-0.11727796,538.5803,550.0395,18.33465,23.49127,5
107,50.41,82.81,0.0529,1.0408108,0.8409303,0.22797753,0.72896904,0.7308619,0.5099987,0.99988836,-0.9477216,0.9992001,0.5411435,0.2628868,0.42428634,0.07088282,1.0,0.22602835,1.0,-0.18721466,-1.1493481,1.9931984,0.13064066,521.3916,945.3804,20.053522,33.80451,6
108,50.41,82.81,0.0529,1.0408108,0.8409303,0.22797753,0.72896904,0.7308619,0.5099987,0.99988836,-0.9477216,0.9992001,0.5411435,0.2628868,0.42428634,0.07088282,1.0,0.22602835,1.0,-0.18721466,-1.1493481,1.9931984,0.13064066,521.3916,945.3804,20.053522,33.80451,6
109,47.61,106.09,0.1089,1.0523229,0.8375044,0.32404304,0.5784398,0.7296209,0.5127472,0.9999664,-0.6408264,0.9986998,0.5464306,0.11522797,0.08479713,0.019909827,0.8617232,0.31852078,1.0,0.5413337,-0.17413078,-1.0039189,-0.44783613,590.14655,74.48451,16.042818,34.37747,5
110,42.25,77.44,0.0289,1.0854558,0.83924866,0.16918235,0.21511999,0.7302517,0.5204885,0.99984926,-0.81109303,0.9966399,0.5437478,-0.25158426,-0.3147835,0.17583749,0.99999994,0.16838105,1.0,-1.9754696,-1.3931525,0.4157682,1.700792,504.20285,487.01413,30.93972,22.345354,6
111,51.84,79.21,0.0729,1.0533757,0.84147096,0.26673144,0.79366785,0.7310586,0.5129971,0.9998636,-0.8654352,0.9986483,0.5403023,0.42608207,0.11646275,0.41785666,1.0,0.26362485,1.0,-0.9819946,-1.3118844,2.4368505,1.0396756,509.93243,1074.2959,26.356058,29.793806,5
112,51.84,84.64,0.0961,1.0575976,0.8404971,0.30505863,0.79366785,0.73070455,0.51399636,0.99989897,-0.9748436,0.9984324,0.54181606,0.42566264,0.40252858,0.24275708,1.0,0.3004371,1.0,-1.1806896,-1.0680801,1.3622262,1.3702338,527.12115,762.0339,28.64789,26.929016,5
113,44.89,82.81,0.1681,1.0502204,0.8397377,0.39860934,0.40484992,0.73042893,0.51224756,0.99988836,-0.9477216,0.99879974,0.54299223,-0.4258402,-0.038039584,-0.1694371,1.0,0.38847268,1.0,0.21017532,-1.1493481,0.5537934,0.04800112,521.3916,527.12115,19.480564,29.220848,5
114,44.89,82.81,0.1681,1.0502204,0.8397377,0.39860934,0.40484992,0.73042893,0.51224756,0.99988836,-0.9477216,0.99879974,0.54299223,-0.4258402,-0.038039584,-0.1694371,1.0,0.38847268,1.0,0.21017532,-1.1493481,0.5537934,0.04800112,521.3916,527.12115,19.480564,29.220848,5
115,30.25,94.09,0.235225,1.067159,0.83821404,0.46620837,-0.7055403,0.7298773,0.5162443,0.9999387,-0.96236485,0.99788827,0.5453414,0.016619649,0.38954183,-0.33117568,0.90514827,0.450239,0.99999976,2.9256735,-0.66173947,-0.96448314,-2.7617433,555.76904,85.94367,0.0,22.918312,4
116,36.0,127.69,0.0961,1.0418521,0.8367933,0.30505863,-0.2794155,0.72936434,0.51024854,0.9999876,0.29974535,0.99915963,0.5475189,-0.41762245,-0.27244136,-0.005255846,0.997283,0.3004371,1.0,0.8062603,0.63855034,-0.6095614,-0.7783943,647.4423,189.07607,13.750987,25.210142,6
117,49.0,139.24,0.0196,1.0356197,0.83662903,0.13954312,0.6569866,0.72930515,0.5087491,0.9999925,0.72043246,0.99938756,0.5477699,-0.39696422,0.36400643,0.28065208,0.93540907,0.13909245,1.0,0.011480335,1.0448909,-0.9250474,0.5438384,676.0902,97.402824,22.918312,24.064228,6
118,51.84,84.64,0.0961,1.0575976,0.8404971,0.30505863,0.79366785,0.73070455,0.51399636,0.99989897,-0.9748436,0.9984324,0.54181606,0.42566264,0.40252858,0.24275708,1.0,0.3004371,1.0,-1.1806896,-1.0680801,1.3622262,1.3702338,527.12115,762.0339,28.64789,26.929016,5
119,53.29,84.64,0.1024,1.0618366,0.8404971,0.31456655,0.8504366,0.73070455,0.5149955,0.99989897,-0.9748436,0.99820054,0.54181606,0.41566053,-0.31747478,-0.30744505,1.0,0.30950692,1.0,-0.9819946,-1.0680801,1.3622262,1.2049547,527.12115,762.0339,27.501974,28.64789,5
120,34.81,104.04,0.1296,1.0470744,0.8378867,0.35227424,-0.37387666,0.729759,0.511498,0.9999628,-0.71426564,0.9989422,0.5458442,0.40557823,-0.16428132,-0.42009643,0.9999776,0.34521404,1.0,0.21017532,-0.2553989,-0.13633233,-2.431185,584.41693,326.58594,2.2918313,29.220848,5
121,60.84,77.44,0.0576,1.0554847,0.84060544,0.23770262,0.9985433,0.7307439,0.5134967,0.99984926,-0.81109303,0.99854237,0.541648,0.13631353,0.16836934,0.19270046,1.0,0.23549575,1.0,-1.1806896,-1.3931525,1.1453296,-0.11727796,504.20285,699.0085,18.33465,30.93972,5
122,54.76,94.09,0.0256,1.0607753,0.83886784,0.15931821,0.8987081,0.7301138,0.5147457,0.9999387,-0.96236485,0.99826,0.5443351,-0.11419683,0.22673179,-0.40941176,0.99999774,0.1586485,1.0,0.67379695,-0.66173947,0.09042325,-0.1999175,555.76904,392.4761,17.761692,19.480564,5
123,47.61,82.81,0.0361,1.059715,0.83886784,0.1888589,0.5784398,0.7301138,0.5144959,0.99988836,-0.9477216,0.9983185,0.5443351,-0.38371706,-0.25723064,-0.12029569,0.9999092,0.18774621,1.0,0.67379695,-1.1493481,-0.27435747,-0.44783613,521.3916,286.4789,16.042818,20.62648,6
124,40.96,96.04,0.0169,1.0963649,0.83755904,0.12963414,0.1165492,0.7296406,0.5229838,0.99994457,-0.9304263,0.995771,0.54634684,0.4025991,-0.4186852,0.24483128,0.9216685,0.12927258,1.0,0.14394367,-0.58047134,-0.94476527,1.1223152,561.49866,91.67325,26.929016,20.62648,6
125,44.89,121.0,0.0361,1.026341,0.8366838,0.1888589,0.40484992,0.7293249,0.50649965,0.9999833,0.004425698,0.99966204,0.5476862,0.39410815,-0.1079435,-0.13030031,0.800499,0.18774621,1.0,0.5413337,0.394746,-1.0433546,0.2132802,630.2536,63.025356,20.62648,27.501974,6
126,54.76,110.25,0.1521,1.0335505,0.83821404,0.3801884,0.8987081,0.7298773,0.5082492,0.99997246,-0.47553694,0.9994556,0.5453414,0.08614409,-0.2394328,0.37801263,0.99999833,0.37136024,1.0,-0.31967798,-0.01159456,0.120000064,-0.8610338,601.6057,401.07047,13.178029,24.064228,5
127,42.25,94.09,0.0576,1.0387312,0.8391943,0.23770262,0.21511999,0.730232,0.50949883,0.9999387,-0.96236485,0.99927807,0.5438317,-0.2527935,-0.42485848,0.41902265,0.9999995,0.23549575,1.0,1.7335036,-0.66173947,0.23830733,-0.11727796,555.76904,435.44794,18.33465,30.93972,7
128,37.21,118.81,0.09,1.0449823,0.8373404,0.29552022,-0.18216251,0.7295617,0.51099825,0.9999815,-0.095428854,0.99903214,0.5466818,-0.4043789,0.4174099,-0.41447738,0.9926315,0.2913126,1.0,0.7400286,0.31347787,-0.70815074,1.866071,624.524,160.42818,32.085636,32.658596,7
129,37.21,118.81,0.09,1.0470744,0.8373404,0.29552022,-0.18216251,0.7295617,0.511498,0.9999815,-0.095428854,0.9989422,0.5466818,-0.38335466,-0.3708805,-0.3802159,0.99100745,0.2913126,1.0,0.8062603,0.31347787,-0.7278686,1.866071,624.524,154.69861,32.085636,32.658596,6
130,32.49,112.36,0.0676,1.0202013,0.83821404,0.25708055,-0.5506855,0.7298773,0.5049998,0.9999751,-0.3853382,0.9998,0.5453414,-0.26357895,-0.41765454,-0.14485434,1.0,0.25429553,0.99999833,1.3361136,0.06967355,0.7904079,-0.69575477,607.33527,595.8761,14.323945,21.199438,5
131,42.25,94.09,0.0576,1.0387312,0.8391943,0.23770262,0.21511999,0.730232,0.50949883,0.9999387,-0.96236485,0.99927807,0.5438317,-0.2527935,-0.42485848,0.41902265,0.9999995,0.23549575,1.0,1.7335036,-0.66173947,0.23830733,-0.11727796,555.76904,435.44794,18.33465,30.93972,7
132,42.25,81.0,0.180625,1.0387312,0.8403345,0.4123208,0.21511999,0.7306455,0.50949883,0.9998766,-0.91113025,0.99927807,0.5420682,0.24111572,-0.23419724,-0.34693015,1.0,0.40113428,1.0,0.276407,-1.2306162,1.3227905,0.5438384,515.662,750.5747,22.918312,32.658596,5
133,43.56,84.64,0.0576,1.0356197,0.8404971,0.23770262,0.31154135,0.73070455,0.5087491,0.99989897,-0.9748436,0.99938756,0.54181606,0.4259326,-0.4145062,0.42626408,1.0,0.23549575,1.0,0.34263864,-1.0680801,1.8551732,-0.5304757,527.12115,905.2733,15.46986,29.220848,5
134,46.24,79.21,0.0729,1.0345846,0.83935744,0.26673144,0.49411336,0.7302911,0.5084992,0.9998636,-0.8654352,0.9994221,0.54357994,0.20397457,0.09801808,0.14265126,0.9999998,0.26362485,1.0,0.011480335,-1.3118844,0.33689672,-0.9436734,509.93243,464.09583,12.605071,29.793806,5
135,44.89,92.16,0.0729,1.0366559,0.8403345,0.26673144,0.40484992,0.7306455,0.50899905,0.9999323,-0.98468786,0.9993521,0.5420682,-0.09706334,0.42632246,0.12573025,1.0,0.26362485,1.0,0.47510198,-0.74300754,1.8354553,-0.1999175,550.0395,899.54376,17.761692,32.085636,5
136,67.24,114.49,0.0529,1.0273678,0.83712167,0.22797753,0.9407306,0.72948277,0.5067496,0.99997747,-0.29128927,0.9996355,0.54701674,0.40740204,-0.2760831,-0.3987836,0.8336546,0.22602835,1.0,-0.4521413,0.15094167,-1.0236368,0.5438384,613.0648,68.75494,22.918312,21.772396,6
137,50.41,75.69,0.1369,1.0460279,0.8401176,0.36161542,0.72896904,0.73056674,0.5112481,0.99983346,-0.7486466,0.9989877,0.5424043,0.345562,-0.23569186,0.26622576,1.0,0.35399172,1.0,-0.18721466,-1.4744205,0.81012577,2.775106,498.47327,601.6057,38.388172,25.210142,5
138,46.24,116.64,0.0361,1.0356197,0.8369575,0.1888589,0.49411336,0.7294236,0.5087491,0.9999796,-0.1943299,0.99938756,0.5472678,0.101324335,-0.00055277906,-0.36817664,0.95623744,0.18774621,1.0,-0.2534463,0.23220977,-0.88561165,0.2132802,618.79443,108.861984,20.62648,30.93972,7
139,65.61,139.24,0.0784,1.0294245,0.83728576,0.27635565,0.9698898,0.72954196,0.5072495,0.9999925,0.72043246,0.99957955,0.54676557,0.18380824,-0.23820637,0.39622888,0.95623744,0.27290508,1.0,0.276407,1.0448909,-0.88561165,0.46119884,676.0902,108.861984,22.345354,29.793806,6
140,39.69,104.04,0.0961,1.0460279,0.8375044,0.30505863,0.0168139,0.7296209,0.5112481,0.9999628,-0.71426564,0.9989877,0.5464306,-0.3963123,0.36646998,0.36999872,0.9757431,0.3004371,1.0,0.7400286,-0.2553989,-0.82645804,0.04800112,584.41693,126.05071,19.480564,24.637186,5
141,50.41,75.69,0.1369,1.0460279,0.8401176,0.36161542,0.72896904,0.73056674,0.5112481,0.99983346,-0.7486466,0.9989877,0.5424043,0.345562,-0.23569186,0.26622576,1.0,0.35399172,1.0,-0.18721466,-1.4744205,0.81012577,2.775106,498.47327,601.6057,38.388172,25.210142,5
142,62.41,116.64,0.0441,1.0397705,0.83712167,0.2084599,0.99894136,0.72948277,0.50974876,0.9999796,-0.1943299,0.9992396,0.54701674,0.29072994,0.42292675,0.34932658,0.8336546,0.2069665,1.0,0.14394367,0.23220977,-1.0236368,0.5438384,618.79443,68.75494,22.918312,30.93972,6
143,72.25,94.09,0.0441,1.0366559,0.83859557,0.2084599,0.7984871,0.7300153,0.50899905,0.9999387,-0.96236485,0.9993521,0.5447545,0.0147465365,0.20611264,0.3802503,0.9996319,0.2069665,1.0,-0.05475133,-0.66173947,-0.4123826,0.6264779,555.76904,246.37186,23.49127,30.366764,6
144,65.61,125.44,0.04,1.037693,0.8371764,0.19866933,0.9698898,0.7295025,0.509249,0.99998635,0.20300487,0.99931556,0.546933,-0.2455382,0.20586489,-0.4074322,0.9640276,0.19737533,1.0,-0.4521413,0.5572822,-0.8658938,0.5438384,641.7127,114.59156,22.918312,30.93972,6
145,39.69,118.81,0.065025,1.0408108,0.8363002,0.2522454,0.0168139,0.72918665,0.5099987,0.9999815,-0.095428854,0.9992001,0.5482718,-0.2640489,0.068678886,0.39010382,0.800499,0.24961294,1.0,-1.2469213,0.31347787,-1.0433546,0.29591975,624.524,63.025356,21.199438,22.345354,6
146,31.36,102.01,0.0256,1.0449823,0.8370123,0.15931821,-0.63126665,0.7294433,0.51099825,0.99995893,-0.7805682,0.99903214,0.5471841,-0.41615334,-0.30556047,-0.42574105,0.88535166,0.1586485,1.0,0.6075653,-0.336667,-0.984201,-0.5304757,578.6874,80.21409,15.46986,21.199438,6
147,40.96,81.0,0.354025,1.059715,0.8388134,0.5605087,0.1165492,0.7300941,0.5144959,0.9998766,-0.91113025,0.9983185,0.544419,-0.14629225,0.088507675,0.24862203,0.99993914,0.53348213,1.0,1.269882,-1.2306162,-0.23492171,-1.6047897,515.662,297.93805,8.021409,20.62648,4
148,39.69,144.0,0.1156,1.0345846,0.8369575,0.3334871,0.0168139,0.7294236,0.5084992,0.99999386,0.84385395,0.9994221,0.5472678,0.26071152,-0.3199884,-0.13937508,0.99979794,0.3274774,1.0,1.269882,1.2074271,-0.353229,-0.03463842,687.5494,263.56058,18.907608,33.231552,7
149,47.61,88.36,0.0625,1.0554847,0.83821404,0.24740396,0.5784398,0.7298773,0.5134967,0.99991727,-0.99969304,0.99854237,0.5453414,-0.16527647,0.017443083,-0.0049487217,0.99945086,0.24491866,1.0,-1.3131529,-0.9055438,-0.45181835,-0.28255704,538.5803,234.91269,17.188734,21.772396,6
150,62.41,132.25,0.0484,1.0439379,0.8378867,0.21822962,0.99894136,0.729759,0.5107483,0.99998987,0.48330477,0.99907565,0.5458442,0.19346078,0.40870097,-0.113933004,0.99999976,0.21651806,1.0,-0.4521413,0.80108654,0.31717885,0.3785593,658.9015,458.36624,21.772396,18.33465,7
151,57.76,98.01,0.0324,1.0565406,0.8397377,0.17902957,0.96791965,0.73042893,0.51374656,0.9999498,-0.88919115,0.9984879,0.54299223,-0.20901145,0.42281967,-0.28737536,1.0,0.17808087,1.0,-0.31967798,-0.49920323,0.7509721,1.0396756,567.2282,584.41693,26.356058,24.637186,6
152,47.61,88.36,0.0625,1.0554847,0.83821404,0.24740396,0.5784398,0.7298773,0.5134967,0.99991727,-0.99969304,0.99854237,0.5453414,-0.16527647,0.017443083,-0.0049487217,0.99945086,0.24491866,1.0,-1.3131529,-0.9055438,-0.45181835,-0.28255704,538.5803,234.91269,17.188734,21.772396,6
153,51.84,108.16,0.0324,1.0491706,0.837067,0.17902957,0.79366785,0.72946304,0.5119977,0.99996954,-0.56098425,0.9988482,0.5471004,0.42530245,0.12032023,0.3157408,0.8336546,0.17808087,1.0,-0.31967798,-0.09286267,-1.0236368,0.6264779,595.8761,68.75494,23.49127,25.7831,5
154,67.24,94.09,0.0529,1.0502204,0.8396291,0.22797753,0.9407306,0.7303896,0.51224756,0.9999387,-0.96236485,0.99879974,0.5431602,-0.4216115,0.11083141,-0.3009879,0.9999994,0.22602835,1.0,-0.8495313,-0.66173947,0.21858945,0.5438384,555.76904,429.71835,22.918312,48.128456,6
155,54.76,79.21,0.0576,1.0682267,0.8403345,0.23770262,0.8987081,0.7306455,0.51649404,0.9998636,-0.8654352,0.99782276,0.5420682,-0.08297693,-0.1738593,0.34708512,1.0,0.23549575,1.0,-1.9754696,-1.3118844,1.5002514,0.7091175,509.93243,802.1409,24.064228,24.064228,6
156,54.76,79.21,0.0576,1.0682267,0.8403345,0.23770262,0.8987081,0.7306455,0.51649404,0.9998636,-0.8654352,0.99782276,0.5420682,-0.08297693,-0.1738593,0.34708512,1.0,0.23549575,1.0,-1.9754696,-1.3118844,1.5002514,0.7091175,509.93243,802.1409,24.064228,24.064228,6
157,37.21,153.76,0.1024,1.0366559,0.8359162,0.31456655,-0.18216251,0.72904843,0.50899905,0.9999959,0.9861923,0.9993521,0.54885703,0.303459,-0.16555816,-0.09876439,0.90514827,0.30950692,1.0,0.67379695,1.5324996,-0.96448314,-0.7783943,710.46765,85.94367,13.750987,24.064228,7
158,27.04,146.41,0.1936,1.0366559,0.83569664,0.42593947,-0.8834547,0.7289694,0.50899905,0.99999446,0.8932061,0.9993521,0.54919136,0.24803308,-0.3883778,0.040450502,0.88535166,0.41364443,1.0,1.1374186,1.2886952,-0.984201,-2.431185,693.27893,80.21409,2.2918313,18.907608,8
159,27.04,146.41,0.1936,1.0366559,0.83569664,0.42593947,-0.8834547,0.7289694,0.50899905,0.99999446,0.8932061,0.9993521,0.54919136,0.24803308,-0.3883778,0.040450502,0.88535166,0.41364443,1.0,1.1374186,1.2886952,-0.984201,-2.431185,693.27893,80.21409,2.2918313,18.907608,8
160,37.21,153.76,0.1024,1.0366559,0.8359162,0.31456655,-0.18216251,0.72904843,0.50899905,0.9999959,0.9861923,0.9993521,0.54885703,0.303459,-0.16555816,-0.09876439,0.90514827,0.30950692,1.0,0.67379695,1.5324996,-0.96448314,-0.7783943,710.46765,85.94367,13.750987,24.064228,7
161,40.96,82.81,0.0484,1.0565406,0.8403887,0.21822962,0.1165492,0.73066515,0.51374656,0.99988836,-0.9477216,0.9984879,0.54198414,0.3563073,0.3546806,-0.32835314,1.0,0.21651806,1.0,-1.3793846,-1.1493481,1.5988408,1.866071,521.3916,830.7888,32.085636,22.918312,5
162,39.69,112.36,0.1296,1.0502204,0.8377775,0.35227424,0.0168139,0.7297195,0.51224756,0.9999751,-0.3853382,0.99879974,0.54601175,-0.09478277,0.42455468,-0.39228603,0.9998646,0.34521404,1.0,0.6075653,0.06967355,-0.3137932,-0.28255704,607.33527,275.01974,17.188734,22.345354,5
163,54.76,79.21,0.0576,1.0682267,0.8403345,0.23770262,0.8987081,0.7306455,0.51649404,0.9998636,-0.8654352,0.99782276,0.5420682,-0.08297693,-0.1738593,0.34708512,1.0,0.23549575,1.0,-1.9754696,-1.3118844,1.5002514,0.7091175,509.93243,802.1409,24.064228,24.064228,6
164,44.89,90.25,0.0576,1.0512711,0.8398463,0.23770262,0.40484992,0.73046833,0.5124974,0.99992514,-0.9971722,0.99875027,0.54282427,-0.42086843,-0.21443631,-0.040147968,1.0,0.23549575,1.0,-0.2534463,-0.8242757,1.3227905,0.13064066,544.3099,750.5747,20.053522,28.64789,5
165,49.0,96.04,0.0529,1.0523229,0.83995485,0.22797753,0.6569866,0.73050773,0.5127472,0.99994457,-0.9304263,0.9986998,0.5426563,-0.12068864,0.25174013,-0.4243989,1.0,0.22602835,1.0,-0.18721466,-0.58047134,1.3030727,0.2132802,561.49866,744.84515,20.62648,28.074932,5
