,sulphates_rbfFeature_exp,volatile acidity_sin_exp,alcohol_sigmoid_exp,volatile acidity_square_sigmoid,chlorides_cos_sigmoid,alcohol_sigmoid_sigmoid,density_sigmoid_sigmoid,chlorides_exp_tanh,density_sigmoid_tanh,alcohol_zscore_tanh,volatile acidity_tanh_tanh,free sulfur dioxide_tanh_rbfFeature,free sulfur dioxide_rbfFeature_rbfFeature,sulphates_rbfFeature_rbfFeature,density_sigmoid_rbfFeature,density_cos_rbfFeature,volatile acidity_sin_ln,sulphates_degree_ln,alcohol_square_ln,chlorides_sigmoid_ln,sulphates_rbfFeature_sin,volatile acidity_sin_sin,density_cos_sin,residual sugar_tanh_sin,chlorides_cos_sin,pH_zscore_zscore,alcohol_square_zscore,chlorides_exp_zscore,volatile acidity_tanh_zscore,free sulfur dioxide_rbfFeature_zscore,chlorides_cos_negative,volatile acidity_tanh_negative,residual sugar_tanh_negative,free sulfur dioxide_rbfFeature_negative,alcohol_cos_negative,chlorides_exp_radian,volatile acidity_sin_radian,volatile acidity_square_radian,pH_zscore_radian,alcohol_degree_radian,citric acid_degree_radian,quality
49,1.3317194,1.2078706,2.718131,0.509024,0.7306172,0.73104763,0.6748216,0.78919566,0.6231109,-0.5230079,0.18557094,-0.27120057,0.15337035,0.24290715,-0.067262284,0.09251122,-1.6667552,3.3142579,4.564765,-0.6602082,0.2825687,0.18773821,0.517993,0.84142196,0.84025663,1.1374186,-0.6010713,0.9165025,-0.91477734,-1.2988389,-0.99775636,-0.18774621,-0.9999092,0.3846482,0.9304263,0.018662728,0.0032962095,0.0006300639,0.0198517,9.8,0.35,5
50,1.1488241,1.2078706,2.718259,0.509024,0.7306806,0.7310569,0.6746788,0.78717566,0.6227126,0.7458885,0.18557094,0.25470933,0.17345345,0.2631733,0.18666887,-0.14799434,-1.6667552,3.2272463,4.9191775,-0.6626276,0.1382942,0.18773821,0.520356,0.79661137,0.84043133,1.071187,0.93124723,0.6963287,-0.91477734,0.40807563,-0.99807864,-0.18774621,-0.9216685,-0.13143094,-0.64759636,0.018569646,0.0032962095,0.0006300639,0.01869574,11.7,0.31,6
51,1.2315559,1.2806964,2.7182364,0.51561993,0.73060393,0.7310553,0.67466575,0.7895988,0.62267625,0.3754445,0.24013622,-0.14407179,-0.11570163,-0.15589717,-0.077471115,0.27177277,-1.3967328,3.5034997,4.7957907,-0.65972507,0.20677575,0.2448878,0.52057046,0.7177037,0.84022003,1.0049553,0.33519965,0.96066713,-0.26687184,-1.2154113,-0.9976889,-0.24491866,-0.800499,0.3594242,-0.004425698,0.0186814,0.004318014,0.0010908308,0.017539779,11.0,0.29,7
52,0.97149765,1.172711,2.7182314,0.50639963,0.7307392,0.7310549,0.6746484,0.78514886,0.62262803,0.30359772,0.15733075,0.11994173,0.08103011,0.030308533,-0.15368946,-0.15815546,-1.8368518,3.2716982,4.7775254,-0.6650532,-0.028912371,0.1586451,0.52085614,0.7177037,0.84059244,0.87249196,0.2530508,0.47725734,-1.2445265,-0.2866695,-0.99837595,-0.1586485,-0.800499,0.078622624,0.095428854,0.01847703,0.0027806272,0.00044680428,0.015227857,10.9,0.33,7
53,0.9310852,1.1960561,2.7182314,0.50809926,0.7308595,0.7310549,0.67465276,0.7802573,0.62264013,0.30359772,0.17622197,-0.21742806,0.032720264,0.06267655,0.1826648,0.26339343,-1.7202044,2.9984047,4.7775254,-0.6709003,-0.0713438,0.17807473,0.52078474,0.6900761,0.8409236,0.8062603,0.2530508,-0.044071816,-1.0243096,1.3758641,-0.9989877,-0.17808087,-0.7615942,-0.4240381,0.095428854,0.01825663,0.0031246555,0.00056548667,0.014071897,10.9,0.35,6
54,0.9313994,1.2197787,2.7179782,0.5099987,0.72893286,0.7310366,0.67473507,0.8205027,0.6228696,-0.817538,0.1948516,-0.27193296,0.19433568,-0.032478962,-0.15677078,-0.08288846,-1.6161135,3.080643,4.4165487,-0.62234586,-0.07100731,0.19736502,0.51942617,0.6565969,0.835595,-0.91576296,-1.0973401,4.5931644,-0.8056556,1.3681543,-0.98921496,-0.19737533,-0.71629786,-0.42170706,0.9477216,0.020217089,0.0034674339,0.0006981317,-0.015983079,9.1,0.59,6
55,1.3707956,1.2806964,2.7182364,0.51561993,0.73090905,0.7310553,0.67463976,0.7777974,0.6226038,0.3754445,0.24013622,0.1206908,0.27188918,0.2595559,0.088470116,-0.2613979,-1.3967328,3.3943005,4.7957907,-0.6738373,0.31018856,0.2448878,0.5209989,0.75896573,0.8410599,-0.38590965,0.33519965,-0.30240119,-0.26687184,1.3022257,-0.9992396,-0.24491866,-0.8617232,-0.4017738,-0.004425698,0.018147418,0.004318014,0.0010908308,-0.006735394,11.0,0.35,6
56,0.7110099,1.2317796,2.7180977,0.5110232,0.7308768,0.7310453,0.6748735,0.7794384,0.6232555,-0.6309588,0.2040611,-0.12890525,0.21344896,0.25640002,-0.11302053,-0.210021,-1.5680085,3.35508,4.523526,-0.67187834,-0.33449462,0.20695339,0.5171314,0.841471,0.84097123,-0.6508363,-0.7466133,-0.13035385,-0.69696385,0.39109787,-0.99907565,-0.2069665,-1.0,-0.12629777,0.98468786,0.018220155,0.0036383115,0.0007696902,-0.011359236,9.6,0.33999997,6
57,0.9620438,1.2078706,2.717911,0.509024,0.73083204,0.7310318,0.6749167,0.7814837,0.62337583,-0.86475146,0.18557094,-0.27099678,-0.054045737,-0.15892853,-0.24184355,0.23933452,-1.6667552,3.0265758,4.3721027,-0.66943514,-0.038685642,0.18773821,0.5164125,0.841471,0.8408481,0.7400286,-1.2323792,0.085671134,-0.91477734,0.0681817,-0.9988482,-0.18774621,-1.0,-0.028665291,0.8654352,0.018311482,0.0032962095,0.0006300639,0.012915936,8.9,0.26,6
58,1.4242814,1.4490677,2.718181,0.5360374,0.7308682,0.73105127,0.67473936,0.7798479,0.62288165,-0.24998695,0.3475966,-0.27204862,-0.08117207,-0.016683802,-0.027050575,0.19631459,-0.9917675,3.080643,4.6447754,-0.6713891,0.34634057,0.36247346,0.51935464,0.8413618,0.8409477,-0.51837295,-0.30098444,-0.08723745,1.0679673,-1.0641785,-0.99903214,-0.36270747,-0.99979794,0.31369954,0.71426564,0.018238382,0.0064737834,0.0025202555,-0.0090473145,10.2,0.15,6
59,0.818682,1.2197787,2.7181456,0.5099987,0.7309166,0.7310487,0.6747178,0.77738655,0.6228212,-0.4614903,0.1948516,0.10294016,-0.23722042,0.09385263,-0.24101229,0.22491927,-1.6161135,2.9694173,4.5850697,-0.67432773,-0.19872765,0.19736502,0.51971245,0.7403928,0.8410807,1.1374186,-0.5271749,-0.34530598,-0.8056556,-1.2128793,-0.99927807,-0.19737533,-0.8336546,0.35865867,0.88919115,0.01812928,0.0034674339,0.0006981317,0.0198517,9.9,0.35999998,6
60,0.6580207,1.2438726,2.7177815,0.51209766,0.7302263,0.7310224,0.6748259,0.79918945,0.62312293,-0.9147192,0.21319686,0.24632984,0.14016934,-0.23912887,0.25197688,-0.26298776,-1.5222075,3.2716982,4.3035245,-0.6482048,-0.40640765,0.21650158,0.51792115,0.84141105,0.83917856,-1.0482262,-1.4293112,2.0340252,-0.58872104,-1.0162282,-0.995771,-0.21651806,-0.9998891,0.29920197,0.67872006,0.019135177,0.0038088255,0.0008447393,-0.018295,8.6,0.24,6
61,0.9620438,1.2078706,2.717911,0.509024,0.73083204,0.7310318,0.6749167,0.7814837,0.62337583,-0.86475146,0.18557094,-0.27099678,-0.054045737,-0.15892853,-0.24184355,0.23933452,-1.6667552,3.0265758,4.3721027,-0.66943514,-0.038685642,0.18773821,0.5164125,0.841471,0.8408481,0.7400286,-1.2323792,0.085671134,-0.91477734,0.0681817,-0.9988482,-0.18774621,-1.0,-0.028665291,0.8654352,0.018311482,0.0032962095,0.0006300639,0.012915936,8.9,0.26,6
62,1.0457219,1.5728453,2.718207,0.5550015,0.73093814,0.7310531,0.6746484,0.77615243,0.62262803,-0.01159404,0.41215077,-0.049595878,0.26893112,0.27039745,-0.2232209,-0.036820687,-0.7921142,2.9694173,4.7027507,-0.67580026,0.04469255,0.43756267,0.52085614,0.7177037,0.8411399,-1.114458,-0.06804205,-0.47375953,1.923477,1.3225117,-0.99938756,-0.4381993,-0.800499,-0.4079072,0.47553694,0.018074974,0.007904356,0.0038554324,-0.01945096,10.5,0.07,5
63,1.4242814,1.4490677,2.718181,0.5360374,0.7308682,0.73105127,0.67473936,0.7798479,0.62288165,-0.24998695,0.3475966,-0.27204862,-0.08117207,-0.016683802,-0.027050575,0.19631459,-0.9917675,3.080643,4.6447754,-0.6713891,0.34634057,0.36247346,0.51935464,0.8413618,0.8409477,-0.51837295,-0.30098444,-0.08723745,1.0679673,-1.0641785,-0.99903214,-0.36270747,-0.99979794,0.31369954,0.71426564,0.018238382,0.0064737834,0.0025202555,-0.0090473145,10.2,0.15,6
64,1.0708435,1.2683319,2.7181904,0.514396,0.7309166,0.731052,0.674722,0.77738655,0.6228333,-0.1723919,0.23123682,0.17807525,0.08271378,0.08662219,-0.06701666,0.23929217,-1.4367349,3.2716982,4.6642876,-0.67432773,0.06839327,0.23547047,0.5196409,0.7741377,0.8410807,-0.2534463,-0.22408736,-0.34530598,-0.3736568,1.1532738,-0.99927807,-0.23549575,-0.88535166,-0.35673878,0.6408264,0.01812928,0.0041486933,0.0010053096,-0.0044234726,10.3,0.26999998,6
65,0.66832656,1.4090247,2.7179782,0.5305868,0.73065585,0.7310366,0.67475235,0.7879845,0.6229179,-0.817538,0.32423776,-0.004409639,-0.26685706,-0.077125445,-0.26047513,0.2625649,-1.0703229,3.4320407,4.4165487,-0.66165906,-0.39215988,0.3362176,0.5191398,0.7403928,0.8403631,0.21017532,-1.0973401,0.7842643,0.7695613,1.3643739,-0.9979527,-0.33637553,-0.8336546,-0.4205641,0.9477216,0.018606821,0.0059846956,0.0021380284,0.0036682512,9.1,0.03,5
66,0.662601,1.2931494,2.7182724,0.51689357,0.7309013,0.7310579,0.6746181,0.778208,0.6225434,0.9347856,0.24895227,-0.0046877046,0.19288683,-0.23614903,0.2274278,-0.16750474,-1.3583658,3.334877,5.067394,-0.6733471,-0.40005994,0.25425813,0.5213558,0.841468,0.8410385,0.21017532,1.7516094,-0.2594521,-0.16060866,-0.68768394,-0.9992001,-0.25429553,-0.99999446,0.19986783,-0.9994346,0.018165575,0.004486902,0.0011798425,0.0036682512,12.599999,0.24,7
67,1.50182,1.2806964,2.718131,0.51561993,0.7308933,0.73104763,0.67469174,0.7786184,0.6227488,-0.5230079,0.24013622,-0.2671998,-0.27010494,-0.272056,0.24429514,-0.16427825,-1.3967328,3.1807265,4.564765,-0.67285734,0.39556018,0.2448878,0.5201416,0.7403928,0.84101665,-0.31967798,-0.6010713,-0.21646366,-0.26687184,1.3836355,-0.99915963,-0.24491866,-0.8336546,-0.42638776,0.9304263,0.01818375,0.004318014,0.0010908308,-0.0055794334,9.8,0.13,5
68,1.1892534,1.2560571,2.7182207,0.5132219,0.7308506,0.7310541,0.6747178,0.78066635,0.6228212,0.1498057,0.22225624,0.053542342,0.21103144,-0.2670622,0.05401842,-0.047548253,-1.4785082,3.60194,4.7404876,-0.67041165,0.17245926,0.22600785,0.51971245,0.82514113,0.840899,0.9387236,0.09100391,-0.0008668171,-0.48094586,0.53878134,-0.9989422,-0.22602835,-0.97045195,-0.17094931,0.29128927,0.018274896,0.0039789584,0.0009232792,0.016383817,10.7,0.31,8
69,0.6913059,1.2683319,2.7180784,0.514396,0.7308128,0.7310438,0.6748735,0.78230006,0.6232555,-0.67739034,0.23123682,-0.12808979,0.18550906,-0.20998552,0.084982775,-0.20982711,-1.4367349,2.9984047,4.5025835,-0.6684596,-0.36084417,0.23547047,0.5171314,0.841471,0.8407951,-0.38590965,-0.8182592,0.17238626,-0.3736568,-0.91517884,-0.99875027,-0.23549575,-1.0,0.26865005,0.9971722,0.01834814,0.0041486933,0.0010053096,-0.006735394,9.499999,0.29,5
70,1.4841986,1.3056897,2.7179463,0.51821697,0.73075026,0.73103434,0.67484754,0.78474265,0.62318313,-0.84275794,0.25768283,0.22714233,-0.095913276,-0.24819101,0.09062137,-0.074208565,-1.3215129,3.3748825,4.394449,-0.6655391,0.3846928,0.26357988,0.5175623,0.8414708,0.84062296,-0.5846046,-1.1652346,0.43357006,-0.05488436,-0.022111112,-0.9984324,-0.26362485,-0.99999964,-0.0013656018,0.91113025,0.01845856,0.0046553416,0.001272345,-0.010203276,8.999999,0.43,6
71,0.65302473,1.3438252,2.7180784,0.52248484,0.73069274,0.7310438,0.6748562,0.7867708,0.6232072,-0.67739034,0.28334248,0.08072818,0.2510451,-0.12707877,-0.07171511,0.041385546,-1.219018,3.5374014,4.5025835,-0.6631123,-0.4133594,0.29123756,0.5174187,0.8413618,0.84046465,0.87249196,-0.8182592,0.6524249,0.25888658,-0.038250186,-0.9981401,-0.2913126,-0.99979794,0.0035139858,0.9971722,0.018551085,0.005157801,0.0015707964,0.015227857,9.499999,0.22999999,5
72,1.4869536,1.3056897,2.7181585,0.51821697,0.73066837,0.73104966,0.6748821,0.78758025,0.6232796,-0.39518946,0.25768283,-0.18193345,-0.24255842,-0.21098399,-0.2600842,-0.13161024,-1.3215129,3.7057366,4.6051702,-0.66214323,0.38640392,0.26357988,0.5169877,0.8413978,0.8403975,3.3230636,-0.45252836,0.7402769,-0.05488436,-1.2832859,-0.9980162,-0.26362485,-0.9998646,0.3799458,0.8390715,0.018588226,0.0046553416,0.001272345,0.0579984,10.0,0.28,5
73,0.6617982,1.2560571,2.7179782,0.5132219,0.7307719,0.7310366,0.6747827,0.7839296,0.62300235,-0.817538,0.22225624,-0.26982406,-0.18291697,0.015792763,0.12757775,0.18189716,-1.4785082,3.334877,4.4165487,-0.66651165,-0.4011708,0.22600785,0.5186383,0.6900761,0.84068257,-1.5780796,-1.0973401,0.34633818,-0.48094586,-1.4268136,-0.99854237,-0.22602835,-0.7615942,0.4233409,0.9477216,0.018421682,0.0039789584,0.0009232792,-0.027542684,9.1,0.45999998,6
74,1.1892534,1.2560571,2.7182207,0.5132219,0.7308506,0.7310541,0.6747178,0.78066635,0.6228212,0.1498057,0.22225624,0.053542342,0.21103144,-0.2670622,0.05401842,-0.047548253,-1.4785082,3.60194,4.7404876,-0.67041165,0.17245926,0.22600785,0.51971245,0.82514113,0.840899,0.9387236,0.09100391,-0.0008668171,-0.48094586,0.53878134,-0.9989422,-0.22602835,-0.97045195,-0.17094931,0.29128927,0.018274896,0.0039789584,0.0009232792,0.016383817,10.7,0.31,8
75,0.6913059,1.2683319,2.7180784,0.514396,0.7308128,0.7310438,0.6748735,0.78230006,0.6232555,-0.67739034,0.23123682,-0.12808979,0.18550906,-0.20998552,0.084982775,-0.20982711,-1.4367349,2.9984047,4.5025835,-0.6684596,-0.36084417,0.23547047,0.5171314,0.841471,0.8407951,-0.38590965,-0.8182592,0.17238626,-0.3736568,-0.91517884,-0.99875027,-0.23549575,-1.0,0.26865005,0.9971722,0.01834814,0.0041486933,0.0010053096,-0.006735394,9.499999,0.29,5
76,1.5010735,1.1960561,2.7182736,0.50809926,0.7308768,0.73105794,0.6745964,0.7794384,0.6224829,0.94429624,0.17622197,-0.003658952,0.1920176,0.2643324,0.04070217,0.17647563,-1.7202044,3.0539746,5.083204,-0.67187834,0.39510348,0.17807473,0.5217125,0.7741377,0.84097123,0.47510198,1.8465118,-0.13035385,-1.0243096,0.04618199,-0.99907565,-0.17808087,-0.88535166,-0.022013763,-0.9910849,0.018220155,0.0031246555,0.00056548667,0.008292094,12.7,0.35999998,7
77,1.2177987,1.3696655,2.7182653,0.52557766,0.73088515,0.7310574,0.6746571,0.77902853,0.6226522,0.835906,0.29998848,-0.26989174,-0.20312732,0.26766658,-0.06574643,0.24893753,-1.1565596,3.617444,4.9698133,-0.67236763,0.19577229,0.3094043,0.52071327,0.75896573,0.8409942,0.8062603,1.1979494,-0.1734309,0.46507326,-1.0886501,-0.99911815,-0.30950692,-0.8617232,0.32109845,-0.84385395,0.018201942,0.005490222,0.0017872171,0.014071897,12.0,0.33999997,7
78,1.2562972,1.1960561,2.7180333,0.50809926,0.73065585,0.7310406,0.6748691,0.7879845,0.62324345,-0.75599957,0.17622197,0.20461208,-0.11135934,-0.26819614,-0.16561584,0.23266272,-1.7202044,3.4684086,4.4600286,-0.66165906,0.22619407,0.17807473,0.5172032,0.84147096,0.8403631,-1.6443113,-0.9593001,0.7842643,-1.0243096,-1.4223877,-0.9979527,-0.17808087,-0.99999994,0.42200273,0.99222535,0.018606821,0.0031246555,0.00056548667,-0.028698646,9.3,0.3,5
79,1.5087848,1.6721932,2.7179463,0.5723878,0.73070467,0.73103434,0.67481726,0.78636575,0.6230988,-0.84275794,0.45658472,-0.08129505,-0.19262272,0.09786418,-0.08479447,-0.044573024,-0.6652674,3.0539746,4.394449,-0.6635971,0.39980543,0.49178275,0.5180647,0.84144896,0.8404974,0.5413337,-1.1652346,0.6085702,2.5443683,1.2983272,-0.99820054,-0.49298796,-0.99995923,-0.40059513,0.91113025,0.018532544,0.008973367,0.00508938,0.009448055,8.999999,0.28,5
80,1.270983,1.2438726,2.718214,0.51209766,0.7307824,0.7310537,0.6747307,0.78352255,0.6228575,0.069561034,0.21319686,-0.26278442,-0.2661978,-0.01158932,-0.21957335,0.05536441,-1.5222075,3.7868624,4.721708,-0.66699827,0.23749918,0.21650158,0.5194978,0.7741377,0.8407115,1.3361136,0.011105886,0.30278376,-0.58872104,-0.41107544,-0.99859583,-0.21651806,-0.88535166,0.11623629,0.3853382,0.01840327,0.0038088255,0.0008447393,0.023319582,10.6,0.31,6
81,0.8515543,1.2197787,2.7180073,0.5099987,0.7308128,0.73103875,0.67497283,0.78230006,0.62353224,-0.7887368,0.1948516,-0.24664694,-0.19721636,0.069739975,0.2551262,0.24821533,-1.6161135,3.5374014,4.438407,-0.6684596,-0.16000134,0.19736502,0.51547676,0.841471,0.8407951,0.14394367,-1.0286951,0.17238626,-0.8056556,0.5819585,-0.99875027,-0.19737533,-1.0,-0.18400376,0.9748436,0.01834814,0.0034674339,0.0006981317,0.0025122908,9.2,0.33999997,6
82,0.99096483,1.395827,2.7181585,0.52886784,0.73066837,0.73104966,0.6748043,0.78758025,0.6230627,-0.39518946,0.3162523,-0.25588295,-0.25988108,-0.21060969,-0.059575826,0.21206285,-1.0981511,3.1807265,4.6051702,-0.66214323,-0.00907619,0.32733998,0.51827985,0.84146553,0.8403975,-0.12098299,-0.45252836,0.7402769,0.6687233,-1.371912,-0.9980162,-0.3274774,-0.9999899,0.4067416,0.8390715,0.018588226,0.0058204476,0.0020176005,-0.0021115516,10.0,0.2,5
83,0.8346107,1.2438726,2.7180784,0.51209766,0.7308414,0.7310438,0.67489076,0.7810752,0.6233036,-0.67739034,0.21319686,-0.21513972,0.25058708,0.27141574,0.089624405,-0.044329647,-1.5222075,3.2716982,4.5025835,-0.6699233,-0.17980663,0.21650158,0.516844,0.8414709,0.84087384,0.9387236,-0.8182592,0.042382475,-0.58872104,-0.90719414,-0.9988957,-0.21651806,-0.9999998,0.26623592,0.9971722,0.018293181,0.0038088255,0.0008447393,0.016383817,9.499999,0.3,6
84,0.654728,1.5172063,2.717829,0.5460937,0.7308595,0.7310259,0.6749253,0.7802573,0.62339985,-0.9004174,0.38449287,-0.25724402,-0.09282896,0.12271329,0.26131296,0.24816209,-0.87497896,3.2497191,4.3266463,-0.6709003,-0.410986,0.40490124,0.5162686,0.841471,0.8409236,-0.51837295,-1.3644172,-0.044071816,1.5508877,1.3339859,-0.9989877,-0.4053213,-1.0,-0.4113764,0.7486466,0.01825663,0.007275768,0.0032271137,-0.0090473145,8.7,0.60999995,5
85,0.6783849,1.531028,2.717829,0.5482494,0.7308682,0.7310259,0.6749296,0.7798479,0.62341195,-0.9004174,0.39156273,0.25443435,0.27026954,-0.19121113,0.17435476,0.26996824,-0.85345805,3.2716982,4.3266463,-0.6713891,-0.37837526,0.4131765,0.51619667,0.841471,0.8409477,-0.4521413,-1.3644172,-0.08723745,1.6452094,-1.3434454,-0.99903214,-0.41364443,-1.0,0.39813483,0.7486466,0.018238382,0.007434046,0.0033789573,-0.007891354,8.7,0.62,6
86,0.73291135,1.4625599,2.717829,0.5379518,0.7308682,0.7310259,0.6749253,0.7798479,0.62339985,-0.9004174,0.35518095,0.25992027,-0.24469656,-0.14598447,0.26850924,0.26922104,-0.96708834,3.2272463,4.3266463,-0.6713891,-0.3057543,0.37109542,0.5162686,0.841471,0.8409477,-0.6508363,-1.3644172,-0.08723745,1.1660247,0.54843867,-0.99903214,-0.37136024,-1.0,-0.17386918,0.7486466,0.018238382,0.0066355392,0.0026546458,-0.011359236,8.7,0.63,6
87,0.7200823,1.2806964,2.7181153,0.51561993,0.7308128,0.73104656,0.6749167,0.78230006,0.62337583,-0.57951987,0.24013622,0.16870299,0.032494426,0.26623258,-0.27083087,-0.14954816,-1.3967328,3.3142579,4.544252,-0.6684596,-0.3225192,0.2448878,0.5164125,0.841471,0.8407951,0.21017532,-0.67421764,0.17238626,-0.26687184,-1.0818918,-0.99875027,-0.24491866,-1.0,0.31905508,0.96236485,0.01834814,0.004318014,0.0010908308,0.0036682512,9.7,0.31,6
88,0.654728,1.5172063,2.717829,0.5460937,0.7308595,0.7310259,0.6749253,0.7802573,0.62339985,-0.9004174,0.38449287,-0.25724402,-0.09282896,0.12271329,0.26131296,0.24816209,-0.87497896,3.2497191,4.3266463,-0.6709003,-0.410986,0.40490124,0.5162686,0.841471,0.8409236,-0.51837295,-1.3644172,-0.044071816,1.5508877,1.3339859,-0.9989877,-0.4053213,-1.0,-0.4113764,0.7486466,0.01825663,0.007275768,0.0032271137,-0.0090473145,8.7,0.60999995,5
89,0.6783849,1.531028,2.717829,0.5482494,0.7308682,0.7310259,0.6749296,0.7798479,0.62341195,-0.9004174,0.39156273,0.25443435,0.27026954,-0.19121113,0.17435476,0.26996824,-0.85345805,3.2716982,4.3266463,-0.6713891,-0.37837526,0.4131765,0.51619667,0.841471,0.8409477,-0.4521413,-1.3644172,-0.08723745,1.6452094,-1.3434454,-0.99903214,-0.41364443,-1.0,0.39813483,0.7486466,0.018238382,0.007434046,0.0033789573,-0.007891354,8.7,0.62,6
90,0.73291135,1.4625599,2.717829,0.5379518,0.7308682,0.7310259,0.6749253,0.7798479,0.62339985,-0.9004174,0.35518095,0.25992027,-0.24469656,-0.14598447,0.26850924,0.26922104,-0.96708834,3.2272463,4.3266463,-0.6713891,-0.3057543,0.37109542,0.5162686,0.841471,0.8409477,-0.6508363,-1.3644172,-0.08723745,1.1660247,0.54843867,-0.99903214,-0.37136024,-1.0,-0.17386918,0.7486466,0.018238382,0.0066355392,0.0026546458,-0.011359236,8.7,0.63,6
91,1.1124452,1.3056897,2.7179463,0.51821697,0.73082256,0.73103434,0.6748519,0.781892,0.62319523,-0.84275794,0.25768283,-0.27157477,-0.05736739,-0.25459257,0.27181488,-0.18855403,-1.3215129,3.2932043,4.394449,-0.6689473,0.106359,0.26357988,0.5174905,0.84147066,0.84082186,-0.4521413,-1.1652346,0.12900901,-0.05488436,-0.48667648,-0.99879974,-0.26362485,-0.9999994,0.13909398,0.91113025,0.018329803,0.0046553416,0.001272345,-0.007891354,8.999999,0.43,5
92,0.9653154,1.2683319,2.7182724,0.514396,0.73093814,0.7310579,0.67460513,0.77615243,0.62250704,0.9347856,0.23123682,-0.16500539,-0.2115705,-0.26769537,-0.20183244,-0.005199944,-1.4367349,3.1319363,5.067394,-0.67580026,-0.03529306,0.23547047,0.52156985,0.80484194,0.8411399,0.47510198,1.7516094,-0.47375953,-0.3736568,-0.44287536,-0.99938756,-0.23549575,-0.93540907,0.12585087,-0.9994346,0.018074974,0.0041486933,0.0010053096,0.008292094,12.599999,0.33,7
93,1.480638,1.2317796,2.7182724,0.5110232,0.730945,0.7310579,0.6746008,0.77574056,0.62249494,0.9347856,0.2040611,0.2308076,0.25730512,0.089531526,-0.27051535,-0.26771927,-1.5680085,3.1566288,5.067394,-0.67629164,0.3824747,0.20695339,0.5216412,0.8115535,0.84115857,0.4088703,1.7516094,-0.51649207,-0.69696385,-0.77379215,-0.9994221,-0.2069665,-0.946806,0.2259023,-0.9994346,0.018056909,0.0036383115,0.0007696902,0.007136133,12.599999,0.33,7
94,0.6615258,1.1843361,2.7182543,0.5072245,0.7309013,0.7310566,0.67467445,0.778208,0.6227005,0.6646438,0.16680758,-0.1302973,0.26866612,0.22536334,-0.24564129,0.24781846,-1.7767782,3.2272463,4.884694,-0.6733471,-0.40154788,0.16837643,0.5204275,0.80484194,0.8410385,0.14394367,0.75719684,-0.2594521,-1.1342326,-1.4334506,-0.9992001,-0.16838105,-0.93540907,0.42534757,-0.48330477,0.018165575,0.002952789,0.0005044001,0.0025122908,11.5,0.32000002,7
95,1.1462824,1.2931494,2.7180073,0.51689357,0.7308682,0.73103875,0.67490375,0.7798479,0.6233397,-0.7887368,0.24895227,-0.2630935,0.014421044,0.12451544,-0.25683084,0.061750475,-1.3583658,3.1807265,4.438407,-0.6713891,0.13610029,0.25425813,0.51662827,0.841471,0.8409477,-0.9819946,-1.0286951,-0.08723745,-0.16060866,0.43316343,-0.99903214,-0.25429553,-1.0,-0.13901614,0.9748436,0.018238382,0.004486902,0.0011798425,-0.01713904,9.2,0.29,6
96,0.9626884,1.395827,2.7178721,0.52886784,0.7308506,0.7310289,0.6749469,0.78066635,0.62346005,-0.88386256,0.3162523,-0.25436705,-0.0528082,-0.24471886,-0.25061423,-0.008731216,-1.0981511,3.35508,4.3495035,-0.67041165,-0.038016368,0.32733998,0.5159088,0.841471,0.840899,-0.31967798,-1.2987733,-0.0008668171,0.6687233,0.9500643,-0.9989422,-0.3274774,-1.0,-0.29529914,0.81109303,0.018274896,0.0058204476,0.0020176005,-0.0055794334,8.8,0.66,6
97,0.65309393,1.2994086,2.7182515,0.51754904,0.730945,0.7310564,0.67466146,0.77574056,0.6226642,0.6167968,0.25332838,-0.14182363,-0.12022501,-0.23008686,-0.08604378,-0.15355098,-1.3397571,3.0265758,4.8672266,-0.67629164,-0.41326284,0.2589252,0.5206418,0.7403928,0.84115857,-1.5780796,0.67129725,-0.51649207,-0.10767795,1.2159173,-0.9994221,-0.25896624,-0.8336546,-0.3756788,-0.39349088,0.018056909,0.0045711794,0.0012256574,-0.027542684,11.4,0.35999998,7
98,0.90974677,1.4222984,2.7181704,0.5323547,0.7309166,0.7310505,0.67484754,0.77738655,0.62318313,-0.3244986,0.3321243,-0.11830497,-0.06848795,-0.17134696,-0.1162142,-0.15285653,-1.0433453,2.8442543,4.625071,-0.67432773,-0.094447985,0.3450333,0.5175623,0.841471,0.8410807,-1.9754696,-0.37713143,-0.34530598,0.86972344,-1.0898998,-0.99927807,-0.34521404,-1.0,0.32147628,0.7805682,0.01812928,0.0061483453,0.0022619467,-0.03447845,10.1,0.45999998,4
99,0.9626884,1.395827,2.7178721,0.52886784,0.7308506,0.7310289,0.6749469,0.78066635,0.62346005,-0.88386256,0.3162523,-0.25436705,-0.0528082,-0.24471886,-0.25061423,-0.008731216,-1.0981511,3.35508,4.3495035,-0.67041165,-0.038016368,0.32733998,0.5159088,0.841471,0.840899,-0.31967798,-1.2987733,-0.0008668171,0.6687233,0.9500643,-0.9989422,-0.3274774,-1.0,-0.29529914,0.81109303,0.018274896,0.0058204476,0.0020176005,-0.0055794334,8.8,0.66,6
