,205382_s_at_sigmoid,37892_at_sigmoid,220988_s_at_sigmoid,223122_s_at_sigmoid,206488_s_at_sigmoid,209612_s_at_radian,212354_at_radian,221541_at_radian,205913_at_radian,209613_s_at_radian,204589_at_radian,(202766_s_at*211161_s_at),(200665_s_at*207175_at),(212489_at*221729_at),(207175_at*229554_at),(212354_at*223122_s_at),(206488_s_at*209687_at),(209596_at*227061_at),(203325_s_at*211161_s_at),(204589_at*205913_at),(201125_s_at*207175_at),(201150_s_at*212489_at),(213069_at*223122_s_at),(209613_s_at*223122_s_at),(203666_at*203980_at),(221730_at*228481_at),(203325_s_at*221729_at),(200665_s_at*221729_at),(204589_at*223121_s_at),(204589_at*211161_s_at),(204589_at*212667_at),201744_s_at_recip,223122_s_at_recip,228766_at_recip,209612_s_at_recip,209613_s_at_recip,225241_at_recip,232458_at_square,205382_s_at_square,212489_at_square,209613_s_at_square,209612_s_at_square,209596_at_square,207175_at_ln,226997_at_ln,201147_s_at_ln,207175_at_mmnorm,201852_x_at_mmnorm,209687_at_mmnorm,207175_at_zscore,229554_at_zscore,209612_s_at_degree,221730_at_degree,Tissue
174,1.0,1.0,1.0,1.0,1.0,6.321583,17.444565,16.01514,0.39968038,5.902704,12.24523,23914480.0,68865.92,952927.9,1600.0,385807.0,551436.44,3029121.2,9481821.0,16066.64,19588.48,407400.8,712285.8,130545.2,190383.5,211725.97,1133053.1,11461871.0,21118.16,6254062.0,2789912.2,0.00015212828,0.0025906735,0.0045330916,0.0027609055,0.0029568302,0.0013954787,480942.25,1189844.8,800309.1,114379.25,131188.84,32213572.0,1.856298,6.0241737,5.524656,0.00041548663,0.06534642,0.13072522,-0.36804545,-0.42744318,20752.531,65185.402,1.0
175,1.0,1.0,1.0,1.0,1.0,6.180211,24.83778,18.626152,0.43284163,4.82409,13.109167,138312200.0,3437671.5,7081112.0,53301.973,805901.5,779471.5,2408593.8,63497130.0,18627.28,878721.5,2556119.2,1529802.8,156525.31,334218.22,712759.6,12619173.0,138024750.0,206928.05,19741986.0,5959527.5,0.00010541185,0.0017658485,0.0024764736,0.0028240609,0.0036179451,0.002041233,2204334.0,69379.555,1837651.2,76396.95,125386.81,17186000.0,4.8683033,5.897154,6.8630714,0.010904404,0.34383178,0.1604394,-0.28632522,-0.23115684,20288.436,125116.78,1.0
176,1.0,1.0,1.0,0.9977621,1.0,3.9235003,152.89783,7.347836,0.3211406,2.2200587,11.585495,10050028.0,449334.16,488722.84,12067.87,53438.44,230284.34,1280097.0,2669401.5,12213.92,152307.9,468391.53,15708.72,775.92,44017.047,62479.78,884799.56,8857172.0,5310.4,2917268.0,1926878.6,0.00019305393,0.16393442,0.008431703,0.0044483985,0.007861636,0.0031535793,201421.42,142204.42,112560.25,16179.839,50535.043,7542712.5,4.302713,5.024538,6.7163525,0.006139027,0.075672224,0.16528457,-0.32345277,-0.53400564,12880.091,36566.164,1.0
177,1.0,1.0,1.0,1.0,1.0,2.2305307,40.783108,12.231267,0.4066617,1.1170107,15.863297,33951436.0,689027.0,3002211.8,5276.8496,453086.1,1055350.8,1211523.0,16175983.0,21177.37,141030.95,742113.4,652706.1,12409.6,84652.34,109325.96,6552194.0,84596600.0,15905.75,10496432.0,4552135.0,0.0001828956,0.005157298,0.0018910741,0.007824726,0.015625,0.0014467592,789254.6,129168.36,411907.22,4096.0,16332.841,5652030.5,3.6402142,6.0951486,6.1714916,0.0031034306,0.25188553,0.07880902,-0.3471034,-0.56448716,7322.4004,178459.16,1.0
178,1.0,1.0,1.0,1.0,1.0,17.804104,26.741934,13.397147,13.882349,25.991442,14.33788,10836703.0,6335981.0,1685530.0,170608.48,3720794.2,459606.44,795429.7,5939587.5,653421.1,2040961.6,1135115.5,1303565.0,3616373.0,1683107.4,555136.0,1298226.2,19141064.0,806055.8,9349245.0,1749055.8,0.00011949001,0.0004117938,0.001505344,0.000980296,0.0006715015,0.0035984167,705600.0,140775.05,459141.72,2217716.5,1040603.94,4876589.0,6.7134423,4.977423,6.6915874,0.069691524,0.06942559,0.042345922,0.17169115,-0.48004845,58447.42,84390.95,1.0
179,1.0,1.0,1.0,1.0,1.0,0.2024582,14.68869,8.192575,0.22514747,0.67544246,21.518164,3317385.5,735767.1,448852.84,12196.801,242717.42,80558.78,869546.2,1650081.5,15904.41,335721.78,450392.2,525810.9,11161.08,21049.02,152325.55,457609.25,8643743.0,312047.0,5055630.0,1533111.1,0.00061087357,0.0034674064,0.010449321,0.08620689,0.025839793,0.010224949,58322.25,6593.4395,155788.1,1497.6901,134.56001,54672716.0,4.572647,5.26269,6.1654177,0.008080791,0.05175691,0.09954464,-0.3083243,-0.57985085,664.63104,58378.668,1.0
180,1.0,1.0,1.0,1.0,1.0,0.60388386,39.18962,15.648622,0.15707964,0.07679449,11.775737,29229848.0,1743392.6,11448468.0,24722.238,1333992.0,204898.0,4211125.5,86414760.0,6072.3003,474499.2,8297098.0,755457.5,2614.04,38369.28,480877.5,19752076.0,122160664.0,168000.3,15222986.0,3090395.8,7.0922484e-05,0.0016832184,0.0050684237,0.028901735,0.22727272,0.0034806824,138532.84,103233.68,4927955.5,19.36,1197.1599,41486480.0,4.298645,6.318608,7.1700425,0.006113589,0.31942165,0.04063939,-0.323651,-0.321864,1982.4337,138942.25,1.0
181,0.9999833,1.0,1.0,1.0,1.0,2.2078414,15.304792,3.3039083,1.3264502,1.6371189,9.443976,674270.06,663115.6,19915.121,46974.977,140830.16,68632.195,403088.1,215073.19,41123.598,707117.5,18134.24,216071.25,15064.281,25628.46,91106.68,57410.184,1277519.8,4815.7896,893139.6,516425.84,0.0014425851,0.00622665,0.004659832,0.007905139,0.010660981,0.011574074,43347.24,121.0,2043.04,8798.44,16002.25,17703898.0,5.432411,4.883559,5.1532917,0.019265013,0.0025881687,0.018600304,-0.2211869,-0.4822608,7247.9155,22666.209,1.0
182,1.0,1.0,1.0,1.0,1.0,2.661627,29.02308,32.653366,0.27576202,2.2252948,25.21128,144658700.0,1035192.6,13206744.0,7265.31,163130.48,572573.1,878135.2,76574650.0,22823.1,98570.94,1633952.6,242669.97,12507.75,86418.37,933201.1,17589362.0,116744000.0,11700.45,35956210.0,12671732.0,0.00025002498,0.01019368,0.0062189056,0.006557377,0.007843138,0.0013960631,1652510.2,1038564.75,5335176.5,16256.25,23256.25,4900025.5,3.925926,6.178774,6.1054626,0.004171825,0.25510013,0.17724742,-0.33877945,-0.55858755,8737.605,261331.77,1.0
183,1.0,1.0,1.0,1.0,1.0,7.2064643,17.554522,27.436575,0.6161012,5.6635933,20.343557,322296480.0,1593408.8,3761091.5,25491.36,75435.0,3454505.2,862147.3,65177270.0,41145.68,180509.53,982230.8,135757.5,24337.5,626168.4,384841.56,4980611.5,65335530.0,15152.8,34524256.0,18208536.0,0.000115449446,0.013333334,0.0044014086,0.0024218939,0.0030816642,0.0010223903,3765152.2,3728375.0,2761246.8,105300.25,170486.4,1339574.9,4.010963,4.9931498,6.44429,0.0045533944,0.3061268,0.5965732,-0.3358066,-0.16712105,23657.426,109211.48,1.0
184,1.0,1.0,1.0,1.0,1.0,0.24783675,19.814724,10.505137,0.25481808,1.9198622,12.369148,16354536.0,1990270.9,833931.8,32260.463,209122.27,157696.0,102132.55,10815057.0,10347.0205,395911.44,429331.5,198622.86,20262.0,23997.871,210067.88,1365739.4,18253092.0,18071.85,8780651.0,2229641.2,0.00026530828,0.005428882,0.0064226077,0.07042254,0.009090909,0.0041841003,230112.11,403733.2,284089.0,12100.0,201.64,1090562.6,5.139322,5.498806,5.7972727,0.014338529,0.14656286,0.039095797,-0.25956962,-0.502295,813.60004,79761.445,1.0
185,1.0,1.0,1.0,1.0,1.0,1.2793264,35.46509,13.809045,1.5707964,2.258456,7.956956,11805040.0,1299382.6,1645097.9,35691.84,1121460.9,590895.3,1060092.2,7595162.0,41031.0,184200.5,951354.06,352553.72,71415.86,22658.45,374625.06,1542913.6,22127602.0,28083.44,4952989.0,1000746.1,0.00014425228,0.0018119224,0.0042753313,0.013642564,0.0077279755,0.0032765397,423801.0,5505.6396,555621.2,16744.36,5372.8906,10711874.0,4.864453,5.521861,6.0080757,0.010862008,0.10443029,0.07115966,-0.28665555,-0.3962242,4199.781,61839.336,1.0
186,1.0,1.0,1.0,1.0,1.0,0.38397244,73.26194,16.793558,0.5061455,0.1012291,24.869196,61003892.0,3007725.0,5011596.5,103866.766,9272919.0,134542.11,1129756.6,32228350.0,41322.1,1432785.9,5290479.0,4478729.5,12812.781,50147.3,626450.8,6776849.5,57784276.0,1505406.9,30711012.0,6698455.0,7.204507e-05,0.000452673,0.005396654,0.045454547,0.17241378,0.007855459,4603170.0,8649.0,1222793.8,33.640003,484.0,9750631.0,5.463408,6.4025803,7.3880806,0.019875525,0.15355082,0.04806579,-0.21643034,-0.19354658,1260.5071,93180.125,1.0
187,1.0,1.0,1.0,1.0,1.0,15.231488,18.671534,33.068752,1.0262536,11.957251,20.380209,9398468.0,1073229.2,171496.64,23470.25,157046.66,130104.79,119882.2,1521488.5,68660.76,532781.4,188583.86,157017.28,100572.68,70907.24,100422.96,315162.3,6791267.0,12611.16,4797845.5,3373134.8,0.00016774866,0.006811989,0.0032626428,0.0011458691,0.001459641,0.0031545742,79749.76,23870.25,40602.25,469361.97,761605.3,93574.805,4.901564,6.251904,5.583496,0.011277494,0.034002967,0.030597456,-0.28341845,-0.5202398,50002.023,39436.684,0.0
188,0.99999726,1.0,1.0,1.0,1.0,3.6791542,83.49655,41.224678,1.1711159,3.3545227,52.906166,282141820.0,5033687.0,22562048.0,143837.53,28103130.0,1496878.4,5968610.5,171239040.0,203400.23,958770.06,36573664.0,10783636.0,1129059.6,660025.75,6885102.0,37741730.0,245622540.0,6098975.5,113685570.0,27897356.0,5.28463e-05,0.00017023015,0.0040584416,0.004743833,0.0052029137,0.0011931751,3020991.5,163.84001,7450170.0,36940.84,44436.64,66069256.0,5.1322627,6.8539324,8.3942795,0.014236776,0.44319603,0.26900548,-0.2603624,0.3089071,12077.95,354563.44,0.0
189,1.0,1.0,1.0,1.0,1.0,239.64417,63.563145,72.49225,133.85628,280.5826,20.607101,144796320.0,122165370.0,5355385.5,5033068.0,47087216.0,75250710.0,12150559.0,39040300.0,9055260.0,23634356.0,8260827.5,18499242.0,207854020.0,50158350.0,3981871.2,7233233.0,96592100.0,5833602.0,36473236.0,8222394.5,4.5887555e-05,7.7343706e-05,0.00026492873,7.283003e-05,6.2203755e-05,0.0009529255,1356526.0,29663272.0,875534.5,258444210.0,188529360.0,24873160.0,8.887197,5.709433,7.2970233,0.6136653,0.26963204,0.56313723,4.409846,0.11987243,786705.4,125202.73,0.0
190,1.0,1.0,1.0,1.0,1.0,122.462776,128.63774,221.47182,85.135414,179.85791,65.962975,1299383300.0,440523970.0,90529896.0,18294768.0,372062940.0,45797210.0,69149624.0,672174600.0,18435534.0,58930970.0,85342950.0,255881620.0,520208640.0,223119600.0,2851781.5,165315200.0,1355224200.0,84203144.0,331210370.0,86873660.0,1.5245925e-05,1.9809551e-05,0.00015437578,0.00014251917,9.703933e-05,0.00093747076,12002067.0,26141746.0,17642518.0,106195080.0,49232676.0,193015460.0,8.854523,7.364167,8.07785,0.5939339,0.84451157,0.7715138,4.2561164,2.474817,402021.56,396589.9,0.0
191,1.0,1.0,1.0,1.0,1.0,0.21118484,19.647171,10.740757,0.2932153,0.14835298,5.038766,6198530.0,528913.5,1112191.2,4341.88,302250.44,187459.39,382050.28,8855814.0,4850.16,121572.65,2442645.2,377161.94,2282.25,35743.75,154815.3,2124706.0,28962712.0,11634.61,2596134.8,988191.25,0.00031713815,0.0037243948,0.004840271,0.08264463,0.11764706,0.008460237,176148.1,59829.164,265740.25,72.25,146.41,1988946.2,3.673766,5.9877076,7.313687,0.003213662,0.096808486,0.034465015,-0.34624457,-0.5992706,693.27893,47612.79,0.0
192,1.0,1.0,1.0,1.0,1.0,125.63229,146.70714,203.1057,67.47268,129.4371,43.16199,1745121700.0,482897730.0,139069380.0,23758642.0,427890500.0,40042696.0,101748190.0,793824450.0,9560370.0,92798310.0,82958350.0,213062050.0,377520200.0,199156030.0,39924390.0,228047800.0,1596538100.0,48294228.0,221607020.0,78414870.0,1.4231473e-05,1.9644513e-05,0.00029750392,0.00013892361,0.00013483994,0.00036245017,17547720.0,9928170.0,29183766.0,55000024.0,51814090.0,390457600.0,8.960134,7.384548,8.324457,0.6601065,1.0,0.8811433,4.7716737,3.0156183,412426.47,943609.9,0.0
193,1.0,1.0,1.0,1.0,1.0,93.965034,37.421604,20.444788,17.688911,73.24449,16.543976,41782988.0,24919286.0,6649877.5,1246045.1,7748563.0,2777196.5,1004520.7,26859846.0,960696.7,4333105.5,4901417.5,3040374.0,15166093.0,6817065.5,1176733.8,7448464.5,85056770.0,1574841.1,17135852.0,4254365.0,7.097786e-05,0.00027670938,0.0010932547,0.00018574242,0.00023828814,0.002299908,1059458.6,1901089.6,1759602.2,17611452.0,28985300.0,4065466.0,7.292133,6.3354087,7.3713636,0.124408565,0.22500211,0.13186577,0.5979971,0.3080468,308469.0,136730.64,0.0
194,1.0,1.0,1.0,1.0,1.0,0.18675022,10.089747,18.84781,0.4607669,0.57595867,11.011283,26330630.0,1515617.6,2933737.2,21946.57,75557.664,74919.9,751945.94,21938416.0,16655.76,844820.0,533857.8,133797.6,4313.1,49235.8,624904.4,4552135.0,44433540.0,13942.891,9529051.0,1848600.2,0.00026753705,0.0076511097,0.0064020487,0.093457945,0.030303031,0.002805049,897945.7,327.61002,876283.2,1089.0,114.49,3376773.8,4.671894,5.695078,5.845282,0.008937202,0.19820301,0.024525989,-0.3016519,-0.4823837,613.0648,122996.84,1.0
195,1.0,1.0,1.0,1.0,1.0,0.9110619,11.379546,10.365511,0.30368727,0.19896753,10.484193,10564470.0,1374075.6,1362032.0,8704.09,38859.2,1063077.5,131423.36,8976528.0,10452.18,230397.61,429825.72,38531.4,679.43994,240331.81,145518.84,1651330.0,22300572.0,5466.37,6142157.5,1463605.6,0.0006729928,0.016778523,0.001271941,0.019157087,0.0877193,0.008389262,220806.0,107190.76,524320.75,129.95999,2724.84,385392.62,4.752728,5.4125385,4.9870253,0.009700341,0.06924674,0.11474903,-0.2957062,-0.64241177,2990.8396,52603.25,1.0
196,1.0,1.0,1.0,1.0,1.0,2.3911011,36.042797,10.236356,0.991347,1.2164944,14.861479,15436250.0,402768.97,994698.5,12851.41,1499056.2,355798.5,1423458.2,8549292.0,48365.2,125827.45,403156.56,642131.1,50595.23,100788.555,623407.8,1791342.5,18843286.0,36869.95,8992862.0,1493701.2,0.00023045721,0.0013776001,0.0059630293,0.00729927,0.014347203,0.004474273,323988.66,640.08997,202050.25,4858.0894,18769.0,6752202.0,3.8565102,6.2017255,5.9849434,0.003883528,0.140774,0.07466705,-0.34102562,-0.40077183,7849.5215,97591.9,1.0
197,1.0,1.0,1.0,1.0,1.0,19.081686,138.72052,69.1482,2.0263271,20.268509,31.531118,249506220.0,12704187.0,47374932.0,649747.2,70010840.0,1198832.6,10781520.0,248309170.0,209746.25,2189630.8,28586328.0,30365542.0,10229311.0,3193118.5,3243139.2,76903040.0,417042780.0,5203911.0,75351120.0,22305186.0,2.2409466e-05,0.00011352671,0.0024509805,0.00091466197,0.0008611039,0.0012013455,3947374.5,61504.0,13450556.0,1348617.8,1195305.0,65124900.0,5.975081,7.3065314,7.630073,0.03323893,0.3519642,0.1573951,-0.1123147,1.2947636,62641.477,259269.12,1.0
198,1.0,1.0,1.0,1.0,1.0,1.7907078,34.899605,7.1087255,0.26529005,1.4451326,10.190978,18267662.0,1616757.6,1260091.6,5975.6396,267546.47,103318.8,213195.3,10500504.0,8875.28,334318.94,428157.8,195334.62,11078.641,56083.8,238510.89,2005668.0,21927476.0,8758.5,6256372.0,1842029.4,0.00060897635,0.0074738413,0.0036390102,0.009746589,0.012077294,0.0066755675,426931.6,153742.42,379086.5,6855.8403,10526.76,1511670.2,5.0166173,5.336576,5.4147663,0.012668102,0.08010168,0.033264443,-0.27258408,-0.6860446,5878.5464,41739.973,1.0
199,1.0,1.0,1.0,1.0,1.0,0.63529986,203.69388,60.561176,0.60388386,1.6022123,82.40922,762832000.0,3569732.5,63097976.0,180804.0,172499090.0,1805586.5,18518556.0,316174660.0,163370.81,684200.4,100068080.0,63604496.0,1356840.8,116371.53,21872266.0,91810740.0,612131300.0,23756290.0,217488110.0,91990990.0,2.886161e-05,6.7657165e-05,0.0036751193,0.027472526,0.010893246,0.0007116425,7149206.5,612932.44,22254806.0,8427.24,1324.9601,210099220.0,4.356709,6.9089546,8.2314825,0.006486679,0.6309741,0.31623086,-0.3207442,2.1143236,2085.5664,726991.75,1.0
200,1.0,1.0,1.0,1.0,1.0,0.36651915,128.98682,14.346606,0.45204026,0.04363323,43.055527,192916080.0,2928754.8,27883484.0,120833.16,22260624.0,536575.9,12031219.0,147965140.0,63892.707,570243.0,36714904.0,6292578.5,7530.25,27682.281,4672486.0,36120816.0,211319970.0,2449878.2,102589980.0,22127846.0,3.5446916e-05,0.0003319943,0.0019743338,0.04761905,0.4,0.0015309247,4112784.0,1743720.2,7543812.0,6.25,441.0,82114410.0,4.94663,6.8600345,7.9956775,0.011803212,0.31117618,0.07941789,-0.27932253,0.32082933,1203.2113,244509.72,1.0
201,1.0,1.0,1.0,1.0,1.0,0.73129296,13.479177,11.946778,0.15358898,0.9983283,121.80827,8143301.0,794968.94,397872.62,4920.6,49581.656,28124.578,1396602.2,3680208.0,61416.082,313511.25,85238.34,97404.234,3672.24,16670.28,124379.805,1156683.5,22880734.0,82353.38,56561420.0,15653423.0,0.0013605442,0.015576324,0.010857764,0.023866348,0.017482517,0.004403346,181220.5,36252.156,24398.44,3271.84,1755.6101,39257744.0,4.4830027,4.7256165,5.826,0.0073770075,0.020903662,0.020684155,-0.31380755,-0.6663791,2400.693,73166.7,1.0
202,1.0,1.0,1.0,1.0,1.0,1.584759,11.147418,17.907078,0.70511305,1.5132004,13.496631,101613464.0,3203804.2,7211600.5,57307.266,15584.28,262464.25,362012.22,77004220.0,31241.32,319496.94,808953.8,14949.88,2115.48,60449.45,323665.38,8505101.0,90877540.0,19873.81,33741708.0,3376614.5,0.00015657538,0.040983606,0.003196931,0.011013215,0.011534026,0.040816326,2414294.5,57121.0,2239213.0,7516.8896,8244.641,1944630.2,5.13521,6.4951143,5.7975764,0.014279173,0.24844483,0.036231574,-0.2600321,-0.32014328,5202.4565,191379.34,1.0
203,1.0,1.0,1.0,1.0,1.0,2.0018926,8.674286,12.529719,0.40317106,0.24260075,7.2012286,2076273.8,351124.66,133771.2,7057.9497,148603.0,63560.47,319553.25,727277.25,9531.061,388309.9,87807.36,284737.7,4156.1,31669.47,29285.078,156258.61,1513142.6,7591.84,922738.6,370225.97,0.003992016,0.0033444816,0.01438849,0.008718396,0.07194245,0.01992032,131551.3,156262.08,77506.555,193.20999,13156.089,3241080.2,4.7140245,5.803628,5.3161573,0.0093272505,0.020398632,0.055020537,-0.29861298,-0.65691507,6571.825,24602.807,1.0
204,1.0,1.0,1.0,1.0,1.0,79.108795,138.42206,125.080765,47.741734,74.00371,29.887018,828710340.0,98700110.0,49710884.0,3860054.2,334790500.0,63689664.0,82984730.0,421035000.0,4684099.0,17357202.0,46476944.0,163562320.0,178986910.0,155168780.0,7931896.0,74817220.0,489962600.0,25834122.0,129983656.0,30872860.0,2.7267199e-05,2.3689441e-05,0.00022222717,0.00022062392,0.00023584349,0.000498008,11420344.0,19530210.0,13582172.0,17978448.0,20544464.0,91617450.0,7.907357,6.5770264,8.195637,0.23027284,0.82007545,0.697327,1.4227965,1.0113344,259698.84,430486.1,1.0
205,1.0,1.0,1.0,1.0,1.0,0.6195919,4.29351,46.65265,0.28274336,1.3386675,10.009463,54859290.0,581217.2,2246418.5,3995.4302,19409.4,243583.77,135089.52,21489834.0,9290.7,84616.984,1378031.8,122074.08,6051.63,64736.82,116252.64,2950709.5,33806468.0,17549.1,7069591.5,4343861.0,0.00087412586,0.012674271,0.004878049,0.028169014,0.01303781,0.007575758,283130.38,283343.28,1761459.8,5882.8896,1260.25,1242333.1,3.3707383,6.790547,5.177843,0.002340292,0.10321914,0.08745315,-0.3530491,-0.56596214,2034.0,54866.434,1.0
206,1.0,1.0,1.0,1.0,1.0,1.4137167,14.140657,6.143559,0.36651915,0.12740904,14.273302,4735893.0,845740.06,750428.56,27590.0,98601.336,82672.23,677898.0,4925609.0,17173.799,163660.0,348072.12,207936.61,888.41,37606.95,58048.15,950839.2,8172386.0,31648.86,4093661.5,1340783.1,0.00012596045,0.008216927,0.007745933,0.012345679,0.1369863,0.004562044,24273.64,1088683.6,603107.5,53.29,6561.0,5371270.0,4.6051702,6.023932,4.373238,0.008352129,0.08190032,0.024114363,-0.30621028,-0.39560965,4640.958,21388.512,1.0
207,1.0,1.0,1.0,1.0,1.0,4.0421824,32.42473,13.62753,0.6335545,6.7928214,12.569861,33862970.0,1711888.9,929236.8,74695.24,1358609.1,162109.72,1213171.2,12911003.0,26143.26,531161.7,585451.2,1952790.4,284621.97,207344.9,214146.9,1950724.0,14452326.0,64601.938,8024252.5,2608276.5,9.034321e-05,0.0013674279,0.00789266,0.0043177893,0.002569373,0.0019665684,6630109.5,109825.95,304704.0,151476.66,53638.562,11626054.0,5.295313,5.46806,5.8698616,0.016780572,0.07324992,0.09441647,-0.24054343,-0.27429804,13269.702,42163.965,1.0
208,1.0,1.0,1.0,1.0,1.0,0.29496065,34.917057,30.262264,0.286234,0.50963616,26.630234,82553460.0,1036876.06,4480259.5,31915.799,409522.8,79587.35,320632.56,40065710.0,25023.121,186689.55,1404218.6,548944.0,5977.24,5983.9497,1649400.6,7598771.5,44552270.0,29905.682,25752912.0,4842279.0,8.523914e-05,0.004885198,0.009319664,0.0591716,0.034246575,0.0037299513,5763841.0,809640.0,1958880.1,852.64,285.61,2911801.0,4.310799,5.8607864,6.335586,0.006189903,0.24842072,0.057404533,-0.3230564,-0.2081728,968.2986,143079.02,1.0
209,1.0,1.0,1.0,1.0,1.0,0.4660029,10.375982,17.620844,0.5707227,1.5132004,8.550368,52029470.0,192245.77,742556.0,2658.24,240653.6,306840.5,513706.0,10331967.0,16019.73,10612.8,176941.94,1120324.5,35096.156,42786.027,203569.2,1020248.0,19491584.0,67410.24,7243318.5,2533077.0,0.0002607902,0.0024703557,0.020080322,0.037453182,0.011534026,0.0019116804,623942.06,8930.25,258673.97,7516.8896,712.89,2138321.5,2.6672282,5.3336844,4.9965363,0.0010938321,0.2298541,0.2121155,-0.3627604,-0.5078259,1529.7972,63735.824,1.0
210,1.0,1.0,1.0,1.0,1.0,1.0227629,30.277973,30.08773,0.63529986,0.18325958,24.212954,155470700.0,3533040.5,4646695.0,51338.58,6637345.0,1170837.4,90784.46,106664936.0,50497.723,519674.22,1728007.1,8502520.0,40173.0,503446.1,2319969.0,16627584.0,72635260.0,2649049.5,36994990.0,4001944.5,0.0002045952,0.00026136957,0.0023430178,0.017064847,0.0952381,0.0012884937,2970107.8,122780.16,1249477.0,110.25,3433.9597,5923868.5,5.3092575,6.1446147,6.7658463,0.017017994,0.31851813,0.15781529,-0.23869365,-0.42264974,3357.5325,212034.48,1.0
211,1.0,1.0,1.0,1.0,1.0,0.40317106,11.962487,47.345547,0.3822271,1.6877333,17.680185,50915804.0,3249266.8,2781412.8,61813.12,74982.766,317250.6,3782022.0,36879892.0,22184.7,634745.6,770255.3,352771.25,10578.9795,1701363.6,443137.4,5554958.5,41028876.0,9319.6,16033358.0,6101704.0,8.99588e-05,0.009140768,0.0073046023,0.04329004,0.0103412615,0.002708559,4367681.5,95728.36,1361188.8,9350.89,533.61005,57306416.0,5.2406883,5.954541,4.9572344,0.015881766,0.16219845,0.089588456,-0.24754612,-0.3323113,1323.5325,121891.03,1.0
212,1.0,1.0,1.0,1.0,1.0,1.6545721,10.770427,28.94803,0.2687807,2.7262042,16.685347,60312700.0,2556732.8,1290246.5,39334.348,230918.81,738363.4,226490.39,11674008.0,14722.399,455541.9,193930.95,684337.0,58450.04,178030.03,138475.8,2040495.6,52547230.0,20076.0,19165984.0,6644582.5,0.00012464321,0.0026723677,0.0018674136,0.010548523,0.0064020487,0.008312551,751515.6,153899.28,135571.25,24398.44,8987.041,827372.1,5.1387353,5.651436,4.1774592,0.014330049,0.060738124,0.091286406,-0.2596357,-0.45116472,5431.6396,69597.18,1.0
213,1.0,1.0,1.0,0.99966466,1.0,2.7000244,8.5119705,89.71342,0.29670596,1.129228,22.151718,187179620.0,2386906.8,12579643.0,11957.679,3901.6,741077.94,237853.22,123894990.0,21576.398,141281.86,1792825.2,9203.2,517.6,220525.0,109852.8,19895066.0,161906960.0,7488.28,34955544.0,15146506.0,0.00038535646,0.125,0.0064808815,0.006464124,0.015455951,0.0021422452,3256581.0,173889.0,8090611.0,4186.09,23932.09,327069.62,4.1774592,6.8135543,5.267858,0.005401326,0.38210112,0.29229662,-0.32920027,-0.5093009,8863.656,196690.67,1.0
214,1.0,1.0,1.0,1.0,1.0,1.9512781,92.74505,15.744615,0.31415927,0.20420352,9.985028,8313113.0,2143123.8,2877966.5,48261.76,2747286.2,244338.42,12952042.0,14993830.0,10297.8,729938.5,2951549.5,1782409.2,6048.9,88118.16,492795.16,4108989.0,30469494.0,68594.79,6131939.0,1453992.1,0.00019014298,0.001934236,0.0069492706,0.008944544,0.08547009,0.0008830802,163135.2,44859.242,960008.0,136.89,12499.24,206508400.0,5.330785,6.1563435,6.7635384,0.017391084,0.15652171,0.060080092,-0.23578686,-0.44760033,6405.668,107521.25,0.0
215,1.0,1.0,1.0,1.0,1.0,37.735764,57.602844,84.73224,12.063716,38.653805,40.126865,208471440.0,28920052.0,53824710.0,1440830.1,14445190.0,3362977.8,33100346.0,255928050.0,1589138.0,3733884.0,16035408.0,9222792.0,9693298.0,20106328.0,7926471.5,71334904.0,444710140.0,3482217.0,105479030.0,18960450.0,3.8245158e-05,0.00022847744,0.00074178475,0.00046251327,0.00045152844,0.00064143684,2944999.2,247406.75,17716524.0,4904896.0,4674677.0,121599144.0,6.7233515,6.6936955,6.8678703,0.07038683,0.4611288,0.19579628,0.1771083,1.3948119,123879.2,436015.12,0.0
216,1.0,1.0,1.0,1.0,1.0,40.060543,119.21122,152.73726,5.797984,36.901497,50.37195,651323700.0,14767308.0,25790108.0,514980.9,173345500.0,3909541.0,14944994.0,319270750.0,958762.5,1871803.9,16438897.0,78580690.0,53658612.0,10510112.0,13656330.0,47429110.0,353668640.0,20534602.0,167456720.0,40536720.0,2.985823e-05,3.940281e-05,0.0021654395,0.00043567288,0.00047296975,0.00070072175,10751185.0,208940.42,8952663.0,4470264.5,5268402.5,61007036.0,5.885826,7.1650295,7.327715,0.030389879,0.77140427,0.34906656,-0.13451195,1.0239941,131511.0,402474.2,0.0
217,1.0,1.0,1.0,1.0,1.0,0.26005405,39.196606,11.461577,0.3473205,0.7347836,10.68316,10202313.0,639166.7,1544673.1,22270.78,1416875.2,268733.4,1518640.5,16727964.0,12180.789,272150.8,1357586.5,1938503.5,26560.89,67036.05,689564.5,2821951.8,22259770.0,137294.03,7417550.0,1414624.4,0.00015031717,0.0015850372,0.0040112315,0.06711409,0.02375297,0.004222973,167281.0,18659.562,570931.3,1772.4099,222.01,48306668.0,4.0724397,6.3318577,6.653508,0.0048501706,0.15335716,0.06284998,-0.3334944,-0.2683984,853.70703,100685.87,0.0
