,oz35_relu_sigmoid,oz2_relu_sigmoid,oz13_relu_sigmoid,oz2_mmnorm_sigmoid,oz20_sin_sigmoid,oz3_radian_sigmoid,oz35_zscore_degree,(oz12+oz14)_degree,oz2_mmnorm_degree,oz3_radian_degree,oz1_sin_degree,(oz23+oz43)_degree,(oz35-oz42)_degree,(oz37_degree+oz27_mmnorm),((oz8-oz50)+oz36),(oz30_zscore+oz1),(oz20_sin+oz10),(oz48_tanh+oz7),(oz13_relu+(oz14+oz48)),((oz13-oz14)+oz27),(oz28_tanh+(oz27+oz34)),((oz2-oz13)+oz46),((oz15+oz41)+oz2),((oz14+oz48)+oz44),(oz30_zscore+oz50),(oz22_degree+(oz11+oz37)),(oz48_tanh+(oz14-oz29)),(oz29_zscore+oz3),((oz8-oz50)+oz14),((oz42-oz48)+oz9),((oz17-oz20)+oz11),(oz14_mmnorm+oz46),(oz3_radian+(oz11+oz50)),(oz37_tanh+oz40),(oz28_tanh+oz1_sin),(oz27_mmnorm+oz3),(oz1_radian+oz32_zscore),(oz33_radian+oz45),((oz11+oz50)+oz38),(oz35_zscore+(oz1-oz31)),(oz1_radian+oz2_zscore),(oz45_sin+oz42),(oz2_relu+oz28),((oz8-oz50)+oz34),(oz39_sin+oz47),(oz29_zscore+oz29),((oz4+oz9)+oz45),(oz1_radian+oz27_mmnorm),(oz22_degree+oz17),(oz3_radian+oz1),(oz36_radian+(oz12+oz47)),((oz15+oz41)-oz18),(oz28_tanh-oz28),(oz48_tanh-oz37_degree),(oz35_relu-(oz3+oz17)),(oz2_degree-oz21),(oz7_radian-oz5_tanh),((oz17-oz20)-oz12),(oz23_degree-(oz13-oz14)),(oz23_degree-oz36),((oz13-oz14)-oz4),(oz33_radian-oz13_relu),((oz13-oz14)-oz34),(oz18_mmnorm-oz1),(oz30_zscore-oz29_zscore),(oz48_tanh-oz2_degree),((oz42-oz48)-oz46),(oz1_radian-oz37_degree),((oz2-oz47)-oz5),(oz2_zscore-oz49),((oz14+oz48)-oz15),((oz27+oz48)-oz37),((oz22-oz36)-oz26),(oz2_relu-oz39),(oz27_mmnorm-oz4),((oz14-oz29)-(oz2-oz13)),(oz27_mmnorm-oz30),((oz2-oz47)-oz13),(oz32_zscore-oz45),(oz39_sin-(oz13-oz14)),((oz27+oz48)-(oz22-oz36)),((oz2-oz47)-oz1),(oz30_zscore-(oz35-oz42)),(oz3_tanh-oz26),((oz1-oz31)-(oz35-oz42)),(oz48_relu-(oz1+oz9)),((oz4+oz9)-oz1),(oz12_mmnorm-oz46),(oz12_mmnorm-oz18_mmnorm),oz35_relu_zscore,oz1_tanh_zscore,(oz4+oz41)_zscore,oz35_sin_zscore,oz1_radian_zscore,oz2_relu_zscore,(oz3+oz6)_zscore,(oz7_radian*(oz35+oz48)),(oz7_radian*oz19),(oz18_mmnorm*(oz11+oz50)),((oz1-oz31)*oz1),(oz35_zscore*(oz2-oz13)),((oz3+oz17)*(oz35+oz48)),(oz13_relu*oz45),(oz29_zscore*oz19),((oz42-oz48)*(oz8-oz50)),(oz39_sin*(oz14+oz48)),(oz28_tanh*oz29_zscore),(oz1_tanh*oz2_mmnorm),(oz5_tanh*oz17),(oz11_degree*oz1),(oz36_radian*oz28),(oz3_tanh*oz37),(oz3_radian*oz39),(oz22_degree*oz12_mmnorm),((oz3+oz17)*(oz12-oz31)),(oz27_relu*oz23),(oz22_degree*(oz35+oz48)),(oz2_degree*oz2_zscore),(oz20_sin*oz37),((oz12+oz47)*oz32),(oz35_zscore*(oz13-oz14)),((oz12+oz14)*(oz1-oz31)),((oz12+oz14)*oz37),((oz4+oz9)*oz41),((oz3+oz17)*(oz14+oz48)),((oz1+oz9)*(oz35-oz42)),(oz29_radian*oz1_tanh),(oz3_tanh*oz11),(oz27_mmnorm*oz50),(oz2_degree*oz28),(oz8-oz50)_tanh,oz2_mmnorm_tanh,oz37_tanh_tanh,oz1_radian_tanh,oz18_mmnorm_tanh,oz27_relu_tanh,oz27_mmnorm_tanh,(oz27+oz34)_radian,oz2_degree_radian,oz32_zscore_radian,(oz14+oz48)_radian,(oz35-oz42)_radian,oz2_mmnorm_radian,(oz4-oz18)_radian,(oz11-oz45)_radian,oz35_zscore_square,oz2_relu_square,oz3_tanh_square,oz32_zscore_square,oz45_sin_square,oz29_zscore_square,oz39_sin_square,oz51
335,0.5,0.5,0.5,0.5602867,0.27983883,0.49524254,-88.83695,-35.741295,13.884241,-1.090374,-45.06484,65.37332,-184.32805,98.824165,-1.3796089,-0.19675773,-1.2780786,1.8907937,1.2382977,-1.8113334,-1.3177531,-0.99382263,-2.9409425,0.19723058,0.025634944,-56.633263,0.5307952,-0.77602386,-0.8249705,0.42555243,2.5344172,-0.24377578,-0.3152981,1.6577528,-0.55202925,-0.923359,-0.5331011,1.4832908,-0.79307765,-2.5307612,-0.95350707,2.6641052,0.23894668,-1.2627547,-0.30595624,0.62854326,0.13494849,0.15121697,-57.83215,-0.9242001,-1.9363117,-3.5242672,-0.0044460893,-97.81219,0.18086028,-52.79546,0.6261196,2.7717373,45.89973,45.757504,0.6541074,-0.006188563,-0.25907975,1.8559375,0.39406154,54.54485,1.1825323,-98.67295,1.0710927,-2.0256064,2.3113294,-1.5981168,-1.0793201,-1.6502405,1.5179602,-0.07373807,-0.5410423,1.0623736,-2.006782,1.6936836,0.5943989,1.2707318,3.9255433,-1.4057113,2.2368677,2.1470268,-0.44936132,1.0782181,-0.6259439,-0.7739962,-1.1052505,-1.6305633,-1.3505152,-0.90562236,-0.78515047,-1.0890408,-0.0056849727,0.0066081416,-0.28168163,0.88730496,0.37278396,0.05632904,-0.0,0.113803044,-0.35403773,1.234392,0.07371531,-0.17418511,-0.5528629,-20.045296,-0.0023129578,-1.3723733,-0.031405095,-19.080706,0.12640761,-0.0,18.295126,50.35486,-1.6276379,0.9961537,1.0804449,0.61149186,-1.0741221,1.2606225,-0.22395886,2.9235857,-0.003941716,-0.3080536,-0.11403407,-12.831409,-0.6777804,0.2376913,0.7343437,-0.015796872,0.7401305,-0.0,0.16547938,-0.027091939,-0.9372398,-0.009028639,0.021612372,-0.05614954,0.004229382,-0.050117295,-0.019250458,2.4040422,0.0,0.6352323,0.26760226,0.99340206,0.09881606,0.9937019,0.37981468
336,0.5,0.8165699,0.7625376,0.7214458,0.46883157,0.5012457,-72.634705,-64.4022,54.525215,0.28548542,56.58906,-61.406483,-95.17822,90.47786,0.8649128,1.9740072,-0.7929554,-1.9931829,0.03571248,1.0128071,-1.3260665,1.8466882,-0.8139359,-1.2138281,-1.0920695,-64.94997,-1.4353299,0.79882467,0.40737087,0.9729126,0.20077527,1.9769323,-2.4408472,-0.7130623,1.6228139,0.68069017,1.5544964,1.5232005,-3.1486998,0.2945739,1.524186,1.3937746,2.2432783,-1.0325325,0.5129488,1.0264218,0.41757905,0.42536446,-64.23104,1.7330048,0.57615423,-2.3442988,-0.11485064,-90.82117,-1.4688739,84.38484,-0.4987751,2.2488427,-19.516129,-18.439552,2.110006,-1.1890182,2.9740222,-1.207478,-0.2673541,-86.2971,-0.17876709,-90.0525,-0.5373227,3.0608397,-0.056377053,-2.8570042,-1.0153692,3.0134525,1.1548302,-1.0234574,0.14934263,-1.185031,-0.021239638,-2.3490996,0.13073587,-1.7464107,1.9071586,0.6781062,3.223462,-1.3596504,-2.8560195,-1.2870402,-0.2875328,-0.7739962,1.4290532,-1.4237939,-1.2888619,1.7288867,1.9249701,-0.33785096,0.048488554,-0.027403452,-1.2731624,2.6996696,-0.41408217,-3.252487,1.8031349,0.6423942,0.7928453,1.1294811,0.32604668,0.8934247,0.56433064,-109.679016,0.003584079,0.43704206,-0.007574509,-15.2423,-1.6246122,0.0,144.84537,127.826775,-0.19627129,0.87053293,-1.7118976,-1.7560601,-1.7672446,1.3904395,-1.6611935,-2.258615,0.008407131,-0.30793303,-0.5288056,64.16887,0.53069276,0.74052674,0.7246561,0.030150535,0.47811985,-0.0,0.37583855,-0.03422966,1.493279,0.026604693,-0.01973845,-0.028992945,0.016609332,-0.0139052,-0.04630972,1.607101,2.2298825,0.07726972,2.3236024,0.99936414,0.26351723,0.9974395,0.7547113
337,0.6461213,0.5,0.5,0.5160191,0.3347241,0.49420926,34.511215,36.381447,3.6725652,-1.327202,-36.017097,-27.759377,-61.81136,3.6691597,-2.8993797,-1.4500093,-0.41557285,2.127067,1.3589954,-2.7921605,0.7469881,1.3926084,-1.2821324,0.4986037,-0.45531172,-72.27966,-0.610654,0.36525595,-1.1582516,1.6511117,-0.070602834,2.142758,0.9598354,0.44401035,0.22122979,-1.1581753,-0.5799714,-0.58098257,0.012408555,-1.7092153,-1.5605843,1.1538749,1.2556009,-0.4464792,-0.501118,3.3840697,0.7480439,0.15716243,-74.504715,-0.70293766,-0.8274381,1.9461323,-0.40575415,-2.7121913,3.4251218,-88.13031,0.74886066,-1.0806384,-95.737686,-95.97409,-1.9513425,-0.025951141,-2.689302,0.7022541,-2.4626937,89.47868,-0.934191,-3.5119972,0.5153146,-1.5168664,2.6468062,-0.102756426,0.85198164,-0.6984167,-0.097802326,-1.2421477,0.9388772,0.9876759,-0.01307565,2.3275194,-0.21553528,0.27595204,0.30857605,-0.1904499,-1.2327379,0.7095068,1.9828489,-0.9440354,0.5825405,0.29986542,-0.9104206,1.3009918,0.7694269,-0.68011373,-0.78515047,-0.70860505,0.038985033,0.0231433,0.022098307,1.5713305,-0.09423401,-4.7089477,0.0,1.6758866,-0.8923343,0.8738421,1.43833,-0.037905984,1.0852486,-26.020308,-0.03173447,-0.053059563,-0.016178155,-44.171875,3.6412647,0.0,-121.77965,137.35713,-0.041961644,0.45548698,-1.0146403,-1.4677788,0.038789958,2.024489,-3.8365645,-0.3845669,-0.017459784,-0.5802662,0.05323057,-111.360176,-0.8959432,0.06401072,0.060937375,-0.011863731,0.022476701,-0.0,0.1674352,-0.0017952223,-1.5479455,-0.009915339,0.023718944,-0.018828817,0.0011187274,0.033984147,0.021347241,0.3628067,0.0,0.7544031,0.32274565,0.2776974,2.8644142,0.4134566,0.35041925
338,0.80699927,0.5,0.71686107,0.5825814,0.7295533,0.49871442,82.00999,-34.19636,19.101234,-0.2946242,-25.962662,-4.826585,98.00099,92.592766,-2.1002817,0.9772737,2.3557968,-0.23341319,1.537885,0.5415575,-0.39051223,-0.1611191,-1.1638329,-0.37916642,2.7481062,-20.605984,-0.31646714,0.6314862,-1.9055929,-0.99039155,-2.353355,2.1031697,0.6590531,2.3285341,-0.8212639,0.29114267,-1.0669378,-1.7022736,-0.48710686,0.75241613,-0.6337602,-1.2693809,-0.3862582,-2.9378374,-0.27756935,1.8517578,-2.0233324,0.577559,-21.597935,-0.47541994,-0.57531595,-2.206532,0.018128246,-92.09644,1.7477386,-35.16633,0.4479808,-0.42153156,-3.8907328,-4.1643486,-0.26196823,-0.915862,0.56393975,1.4637856,0.52144104,35.734135,-1.5831921,-92.015205,-0.8512727,-1.2367705,1.5005547,-1.3842716,0.2676944,1.4218088,0.09347883,1.3271613,-0.8610606,-2.2655365,0.6566262,-1.2192417,1.1020517,-0.8663142,-0.26288855,0.86180735,-2.3893683,1.270542,0.16230163,-1.2630966,-0.86353964,1.7778518,-0.6765817,0.6041024,1.3432014,-0.4705131,-0.78515047,-0.11526898,-0.0033694261,-0.0027423892,0.6598832,0.3192849,-2.2245724,-0.42522696,-1.5934707,1.0107567,0.49513283,-0.6021945,-0.340929,-0.14616145,0.010129734,17.146664,-0.003397271,-0.45988482,0.007311173,-2.804123,0.4769698,-0.01988381,-28.931475,22.409521,1.5935521,0.6181068,0.32966703,0.40521094,-0.95841926,-0.108721994,-0.19310115,-2.173186,-0.0070829946,0.18224406,0.7618219,13.837152,-0.98911905,0.32155406,0.7270972,-0.008207712,0.7588541,0.30156258,0.5268443,-0.00039064413,-0.6252394,-0.018478323,0.010628015,0.02985281,0.005818569,-0.02051897,0.018832045,2.0487468,0.0,0.08201659,1.120909,0.9792476,0.85768056,0.9779665,1.0344985
339,0.5,0.68902254,0.5,0.6787474,0.35839778,0.5072564,-34.109116,40.309677,42.85847,1.6631578,46.873547,28.97177,-3.923141,29.888868,-1.1707854,1.1149797,-1.2639508,0.6354206,-0.42458963,-0.019053295,2.1538832,-0.43535078,2.0502527,1.0276102,1.3348227,-84.03035,-0.51981515,1.8108221,-0.09748447,-1.4391043,0.3309077,-0.74620944,1.8976445,-1.0888082,1.7008414,2.2109187,1.5727719,-0.5602421,1.5152833,0.4598441,0.81267357,-1.0618968,2.1836152,0.85508364,0.19857162,0.2952545,-0.42242253,0.5644826,-86.21448,0.98712295,1.1992846,0.9723865,-0.50531805,-29.850067,-0.68180114,44.006096,-0.9325284,-0.92657334,-13.86813,-13.132454,-1.817271,0.004679727,-1.2901928,-0.36643255,0.009220168,-46.09082,1.3298376,-29.324387,-1.7113602,2.2351027,-0.2750591,-0.8915856,0.47107577,1.2626064,-1.0686197,-0.870566,0.39095485,0.21088156,2.1209717,-0.2493662,0.17154521,-0.81137013,0.22535607,1.9527489,1.1236322,0.51578575,-0.81559604,1.9653133,0.07858986,-0.7739962,1.1303178,2.1586876,-0.75592095,0.95857483,0.6586829,2.2873805,-0.023095852,-0.027141755,1.1055912,1.0109444,-0.5117994,-0.78839564,0.0,-0.20066221,-0.008145391,0.19117433,0.13034962,0.5560987,-0.93474394,37.914677,-0.0226895,0.47658044,-0.013557414,-57.12773,0.4526257,-0.044650264,98.558685,36.280956,-0.29820812,1.8906362,0.11959342,0.7423441,0.3602804,0.20010178,-0.2894857,0.035316743,0.0019150189,0.64277405,0.6452284,63.270435,-0.23002765,0.63396704,0.43947423,0.01672036,0.53109044,0.17985924,0.4988401,0.02218557,0.7955535,0.027158195,-0.007410487,-0.0011950571,0.013055437,0.023283876,0.021914361,0.35440162,0.6329055,0.8660932,2.4212914,0.2865994,0.021804709,0.2027311,-0.49879548
340,0.5,0.5863241,0.5,0.64968127,0.31913245,0.5070846,-48.81877,95.87754,35.388084,1.6237763,3.2373989,25.252817,-85.78474,37.718468,-0.9427626,-0.26083863,-1.0394293,-1.2366843,-0.041728258,0.014752269,0.42476696,1.815331,-0.46763322,-0.49196127,-0.32490525,-7.0656004,-1.3947392,2.9879267,0.8499452,1.4855521,-2.0089505,1.2030786,-1.679437,-0.42394805,-0.72038966,2.4545665,-0.29532608,0.2218576,-0.6171293,-2.046808,0.34995106,0.88530815,-0.6886952,0.6282347,-2.0784612,2.7276182,2.0579796,0.83177686,-7.17775,0.084873624,0.28495565,0.056457877,0.26059204,-37.196842,-0.455194,21.65835,-0.6209184,-1.7041886,-18.601418,-18.217329,-2.4263167,-0.02020346,-1.1869076,0.20011206,-1.6815223,-20.293352,0.35151285,-36.88669,0.7323067,-1.2655754,0.34225118,0.18203747,1.2806842,1.8134536,-0.46480513,-2.2871861,1.1480035,2.285703,-0.5383738,0.13634837,-0.5840825,1.3763446,1.1798543,0.79592294,0.3024665,-0.5768565,1.7593851,0.29695487,0.6540255,-0.7739962,0.080053374,0.6168538,-1.0155853,0.056561675,-0.15213917,0.49581188,0.018960405,-0.027550554,-0.43829325,-0.067543805,-1.023834,-0.53314465,-0.0,2.3216326,0.5521578,0.04149346,-1.0597987,0.03488005,-0.7066771,-5.507301,0.027429486,0.5956352,-0.041508928,-5.4723744,0.06563402,-0.39449066,7.0382204,6.973768,-0.48785564,-0.0922239,0.96342945,-1.9992856,1.0773405,-0.7852824,-0.018994452,-0.86368465,0.0013438938,-1.573015,-0.006258553,-20.733292,0.51686215,0.5494818,0.51351297,0.0009866934,0.25115523,0.81624913,0.68090004,0.020972922,0.3487898,-0.005171634,-0.0007282955,-0.026131527,0.010779828,0.037847046,-0.033899616,0.72598636,0.121654354,0.85593987,0.08780126,0.057458058,1.860906,0.98877805,0.34936038
341,0.5787269,0.6473269,0.5,0.6666528,0.48062024,0.5000527,18.203344,-61.128708,39.710827,0.012074932,56.663364,63.09923,102.716774,64.15724,-0.58986866,0.6378745,-1.3000246,-0.7709276,-1.2436969,-1.3905749,-2.7199373,1.7042587,1.165322,-1.447651,0.58153474,57.76244,-0.7564676,-0.3690746,-2.2948146,-2.320679,-2.0375814,0.55129147,0.6546174,-0.8595362,0.9440386,0.21312028,-1.691172,-0.12069785,1.1193268,0.84611064,0.6324338,-1.5954475,0.5623559,-3.4557848,-1.0882331,-0.7621085,-2.1368997,0.22586535,55.953648,1.4222924,-0.8339345,1.0177072,3.0256808e-05,-64.57821,1.7093565,34.133057,-0.0884773,-0.7747599,68.77629,67.19481,0.050646275,-0.00015518686,1.2844387,-1.0456083,-0.40305755,-35.41831,-0.93650615,-63.931377,0.8244289,1.3785416,-1.1562529,-2.8431647,-0.36702567,1.5100442,0.643634,-1.6491152,0.98486024,1.8178725,-1.5954493,-0.3930813,-1.5384611,-0.51156235,-2.5769532,-0.16649395,-1.2643437,0.15168667,-3.4384384,0.15621695,-0.030660897,-0.20757534,1.3544602,0.14497985,0.4254925,1.4227931,0.3170434,-0.34946474,0.0010675064,0.00035858277,0.24636668,0.7514312,0.4812211,0.5716661,0.0,0.05258692,1.3290557,0.97633153,0.017122662,0.61686784,-0.120563,-57.95907,-0.00093330356,0.013477944,-0.00019024886,19.83495,2.0113919,-0.0,-23.558834,21.142704,-0.086573705,1.4659176,-0.12452336,-0.563751,-1.19092,-1.30147,1.7309864,-0.27193567,-0.0059178146,-0.008588907,0.27457604,-1.5642321,-0.944631,0.59996,0.66752154,0.02481491,0.3596409,-0.0,0.19837974,-0.046687793,0.6073098,-0.02994971,-0.021706605,0.03128932,0.01209661,0.00029856482,-0.010311275,0.10093857,0.3688253,0.00014578985,2.9446285,0.014460291,0.14527498,0.6162622,-1.8387783
342,0.6726948,0.5,0.5461903,0.62581605,0.6340084,0.5013815,41.296463,-45.317436,29.467733,0.31662032,37.4684,117.77128,35.073414,26.786724,-1.0947444,1.5205967,-0.12044811,-1.346833,-1.0129154,-1.8276837,-0.8387493,1.3181292,-2.1067076,-1.9411782,1.9789479,50.64763,1.1227204,-1.3769815,-2.2098918,1.4681094,-2.0679655,2.1164942,-0.069384456,0.8576423,0.20435777,0.32023513,1.3115695,0.4015202,-1.5930601,0.5316525,0.007163199,0.49600434,-0.48418525,-1.270368,-2.738634,-3.3863568,-0.30777088,0.016055334,51.18602,0.7183159,-2.850288,-1.2304227,0.034596086,-27.69529,0.64398444,1.2116439,-0.23436186,0.31116903,57.9605,56.34635,0.36861497,-0.18196109,-1.4385235,-0.4556018,2.5014088,-0.6099615,0.13990843,-26.77067,1.5065768,0.93299985,-0.30424207,-3.6786318,0.9361917,1.4812664,0.52908474,2.2254639,-0.8037882,1.5520749,0.9009372,-0.8391399,-2.6514432,1.0245748,0.19566041,1.8023746,-0.8012533,-0.53229725,-1.4187524,-1.331615,-0.08010958,0.5109972,0.930031,-1.2384504,0.8958102,0.7131465,-0.78515047,-0.14564301,0.0062202634,-0.009937999,-0.01926609,-0.13479337,-0.137351,-0.06265603,0.07378078,-2.2186525,-4.207292,1.193406,0.761425,0.3149748,-0.054472875,-50.88855,-0.012315031,0.1432501,-0.008185578,9.106476,-0.15550171,-0.0,-42.166977,0.001594902,0.25684324,-3.7340658,-0.113054685,0.14957182,-0.36972696,0.85242856,-0.09156009,0.32584393,-0.018093523,-0.38184974,0.004233445,0.14632928,-0.98792934,0.47329578,0.41043934,0.012439888,0.25166354,-0.0,0.0036147884,-0.006792126,-0.0052746916,0.022674076,-0.020912621,0.010683972,0.008976385,0.0060308133,-0.028697455,0.51949394,0.0,0.093910255,1.6877359,0.1503517,2.8682873,0.99200577,-0.762465
343,0.70620733,0.5,0.7551823,0.5204361,0.27371854,0.49629328,50.275517,10.86001,4.686226,-0.8495316,-36.443974,-30.562483,-14.380789,-68.185394,1.6101319,-0.9350973,-2.6994195,-2.5272615,0.6069857,-1.2913907,-2.32849,-2.5629523,-2.7301955,-0.4878331,0.988676,86.92732,-1.2049873,0.52236605,1.472853,2.8784566,1.3905897,0.8730057,2.7498722,0.23238051,-0.8217387,-0.7454164,-1.3554732,-1.5283242,1.6142253,-0.7602155,-1.5001003,0.13029492,-0.18785016,-0.43049663,-0.59658056,2.7431092,-2.8557594,0.09208313,85.09863,-0.70421815,-2.0019941,-1.0303152,0.0021788478,67.366554,3.2168143,-85.4538,0.62132186,0.75991327,-20.82789,-22.01709,1.5313789,-1.1513401,0.851428,1.137537,-1.617604,84.29442,2.6858528,68.27748,0.41056138,-0.6008126,0.43829083,-1.7454185,1.1816272,-0.55527717,1.5982323,2.3317409,0.34969866,-1.4900098,0.1599884,0.48991698,-3.2220943,0.32582653,0.005285844,0.20600355,-1.3866968,0.54760396,-0.66293895,0.19398847,-0.20334074,0.7903922,-0.9199279,-1.2715375,1.0435764,-0.68973595,-0.78515047,-1.427401,0.0204853,0.012945104,1.238989,1.129008,-2.2935126,1.711803,-1.693531,-0.63425475,1.0499766,-0.27384812,-0.25472206,-0.048876982,0.96765125,-60.44628,-0.0040210844,0.823378,-0.0082331635,21.197414,4.3237686,0.0,-63.349167,126.80926,1.163078,2.7169588,0.032696273,-0.31041238,-0.22591186,0.3855778,1.2154211,0.13744427,-0.014301632,-1.0571808,0.12851804,16.008099,0.36588997,0.081608176,-0.6810984,-0.012031562,0.42037386,-0.0,0.10374069,-0.03739924,-1.4873238,-0.023447469,-0.00906628,-0.0043806387,0.0014275061,-0.022367453,0.05294886,0.7699595,0.0,0.47723883,1.8048338,0.9954685,1.8821033,0.2779175,-0.4727205
344,0.5,0.7935108,0.5,0.7127395,0.6330936,0.51263076,-43.132187,-98.50833,52.066208,2.895381,54.702236,-45.785694,48.150326,-57.395576,-1.4090705,0.69585866,0.03679371,0.5816107,-0.09731102,0.8604872,1.3122745,3.2129455,-0.8881227,1.3091234,0.6822626,85.34146,0.8957095,1.6886573,-1.6691408,-2.102944,1.2825649,0.82908,2.9862578,0.70801276,1.685277,3.6990445,0.52194184,0.6526196,3.6834066,-1.0323274,1.3690367,-0.9686086,2.2761092,-1.0879614,-0.5583099,-2.4128442,2.7077315,0.8258074,84.85568,1.3192989,-0.24098957,-1.9028584,-0.19934756,58.941387,-3.0743906,76.543434,-1.001357,0.2687431,-68.77485,-68.17499,-1.7811464,-0.021481596,0.27875552,-0.8551089,0.6338176,-76.39051,-3.1695924,58.221382,-2.709391,2.3880024,1.3525037,3.0241337,3.5728593,2.982067,-0.7848562,-2.4378493,1.376283,2.1518328,-0.17430347,-0.8052579,-0.2620132,-0.362121,-1.4132881,2.2963881,-1.1199104,-0.75862503,0.7648654,-0.30916086,-0.10127917,-0.7739962,1.2985497,0.57457554,-0.9222636,1.2693998,1.6580738,1.8355249,-0.00056831725,0.0027439254,1.2143799,-0.35465613,-1.9508085,0.6235745,-0.0,1.1817311,1.571077,0.0971052,-0.8815634,0.7755643,0.17875084,122.16772,-0.012861858,-1.0095797,-0.08266584,26.451036,-6.809857,-1.2676437,17.174854,103.88941,-0.5541134,-0.11347626,0.14500932,0.4805921,1.7464054,-1.5954376,-0.2991721,1.44031,-0.017966045,1.6703157,1.0087332,71.724915,-0.54874164,0.72052056,-0.64584506,0.022140509,0.3915726,0.7830141,0.6660797,0.010153133,1.3462188,0.008723116,-0.0016983977,0.014667428,0.015860274,0.03351037,0.017565927,0.56670594,1.8123055,0.9878518,0.24979775,0.38961983,1.4561826,0.9957742,2.4188795
345,0.7238385,0.5,0.5,0.51545984,0.49435866,0.4996091,55.23684,-18.652119,3.5442617,-0.089581944,-41.855434,-7.03435,11.825,18.839863,2.7821352,0.1371907,-1.1669265,-0.002959907,-1.9912516,-1.473115,0.3695166,-1.1085422,-0.89907646,-2.59095,-0.63149154,23.291746,-2.2397375,0.75087905,0.91464186,2.7207854,0.104989246,-0.4794006,-1.3531555,1.2074989,-1.1673977,0.20668098,0.14192474,0.18257809,-2.292264,0.16319633,-1.5706927,0.94975346,-0.4683715,2.8907628,0.5943753,1.6805017,1.9709221,0.28196734,22.578188,-0.82063955,-0.20228234,0.30178726,0.031488955,-19.448017,1.2069099,-88.58649,0.4721216,-0.30091506,-62.854427,-65.025314,-2.1082127,-0.011188155,-2.279514,1.4317479,0.115805745,88.22596,3.1000445,-18.557896,-0.666909,-3.2183897,-3.0545607,-2.494063,-1.103118,-1.7098671,-1.013278,-1.0736516,-0.6595256,0.13430202,-0.03754592,1.7890171,-1.1949484,-0.3405726,0.74988157,-0.21699363,-1.0072536,0.35146102,2.596232,1.4019296,-0.057616353,0.94477034,-1.0376147,0.64517,1.1145006,-0.8194859,-0.78515047,-0.05404897,-0.0083763115,-0.0030465405,-0.8280823,0.6559722,-0.25226486,0.12954503,-0.0,-0.16274276,3.1767914,-1.9720266,-0.36718276,-0.04172805,0.07016755,-11.083194,-0.01121734,-0.028915614,-0.002673377,12.617485,-0.045732263,0.0,-12.102257,138.72226,-0.0073035015,-0.03532436,-0.7699714,0.26071543,-0.10536031,-0.7228881,0.4845258,-0.07253635,-0.009890144,-0.021099834,-0.4703939,41.74613,0.8874773,0.061780255,0.3029829,-0.014294601,0.54600513,-0.0,0.28788894,0.01407432,-1.5556185,0.0027265588,-0.034753896,0.0036021012,0.0010796438,0.016664159,0.0007400222,0.9294209,0.0,0.007982187,0.024404787,0.037077818,0.7063747,0.9807837,0.21700446
346,0.5,0.7303246,0.7103699,0.69138414,0.72875243,0.5024663,-22.21566,153.04948,46.21468,0.56523985,54.885338,22.408619,-51.25077,-45.596268,1.1697104,2.1660597,1.5675647,1.1543133,1.9593757,0.26974136,0.81887776,0.6236292,0.9814435,0.7519786,0.17269003,78.362495,0.8109078,0.8174098,1.9900458,0.80405194,-1.3412044,1.3767927,-1.372852,-0.4113266,1.8514864,1.2259803,0.25697002,0.2876666,-2.399196,0.084457636,1.0191039,0.7654016,2.435569,0.15492493,0.04668498,0.5042137,0.1395911,0.6830753,80.890625,1.2895656,0.66318893,-0.32848394,-0.54574215,46.12602,-1.6169857,56.076145,-0.77920294,-2.1494331,-22.723635,-23.394001,-0.00958094,-0.87093127,0.34442008,-0.67894727,0.6341895,-57.213078,0.11415869,46.279343,0.71370614,0.5065493,0.13802427,1.2420919,2.1597347,-0.05346811,0.94791925,0.84280795,-0.2251758,0.9196974,-0.026781663,1.164053,-0.5850912,0.5371783,1.7808542,1.6517434,1.3666888,-1.4450536,-1.4015259,0.40986127,0.3336482,-0.7739962,1.3030484,-0.8762902,-0.50873166,1.2803407,1.0229596,1.2760372,-0.011649086,0.024462312,-0.83067155,0.6042669,-0.038420517,-0.8396827,0.23453814,0.27498433,0.5084711,0.9212341,0.22532806,0.6907749,0.84311694,-49.055542,0.009385158,-0.4132394,0.010355982,74.60155,1.0830089,-0.22760981,-41.459446,56.89765,-0.797893,0.15400034,0.115064606,1.2613331,-2.156573,0.114393905,1.7175534,-1.2925929,0.0037673202,-0.3424554,-0.4715501,82.15817,0.66185355,0.6677095,-0.583741,0.022331271,0.53758514,0.5127851,0.5788559,-0.0013033896,0.99627036,0.004095154,0.018538794,-0.015611879,0.0140777975,-0.010486565,-0.016239671,0.15033954,0.9925547,0.26199538,0.055053603,0.06679608,0.06358966,0.7521973,-0.6366136
