,oz1_rbfFeature_abs_exp,oz2_tanh_relu_exp,oz11_tanh_relu_exp,(oz3_relu_degree*oz20_abs),((oz14_negative-oz14_tanh)*oz17_degree),(oz2_tanh_zscore*oz22),(oz2_degree_degree*oz2_tanh_mmnorm),(oz14_tanh_exp*oz14),((oz2_abs-oz2)*oz2_degree),(oz9_rbfFeature_degree*oz3_abs),((oz15_negative-oz16)*oz19),(oz18_rbfFeature_degree*oz3_cos),((oz20_cos-oz12)*(oz15_negative-oz16)),(oz3_cos_tanh*(oz1_cos/oz14_cos)),((oz19_cos-oz1)*oz19),((oz2_negative/oz15)*oz9),(oz2_relu_relu*(oz15_negative-oz16)),(oz2_degree_degree*(oz14_negative-oz14_tanh)),(oz11_tanh_relu*(oz14_negative-oz14_tanh)),(oz3_relu_tanh*oz2_relu),((oz14_negative-oz14_tanh)*oz20_abs),(oz2_degree_tanh*oz7),(oz2_tanh_exp*oz2_tanh_mmnorm),(oz2_tanh_relu*oz25),((oz2_abs-oz2)*oz23_tanh),((oz16_square/oz13)*oz5),(oz3_cos_zscore*(oz3_cos/oz2_square)),(oz15_negative_abs*oz24_rbfFeature),(oz3_relu_relu*oz10),(oz15_negative_zscore*oz8),(oz2_tanh_zscore*oz1),((oz2_abs-oz2)*oz24_rbfFeature),((oz2_negative-oz14_tanh)*oz2_tanh_zscore),(oz24_rbfFeature_degree*(oz16_square/oz13)),(oz15_abs_degree*oz20),(oz7_rbfFeature_exp*oz2_degree_degree),((oz2_relu-oz25)*(oz14_cos-oz14_abs)),((oz19_cos-oz1)*oz17),(oz7_rbfFeature_exp*oz19_negative),((oz14_cos-oz14_abs)*oz20_square_zscore),((oz2_negative/oz18_degree)*oz8_relu),((oz3_cos/oz2_square)*oz18),(oz2_tanh_relu*oz14_cos),oz3_cos_zscore_adde,(oz2_degree-oz11)_adde,oz3_relu_tanh_adde,oz1_cos_degree_adde,oz18_degree_zscore_adde,(oz2_relu-oz25)_adde,(oz7_rbfFeature-oz3_degree)_adde,((oz16_square/oz13)/oz18),((oz2_relu/oz18_degree)/oz3_square),((oz15_abs-oz15)/oz9_tanh),((oz2_degree-oz11)/oz14_cos),((oz2_negative/oz15)/oz24),(oz3_relu_degree/(oz9_rbfFeature-oz16_degree)),(oz2_tanh_exp/(oz19_cos-oz1)),(oz1_cos_tanh/oz3),(oz2_degree_tanh/(oz3_cos/oz2_square)),((oz9_rbfFeature-oz16_degree)/oz21),(oz15_negative_mmnorm/oz16_square),(oz3_cos_zscore/(oz2_abs/oz25)),(oz1_cos_degree/oz14),(oz8_negative_abs/oz15),((oz16_relu-oz11_tanh)/oz4),((oz2_square-oz6)/oz1_cos_tanh),(oz7_rbfFeature_exp/oz1_rbfFeature_abs),((oz14_cos-oz14_abs)/oz2_degree),((oz14_negative-oz14_tanh)/oz9_tanh),(oz3_degree_abs/oz7_rbfFeature),(oz9_rbfFeature_degree/(oz2_relu-oz18_degree)),((oz2_degree-oz11)/oz1_cos_tanh),(oz3_abs_relu/oz3_cos_zscore),(oz17_degree_mmnorm/oz20_cos),(oz11_tanh_tanh/oz9_rbfFeature),(oz3_relu_degree/(oz14_negative-oz14_tanh)),((oz2_degree-oz11)/oz3_degree),((oz2_degree-oz11)/oz4),(oz1_rbfFeature_abs/(oz2_relu-oz18_degree)),(oz3_relu_relu/(oz2_abs/oz25)),(oz15_abs_degree/oz2_degree_degree),((oz11_tanh-oz13)/oz11_tanh),(oz2_tanh_relu/oz9_rbfFeature_degree),((oz18_rbfFeature/oz11)/oz9_rbfFeature),(oz2_relu_relu/oz19_cos),(oz2_tanh_relu/oz15),(oz3_abs_relu/oz16),(oz20_abs_mmnorm/oz19_negative),(oz2_tanh_relu/oz3_cos_tanh),((oz2_degree-oz11)-(oz18_rbfFeature/oz11)),((oz18_rbfFeature/oz11)-oz18_degree),(oz15_negative_abs-oz1_cos),(oz2_tanh_zscore-oz3),((oz2_square-oz6)-oz20_square),(oz18_rbfFeature_tanh-oz16_degree),(oz15_negative_zscore-oz22),((oz16_square/oz13)-(oz1_cos/oz14_cos)),(oz1_cos_degree-oz9_tanh),((oz15_negative-oz16)-oz20_square_zscore),((oz16_square/oz13)-oz23),((oz11_tanh-oz13)-(oz8_negative-oz9_tanh)),(oz2_negative_abs-(oz2_relu-oz25)),((oz15_abs-oz15)-oz7),(oz24_rbfFeature_degree-oz3_degree),(oz2_relu_relu-(oz16_relu-oz11_tanh)),(oz7_rbfFeature_exp-oz1_rbfFeature_abs),(oz11_tanh_relu-oz1_cos_tanh),(oz3_degree_abs-(oz14_abs-oz3)),((oz8_relu-oz3_degree)-oz3_relu),((oz16_square/oz13)-oz8),(oz8_negative_abs-oz15_negative_zscore),(oz20_abs_mmnorm-oz8_negative),(oz2_negative_zscore-oz24_rbfFeature),((oz2_relu-oz25)-oz9_tanh),((oz19_cos/oz14_abs)-oz11_tanh),(oz2_relu_relu-(oz2_square-oz6)),(oz2_degree_degree-oz1_cos_tanh),(oz9_rbfFeature_degree-oz1_cos_degree),(oz3_cos_tanh-(oz2_relu/oz18_degree)),(oz3_abs_relu-oz18_rbfFeature),(oz20_abs_mmnorm-oz3_cos_zscore),((oz14_negative-oz14_tanh)-oz1_rbfFeature),(oz11_tanh_tanh-oz3_cos_zscore),(oz14_tanh_mmnorm-(oz2_relu/oz18_degree)),((oz7_rbfFeature-oz3_degree)-oz14_cos),((oz2_square-oz6)-oz15_negative),((oz1_rbfFeature-oz21)-(oz2_abs/oz25)),(oz2_degree_degree-oz3_abs_mmnorm),(oz9_tanh_exp-oz13),((oz15_abs-oz15)-oz3_relu),(oz17_degree_mmnorm-oz16),((oz14_abs-oz3)-(oz1_cos/oz14_cos)),oz2_negative_zscore_zscore,oz9_rbfFeature_degree_zscore,oz14_tanh_mmnorm_zscore,oz1_cos_tanh_zscore,oz1_cos_relu_sigmoid,(oz2_abs-oz2)_sigmoid,oz2_tanh_relu_sigmoid,oz15_negative_abs_sigmoid,oz1_cos_tanh_sigmoid,oz18_degree_zscore_square,oz1_cos_relu_square,(oz11_tanh-oz13)_square,oz2_relu_relu_square,oz1_rbfFeature_abs_square,oz18_rbfFeature_degree_square,(oz2_relu-oz18_degree)_square,oz26
312,1.3226554,1.0,1.8083131,-0.0,82.007576,-0.37088913,-264.36966,-0.45087287,-146.55862,0.39119533,-1.4033588,-12.300795,1.8804963,-0.16212933,-2.6359234,2.3803163,-0.0,-6224.1123,0.99314743,0.0,1.7314942,0.88797206,0.031635895,0.0,0.2487394,-0.21878661,0.62509423,-0.06644986,0.0,-0.021302963,2.0503583,-0.23130289,-2.2530425,-3.3618546,38.451496,-4133.351,-0.36456376,1.5570539,1.6091087,-0.026405646,-0.0,0.41467226,-0.0,3.5415173,-62.75964,2.7182817,-4.585715,3.2646694,3.7545886,16.625164,1.0506331,-0.0,-1.4798918,-111.15241,1.0538933,-0.0,0.24359484,0.5264449,-1.3169782,70.30615,6.5727816,-0.75436765,7.7629943,-0.050428726,1.0478146,-9.727632,3.9813113,0.005429166,-1.9091074,128.53001,-0.05190941,516.41705,0.29256156,1.4557935,18.75288,-0.0,4.744942,115.81595,-0.008937074,0.0,-0.01002814,0.6964813,-0.0,-11.4454365,-0.0,0.0,-0.7498525,0.39405373,-0.0,-65.15346,-31.614506,0.7772678,-0.9662239,0.16670704,18.18544,0.34285045,0.7901681,-6.425839,0.89592105,0.4633464,-0.49833387,0.09460664,2.18755,7.940239,0.5923944,0.8336982,0.71918714,12.617799,13.79952,0.60653377,-0.61734617,0.53675747,1.2337431,1.9144644,-0.45936048,-1.2333928,-3712.443,8.928245,0.74920315,0.46191734,-0.25371003,1.3968556,-0.29161996,0.11006677,13.3178005,0.5836038,1.1087755,-3712.6492,0.23574506,1.2995781,1.067159,1.398123,1.1314794,0.15056929,-1.0870652,-1.8207588,0.5,0.9056658,0.5,0.6569629,0.4683442,0.29853943,0.0,0.17023186,0.0,0.07819934,160.43755,979.0669,-0.20348321
313,1.0794216,1.0,1.0,-0.0,126.150314,0.027545555,-29.05941,4.0498643,-331.23773,12.593326,0.0749266,-3.4484072,0.044478223,-8.375104,-0.87394994,1.0997998,0.0,14132.518,0.0,0.0,-3.2321239,-1.6806972,0.0020431273,-0.0,-0.9367169,-1.6774676,0.05965074,-0.1616836,0.0,0.61534715,1.4179602,-0.9543412,-1.0804564,-36.8262,42.13236,-4608.725,0.40598336,-1.6676474,0.37627843,-1.1515456,-0.0,0.06500375,0.0,2.9602363,-94.071976,2.7182817,32.709255,2.982081,2.471835,47.076786,8.685562,-0.0,0.0,2529.119,108.747375,-0.0,0.20461065,-0.6177807,-4.0561857,-16.425331,1.9118656,0.035072226,18.63863,1.8532375,-30.269773,4.307936,10.804503,0.016910978,-7.1064286,-232.6632,-1.0721033,-201.49875,3.213596,0.80872935,-1.7783724,0.0,2.1726217,5298.7837,-0.005058926,-0.0,-0.005913842,1.1338308,-0.0,0.47988528,-0.0,-0.0,-1.8888067,1.5447073,-0.0,-96.92591,-14.971369,0.052642882,-0.61273354,0.4399737,23.502056,-0.5565594,15.967562,29.63466,-0.863456,2.5728793,-1.3382307,1.9466218,-1.6806972,28.469368,-0.55292296,0.74931216,-0.48035166,42.163364,44.549984,3.3577194,1.6439931,-0.3637166,1.9816853,-0.60275793,1.1109815,-2.0693243,-5581.8247,-13.794685,0.61232877,0.8619992,0.46194968,-2.455674,-0.74466217,0.98924476,44.396774,2.6454084,-5.521992,-5581.601,1.3540535,0.0,0.6462749,16.064083,1.7010256,1.4188392,1.371038,0.0077686957,0.6279521,0.9677155,0.5,0.64016587,0.61783093,0.06959003,0.27399075,0.39303002,0.0,0.0058408272,23.415222,228.22212,-0.24301903
314,1.2270384,2.4035387,1.0,138.6588,-37.08989,1.0492457,4334.3237,-0.39174294,0.0,6.475227,-1.8024662,-0.1258737,-0.53344107,0.029343925,0.27180707,-0.6363028,3.7533448,6057.415,-0.0,1.2353355,2.172176,-0.6335963,2.3293326,-0.7544931,0.0,4.663475,-0.040675458,-0.14733282,-2.6252396,1.9602951,1.5538795,-0.0,-0.9495893,32.77877,-115.6311,4244.84,0.030663801,0.1985651,0.6209616,0.024067061,0.10191706,-0.012095927,0.6529909,1.4967064,82.30896,3.625035,23.000988,2.3548322,4.941022,-83.79067,13.450766,-0.028747078,-4.764199,106.88727,6.1496363,1.0073406,-5.785418,0.2252673,30.032246,-68.2734,0.38119364,0.771452,-27.753084,-1.2373636,4.368574,6.0682564,4.6388183,0.00017673352,-2.5639102,-1655.5671,0.19350575,234.14658,-1.2352531,-10.633228,-9.6339655,63.834057,0.9205839,381.7276,0.009226311,-0.95293844,0.016120745,0.49670908,0.20435824,0.30970576,1.7169063,-0.69689524,-1.0082204,1.3518245,14.207568,79.56748,20.83691,0.90435576,-0.2236433,-0.50944495,85.716286,0.44264966,-5.3616395,20.81096,1.0104479,-6.205338,0.5763595,-0.86036813,3.1503077,-93.16513,0.4515189,0.7445148,-0.33991817,87.23486,-86.408646,-6.4432745,0.29805815,2.441476,-1.2459701,2.7509952,1.9966148,-0.7003385,4472.0635,-15.991505,0.12717909,1.5445023,2.1060078,1.5590017,0.500034,0.23491639,-87.25358,0.8043548,2.6359754,4471.905,1.0480572,1.0077567,1.8474607,-1.2535362,-1.3630537,0.38268614,-0.9210046,-0.4151727,0.58758724,0.5,0.70618814,0.7787429,0.5841707,0.13209563,0.12531601,0.20469202,1.8560575,0.041862577,4.1482296,491.7788,-0.13306335
315,1.279895,2.4340744,2.5314286,7.1432743,20.258661,-0.7424556,4548.467,-0.24089116,0.0,-34.013752,-0.625388,1.8409352,-6.7137766,-0.024940578,-0.11287915,0.3882917,-4.2644506,3038.5198,0.6054672,1.3782806,0.038614772,0.11923412,2.375269,-1.022018,-0.0,-2.3713071,0.6323771,0.060308676,0.7195735,1.1691777,1.9826654,0.0,-1.4339898,5.9403133,5.7517257,6135.1396,1.5764061,-0.29403463,-0.27407265,-0.6774849,-0.0,0.26614332,0.8410542,0.2133131,82.41993,3.689008,5.598339,1.6635088,5.2870207,-117.599304,-2.763524,-0.0053061806,-0.0,84.29887,-1.4263878,-1.602185,-4.4900117,0.023862487,-3.9611945,-91.19307,0.00051198644,2.026943,-8.6807165,0.4068807,0.24855235,20.415258,5.3337398,0.0075437045,-1.505864,438.85806,-0.2613982,1586.9174,-0.8402238,0.6547258,-2.588236,184.98813,0.66091776,52.137386,0.003991645,-1.7030857,0.020832175,0.36702222,-0.055045415,0.13570109,1.4511906,0.52490455,1.6082116,-0.15651888,-1.8962907,79.73992,60.365536,1.644454,-0.8007854,1.021831,-75.04844,-1.1261783,2.860267,3.31296,-1.8995072,3.4128451,-0.7815675,-1.1488942,-0.11923412,-118.55344,1.0398865,1.0694718,0.8785596,122.36533,-122.69711,3.602982,2.3851175,-0.65695834,-1.4561415,3.0016415,2.0201893,0.3945049,4661.0244,-19.04065,-0.4456029,2.1678677,2.5375593,0.8986706,3.234995,0.35381532,-121.263054,2.7200603,0.16369402,4660.3794,0.06072414,-2.1047342,-0.65516454,-1.8261236,-1.4205552,-1.3973253,-0.4712864,-1.2876396,0.512564,0.5,0.70880073,0.844844,0.5125534,1.112546,0.0025267196,0.116202086,2.015959,0.060899418,13.084766,3822.1648,1.0141551
316,1.0094327,1.4254438,1.2900481,107.16639,134.10814,0.5051948,840.8986,2.548014,0.0,18.90341,0.37518913,2.6032157,1.5889332,0.3536495,0.22596946,0.46417776,0.36393493,-2363.9824,-0.49491686,0.32882878,-2.5788295,1.3903207,0.9853436,-0.48325643,-0.0,0.23450767,-1.1690642,-0.19992559,-1.1921405,-0.014836831,0.17291449,-0.0,-0.60764277,-2.1220427,90.43794,1057.0769,-1.2250696,-0.71245384,-0.3319616,-0.59709674,-0.0,-0.14752503,0.15070032,1.7189647,23.689507,3.6056604,56.802525,2.5921142,4.452114,-78.178055,-1.7473347,-0.025816923,2.6335135,49.32934,0.42136192,-6.9348917,2.4098372,0.5229187,0.8548009,10.438395,19.401365,3.6764143,47.790504,-0.010481818,-0.044400103,-2.106125,92.55651,-0.033278994,-2.1512957,-574.9525,1.7656882,28.453655,-1.4104193,0.56031275,1.0650694,-41.556213,0.25968668,19.663568,0.0012360014,-5.185286,0.056022204,0.23403327,0.026430601,4.6398735,0.3993499,-0.29802454,6.7982354,-1.9156015,2.2256265,19.88512,8.311362,0.24549478,-0.8954457,-3.313318,-11.603422,0.2071889,-2.0000453,53.18093,0.13704944,1.7696382,0.95044863,-1.3632704,0.9885653,-90.38635,0.41791475,0.859573,-0.48235145,81.033646,-82.16534,0.23281433,-1.1775707,0.7193327,-0.20266405,0.83051974,0.565253,1.9228414,1215.746,-40.672398,0.21056049,1.1266227,1.7311172,-1.9526811,1.2486295,0.9814702,-81.321465,-2.7417226,1.396787,1216.0175,2.2726884,0.96942985,-0.072096184,-2.4981537,-0.37074742,1.176497,1.205907,0.78080595,0.7198965,0.5,0.5877043,0.76664144,0.6763463,0.01591827,0.89103824,0.0035525751,0.13731618,8.814285e-05,262.60727,57.69646,-0.24976164
317,1.3187752,2.056126,1.0,-0.0,-4.7892056,-0.14220916,2645.2075,-0.66047156,0.0,-2.7489989,1.8468919,1.5867138,-0.09645186,-4.8894057,0.09563806,-2.220298,1.4419256,7794.717,-0.0,-0.0,1.0159408,0.9648273,1.8219211,-0.02562181,-0.0,0.07788243,0.027441395,0.14824995,-0.0,0.8012514,0.33002472,0.0,0.024576778,22.041098,11.699745,2839.9182,-1.6874502,-0.0026285597,-1.1080498,1.678627,-0.46636054,0.03901722,-0.07743132,2.7548063,56.094215,2.7182817,57.23261,2.7702398,3.6631846,54.258457,26.22321,0.37695438,-1.2249776,-496.88733,-1.7414681,-0.0,25.041039,-0.82233113,1.3310051,-44.22301,0.5704576,-0.0014276835,-32.47946,-2.9076352,-0.59627575,1.397101,3.4380434,-0.03427571,-3.0472827,-1033.7372,1.4776533,72.0867,24.652315,0.522163,13.015774,-0.0,-1.0346161,-37.23452,-0.13392332,0.0,0.01007276,1.9667846,-0.2361012,0.65682745,2.3022954,-1.373483,-0.84877855,-0.18416671,1.3057905,53.410934,-3.0104904,-0.4266401,1.9552524,0.8830811,60.826107,0.6598935,10.21911,55.371185,2.5256152,1.8485084,-1.0120258,-0.03554517,0.084801674,67.77503,0.05459237,0.674615,-0.74044085,49.011242,53.116055,-0.16414225,1.0008919,1.7404776,-1.1922934,1.8017585,1.0900923,-0.12511301,2984.5042,-57.567356,0.24640498,0.8558424,0.17798385,2.8877847,-0.7300755,-0.29998827,51.6476,0.5096562,26.679674,2984.9473,-0.40187922,1.049629,1.5439725,11.436124,-0.9098127,-0.25651506,-1.3790675,0.79107535,0.72140765,0.5,0.6727884,0.62827283,0.67709225,0.0026996445,0.9052658,2.826229,0.82693136,0.076564796,6.522555,4.2689075,-1.5628115
318,1.2494739,1.0,2.2607887,-0.0,-30.888054,-0.386004,-420.6134,-0.32419312,-27.86479,7.6486707,-0.13993485,-4.325994,0.2692595,0.81301206,-0.5827976,0.8725338,-0.0,-1628.135,0.8204108,0.0,0.48028722,-0.72969943,0.16456941,-0.0,0.9181251,-0.31396642,2.1869879,0.14456446,-0.0,0.04941526,0.020852873,0.27608547,-0.66596484,4.673146,14.129592,-1467.2556,-0.4090024,-0.387092,0.7314537,-0.2915371,0.0,-1.1428994,-0.0,3.3258853,-26.679214,2.7182817,59.987396,2.400595,1.5188464,31.546108,-0.9175775,0.0,0.0,-33.96402,0.7153108,-0.0,0.8770471,-1.5081496,-0.2778267,-57.91961,0.717093,1.477902,-109.17711,0.18520157,0.4675127,2.1872728,4.0695343,-0.012069099,1.3912245,-294.26462,0.8327481,-38.609863,0.83089715,0.37560034,2.5441647,-0.0,1.0162957,16.848684,0.0122422045,-0.0,-0.018277861,-1.002181,-0.0,-0.28520763,-0.0,-0.0,-0.73187137,0.32625362,-0.0,-29.322083,18.117598,-0.48311877,-0.17865813,1.4373444,39.43746,-1.0814086,-0.863443,56.546185,1.0283577,-1.374014,-0.19020355,1.6925542,-0.72969943,44.965393,0.8157137,0.6836546,0.05431509,27.896717,28.926126,0.38699758,0.6123153,0.16764827,0.21342748,-1.9223657,0.50286263,-1.6653864,-1619.5748,-42.11892,0.7040287,0.5911211,-0.34431437,0.7830357,0.06512648,0.24492261,27.962278,2.1818023,0.49854776,-1618.9801,0.4272555,0.0,1.0233972,-0.125391,0.49336556,1.3277934,-0.71002036,0.85419357,0.73096704,0.7283442,0.5,0.62630934,0.6816573,0.10092494,0.9990696,0.6682944,0.0,0.049605347,24.42944,330.9857,0.23245697
319,1.2473454,1.2460791,2.1042435,-0.0,185.76424,-0.31518078,455.0215,-0.5472043,0.0,1.2077867,-0.12868622,-13.112001,0.052523572,2.7494905,-0.29579973,-7.5832057,0.106168605,1580.745,1.6016927,-0.0,2.2013059,1.2927841,0.77223176,-0.13459317,0.0,0.53657997,17.537903,0.011852185,-0.0,-0.027451327,-0.040271718,0.0,0.20072481,10.116588,-2.4568167,877.6173,-0.8511539,1.6431786,0.32403794,-0.052462585,0.0,6.209465,0.060327698,3.5986302,14.573667,2.7182817,59.547863,3.0301337,3.553722,7.668028,2.0043962,1.8058976,-0.0942419,43.23399,-3.8643632,-0.0,1.142006,-9.104153,0.050196905,63.169373,2.6832223,-2.4080558,-43.950924,-15.60065,-4.075818,1.1190172,5.4081454,-0.079503365,-2.4190469,26.746218,-0.82241476,15.637136,0.09459416,1.802336,2.4948523,-0.0,-2.484701,64.9506,-0.012532754,0.0,0.0032726114,0.5970785,0.015168935,-0.94571316,0.2321361,-5.245957,-0.19243218,2.079803,0.28942478,12.094776,-18.098251,-0.94992596,0.39875278,-0.19704533,24.569292,1.0410197,-2.9923463,57.719578,0.42319748,-1.0661747,-1.100046,-0.61178195,-1.2089093,20.964056,0.9676142,0.9742779,-0.014199734,3.3950534,4.771353,1.2790132,0.6122926,-0.090427995,-0.50638604,1.7254353,0.0011799335,-0.6247313,733.468,-42.326134,0.7476113,0.31291923,-0.31652546,2.3739576,-0.24881905,0.031660676,4.675532,0.806452,-0.25195605,734.19885,0.11090186,0.08387484,1.3722467,-2.240809,-0.22377002,1.271504,-1.2712667,0.8444271,0.7294558,0.5,0.5547797,0.51048285,0.6809532,0.0972516,0.98379296,0.19731379,0.050022952,0.0488488,173.12238,311.00037,0.40794137
320,1.3175088,2.4832182,1.9964452,-0.0,-40.332848,-1.7952683,4938.374,1.2862561,0.0,-2.2695003,0.3004393,12.105097,-1.1509422,-0.5367745,-0.29251534,-0.59706986,1.9302953,-6545.841,-0.9040149,-0.0,-0.90095866,1.1595135,2.449625,1.402177,0.0,0.6450699,0.20382556,0.18083134,-0.0,1.0096953,2.939466,0.0,-2.8410075,6.415584,-26.301489,4143.9146,-0.0010266535,-0.66348594,-0.19647104,-0.035820007,0.16537447,-0.08935567,0.6945154,3.2743826,89.240585,2.7182817,-31.203526,2.474369,2.7016191,34.0621,-1.6921622,-0.36044055,-5.223427,113.31186,6.6378946,-0.0,-2.0148988,0.9655033,2.728317,80.232216,1.8993238,0.5621771,-48.324272,-2.2737093,0.6001472,-6.4753594,3.0019782,0.0007051925,5.12593,-166.8266,-0.26616508,-162.8298,0.989662,0.845203,-8.320668,0.0,-2.7438798,-75.106316,0.017797757,-0.0,0.0076250453,-0.26049876,-0.22056639,-4.0490594,1.5689297,-1.3652434,-0.9178781,-1.6007258,1.3138354,86.23088,14.259593,1.2582694,1.88381,2.9660254,34.596973,2.0128808,1.1878937,-33.666718,1.8471686,-0.6423521,1.079605,1.5416069,0.17293084,47.08451,2.2163126,0.55203086,1.2227347,30.28052,33.04763,-1.1022623,0.84824,1.8947258,-1.7971355,0.23842758,0.69327193,-1.9158443,5006.628,29.79808,0.80146307,0.30247694,-0.1761705,-1.5833166,0.04275942,0.9301712,30.58024,2.7745667,-1.1407344,5005.915,-0.09662205,1.3324443,1.251972,2.0276744,-1.5257075,-0.34970266,0.9006361,-3.0392075,0.5,0.5,0.7129092,0.6606567,0.37019825,0.05949335,0.0,0.03243621,2.3254554,0.07603404,201.702,240.03665,0.3740681
321,1.0286778,2.5006986,1.3656031,-0.0,-4.0316353,0.6378942,5094.2207,4.0700536,0.0,0.5965919,-1.7784582,-15.638911,-1.4565614,5.4361424,0.64948696,-0.064269096,4.6177063,-13064.944,-0.7913086,-0.0,-0.22723591,0.85516727,2.4761984,-1.1232497,0.0,-3.4424856,0.3383347,0.31460357,0.0,0.7091072,2.5524347,0.0,-3.347601,49.406536,-7.6404147,3896.8206,-4.6366143,-0.029815992,0.45717514,1.8246171,0.013868633,-0.37484875,-0.041011788,3.564858,92.186615,2.7182817,-15.77209,1.7798712,5.5109167,13.4738245,-4.3550563,-0.7863971,-48.828857,-1999.5225,12.122196,-0.0,-2.3238966,1.6200113,2.5021858,-389.92175,0.43420827,-0.6620156,-11.445206,-0.31911865,0.22592214,-3.5643666,26.78959,-0.018490802,41.603436,-39.71806,0.05601591,-286.79205,0.2274668,0.5028668,5.5831056,0.0,-8.1089115,-64.868835,0.0005112212,0.0,0.016597405,-0.6662171,0.29585063,-15.956561,1.903452,-0.6150273,-0.13223234,0.08163282,1.2160594,90.33113,52.877274,1.8130095,1.536382,1.1039417,83.16787,1.0163479,-3.127616,-18.42933,4.0455446,3.9333823,0.20694774,-1.2254925,2.1254158,23.128588,1.8787386,0.7291806,0.62355846,9.225209,11.508914,3.6092072,-1.0154574,0.5248507,-1.7790287,2.8536763,0.19802159,0.45519423,5144.9365,21.588455,0.7828829,0.47065878,-0.7973054,-2.5678074,-0.5446879,1.0189117,10.800287,-0.37834334,1.521188,5144.561,0.42159748,2.9805832,1.9571404,-5.4042788,-1.5679266,0.27884388,1.3724511,-2.3784313,0.5,0.5,0.7143427,0.816122,0.42263585,0.8806144,0.0,0.043093875,2.4559355,0.0007994316,253.87402,3058.8882,0.17718115
322,1.2870234,1.0,1.6200755,-0.0,196.66196,-0.95043916,-417.9133,-0.57859176,-26.258154,0.8174182,-0.11069355,-6.570203,0.9699098,3.847776,-0.21922433,0.45627117,-0.0,-3597.9226,1.1046474,0.0,2.9130135,1.591987,0.17038816,0.0,-0.8768598,-0.14184685,1.2152746,-0.3026287,-0.0,1.805109,0.07480188,-0.27016526,-0.90969545,-3.6070728,-78.1773,-1743.1779,-0.25702775,1.6372955,0.22266364,-0.8501074,0.022883061,2.054889,-0.0,3.0815477,-25.234928,2.7182817,59.653645,3.3328302,2.9260821,42.77366,0.36320326,-0.0,-2.782773,-167.82729,0.46722767,0.0,0.5866433,-1.088416,-0.2989169,23.29984,2.9482114,-0.15769406,-40.567944,-1.5687488,-0.040649783,-0.11601536,4.396105,0.0450978,-2.9705184,385.22482,-0.033309683,-36.83193,1.919497,3.1878688,21.907036,-0.0,0.6996756,29.520763,-0.007169869,0.0,-0.039101012,-1.521472,-0.0,-13.894178,-0.0,0.0,1.3384573,3.495338,-0.0,-27.668932,-35.4777,0.07871407,0.030741215,-1.706812,-29.997522,-0.3529544,-5.743004,57.706123,-0.13583034,1.7860144,0.17753553,0.27089125,3.7368345,23.783295,-0.03849128,0.8569466,-0.27646682,37.85092,41.63403,-1.459269,0.60940313,2.3839767,0.76112247,0.9785593,0.21574709,0.08804865,-1572.2104,-55.76308,0.6449401,0.84687567,0.33834714,2.0372214,0.08495572,0.030307293,39.888817,-1.1604724,3.8361506,-1571.6818,-0.75387985,2.1448474,0.41651583,-3.865353,0.4789311,0.11123267,-1.3100656,0.84678787,0.72982,0.7225976,0.5,0.7450575,0.6811235,0.37766978,0.9874588,0.5388571,0.0,0.063671544,73.45737,1238.5768,0.6519964
323,1.1587497,1.9974964,2.052499,64.631,-90.26958,-0.8647279,2434.1296,-0.41239122,0.0,9.448388,-0.29644278,4.805217,-0.48304972,-0.3385236,0.047939595,-1.4341553,-0.42616984,4101.6465,1.0549964,0.8150612,0.8663462,-0.5409727,1.7392358,0.42801532,-0.0,-0.1877312,0.96887183,0.19489089,-2.3567095,-1.1182796,0.7577763,0.0,-0.1886747,-2.1314592,27.226006,2928.6284,-0.02487444,-0.086904444,-0.62055063,0.07700316,0.032182626,0.29460564,0.48104164,0.60876226,50.60459,3.675397,44.69184,2.0765176,2.9512494,-106.69041,0.2394757,-0.006349181,0.0,68.876114,1.4627069,6.2469964,24.681744,0.32697576,-2.1772947,15.375853,2.7856688,-1.5324168,-52.334488,1.7259154,-0.47448128,3.2044244,7.1099677,-0.0021883107,1.6762309,2354.0674,0.13152699,76.662346,-0.905587,0.2094647,7.1398444,74.601814,0.43749696,31.598501,0.0039182873,1.3877367,0.016493324,1.838323,0.139893,-3.220725,1.0264633,0.85977167,-6.277926,-0.54963034,-2.153582,48.16433,36.473972,0.07216543,-0.8982258,1.6529438,17.188316,0.049221516,-1.2072942,41.098267,0.22074664,1.1047693,3.5860703,0.6186135,0.5409727,-95.57941,1.5706393,0.90025246,0.09441882,110.563515,-109.97662,-1.5425272,2.194062,1.714495,-1.0941852,-0.6423246,0.3153569,-1.1500282,2794.951,-37.027676,-0.29810515,2.1621532,2.4350975,1.6145337,2.7258449,0.17058359,-110.10394,2.8063517,-2.6634684,2794.9446,3.0023797,-1.9103534,0.4782938,-2.1620126,-0.85200727,0.43966627,-0.98264974,0.44231755,0.6753705,0.5,0.6663883,0.690988,0.65127295,0.41186133,0.53666884,1.7473166,0.72519046,0.02170955,208.14034,1414.0287,-0.82521486
