,oz2_tanh_exp,oz9_tanh_exp,oz7_rbfFeature_exp,oz14_tanh_exp,oz3_degree_abs,oz15_negative_abs,oz2_negative_abs,oz8_negative_abs,oz1_rbfFeature_abs,oz11_tanh_relu,oz15_abs_relu,oz3_abs_relu,oz1_cos_relu,oz3_relu_relu,oz2_tanh_relu,oz2_relu_relu,oz24_rbfFeature_degree,oz18_rbfFeature_degree,oz15_abs_degree,oz9_rbfFeature_degree,oz3_relu_degree,oz2_degree_degree,oz1_cos_degree,(oz20_cos-oz12),(oz2_degree-oz11),(oz2_relu-oz25),(oz11_tanh-oz13),(oz14_abs-oz3),(oz14_cos-oz14_abs),(oz8_negative-oz9_tanh),(oz2_relu-oz18_degree),(oz1_rbfFeature-oz21),(oz3_degree-oz10),(oz15_abs-oz15),(oz14_negative-oz14_tanh),(oz2_abs-oz2),(oz15_negative-oz16),(oz8_relu-oz3_degree),(oz9_rbfFeature-oz16_degree),(oz19_cos-oz1),(oz2_negative-oz14_tanh),(oz2_square-oz6),(oz7_rbfFeature-oz3_degree),(oz16_relu-oz11_tanh),oz1_cos_tanh,oz2_degree_tanh,oz3_relu_tanh,oz11_tanh_tanh,oz3_cos_tanh,oz18_rbfFeature_tanh,oz2_tanh_mmnorm,oz3_abs_mmnorm,oz3_degree_mmnorm,oz14_tanh_mmnorm,oz17_degree_mmnorm,oz20_abs_mmnorm,oz15_negative_mmnorm,oz18_degree_zscore,oz2_tanh_zscore,oz15_negative_zscore,oz2_negative_zscore,oz3_cos_zscore,oz17_degree_zscore,oz20_square_zscore,(oz2_relu/oz18_degree),(oz18_rbfFeature/oz11),(oz2_abs/oz25),(oz2_negative/oz18_degree),(oz19_cos/oz14_abs),(oz16_square/oz13),(oz1_cos/oz14_cos),(oz2_negative/oz15),(oz3_cos/oz2_square),oz26
27,0.7838095,1.4397899,1.1151652,0.85681695,20.741423,1.4561917,0.24858624,0.8561475,0.2340158,0.8254441,1.4561917,0.36200613,0.5183893,0.36200613,-0.0,-0.0,-16.090807,-0.037010394,83.43363,-15.160349,20.741423,-816.0604,29.701517,-0.9151736,-15.416609,-1.362697,1.1742785,-0.20622721,0.8321121,0.49165034,28.178942,-0.083512664,21.132507,0.0,0.31030983,0.49717247,-1.180697,-20.741423,15.520086,1.6416386,0.40311718,0.015385482,-20.63242,-0.8254441,0.47645587,-1.0,0.34697986,0.67802215,0.7330037,-0.00064595323,0.37316602,0.119438976,0.48071218,0.41807914,0.4249578,0.78461254,0.069775015,-0.49206144,-0.3689182,-1.4569203,0.24871062,0.7423995,-0.22818372,1.1370802,0.0,-0.00055037194,0.18242224,-0.008821703,3.9530935,-0.2175741,0.52474344,0.17070983,15.133691,1.1748396
28,0.49071145,1.4922829,0.76404065,1.7773647,5.3922467,0.7336941,0.89102364,1.4474696,0.20904703,-0.0,0.7336941,0.09411246,0.5228531,0.09411246,-0.0,-0.0,-4.952086,9.629165,42.03757,13.773819,5.3922467,-2925.0579,29.957273,1.6445171,-50.0511,1.1303782,-0.66063255,0.5610451,0.13779438,1.0471625,-14.78035,0.4638157,6.760158,1.4673882,-1.2302893,1.7820473,2.3831882,-5.3922467,94.74945,1.6818767,0.31589186,1.160933,-5.661381,0.76192623,0.47989905,-1.0,0.093835585,-0.6422101,0.7597294,0.16649607,0.124093115,0.030905038,0.42850158,0.80484223,0.4528059,0.029607773,0.7023145,0.25809485,-1.0602794,0.7340612,0.8914695,0.87819,-0.13428724,-1.1046336,-0.0,-0.16792779,-0.78825265,0.06028434,1.0093372,-26.860819,0.6593755,-1.2144349,1.2539939,0.5442673
29,1.6382401,1.4789033,1.3259892,0.50956964,14.48006,0.2583149,0.5408388,0.14285846,0.25560585,-0.0,0.2583149,0.25272474,0.9817386,-0.0,0.4936226,0.5408388,-7.127234,-15.531103,14.800353,7.392525,-0.0,1775.4688,56.249477,-0.62216365,32.36225,-0.8351725,0.019778728,1.0711076,-0.1349802,-0.53415936,12.1816,1.3055265,-15.518902,0.5166298,1.4925716,0.0,-0.53371847,14.622918,-45.251144,0.2591667,0.13334996,1.278008,14.762218,1.671741,0.7538176,1.0,-0.0,-0.70627284,0.7479275,-0.26461917,0.7652559,0.083323486,0.36090547,0.14263064,0.5350924,0.082625866,0.5650032,-0.20327127,0.7194206,0.25844416,-0.5411094,0.8167108,0.14316119,-1.0829089,-0.046460778,0.19721662,0.39304823,0.046460778,0.08280408,-0.69741684,1.4365449,2.0937188,3.3101296,-0.7095835
30,0.44689545,0.8486459,1.1047087,0.49680883,49.19246,0.61579835,1.1138827,0.40626717,0.28066555,0.72869974,0.61579835,0.85857046,0.6288512,-0.0,-0.0,-0.0,9.797306,-15.843368,35.282646,10.875535,-0.0,-3656.6606,36.030518,0.2699668,-64.74672,0.3318571,1.1999722,1.7249892,-0.21885896,0.57038045,12.815464,1.790677,-49.840347,1.2315967,1.5659685,2.2277653,0.9505651,49.19246,19.370535,0.89845335,1.8134326,2.8456316,49.29204,-0.72869974,0.55726063,-1.0,-0.0,0.6222692,0.5740349,-0.2696802,0.07434785,0.28354436,0.24283046,0.12918776,0.49220967,0.9642263,0.6682608,-0.22378397,-1.1983591,0.6161065,1.11444,0.10901525,-0.0014281479,2.282418,0.0,-0.2986329,-3.356513,-0.08691707,0.008923855,-0.23780042,0.9711092,-1.8088431,0.52672035,-0.09804114
31,0.5674404,0.5159801,0.8400725,0.40612844,0.34519714,0.66221666,0.64252967,1.0045458,0.24468261,0.012855088,0.66221666,0.006024827,0.33089253,0.006024827,-0.0,-0.0,14.476426,-7.520608,37.94222,7.26849,0.34519714,-2109.3003,18.958744,-0.06381875,-36.82709,0.5207781,-0.65297717,1.4719388,-1.3852643,-0.34285885,-37.100136,0.8763008,-0.73015195,1.3244333,2.3790495,1.2850593,0.557922,0.65934867,-5.8487854,2.0069327,1.5436155,1.9184735,-0.5194642,0.09143959,0.31932253,-1.0,0.006024754,0.0128543805,0.7615865,-0.13051072,0.20136076,0.0017936919,0.41133392,0.022362173,0.9534781,0.1766519,0.6816686,0.64784354,-0.8458047,0.662548,0.6428512,0.8881003,1.5538481,-0.99397236,-0.0,-10.210132,-1.2337878,0.017318796,0.52327776,0.016336517,3.5695233,-0.97027105,2.4221764,0.8591651
32,0.5786553,0.79416156,0.79209363,1.5438532,0.76512295,0.8256138,0.6141594,0.75770307,0.11488055,0.4471169,0.8256138,0.013353916,0.9986743,-0.0,-0.0,-0.0,1.452984,-15.586847,47.304184,-7.9229565,-0.0,-2016.1661,57.21982,-0.4051493,-35.66983,0.03051686,-0.25884992,0.47851512,0.42858803,-0.52723473,77.82342,-1.1352229,-2.0540702,1.6512276,-0.89944255,1.2283188,1.1406798,1.522826,17.913673,0.8784805,0.17987806,-0.702132,0.5320473,-0.4471169,0.76103675,-1.0,-0.0,0.41952625,0.76155674,-0.26552376,0.21176979,0.0042158216,0.40755716,0.7301835,0.06679329,0.7253414,0.72886515,-1.3589545,-0.81691194,0.8260269,0.6144667,0.8879406,-1.4358206,0.81075,0.0,-0.5654685,-20.12525,-0.007891704,1.7778401,0.14061089,1.1173987,-0.7438822,2.650935,1.4106588
33,0.42621794,1.7774438,0.7580891,0.39824253,53.322285,0.459686,1.2663472,1.4167783,0.010442052,0.8762438,0.459686,0.93064946,0.7904665,-0.0,-0.0,-0.0,-14.23546,2.8285942,26.338066,-8.178442,-0.0,-4157.172,45.29039,0.77355546,-73.9157,0.9041664,0.024949133,2.5242143,-1.6163312,-1.9919546,60.674976,0.7347845,-54.23451,0.0,2.5142589,2.5326943,-0.3765106,54.739063,4.6228595,1.6565315,2.1870413,2.9007335,53.04533,-0.8762438,0.6586732,-1.0,-0.0,0.7045325,0.5351349,0.04932822,0.04915178,0.30736515,0.22878276,0.0119686425,0.46347353,0.0069925413,0.3576116,-1.0595081,-1.268297,-0.45991603,1.2669808,-0.017376754,-0.09831883,-1.1076642,0.0,0.036317382,-1.4005687,-0.020870995,0.625833,0.008126622,-34.72067,2.754809,0.3724745,0.043368947
34,2.3080685,2.3019352,0.87837094,0.77938324,92.82266,0.16991463,1.2091056,0.9837906,0.017142052,-0.0,0.16991463,1.6200612,0.26534668,1.6200612,0.836411,1.2091056,15.759314,3.3817413,9.735391,11.584121,92.82266,3969.259,15.203244,-0.646118,70.771805,0.42573,0.6955812,-1.3654457,0.7131449,-1.8175406,47.772854,1.5134454,91.78535,0.33982927,0.5038677,0.0,-1.3434771,-91.838875,-86.50877,-1.0568502,-0.95985335,-0.118426204,-92.95235,2.4176621,0.25928962,1.0,0.9246331,-0.71837085,-0.04920514,0.058954082,0.9475697,0.5352031,0.72589815,0.36787137,0.814159,0.29113626,0.5394691,-0.8130974,1.2254758,0.16999966,-1.2097106,-1.4712857,1.0841005,-0.7986529,-0.025966674,-0.039475616,1.5434557,0.025966674,0.96373844,-1.4316043,0.27418637,7.115959,-0.033684712,0.043951437
35,2.5417182,0.79715693,1.3109432,2.3761861,34.77691,0.5820403,1.6798363,1.3814799,0.0055675707,-0.0,0.5820403,0.6069716,-0.0,0.6069716,0.9328403,1.6798363,-0.010835035,-4.054262,33.34845,9.619516,34.77691,5514.576,-21.21506,-1.1305809,97.26767,2.7480927,0.4168381,0.7078756,-1.0616835,-1.1547761,-95.64543,-1.7238878,35.962036,0.0,-2.180344,0.0,-0.60795337,-33.395428,-1.3168182,-1.7389696,-2.545333,3.2639008,-34.50616,0.79583955,-0.3542302,1.0,0.54199183,-0.64688665,0.6758198,-0.07064237,0.99885607,0.20039558,0.5284542,0.9587524,0.9336344,0.48391017,0.32227004,1.6994964,1.3678334,-0.58233154,-1.6806768,0.48647806,1.4869404,-0.25381315,0.017260022,0.06936276,-1.5725031,-0.017260022,0.16057323,-0.0005658141,-1.462582,-2.8861167,0.29107827,0.12153049
36,2.2071862,2.5640962,0.7539826,0.88102096,34.40819,1.3322959,1.0760201,0.80881554,0.12897201,-0.0,1.3322959,0.6005363,-0.0,0.6005363,0.79171854,1.0760201,-16.171553,16.022043,76.33493,-15.368582,34.40819,3532.3652,-2.4402642,0.693162,62.03747,2.3817031,-0.25495887,-0.47317827,0.8645429,-1.7504215,84.181816,-0.4831121,35.939835,0.0,0.2540319,0.0,0.3554331,-33.599377,96.43151,-1.354186,-0.94934624,2.5590808,-34.69058,0.36796036,-0.042564914,1.0,0.537431,-0.35220635,0.67779976,0.27256948,0.92379975,0.19826883,0.5272,0.43284497,0.67685556,0.8827152,0.10556179,-1.4511956,1.1594968,-1.3329625,-1.0765586,0.49469385,0.6211493,1.7334945,-0.012947594,-0.7243329,-0.82410514,0.012947594,2.0353155,-25.207008,-0.04293841,-0.8076435,0.7125747,0.038865633
37,1.8734286,1.9263667,0.8057548,1.6028587,33.658367,0.7421398,0.73772734,0.3776226,0.2826823,0.005991462,0.7421398,0.5874494,0.9976545,0.5874494,0.6277702,0.73772734,9.898901,16.001188,42.521477,12.118601,33.658367,2421.8157,57.16139,1.2140541,42.26267,0.71606636,-1.0210716,-0.07508063,0.35921693,-0.2780131,96.39688,1.3611706,32.85916,1.4842796,-0.9841575,0.0,1.9108905,-33.658367,67.17599,0.6154786,-1.209516,1.2010146,-33.874344,-0.005991462,0.7606073,1.0,0.52805865,0.00599139,0.6817396,0.27223247,0.83660305,0.19394384,0.52464944,0.7500645,0.28694612,0.50514656,0.70475405,-1.6704028,0.91746134,0.74251115,-0.7380965,0.511164,-0.693523,-0.17722256,-0.007712041,46.61134,34.057858,0.007712041,1.3349422,1.3299848,1.1446431,0.9940544,1.5293889,-1.430588
38,0.6238404,0.4960463,1.3265976,0.39584848,8.474902,1.2928127,0.51246125,1.4706733,0.19081849,0.8249968,1.2928127,0.14791496,0.6283589,0.14791496,-0.0,-0.0,-0.79015213,16.113602,74.07271,8.149628,8.474902,-1682.3108,36.00231,-0.5938411,-30.534128,1.1053565,-0.46812522,1.4867547,-1.6984996,-0.7695873,-45.18647,0.34599426,6.8526616,2.5856254,2.5613933,1.0249225,1.4225935,-7.0042286,7.578125,1.4627721,1.4391849,-1.0554457,-8.192285,-0.8249968,0.5569212,-1.0,0.14684558,0.6777804,0.75697005,0.27404812,0.25175872,0.048685778,0.4389873,0.008772612,0.3981229,0.6767717,0.86381364,0.78904736,-0.70591307,1.2934597,0.51271766,0.8635865,-0.31866404,0.56243545,-0.0,0.23990776,-0.46361628,0.011341033,0.34956148,0.013025094,-9.84427,-0.3963925,3.766254,0.64306337
39,2.4659526,2.0299962,0.7849047,0.40630683,50.73119,0.38375342,1.4859582,0.4615608,0.28040406,-0.0,0.38375342,0.88542634,0.08021188,-0.0,0.9025783,1.4859582,-16.025898,16.11233,21.98745,11.5795,-0.0,4878.1123,4.595802,0.5545896,85.73884,0.7884141,1.2044275,2.3610597,-1.380614,-0.24647301,31.058165,-1.4687506,-50.46688,0.76750684,2.37628,0.0,-0.3159576,50.73119,-39.888386,-0.84922135,-0.58531153,3.837134,50.489,1.2365508,0.08004029,1.0,-0.0,-0.49059206,0.56008667,0.2740276,0.98276114,0.29241976,0.23759642,0.022594929,0.25575006,0.48793015,0.6012356,-0.5163907,1.3231579,0.38394544,-1.4867017,0.06278065,-0.79870796,-0.23956718,-0.050248474,-0.46891904,2.1302714,0.050248474,0.43457735,-0.28117198,0.84416336,3.8721693,0.28665712,0.6826434
40,1.8802278,2.133552,1.070982,2.5067825,2.35371,1.7498273,0.74372905,1.1198719,0.091043904,0.5466821,1.7498273,0.04107999,0.9945222,-0.0,0.63139296,0.74372905,14.347152,6.039705,100.25771,-14.636707,-0.0,2441.5183,56.981922,-1.6208365,41.998898,0.4990643,0.0014671683,1.6236355,-1.5943145,0.36208367,50.810066,-0.20877106,-1.4292786,3.4996545,-2.5015554,0.0,0.30106091,2.35371,-83.26365,0.7300693,-1.662729,-1.0697465,2.422286,0.90208423,0.7592841,1.0,-0.0,0.49802938,0.7612396,0.105024025,0.8385298,0.013378779,0.40215355,0.98711216,0.9129876,0.8752247,0.9958204,-0.8742597,0.9228096,1.7507029,-0.7441012,0.886244,1.4173245,1.6854815,-0.014854873,0.17178358,3.0397882,0.014854873,0.3951535,3.849718,-84.575874,0.42503,1.8063586,-1.6072124
41,1.5204843,1.5988147,0.7996106,0.42432082,57.53103,0.20275496,0.44651353,0.09223332,0.10627747,-0.0,0.20275496,1.0041059,0.39269802,1.0041059,0.41902894,0.44651353,-9.774479,2.200438,11.6170025,1.5940598,57.53103,1465.8173,22.499937,0.2573709,26.935371,-0.5555831,-0.8636463,0.278831,-0.99903655,-0.56149596,-26.474592,-0.63776565,58.704533,0.40550992,2.1402025,0.0,0.33774343,-57.438797,7.7620907,-0.16771,0.41075194,0.47826403,-57.754658,0.874532,0.37368384,1.0,0.7633132,-0.7036694,0.49059433,0.038386017,0.7255829,0.33164117,0.60585284,0.045589447,0.20412213,0.74955523,0.54895496,0.47009706,0.6092987,0.2028564,-0.44673696,-0.15335609,-0.9727838,0.9409697,0.016586002,-0.028405318,0.44557932,-0.016586002,0.7790896,-1.6739397,1.3832248,2.2022324,2.6926372,-1.9006981
42,2.0185516,2.400702,1.2417613,1.0296133,65.14606,0.90968186,0.87198293,0.030122222,0.26551422,-0.0,0.90968186,1.1370133,0.17030971,1.1370133,0.70238024,0.87198293,13.644836,15.970242,52.12093,-13.842561,65.14606,2862.5508,9.758027,-0.68910176,50.026203,1.3209348,-0.3696839,-1.1078217,0.97038233,-0.8456389,-4.536605,-0.44510302,66.8281,0.0,-0.058374975,0.0,-1.9562743,-65.14606,-60.20692,-0.55303675,-0.90116626,1.593173,-64.92953,1.111764,0.16868195,1.0,0.81340593,-0.06507954,0.39718854,0.2717323,0.8762847,0.37556463,0.63175553,0.5154582,0.7250701,0.15002061,0.22763214,0.09444491,1.0276074,-0.91013706,-0.87241924,-0.4154102,0.7837163,-1.0257058,0.16122192,-4.2708483,-1.9422641,-0.16122192,29.001997,3.5970821,0.1703823,-0.95855814,0.5527772,-0.8216746
43,2.4307168,0.42195824,0.7926266,1.241331,18.964737,0.51472336,1.4132681,0.41301522,0.029657815,0.42645097,0.51472336,0.3309971,0.56770945,-0.0,0.8881861,1.4132681,-9.363212,15.250346,29.491474,-11.279904,-0.0,4639.485,32.527355,-0.06495559,80.51874,-0.011786461,1.128568,0.5506468,0.7563242,0.44983378,-38.195335,-1.1495475,-17.587006,0.0,-0.4358338,0.0,1.0692711,19.377752,90.55932,-0.585935,-1.6294522,2.616975,18.732334,-0.42645097,0.5136751,1.0,-0.0,0.40235105,0.7378386,0.2600563,0.97510654,0.10919107,0.34565073,0.6145794,0.8303213,0.3195603,0.34171426,0.6916465,1.3019109,-0.5149809,-1.4139752,0.7660794,1.1385956,-0.7353495,0.035680834,0.5842792,0.99172914,-0.035680834,1.7352201,-3.5735326,0.5816851,-2.7456849,0.47349226,-0.60365623
44,1.2493246,2.526152,0.96388465,0.40430284,24.45382,1.5885853,0.22639316,0.55379385,0.2627239,-0.0,1.5885853,0.42679968,0.8052386,-0.0,0.22260301,0.22639316,4.49974,-16.195538,91.019226,-12.28633,-0.0,743.20483,46.136772,-1.0141816,13.72199,0.49102712,-1.8635538,1.9292556,-1.4341688,-0.3729033,-58.371277,1.4216452,-24.946218,3.1771705,2.408047,0.0,2.3888216,24.45382,45.635735,-0.43178928,0.6791979,1.7327758,24.417036,0.63551754,0.66695523,1.0,-0.0,-0.5618398,0.72127396,-0.2753702,0.62111276,0.14085206,0.32697952,0.019974113,0.0013215244,0.39998072,0.94924635,1.0232341,0.31931695,1.5893801,-0.22650644,0.68642277,-1.6565742,-0.52433044,0.0038635181,0.37657696,-0.8554955,-0.0038635181,0.13506503,0.5214654,11.791942,0.14251244,17.760519,-0.8921034
45,2.2854393,1.7453244,1.2923491,1.8457093,71.6345,0.23679219,1.177173,0.49152187,0.27424708,-0.0,0.23679219,1.250258,0.81320804,-0.0,0.8265581,1.177173,-11.603391,-0.048547212,13.567192,-10.687777,-0.0,3864.4307,46.593388,1.2006493,68.91426,0.9850513,-1.7894931,1.9637529,0.04258424,-0.06541851,-33.696342,-1.1110454,-73.32792,0.0,-1.3263586,0.0,-0.7834612,71.6345,-31.508362,-0.03433442,-1.7900367,1.8084016,71.89096,1.445714,0.67135614,1.0,-0.0,-0.7158326,0.30504924,-0.0008473085,0.9423294,0.4129899,0.16649334,0.82484233,0.58443606,0.97663504,0.42199355,0.60896224,1.2109301,-0.23691067,-1.177762,-0.65203744,0.3095351,2.3702314,0.0337555,0.00057749415,6.1272235,-0.0337555,0.8224564,0.33561417,1.0755594,-4.971334,0.22737193,-2.1581025
46,1.7891951,0.4696313,1.2407376,0.8887045,64.464325,1.3666345,0.6651279,1.4121728,0.20898752,0.82907814,1.3666345,1.1251148,0.8083247,1.1251148,0.58176583,0.6651279,16.123035,10.023246,78.30238,-15.38165,64.464325,2183.4856,46.31359,-0.16330147,36.923836,-0.2587933,1.5650139,-1.0065721,0.8744394,-0.6563655,-8.193625,0.60021716,63.788506,0.0,0.23653308,0.0,-0.99193,-63.05215,21.200525,0.36362386,-0.54713744,-0.68769217,-64.24862,-0.82907814,0.6686651,1.0,0.80934066,0.6799807,0.40621755,0.17317565,0.81213534,0.3716324,0.6294366,0.43744767,0.105291724,0.5843578,0.09564325,0.15469179,0.8495456,-1.3673183,-0.6654607,-0.39119974,-1.3060141,0.13746755,0.07508143,0.14760508,0.7198968,-0.07508143,8.37774,-0.19078222,0.81403756,-0.4866904,0.9744071,-1.3009163
47,1.6465675,1.0559397,1.3255173,1.7509085,23.063461,0.83104587,0.54756474,1.4539202,0.28084266,-0.0,0.83104587,0.40253335,0.97297734,-0.0,0.49869284,0.54756474,15.997738,-15.620541,47.615417,-6.1364737,-0.0,1797.5488,55.747494,-0.15565383,31.983833,-0.5342095,-1.2982447,1.035563,0.17320919,-1.5083512,-10.152667,-0.29565018,-23.813297,0.0,-1.1931646,0.0,0.09094989,24.517382,52.71936,0.64539325,-1.1076996,1.275226,23.345264,0.54460907,0.7500098,1.0,-0.0,-0.49646893,0.72593117,-0.26607025,0.76795256,0.1328325,0.33170885,0.79689306,0.5848456,0.028140714,0.25034583,0.18684773,0.72690576,-0.8314617,-0.54783875,0.7084066,0.31091592,-1.1049434,0.05117317,0.446433,0.50617284,-0.05117317,1.387607,1.1279671,1.2068102,-0.6588863,3.068673,-0.81710345
48,0.39792112,0.8052982,0.758261,0.5901705,69.85511,1.234752,1.5988913,0.88972884,0.23614061,0.5444231,1.234752,1.2192018,0.28563353,-0.0,-0.0,-0.0,3.4073725,-13.372529,70.74608,16.163925,-0.0,-5248.85,16.365595,1.1197215,-92.22014,0.1383592,-0.52070594,1.8056602,0.24644732,-0.67318624,19.805819,1.0236259,-69.626656,0.0,1.1138022,3.1977825,-1.6972125,70.74484,-26.214914,1.8669331,2.126235,3.8944259,69.578384,-0.081962675,0.27811098,-1.0,-0.0,0.4963288,0.33139563,-0.22924711,0.012614936,0.4027264,0.17254597,0.22046691,0.33589327,0.4417425,0.13373694,-0.34584972,-1.3697135,-1.2353699,1.5996913,-0.586111,-0.52848595,-0.39614636,0.0,-0.38235053,-11.556088,-0.08072836,0.99888426,0.20079224,0.34293616,1.2949088,0.13471602,-0.51843643
49,1.8719136,0.4818564,1.2927895,0.43432269,42.867393,0.97481614,0.73639333,0.071352184,0.26213318,-0.0,0.97481614,0.74817723,0.073576026,-0.0,0.6269611,0.73639333,3.0824065,13.519279,55.852848,-12.835007,-0.0,2417.4363,4.2155957,1.9766294,43.40639,-0.96392703,0.55727404,1.9492037,-0.8396258,0.658757,68.781906,-0.60996777,-42.16163,0.0,2.0349941,0.0,-0.24877721,42.938747,41.37495,-0.52985877,0.097574115,-0.64491874,43.124195,0.83792454,0.07344354,1.0,-0.0,-0.6847081,0.6248547,0.23167235,0.8361727,0.24706145,0.26434532,0.057938755,0.96203125,0.57962024,0.20881835,-1.1882125,0.9162669,-0.9753039,-0.7367618,0.28758365,1.5826869,0.117359996,-0.010822071,-0.19433597,0.43309093,0.010822071,0.8053902,-0.37781897,0.20358568,-0.75541764,1.3515835,-0.9664468
50,0.4473863,2.0277965,0.9404209,0.41209286,9.549718,1.0383483,1.1107658,0.7399857,0.0025749658,0.39128566,1.0383483,0.16667403,0.21049802,0.16667403,-0.0,-0.0,-4.479672,9.421508,59.492973,16.196669,9.549718,-3646.4287,12.060647,1.4811894,-64.055504,1.4124892,-1.3005949,1.2386944,-1.240694,0.033035994,97.826294,0.551835,10.074133,2.0766966,2.291875,2.2215316,-0.19422019,-9.549718,-70.33829,2.2676308,1.9972724,1.2826302,-9.611146,0.84128284,0.20744315,-1.0,0.16514757,0.37246802,0.75571245,0.16297011,0.07493168,0.054885305,0.4426433,0.030090004,0.5637037,0.44555146,0.79031265,-1.7082454,-1.1967387,1.0388678,1.1113216,0.85697883,0.23963106,-0.38382235,0.0,0.39784536,-0.78638893,-0.011354471,0.64674777,0.8979506,1.2782681,-1.0697429,0.79927176,0.20728841
51,0.4240245,0.3973608,0.7786369,2.4799693,9.425134,0.92718387,1.2855779,0.73052835,0.070585206,0.702704,0.92718387,0.16449963,0.6333983,-0.0,-0.0,-0.0,4.8659415,-15.574738,53.12372,13.366097,-0.0,-4220.3027,36.291046,0.66374946,-74.5308,-0.8477923,1.8857794,1.6819148,-1.4640594,1.6534389,55.792347,0.7133249,-10.9081335,0.0,-2.4256613,2.5711558,-0.39787108,9.425134,30.560669,1.4440925,0.37733173,1.694555,9.174923,-0.702704,0.5603878,-1.0,-0.0,0.6060813,0.7558661,-0.26532727,0.0464077,0.054166704,0.37809992,0.98141205,0.8000355,0.75855553,0.22257674,-0.97424746,-1.2759137,-0.9276478,1.2862211,0.85778475,1.0364797,0.9904626,0.0,-0.31150985,1.516383,-0.02304219,0.36854327,-0.2368167,11.871214,1.3865404,0.5968985,0.2913404
52,0.85679,2.5713732,0.88175553,0.4600736,5.662045,1.7479349,0.15581113,0.6757442,0.055103727,-0.0,1.7479349,0.098821335,0.8701696,0.098821335,-0.0,-0.0,-12.363114,12.474519,100.14929,14.72239,5.662045,-511.4977,49.85704,0.11439079,-8.821133,-0.0017584788,-1.4558165,0.9373427,-0.5266394,-1.6201843,-8.328951,0.84392786,4.688194,3.4958699,1.8125328,0.31162226,1.7345359,-4.986301,-0.5107536,1.5150418,0.93217987,0.8043907,-5.787885,0.11918901,0.7014603,-0.99999994,0.0985009,-0.10539709,0.7595376,0.21434523,0.42051545,0.032461233,0.4294193,0.088469386,0.4031613,0.0791266,0.9952738,0.14544035,-0.23748866,1.7488096,0.1558891,0.87717,-0.30167592,-1.0849745,-0.0,-2.0503528,88.60564,0.018707173,0.9648972,0.00013298553,1.7078067,-0.08914012,40.9901,1.1187307
53,2.4985356,0.39945623,1.2998143,2.5584831,8.021371,0.7278972,1.5617582,1.4270489,0.032866564,-0.0,0.7278972,0.13999934,0.6930305,0.13999934,0.91570485,1.5617582,-9.101652,-15.847078,41.705437,-11.622013,8.021371,5126.949,39.707718,0.35186008,90.40996,1.8362688,-0.9677913,1.5930446,-1.8945808,-0.5093979,-62.951767,-1.6276835,9.326795,0.0,-2.6724586,0.0,-0.79571706,-6.594322,-4.0886326,0.042472243,-2.5011728,1.8570654,-7.7591496,0.79739106,0.5999253,1.0,0.1390918,-0.622803,0.7574545,-0.26974028,0.9897425,0.046069812,0.43744463,0.9979331,0.46658313,0.42931202,0.28013986,1.126537,1.3425366,-0.7282615,-1.5625396,0.86614007,-0.08783403,-0.43562993,0.024208227,0.29810384,-5.6892443,-0.024208227,0.48907253,0.019307906,-4.2902327,-2.145575,0.4059779,-0.77202046
54,0.49065366,1.8505758,1.2876097,0.51054525,80.43823,1.4456859,0.8912625,1.248288,0.09956883,0.33190688,1.4456859,1.4039121,0.5706441,-0.0,-0.0,-0.0,15.224517,13.392533,82.831696,15.976042,-0.0,-2925.8418,32.695496,0.008404732,-51.410545,-0.99890524,1.2105049,2.2187967,-0.12893224,-1.8637848,-16.364977,0.9803916,-81.81425,2.8913717,1.4871607,1.782525,1.7543786,81.68652,17.965622,1.4803727,1.5635386,1.5543342,80.69102,-0.33190688,0.5158321,-1.0,-0.0,0.32023314,0.16459955,0.22957788,0.12403053,0.46376976,0.13654724,0.14364448,0.3447057,0.65476286,0.9079704,0.28576565,-1.0604532,1.4464092,0.89170843,-0.9870177,-0.4987728,0.45557788,-0.0,0.67757785,0.8922393,0.05446158,0.6342816,-0.1084582,0.8319005,-0.616498,0.20911558,1.1602184
55,0.7617852,0.4364754,0.7617754,2.414948,5.799519,0.37411597,0.27912024,0.22065598,0.27614006,0.7582324,0.37411597,0.10122071,0.82441086,-0.0,-0.0,-0.0,-13.527419,1.7941852,21.435265,-13.955432,-0.0,-916.2976,47.23526,-0.8242209,-16.984455,0.082814835,0.31687614,1.4844745,-1.1968087,1.0496793,78.90837,0.74035203,-6.176092,0.74823195,-2.2649317,0.5582405,1.9644003,5.799519,90.87301,1.3948483,-0.60255754,-1.2825274,5.5274158,-0.7582324,0.6774634,-1.0,-0.0,0.6400346,0.75943613,0.03130421,0.35800746,0.033254184,0.39043254,0.96732926,0.45612004,0.40454906,0.59845185,-1.3779001,-0.41099447,0.37430316,0.2792599,0.8766313,-0.12311285,-0.5109279,0.0,0.031565588,-3.3704135,-0.0035372702,0.5734396,5.7300744,4.421736,-0.74607944,12.769937,0.6735836
