,oz2_relu,oz16_relu,oz13_relu,oz8_relu,oz3_relu,oz20_cos,oz19_cos,oz1_cos,oz14_cos,oz3_cos,oz9_rbfFeature,oz7_rbfFeature,oz1_rbfFeature,oz18_rbfFeature,oz24_rbfFeature,oz19_negative,oz2_negative,oz8_negative,oz14_negative,oz15_negative,oz15_abs,oz20_abs,oz14_abs,oz2_abs,oz3_abs,oz2_degree,oz3_degree,oz18_degree,oz17_degree,oz16_degree,oz16_square,oz5_square,oz20_square,oz2_square,oz3_square,oz14_tanh,oz2_tanh,oz23_tanh,oz9_tanh,oz11_tanh,oz26
53,1.5617582,0.06781984,0.23822008,1.4270489,0.13999934,0.71191865,0.84758425,0.6930305,-0.1615368,0.9902161,-0.2028424,0.26222137,0.032866564,-0.2765837,-0.15885381,0.55938005,-1.5617582,-1.4270489,-1.733044,-0.7278972,0.7278972,0.7785698,1.733044,1.5617582,0.13999934,89.48215,8.021371,64.51353,-5.030002,3.8857903,0.0045995307,0.577742,0.60617095,2.4390886,0.019599816,0.9394146,0.91570485,0.9024366,-0.917651,-0.7295712,-0.77202046
54,-0.0,-0.0,-0.0,1.248288,-0.0,0.37411207,0.51686627,0.5706441,0.68595237,0.16611071,0.27883455,0.2527876,-0.09956883,0.23374382,0.26571795,-1.0276101,0.8912625,-1.248288,0.8148846,1.4456859,1.4456859,1.1873572,0.8148846,0.8912625,1.4039121,-51.065575,-80.43823,16.364977,-28.563282,-17.686787,0.09529116,3.0337424,1.4098171,0.7943488,1.9709691,-0.672276,-0.7120167,0.93731344,0.6154968,0.33190688,1.1602184
55,-0.0,-0.0,0.44135627,-0.0,-0.0,0.7427223,0.7932125,0.82441086,0.18644507,0.9948816,-0.24356824,-0.27210346,-0.27614006,0.03131444,-0.23609802,-0.65472984,0.27912024,0.22065598,-1.3832538,0.37411597,0.37411597,0.7336696,1.3832538,0.27912024,0.10122071,-15.992411,-5.799519,-78.90837,-7.0503187,-91.11658,2.5290043,2.1765673,0.53827107,0.077908106,0.010245632,0.8816778,-0.2720906,0.78816,-0.82902324,0.7582324,0.6735836
56,-0.0,0.62240505,-0.0,0.011097858,-0.0,-0.18661134,-0.081740916,0.07569869,0.999115,0.03231149,-0.009356949,0.15255399,0.27786607,0.2182239,-0.051191624,1.6526285,1.0806257,-0.011097858,-0.042075273,-1.0716757,1.0716757,1.7585081,0.042075273,1.0806257,1.5384792,-61.915287,-88.14836,78.76601,0.38723007,35.661182,0.38738805,1.9277862,3.0923507,1.1677518,2.3669183,0.042050462,-0.793431,-0.6532722,-0.50947726,-0.69897974,1.4482557
57,-0.0,0.33987707,0.3010215,0.554524,-0.0,0.07203291,0.9854847,0.97378665,0.7294944,0.6576091,0.24498868,0.20954224,-0.19425756,-0.2705789,-0.10064583,0.17059027,0.35376716,-0.554524,0.7532139,0.7310669,0.7310669,1.498701,0.7532139,0.35376716,0.8531556,-20.269363,-48.882214,-63.008034,-63.403625,19.47352,0.115516424,0.108081944,2.2461047,0.1251512,0.7278745,-0.6370624,-0.3397122,0.501468,-0.8655283,-0.6705827,1.3681737
58,1.4539493,-0.0,-0.0,0.50445783,1.4805483,0.80011517,0.7475308,0.6031791,0.8755316,0.090125605,-0.12106413,0.18410888,0.14070466,0.19949637,-0.28276002,0.72645944,-1.4539493,-0.50445783,0.5042614,0.77684134,0.77684134,0.6433092,0.5042614,1.4539493,1.4805483,83.30515,84.82916,32.95124,-52.052277,-27.087702,0.22351111,3.092699,0.4138467,2.1139686,2.192023,-0.4654619,0.896471,0.37308216,0.59874547,-0.9283933,-0.37042436
59,-0.0,0.47237414,1.649954,0.15510535,0.2193139,0.96272504,0.19389519,0.8758363,0.85737264,0.9760469,-0.058842022,0.27683932,0.19435829,-0.259718,0.28204536,-1.3756652,0.1843191,-0.15510535,0.5406532,0.8398666,0.8398666,0.27389368,0.5406532,0.1843191,0.2193139,-10.560705,12.565761,-30.382479,48.101795,27.065042,0.22313733,0.6584366,0.07501775,0.03397353,0.04809859,-0.4934823,-0.18225975,-0.8274838,-0.23409724,-0.66331697,1.1705109
60,0.9084135,-0.0,-0.0,0.5676489,2.505749,0.24924378,0.96629894,-0.072023965,0.9855762,-0.804571,-0.13699837,0.26059937,-0.23782201,-0.25744346,-0.14148067,0.26035398,-0.9084135,-0.5676489,0.17005058,1.7626771,1.7626771,1.318897,0.17005058,0.9084135,2.505749,52.04826,143.56883,-74.87324,55.217747,-23.226435,0.16433114,0.045563605,1.7394893,0.82521516,6.278778,-0.1684302,0.72036994,0.54419166,-0.1621665,0.6303993,0.45700672
61,-0.0,0.681659,-0.0,0.0323667,-0.0,0.7262526,0.4314684,-0.054244865,0.8661836,0.2307728,-0.035784774,0.1715891,0.025247313,-0.033006046,-0.23109819,1.1246765,1.2186486,-0.0323667,-0.5232823,-0.2872119,0.2872119,0.7579415,0.5232823,1.2186486,1.3379245,-69.82342,-76.657425,0.8077839,-80.87785,39.05618,0.46465898,0.038621545,0.5744753,1.4851043,1.7900419,0.48022935,-0.8392551,0.8426635,-0.64852685,-0.7809954,-0.10678253
62,-0.0,0.12058553,-0.0,0.18771835,-0.0,0.07253192,0.46310005,0.91242373,0.7889247,0.8078758,-0.27354765,0.23124512,-0.26691732,0.25146574,-0.2828265,1.0893066,1.3139975,-0.18771835,0.66173923,-0.13887335,0.13887335,1.4982007,0.66173923,1.3139975,0.6302575,-75.28651,-36.11109,-92.496544,2.326431,6.9090414,0.014540871,0.002521794,2.2446053,1.7265894,0.3972245,-0.5795197,-0.8652834,-0.7010132,-0.3452035,0.86331207,0.8711668
63,1.3560313,-0.0,1.1707916,-0.0,-0.0,0.4408913,-0.055886503,0.64009815,0.6439287,0.85344744,0.22092742,-0.2695874,-0.19149426,0.26088205,0.16531265,-1.626712,-1.3560313,0.67637515,-0.8711741,1.347017,1.347017,1.1142049,0.8711741,1.3560313,0.5482318,77.69486,-31.411366,-82.79741,78.22995,-6.6732044,0.01356512,0.68565065,1.2414526,1.8388209,0.3005581,0.7019702,0.8754694,-0.16102909,-0.9190128,-0.5341504,-1.3316084
64,1.4316062,-0.0,-0.0,-0.0,-0.0,0.6782568,0.99892986,0.43048996,0.8568273,0.70961154,-0.27758932,0.23517765,0.18431754,0.13591343,-0.22990067,-0.04626773,-1.4316062,1.0709069,0.54171187,-0.034679964,0.034679964,0.8254085,0.54171187,1.4316062,0.7818496,82.02499,-44.79668,9.142934,79.85299,-77.75509,1.8416725,0.062067278,0.6812992,2.0494962,0.61128885,-0.49428272,0.8919953,-0.9278514,0.28001228,0.91184044,-0.31105706
65,-0.0,-0.0,-0.0,-0.0,0.25765732,-0.04841001,0.9014741,0.80905914,0.73693794,0.9669896,-0.26436204,0.18902726,-0.254047,-0.10885503,-0.23475553,0.44763306,0.7545071,1.7018965,-0.7422672,-0.7821955,0.7821955,1.6192253,0.7422672,0.7545071,0.25765732,-43.230072,14.762676,49.050037,28.990955,-72.34855,1.594463,0.624816,2.6218905,0.569281,0.066387296,0.630513,-0.63783014,0.93149906,0.09697769,0.70088804,0.93968695
66,0.2110317,-0.0,-0.0,-0.0,0.7481711,0.00021429459,0.9997939,0.8527931,0.99999887,0.7329343,0.2674843,0.2809623,-0.13997914,0.28034705,0.19140375,-0.020305011,-0.2110317,0.7270663,-0.0015025642,-0.7306714,0.7306714,1.570582,0.0015025642,0.2110317,0.7481711,12.091226,42.867043,-60.27723,97.838486,-27.271303,0.2265513,1.6493633,2.466728,0.04453438,0.55976,0.001502563,0.2079538,-0.9145335,-0.8851086,-0.24949783,-1.2094274
67,0.61766934,-0.0,-0.0,-0.0,0.10371857,-0.047354072,0.051502753,0.9989913,0.951986,0.99462605,0.19660795,0.06421275,-0.18821664,0.28192833,-0.18713936,1.5192708,-0.61766934,0.34123978,-0.31113735,0.64066666,0.64066666,1.6181681,0.31113735,0.61766934,0.10371857,35.389843,5.942636,75.73847,-45.3372,-27.634916,0.23263288,2.2636724,2.618468,0.3815154,0.010757542,0.3014714,0.54950315,-0.68456364,-0.44352672,0.53789943,-1.1254376
68,-0.0,-0.0,-0.0,-0.0,-0.0,0.7843243,0.88890606,0.9930845,0.9989133,0.9995726,0.08040462,0.028024325,-0.24400888,-0.28166616,-0.2774198,0.47584477,0.4120401,1.6732033,-0.04662408,0.8484744,0.8484744,0.6691902,0.04662408,0.4120401,0.029239614,-23.608158,-1.6753063,86.325356,-17.481188,-58.746685,1.0512875,2.3205483,0.44781557,0.16977705,0.000854955,0.046590324,-0.39020354,-0.11263104,0.6802756,-0.8052132,1.6251692
69,1.2010434,-0.0,0.11966112,1.2635492,-0.0,0.3905014,0.10975209,0.14020573,0.97219586,0.9751974,-0.28271803,-0.23048854,-0.28265885,0.20258811,-0.046689615,-1.4608227,-1.2010434,-1.2635492,-0.23636383,-1.3107729,1.3107729,1.1696202,0.23636383,1.2010434,0.22318517,68.81471,-12.787567,-24.021957,-37.89875,-83.006195,2.098823,0.23592667,1.3680114,1.4425051,0.04981162,0.2320583,0.8339726,-0.5497853,0.6360011,-0.89517087,-0.49145156
70,0.33186096,-0.0,-0.0,-0.0,0.16788478,0.4124206,0.17819154,0.7841573,0.7145935,0.9859404,-0.07626898,0.0013449669,-0.22670664,0.050150946,-0.10537018,1.391648,-0.33186096,0.23699613,-0.77475345,-1.5860575,1.5860575,1.1456867,0.77475345,0.33186096,0.16788478,19.01423,9.619089,0.25724515,30.80585,-29.873323,0.2718453,0.36714968,1.3125981,0.110131696,0.0281853,0.649685,0.32019195,0.92098063,0.3234776,-0.8844531,-1.3079704
71,0.22219792,-0.0,-0.0,-0.0,0.8549373,0.032122407,0.8740255,0.6835332,0.9927243,0.6562658,0.0242251,0.2665783,-0.20381391,-0.026361417,-0.14130929,0.50736976,-0.22219792,1.0053369,0.12070223,0.6874356,0.6874356,1.5386684,0.12070223,0.22219792,0.8549373,12.731003,48.9843,-44.117172,54.03796,-68.575294,1.4324852,1.6108226,2.3675005,0.049371917,0.7309178,-0.12011945,0.21861194,0.91776025,0.53341234,-0.8960348,-1.4916592
72,-0.0,1.3201853,0.47183788,1.643797,-0.0,0.5553249,0.26597393,0.994674,0.7847775,0.99633926,0.28283766,-0.2710839,-0.12752013,0.28192118,0.20803007,1.3015822,0.16714717,-1.643797,0.66845924,0.3535461,0.3535461,0.98204273,0.66845924,0.16714717,0.08559144,-9.576827,-4.904028,-15.904506,-4.962681,75.641045,1.7428893,3.0465987,0.9644079,0.027938178,0.007325895,-0.5839654,-0.16560777,-0.6460121,0.36875176,0.7865865,1.5440973
73,-0.0,-0.0,1.6177529,-0.0,-0.0,0.85233897,0.98673594,0.8673246,0.9583987,0.743824,-0.2051155,-0.03178862,0.28267148,-0.2669909,0.2730493,0.16305494,0.5622045,0.93437284,0.289458,-1.6402555,1.6402555,0.5503549,0.289458,0.5622045,0.7320227,-32.21194,-41.94181,-62.55304,31.450157,-9.651624,0.028376285,2.7643194,0.3028905,0.31607386,0.53585726,-0.28163588,-0.50961125,0.9193129,-0.78396136,0.26047963,0.96723557
74,-0.0,0.12238983,0.2606721,0.079140715,-0.0,0.38779804,0.72926456,0.8627219,0.2371559,0.9223624,0.20725657,0.19294162,-0.19874679,0.2508841,0.28267473,-0.7535498,0.0990019,-0.079140715,-1.3313591,-0.58313936,0.58313936,1.1725549,1.3313591,0.0990019,0.39664477,-5.6723905,-22.72607,-19.420412,-74.2589,7.01242,0.01497927,0.001183689,1.3748848,0.009801376,0.15732707,0.8695811,-0.09867971,0.9377465,-0.6796298,-0.3742029,-0.42012373
75,1.2890763,-0.0,0.30171227,1.6955452,0.34821275,0.22708912,0.26072645,0.7702814,0.0224335,0.9399841,0.22914702,-0.27542815,-0.25309762,0.11441737,-0.26502904,-1.3070217,-1.2890763,-1.6955452,1.548361,1.3819159,1.3819159,1.3417087,1.548361,1.2890763,0.34821275,73.85863,19.95112,54.81316,22.645973,-6.5081396,0.01290234,0.7143658,1.8001821,1.6617178,0.12125212,-0.9135147,0.85888445,0.22816843,0.6639156,0.26849836,-2.1721623
76,-0.0,1.4734731,1.0194647,-0.0,-0.0,0.9574059,0.9996452,0.9579303,0.09696028,0.9674872,0.016168678,0.17412369,-0.25582713,0.037958335,0.12598856,-0.026640402,0.04167164,0.87839466,1.4736835,-0.35407707,0.35407707,0.29291606,1.4736835,0.04167164,0.2556971,-2.387609,-14.650364,49.384735,-69.7545,84.42378,2.1711228,1.0640074,0.08579982,0.0017365257,0.065381005,-0.9002778,-0.04164754,0.71456575,0.44376436,0.8530825,1.3899608
77,-0.0,-0.0,0.10494903,0.8254644,-0.0,0.88637495,-0.06341852,0.065663464,0.99767995,0.543702,-0.28182456,0.27414566,0.10620758,0.22192624,-0.096229896,1.6342574,1.253431,-0.8254644,-0.06813164,-0.3023547,0.3023547,0.4813409,0.06813164,1.253431,0.9959545,-71.8163,-57.063988,50.23389,-40.13796,-34.290657,0.35818416,1.7184825,0.23168905,1.5710891,0.9919254,0.068026416,-0.8492429,0.4556545,-0.2228575,0.9318156,0.94283557
78,1.558129,-0.0,-0.0,-0.0,-0.0,0.9838783,0.96789336,0.32195282,0.13713586,-0.16144574,-0.16972308,-0.25878623,-0.20320798,0.15257181,0.1473797,0.2540863,-1.558129,1.4290963,-1.433227,-0.02464125,0.02464125,0.1798064,1.433227,1.558129,1.7329518,89.27421,-99.29082,12.984118,-69.06166,-96.90965,2.860809,0.002575887,0.03233034,2.4277658,3.0031219,0.892326,0.91511685,0.9118018,-0.86878645,0.64800054,0.82552
79,-0.0,-0.0,-0.0,0.45428166,-0.0,0.8069326,0.03748607,0.84672505,0.5727574,0.43679202,0.028739337,0.2514306,-0.2804285,-0.16029423,0.15840514,1.5333015,1.35471,-0.45428166,-0.9609306,0.33393216,0.33393216,0.6318561,0.9609306,1.35471,1.1187669,-77.61916,-64.10062,-94.26158,-61.898113,-91.94067,2.5749576,0.046432387,0.3992421,1.8352392,1.2516394,0.7446916,-0.87516046,-0.62600976,0.05083869,-0.4347671,0.907137
80,1.6651877,1.7549919,0.39212617,-0.0,-0.0,0.30207595,0.08697933,-0.025615199,0.5537282,0.993634,0.25507256,0.23808232,-0.17732947,0.056864403,0.26827943,-1.483707,-1.6651877,0.17933974,-0.9839614,0.35899502,0.35899502,1.2639267,0.9839614,1.6651877,0.11289626,95.408226,-6.468479,-87.29484,13.479798,100.55362,3.0799966,2.2639651,1.5975108,2.77285,0.012745567,0.7547756,0.9309126,-0.033488978,0.8011551,0.21547486,1.4304127
81,-0.0,1.033863,-0.0,0.91001236,-0.0,0.75252753,-0.1487982,0.6828186,0.5452009,0.63147485,-0.052325502,0.25446427,-0.25697404,0.24071114,-0.2040652,1.7201492,0.4836249,-0.91001236,0.9941676,0.7368177,0.7368177,0.7189046,0.9941676,0.4836249,0.8873425,-27.709665,-50.840977,22.671888,-65.77804,59.23598,1.0688726,2.6379926,0.5168238,0.23389305,0.78737676,-0.75913376,-0.449142,0.895655,0.70047677,0.69519323,0.4624258
82,1.209643,-0.0,-0.0,0.4879176,0.43006146,0.7346601,0.9701503,0.887123,0.15644355,0.90894014,-0.065762624,0.23944704,-0.099135496,0.27168307,-0.2656952,0.2449465,-1.209643,-0.4879176,-1.4137075,0.41126364,0.41126364,0.7456308,1.4137075,1.209643,0.43006146,69.307434,24.640705,43.30006,-48.460384,-18.44194,0.10360196,7.379152e-05,0.5559653,1.4632362,0.18495286,0.88827884,0.8365724,-0.7414673,0.9315314,-0.6489274,-1.7775558
83,-0.0,0.6619955,1.3449951,-0.0,0.0973554,0.05724311,0.9081742,0.97234076,0.98364544,0.9952647,0.07420483,0.23799804,-0.02997166,-0.23722133,-0.2809075,0.43189478,0.35651842,0.81651247,0.18110414,-1.5049887,1.5049887,1.5135219,0.18110414,0.35651842,0.0973554,-20.427,5.5780535,71.4617,-47.893723,37.929543,0.438238,1.6467556,2.2907486,0.12710539,0.0094780745,-0.17914978,-0.34214368,-0.046400387,-0.73705256,0.2721579,0.43939313
84,1.2061342,0.81473815,0.9428826,1.5212191,1.4893647,0.54661787,0.17941251,0.94741344,0.72407746,0.08134162,-0.27796197,0.10863992,0.029123561,-0.28181267,-0.16191193,-1.3904071,-1.2061342,-1.5212191,-0.7611005,-1.6325346,1.6325346,0.9924764,0.7611005,1.2061342,1.4893647,69.10639,85.33431,-54.852333,-5.1741905,46.681057,0.6637983,0.43869197,0.98500943,1.4547597,2.2182074,0.64172465,0.8355161,0.33666256,0.6476934,-0.76913697,-1.6376554
85,0.70459324,0.28942516,-0.0,-0.0,0.9863591,0.7772226,0.607346,0.32096252,0.059547536,0.5517301,-0.1262903,-0.1487506,-0.0583377,-0.27022383,-0.28262997,0.91808075,-0.70459324,0.48094168,1.5112135,0.31814235,0.31814235,0.68055665,1.5112135,0.70459324,0.9863591,40.370216,56.51421,-47.16417,96.47443,16.58284,0.08376692,2.4891126,0.46315736,0.49645165,0.9729043,-0.9071542,0.6072752,0.42995498,-0.5734852,0.91471314,-1.9754305
86,0.7790199,0.26931888,-0.0,-0.0,1.3612407,0.46739626,0.6332491,0.9979734,0.5861961,0.20802523,-0.26219362,-0.21434106,0.24862348,0.085833296,-0.14727646,0.8850522,-0.7790199,1.5476353,0.94444066,0.8985414,0.8985414,1.0844531,0.94444066,0.7790199,1.3612407,44.63455,77.99335,-86.12304,0.28498513,15.430834,0.07253266,0.09109377,1.1760385,0.606872,1.8529763,-0.73725593,0.6521438,0.8790803,0.91253,0.8242692,-0.7830502
87,0.8954112,-0.0,-0.0,1.5188,-0.0,0.96099496,0.9999444,0.4744026,0.760728,0.9541818,-0.040702656,-0.26819625,-0.14717412,-0.28241593,0.2748201,0.010547585,-0.8954112,-1.5188,-0.7063623,1.3593614,1.3593614,0.28021875,0.7063623,0.8954112,0.30388305,51.30328,-17.411215,76.89804,79.74574,-98.02066,2.9267797,0.570485,0.07852255,0.8017612,0.0923449,0.6083906,0.71405613,-0.70420605,-0.40169016,0.892788,-1.509387
88,1.1231884,-0.0,1.3969295,-0.0,1.3076481,0.36728102,0.8349318,0.57998675,0.9964856,0.26012173,-0.07770017,0.22586395,0.19803189,-0.26943564,-0.18420023,-0.58278745,-1.1231884,0.05181548,0.08386296,0.6944991,0.6944991,1.1947123,0.08386296,1.1231884,1.3076481,64.35395,74.922714,54.89323,-70.14024,-84.3424,2.166939,0.47410628,1.4273374,1.2615521,1.7099434,-0.08366691,0.80867505,-0.90985906,-0.61992997,0.7510543,-1.1041754
89,1.1064945,0.14970797,-0.0,-0.0,-0.0,0.9722239,0.7133478,0.05605793,0.7805575,0.7854334,0.2664749,0.0011330759,0.2773238,0.27102268,-0.010372176,-0.7765326,-1.1064945,1.2431918,0.67523915,1.3586713,1.3586713,0.23624425,0.67523915,1.1064945,0.6674003,63.397465,-38.23922,8.44847,-25.439875,8.577635,0.022412477,0.19979636,0.055811346,1.2243302,0.44542316,-0.5884156,0.8028198,-0.76518685,0.61141336,-0.88936806,-0.46258867
90,0.065173,1.043221,-0.0,0.5973839,0.8080453,0.22769962,0.8930628,0.96290624,-0.12451841,0.69091284,-0.106191576,-0.2722633,0.13890165,0.03981694,0.15311836,-0.46668935,-0.065173,-0.5973839,1.6956388,-0.2436972,0.2436972,1.3410817,1.6956388,0.065173,0.8080453,3.7341375,46.297585,41.977993,-0.69501764,59.772156,1.08831,0.20994924,1.7985002,0.00424752,0.65293723,-0.93486166,0.06508088,-0.16658424,-0.93688697,-0.9269726,1.012188
91,-0.0,1.1067127,-0.0,1.2786555,-0.0,-0.06050755,0.8233209,0.88544136,0.7790174,0.97750205,-0.03695112,0.28267604,-0.25529915,-0.22379379,-0.2769188,0.60355884,0.32442513,-1.2786555,0.67769915,-1.2236669,1.2236669,1.6313409,0.67769915,0.32442513,0.21252203,-18.58819,-12.176615,-58.537292,-56.89137,63.40996,1.224813,0.16255835,2.661273,0.10525166,0.045165613,-0.59002155,-0.31350267,-0.20561591,0.41487014,-0.38214493,1.7961445
92,-0.0,-0.0,-0.0,-0.0,-0.0,0.45167455,0.6597648,0.9799661,0.43571797,0.9999117,0.28252026,0.265827,-0.060852244,0.17602128,0.13972527,-0.8502906,0.082946554,0.44639805,-1.1199605,-1.3887637,1.3887637,1.102155,1.1199605,0.082946554,0.013288356,-4.752487,-0.76136667,-54.660007,-80.01308,-13.044741,0.051835306,1.1708705,1.2147455,0.0068801306,0.00017658042,0.8075552,-0.08275685,0.93184173,0.93591446,-0.45466682,0.51167935
93,0.021250768,-0.0,1.1328639,-0.0,0.17837952,0.92906207,0.51224923,0.8563096,0.047666438,0.9841325,0.077176236,0.28146327,-0.28129053,0.038832642,0.22040357,1.0329946,-0.021250768,0.6453486,-1.5231118,-0.029977966,0.029977966,0.37892702,1.5231118,0.021250768,0.17837952,1.2175792,10.220393,-2.3290086,-62.423164,-2.9304109,0.0026158437,2.9979193,0.14358568,0.00045159512,0.031819254,0.9092384,0.021247568,0.78945524,0.766329,-0.7347315,-0.26834917
94,-0.0,0.44024622,1.3256828,0.99080616,-0.0,0.7482458,0.99444264,0.0038595858,0.15769655,0.7062235,-0.24043578,0.24859644,-0.22293034,0.07086038,-0.15120786,0.10547499,1.3517958,-0.99080616,-1.4124388,0.96946615,0.96946615,0.72538245,1.4124388,1.3517958,0.78664654,-77.45219,-45.071526,39.8313,87.65419,25.224249,0.19381674,0.8886155,0.5261797,1.8273518,0.6188128,0.88801086,-0.8744765,0.76011574,-0.84356964,0.84099454,0.055622656
95,-0.0,-0.0,-0.0,-0.0,-0.0,0.3282071,0.044227667,0.6475297,0.9522898,0.9618916,0.20724802,-0.18270579,0.13911226,-0.060985114,-0.2449047,1.5265542,1.633467,1.3168786,-0.31014344,0.6956282,0.6956282,1.2363914,0.31014344,1.633467,0.27695832,-93.59076,-15.868542,55.92683,17.405973,-42.57982,0.55228394,1.4885458,1.5286638,2.6682143,0.07670591,0.3005676,-0.9265537,-0.78568715,-0.68881613,0.013646959,-0.63104874
96,-0.0,0.95123017,-0.0,-0.0,-0.0,0.7013058,0.88376296,-0.24038619,0.9803618,0.878271,-0.0151424,-0.051821467,0.135229,-0.13044098,-0.20403269,0.4869526,1.2984779,1.4110678,0.19850828,0.17223509,0.17223509,0.7935687,0.19850828,1.2984779,0.49856213,-74.3973,-28.565504,14.720077,11.721635,54.501472,0.90483886,2.6690886,0.6297512,1.6860448,0.2485642,-0.19594128,-0.8613308,-0.32055596,-0.18406193,-0.8621582,-0.17740172
97,0.9289365,-0.0,-0.0,-0.0,0.7784399,0.78467244,0.276694,0.58627784,0.8023102,0.71200985,0.18085638,-0.12929815,-0.09550682,0.15874672,0.25477445,1.2904443,-0.9289365,1.6485387,0.6396408,-1.0686961,1.0686961,0.66862875,0.6396408,0.9289365,0.7784399,53.224136,44.60132,66.42109,-56.944054,-10.232871,0.031896997,2.5748224,0.4470644,0.86292297,0.60596865,-0.56465495,0.7300977,-0.853554,0.7918879,-0.5290067,-1.4433064
98,-0.0,1.6810864,-0.0,1.2248616,0.56194425,0.34650722,0.5016113,0.9908169,0.5669819,0.84622073,0.15545587,0.28145376,-0.28203845,0.017199384,-0.069525376,-1.045336,0.17737204,-1.2248616,-0.96795905,-0.52499175,0.52499175,1.2169513,0.96795905,0.17737204,0.56194425,-10.162668,32.197033,2.995171,18.486277,96.31915,2.8260515,1.1487721,1.4809704,0.03146084,0.31578133,0.747806,-0.17553508,0.6511929,-0.65996116,0.8532847,1.1273842
99,-0.0,-0.0,1.3414153,-0.0,0.024978396,0.7037634,0.8038459,0.72042155,0.8490925,0.999688,0.08452581,0.25086272,-0.2028734,-0.1417083,0.26665467,-0.6370636,0.1461873,0.46857643,0.5565314,-1.4021443,1.4021443,0.7901153,0.5565314,0.1461873,0.024978396,-8.375916,1.4311565,-45.01483,-58.528202,-42.58883,0.5525177,2.428199,0.6242822,0.021370728,0.00062392023,-0.5053994,-0.14515476,0.12696789,-0.4362053,-0.24337018,1.2166291
100,-0.0,1.217322,-0.0,-0.0,-0.0,0.9952093,0.23382908,0.99977154,0.57502025,0.31475395,0.036410253,0.14156333,-0.16760467,0.13591592,-0.18385877,1.3347822,0.5409103,1.2743797,-0.95816743,-0.65098876,0.65098876,0.097924136,0.95816743,0.5409103,1.2505989,-30.991877,-71.65404,30.19,-69.75835,69.747406,1.4818728,0.12894051,0.009589137,0.29258394,1.5639976,0.74345833,-0.49367672,-0.38506627,-0.92292166,0.84330326,1.3271205
101,0.92387104,0.50910324,0.30797654,-0.0,-0.0,0.47360465,-0.062537886,0.99378276,0.44507468,0.6426966,0.21714276,-0.1796914,0.00041357672,0.09478569,0.15453736,1.633375,-0.92387104,0.8435859,-1.1095387,0.51679444,0.51679444,1.0774173,1.1095387,0.92387104,0.87278336,52.93391,-50.0068,-0.6473835,-25.726645,29.169466,0.25918612,1.8353112,1.160828,0.8535377,0.7617508,0.8038993,0.7277236,-0.22396792,0.93500197,0.85688275,-1.2293946
102,-0.0,-0.0,0.3440926,0.8487824,0.31927302,0.96415323,0.9158599,0.96146023,-0.13367517,0.94946384,-0.26367748,0.18937686,-0.24986355,0.17198141,-0.28189352,-0.413152,0.7139702,-0.8487824,-1.7048728,-1.2132546,1.2132546,0.26856282,1.7048728,0.7139702,0.31927302,-40.907475,18.292995,-88.46685,78.15824,-53.834743,0.88283604,0.60319644,0.07212599,0.5097534,0.10193527,0.9360155,-0.6131604,0.15722406,-0.16740702,-0.29363617,0.8142443
103,-0.0,-0.0,-0.0,-0.0,0.39697155,0.30884996,0.6700079,0.7661149,0.8093357,0.9222361,0.13652648,0.2775987,-0.2767365,-0.017459547,-0.2107704,-0.83657694,0.04634131,0.28683668,0.6277761,-0.8118539,0.8118539,1.2568127,0.6277761,0.04634131,0.39697155,-2.6551614,22.744793,-27.118185,-94.171776,-55.278786,0.93083304,2.515314,1.5795782,0.0021475172,0.15758641,-0.556519,-0.046308167,0.45756552,-0.89778936,0.61375904,1.4064245
104,-0.0,-0.0,-0.0,1.0986512,0.195386,0.8289239,0.5262255,0.34407747,0.045787252,0.9809728,0.280269,-0.03390626,0.21371318,-0.044750124,0.03980914,-1.0166407,0.4383059,-1.0986512,1.5249931,1.576462,1.576462,0.59361523,1.5249931,0.4383059,0.195386,-25.113077,11.194793,-48.562634,28.266197,-97.81147,2.914301,1.5226294,0.35237905,0.19211207,0.03817569,-0.90956384,-0.41223925,0.4924324,0.43281925,0.6412584,0.6986073
