,oz5_adde_ln,oz2_adde_ln,oz3_tanh_exp,oz5_radian_exp,oz1_sin_exp,oz30_sin_exp,oz34_relu_sigmoid,oz28_sin_sigmoid,oz5_adde_sigmoid,oz12_adde_sigmoid,oz2_adde_sigmoid,oz4_relu_sigmoid,oz5_radian_adde,oz6_adde_adde,oz2_negative_adde,oz1_recip_adde,oz44_recip_adde,oz7_recip_degree,oz44_recip_degree,oz1_relu_degree,oz2_adde_degree,oz30_negative_degree,oz5_adde_degree,(oz4_relu*oz16_zscore),(oz1_recip*oz28),(oz28_sin*oz17),(oz5_adde*oz2_sin),(oz37_relu*oz2),(oz31_recip*oz29_negative),(oz28_sin*oz41),(oz16_tanh*oz15),(oz22_tanh*oz40_relu),(oz6_adde*oz1),(oz28_sin*oz23_zscore),(oz2_recip*oz6),(oz5_adde*oz47),(oz46_tanh*oz9),(oz23_zscore*oz43),(oz37_relu*oz46),(oz46_tanh*oz2_negative),(oz46_radian*oz36),(oz44_recip*oz41),(oz16_tanh*oz12_negative),(oz4_radian*oz32),(oz28_sin*oz38_negative),(oz6_zscore*oz16_zscore),(oz30_negative*oz37),(oz46_radian*oz23),(oz37_relu*oz23),(oz19_sin*oz24_negative),(oz1_recip*oz43),(oz23_zscore*oz46),(oz3_tanh+oz11),(oz2_adde+oz1_recip),(oz2_recip+oz18),(oz7_recip+oz13_relu),(oz40_relu+oz5),(oz38_negative+oz10),(oz11_adde+oz20),(oz40_relu+oz2),(oz2_adde+oz8),(oz12_adde+oz1_tanh),(oz30_sin+oz10),(oz44_recip+oz46_tanh),(oz1_relu+oz40_relu),(oz13_adde+oz26),(oz44_recip+oz4_relu),(oz4_radian+oz50),(oz50_recip+oz4),(oz11_adde+oz15),(oz13_relu+oz27),(oz19_sin+oz4_radian),(oz3_tanh+oz3),(oz5_radian+oz24),(oz3_tanh+oz2_zscore),(oz22_tanh+oz4_relu),(oz2_adde+oz3),(oz12_adde+oz4),(oz12_adde+oz28),oz37_relu_tanh,oz5_radian_tanh,oz2_sin_tanh,oz51
23,0.7213646,0.50183225,0.78538203,0.9885289,0.3679192,1.0603279,0.5,0.7288056,0.88667697,0.9292744,0.8391267,0.5,2.7067444,5.1167164,3.7848186,2.0756478,18.916283,-262.1975,928.07697,-0.0,94.638,-3.3582032,117.87108,0.0,-0.91219574,-1.0428798,-1.8011793,-1.7077776,-0.8291204,-1.2973835,-0.68058926,-0.0,-3.7321935,0.9725242,0.29989317,3.4040694,0.53625894,1.3240145,0.59086925,0.3766196,-0.00423167,-21.257975,-0.094918974,0.017400132,-0.25205988,0.2570783,-0.093851194,0.006329525,1.5736686,0.10389455,-0.86489606,0.36301827,1.3463876,1.0091108,-0.47183642,-4.57621,-0.6610432,-1.7191832,4.033982,-1.0665369,1.1838784,1.6608112,-1.4056311,16.551125,-0.0,1.7002181,16.198,-1.4036746,-1.7613614,5.3293357,-1.5779184,-0.1762987,-0.48804182,0.6453828,-1.30919,0.8870137,1.4052881,1.535981,3.9950604,0.92185444,-0.011536868,-0.70417416,-0.6506933
24,0.89298147,0.7642361,1.1100214,0.9951965,0.8581861,0.68816835,0.6049865,0.49469194,0.92000395,0.81251436,0.89542127,0.53753257,2.7134666,7.3410387,3.28921,-3.7948132,3.4431806,78.25476,41.533646,-0.0,123.03428,21.945332,139.93924,-0.2595656,0.1383022,-0.018320737,-1.3199059,0.0,-0.7150461,0.01019369,-0.9015591,0.0,-0.7097635,0.02590177,-3.3357525,3.2369027,-0.8993099,-2.0365448,0.0,-0.53270566,-0.0094596,-0.3480165,-1.1746584,-0.0005693558,-0.005976741,-3.2898147,-0.30194074,0.03576446,0.0,-1.3564807,-10.87329,2.0512047,0.48369098,-4.3657417,-0.8293619,2.2164028,-0.27588108,2.0402608,2.0207627,-0.5709283,2.7545614,1.3140899,1.3850539,-0.20815289,-0.0,2.000607,0.8753121,-1.4199772,-0.5525239,4.058398,0.626866,-0.9938491,0.20914027,-1.3660952,-0.4671207,-0.76209223,2.2521143,1.6168447,1.445197,-0.0,-0.004814996,-0.49330074,0.80869746
25,0.61278754,1.3934759,0.47441754,0.98488367,1.4586041,2.1435776,0.6456588,0.50884455,0.863606,0.92800945,0.98251605,0.5,2.7030501,4.8118505,1.4077342,5.3017716,1.9018472,-141.1912,-46.778248,22.177666,230.83492,-49.682983,105.74329,-0.0,0.09142802,-0.05927142,1.783421,-0.0,1.1902539,-0.025619134,-0.15602654,-0.015650257,0.8103645,0.03110475,-0.476681,-0.073720545,-0.010912445,0.016002527,0.0,0.009108495,3.2272463e-05,0.5911585,0.018856533,0.015163091,0.029369125,-0.07329628,0.2723573,-0.000106534026,-0.0,-0.068356104,0.047027346,-0.006110063,-0.27884215,6.6123195,0.7382753,-2.1032672,-0.7911159,-0.8730971,2.4316108,1.3921447,5.7548537,2.9253423,-0.9406802,-0.82338464,0.46867037,2.4050465,-0.8164345,1.3665935,-0.5943887,1.8465246,0.51910776,-0.589927,-1.7087924,-0.13579084,0.56619257,-0.19179925,3.0657046,1.2424504,2.5918972,-0.0,-0.015230537,0.7470854,-2.3382537
26,0.733073,1.1025041,0.48421735,0.988947,2.0823195,2.7017589,0.5141064,0.3047297,0.8890888,0.7680485,0.95309985,0.5,2.7071671,6.3609934,2.4248652,3.932712,3.5017362,79.36786,44.888626,47.17914,172.55759,-83.66982,119.25928,0.0,-1.1779754,0.35866627,0.602011,0.02010033,-0.11129695,0.26042733,0.7386766,-0.0,2.9995227,-0.9639354,3.1505718,0.29943174,0.19276813,0.52097845,-0.11459222,0.27343982,-0.03284812,-0.24734996,-1.3171436,0.043426733,-0.050523095,-1.2197678,-0.100037985,-0.03408306,0.07997301,0.48499885,0.5414182,-1.9547714,-1.4257085,4.2261286,2.1790078,1.3852305,-0.6368145,1.7227994,3.3777804,0.29341647,3.1043813,1.8742578,2.6554532,-0.14846271,0.8234313,1.3029221,0.78345436,0.7917662,-0.40262783,1.1648159,1.6683594,0.96764654,-1.6437942,-0.49808255,-0.43151113,0.68977505,2.0931256,-0.4247024,0.2273429,0.06839747,-0.011114052,0.28142077,-1.4543997
27,0.7428971,0.8223022,1.3451238,0.9893018,0.40789625,0.3847172,0.6413707,0.7121479,0.891099,0.725335,0.90684724,0.5,2.707526,4.9498816,3.1608305,1.8192866,8.414412,303.05737,326.36417,-0.0,130.3899,72.793884,120.43666,-0.0,-1.0188814,-0.90321434,-0.9001761,-0.7179486,1.6855721,-0.22313574,-0.25209546,0.3154674,-2.482327,1.3676591,1.0997243,-0.5572808,-0.5895125,-1.8094572,-1.0160674,-0.245839,-0.011615263,-1.4031303,0.4904896,0.0061451956,-1.0427985,-0.14067593,2.061126,-0.01648769,2.446946,0.17927355,1.0774045,-0.94562113,0.4420791,1.3767378,-0.83159363,5.7430725,0.789611,-1.1129239,2.7057245,0.9633274,1.573679,0.16618896,-0.9169741,5.140622,1.4058762,2.748601,5.6961293,-0.4227484,-3.0957215,1.9658717,1.3398093,-0.5936944,0.6021484,0.29721496,-0.14650604,0.22439203,2.5813954,0.30746692,2.1044374,0.92495775,-0.010755441,-0.4038528,-0.27739808
28,0.5258436,0.08120089,0.4297281,0.9822455,0.36886302,0.45031586,0.7374834,0.39225456,0.844472,0.7728313,0.74736136,0.5739035,2.7003677,6.080079,4.3519745,2.1099684,4.0582814,86.70233,76.77633,-0.0,62.142357,52.921097,96.9379,0.46585733,0.27568778,-0.22016582,-1.6885402,-1.0273175,3.3787491,0.23716559,1.4552366,-0.0,-5.526425,-0.601393,-0.3939026,0.96926993,0.044670362,0.45746,0.23751582,0.58930075,0.002083418,-0.72583175,1.3682324,-0.003944429,-0.61443955,1.0076948,0.5808186,0.009045631,0.86285424,0.9920722,-0.2026014,0.51879555,-0.023808956,0.4762755,0.5215273,1.5132412,-1.0263962,2.5706758,4.8634653,-1.633693,0.6867893,0.2963537,0.36954343,1.7007167,-0.0,-0.08639479,1.6377952,1.2920158,1.0749059,5.127985,0.5235356,0.82456607,-2.0816195,-1.2286905,-2.4799318,1.1737603,-0.15242815,1.5221634,0.77116776,0.55724704,-0.017912075,-0.7607625,-0.2248534
29,1.1296043,0.777939,1.6585127,1.0065867,0.84219897,1.7239983,0.5,0.6687702,0.9566625,0.9055979,0.89816326,0.5,2.7248468,5.769334,3.2595825,-3.075643,0.75018406,87.63995,-112.76369,-0.0,124.73181,-33.000484,177.2979,-0.0,-4.513956,0.30230626,-1.59441,0.0,-2.3942146,0.8800608,-0.081259295,0.0,-0.5265951,0.37540707,-0.6147608,0.15388358,0.7905694,-0.09093274,0.0,-0.50054777,-0.026393991,-2.4650958,0.059643447,0.016378906,-0.6927879,0.04374264,0.28445137,-0.015097264,-0.0,-1.5248057,0.9860892,-0.8658758,0.9074099,-3.6169438,-1.1322075,1.5296059,0.37615043,-2.6734283,2.8504107,-0.5413008,3.568469,2.090131,-1.1427871,-2.8928103,-0.0,4.2688046,-1.9680977,-0.5104911,-2.8069406,2.4968052,-1.0030487,-1.007,1.063154,-1.5287544,-0.035921574,-0.9355265,2.7342136,1.4676095,3.0401163,-0.0,0.006564969,-0.4740266,0.5656729
30,0.72142404,1.3938324,0.5398449,0.98853105,2.1415987,0.36863324,0.5,0.50760263,0.88668925,0.94814485,0.98254067,0.5,2.7067466,6.535183,1.4062971,3.8734093,3.8229346,243.60458,63.291943,49.60126,230.91724,86.33335,117.87809,0.0,0.035136327,-0.010436817,1.98884,-0.0,-0.15161125,-0.028659234,-0.339156,0.0,3.304312,0.033544872,0.8373722,-2.8733757,0.9953804,0.8193781,-0.0,-1.2303472,0.046145886,-1.0409524,0.04274878,0.01288311,0.019401925,-0.25508928,-0.48238775,0.033063915,-0.0,1.2028491,0.8581192,1.8963201,-0.6093104,5.185394,1.5692816,4.2517023,-0.66092086,1.5108126,2.399795,1.3119847,4.2158465,3.6052372,-0.1250884,2.0424285,0.8657054,2.3041756,1.1046529,1.5849005,-0.7085694,4.215154,1.3090677,0.94119734,-1.3357701,-1.258764,0.69682515,-0.6153152,3.3109696,1.5756383,2.9364693,-0.0,-0.011534733,0.7472483,-1.9993922
31,1.3387212,1.3474106,1.4885067,1.0193108,2.6187146,0.37822112,0.5,0.40184334,0.9784198,0.95469695,0.9791116,0.5,2.7374084,6.119263,1.5891138,3.2603333,3.5752306,45.032192,49.099545,105.70172,220.44263,76.47702,218.53542,-0.0,-0.2217573,0.05793484,3.44822,1.4514937,-2.8952928,-0.5886184,0.8304493,0.0,6.274277,0.5226831,0.6046041,-1.9202472,0.02148822,0.57644343,-0.34318748,0.29449853,0.0027732109,1.2680436,-0.28786525,0.010732282,-0.5565718,0.92048347,1.7157934,0.006116478,-1.6873528,-0.86173475,-0.23780078,0.35079935,0.9961121,4.389501,1.8955538,2.2644212,1.0958809,1.1398833,1.7965331,1.1291679,3.4855769,3.9992778,-1.2315509,0.5961385,1.8448431,3.5991523,0.85694873,-0.70661294,-2.1634133,4.267867,2.008935,-0.8501664,0.81877464,-1.009741,1.5280722,-0.5965958,4.2684507,2.3255224,2.6389124,0.8579314,0.019124398,0.7182675,0.29154998
32,1.3670382,1.2014215,2.4530115,1.0212616,1.4667312,0.3694468,0.70291984,0.6819857,0.9806157,0.98638886,0.9652712,0.8367034,2.7393205,5.5720024,2.1117234,5.262286,5.7478023,38.80358,173.57874,22.521885,190.4993,84.714806,224.81213,0.7728547,2.2077026,0.73822135,2.2366853,-0.0,0.88362575,-0.14279985,0.69547653,-0.40453905,1.1217436,-0.077472694,0.22329074,0.9701303,0.009060929,0.118671656,-0.0,-0.14265253,-0.00077546696,-0.5670573,-0.688936,0.037991926,-0.43855894,0.06412833,-0.24982853,-0.00042435495,0.0,0.5022784,-2.9729726,-0.024338098,-0.24976933,5.8688445,0.98732585,0.67725027,1.6947936,-1.8419837,1.5239809,1.0959215,4.269131,4.6571765,-2.262884,3.264704,0.88244426,2.6749368,4.6634226,1.1792245,2.5029325,3.1509337,-1.2409743,-0.26507804,2.3555884,1.7318254,1.5044823,0.80723774,4.783112,5.917065,5.150969,-0.0,0.021035627,0.51539093,-0.17505163
33,0.70160913,0.23918283,0.41635785,0.9878349,0.43691552,0.9780218,0.5,0.41980082,0.88256997,0.94986993,0.7807788,0.5818477,2.706042,4.736207,4.1663527,1.6932284,1.9022117,-48.688522,-46.757366,-0.0,72.77771,1.2734067,115.56533,-0.5132503,0.33777797,0.19883132,-2.001825,0.0,-5.9589086,-0.1301431,0.17983411,0.5201652,-1.9686052,-0.44683436,0.48364785,-2.32798,0.30529162,2.0206208,-0.0,0.45546323,0.006445075,-0.3282102,0.20423418,0.0030874182,0.29401013,1.0891598,-0.025661346,0.007838477,-0.0,-1.0522383,-1.4999657,0.44956145,0.031167686,0.24515736,0.66356546,-0.8497751,-0.090744555,0.7783202,5.1476474,-0.8375295,2.3346453,2.190566,1.6646823,-0.501539,0.6105415,2.9824262,-0.48570698,0.11535155,9.455647,3.4289305,-1.3419021,0.6343468,-2.2354217,1.6617508,-2.3257313,1.1823366,-0.08900082,3.272066,2.6121807,-0.0,-0.01223914,-0.7584173,0.6074131
34,0.4036725,0.2346109,0.44491768,0.9789156,0.38142046,0.37908143,0.5,0.31132996,0.8171734,0.92737967,0.7797855,0.62307394,2.696972,5.997052,4.172147,1.9497036,3.8968825,57.95245,67.52885,-0.0,72.44574,75.93112,85.78974,-0.7532734,0.7049484,0.45624858,-1.4870888,0.0,-0.8075588,0.8506727,-0.3803919,-0.0,-4.2660203,0.49121794,-0.38551617,-1.1674488,-0.8731071,0.59183246,0.0,-0.9148197,0.015770432,-1.2628697,-0.15484235,-0.0025118848,0.5802418,-0.8408479,-0.6309529,0.007984782,0.0,0.22960782,0.73516244,0.45795253,-2.1904926,0.49583852,-1.675255,1.0114611,-1.2209682,-1.9992948,-0.048120737,-1.453865,1.6905804,1.6851104,-2.238432,0.5493679,-0.0,2.2057228,1.6812172,0.74734163,1.8565855,1.7581441,1.4709,-0.8524116,-1.9365058,0.24530888,-2.2651873,1.2630167,0.13777697,3.0497339,1.6299064,-0.0,-0.02130669,-0.75871134,-0.09138555
35,0.92613494,1.2307414,1.351741,0.9966276,0.8819482,0.45172703,0.5,0.725971,0.92585754,0.9781556,0.9684391,0.5,2.7149036,4.546612,2.0127964,-5.2210755,-12.020103,-118.00587,-844.4472,-0.0,196.16739,52.624775,144.6565,0.0,-10.666417,1.0227517,1.6370449,1.0140327,-0.07785184,0.98335886,0.59201956,-0.0,-0.2302869,-0.19193172,-1.2614745,3.372597,0.16150784,-0.050982364,-0.72040784,0.3266845,0.001842412,-14.875784,0.84839773,-0.0024720365,-0.5673503,0.9391977,1.3201753,0.0017215586,-0.28287458,0.25968435,-2.0546632,0.09873684,1.8112146,-4.51559,0.5140962,-1.0342528,-0.1935497,-1.0408834,3.5041797,0.70548534,1.7796264,3.676432,-1.2532306,-15.201448,-0.0,3.5197954,-14.738385,0.42039448,2.1625183,3.4720669,-0.09206712,-0.34478804,0.61244464,0.7573759,1.0075852,0.41572073,3.7348185,3.6048133,5.145211,0.893164,-0.0033780667,0.5705942,-0.57715046
36,0.5787284,0.52986884,0.52077836,0.983822,0.60937566,1.4294243,0.62219405,0.6455916,0.8561616,0.98389536,0.8453661,0.5,2.7019715,5.6982408,3.737854,0.7885381,2.087549,-241.52367,-36.13832,-0.0,97.32888,-20.932745,102.20241,0.0,-1.24111,0.50341743,-1.5195642,0.0,0.6868303,0.87887895,-1.4778583,-0.0,-1.5442253,0.8430825,-0.25665388,0.17100057,1.0175899,-1.7391466,0.0,-0.9017023,0.03358421,-0.92433196,1.2023349,0.022631956,0.57484794,-0.34158254,0.50877756,-0.034207497,-0.0,1.3095362,2.3873286,-1.9619082,-1.280268,-0.23103416,-0.8538265,-4.2153835,-0.9345131,1.8030274,1.6916201,-1.0195723,2.021369,3.6360958,1.2017674,-1.5151255,-0.0,1.6142099,-0.6307327,0.6057987,-0.1851207,3.8040447,-0.9023866,0.8841548,-1.4319499,-1.4477971,-1.673024,0.6266241,0.9191902,2.3560781,4.7555556,-0.0,-0.016308883,-0.6920524,-0.2787011
37,1.7698951,1.4894266,2.6969588,1.0565532,2.5239742,2.0681663,0.5,0.48022816,0.99718577,0.7960322,0.9882786,0.82555205,2.7732937,4.6468477,1.0020111,3.5634203,-1.621573,-5017.015,-248.65535,67.79455,254.08112,-46.607304,336.3398,-0.3258126,-0.06694455,-0.020403136,5.808232,1.3781539,-0.9351183,-0.07144508,-0.3370474,-0.2774943,2.2819529,-0.11897831,-0.46013474,-7.468759,0.92254233,-0.34494933,-1.2329335,1.5641196,0.0006549255,-3.9184506,-0.279984,0.032962743,0.076054454,0.16569273,-0.6531957,-0.040253624,1.2061793,-0.40279257,-0.19388692,-2.3086727,1.0615369,5.2796907,-0.617136,-86.99091,4.0914483,-1.8615241,3.701798,2.6557634,4.3097596,2.1901474,-0.17371106,-5.2512026,2.122731,4.0362444,-2.785429,-0.9155692,0.49364185,4.420787,0.55954826,0.45905486,3.7587347,0.9875641,2.7101142,1.2590597,7.2011623,2.9161034,1.2824662,0.6657069,0.054956574,0.7571223,2.5654855
38,1.6957712,1.3698941,2.6635911,1.0488478,2.6932986,0.4692338,0.5,0.26908445,0.99572575,0.7331755,0.98082775,0.8040846,2.765974,7.6909847,1.5016294,3.4152431,50.452454,38.054836,2734.9666,82.20797,225.45511,49.17011,312.31055,1.3136905,-1.1213691,-0.6793438,5.1125884,0.74417585,-3.113372,-1.5909289,0.91742396,-0.4242282,7.1348333,0.7252185,1.8529706,-8.313054,0.23796193,0.12992355,0.113453664,-0.22311819,0.0022877078,75.996956,1.2470264,0.021270664,1.5980654,2.0995271,0.5249134,-0.0023471292,-0.44346488,-0.3568282,-0.12477044,-0.13461527,1.8680725,4.6318955,0.12138826,0.9099057,3.2950473,-1.3040695,5.085103,1.7791338,4.9472494,1.9034402,-0.46149498,47.91756,1.9972811,1.6831627,49.146194,1.6634098,2.0222373,4.8628592,0.37041092,-0.6496869,3.269101,-0.48146632,2.197546,0.6578133,6.2243595,2.4228158,-0.5981461,0.54529357,0.047656145,0.73427606,1.4358605
39,0.8272505,1.2585129,0.61453336,0.99250144,2.393773,0.91950905,0.5,0.70932937,0.9077965,0.8209084,0.97125655,0.5,2.7107549,5.3620358,1.9163809,3.66074,1.5827538,-232.08427,-65.06096,60.79397,201.69159,4.813658,131.0367,0.0,1.0386235,1.3349643,1.643635,0.8181238,4.168759,1.4336858,-0.018836102,-0.32774854,2.8051686,0.061822254,-0.092938446,1.4144895,0.00981351,-0.046359006,-0.07556777,0.059287865,-0.0015328086,-1.8248369,-0.1493591,-0.017230457,-0.4241257,0.009376582,0.08571384,-8.949483e-05,0.070628606,-0.7020866,-0.6304915,-0.0051328116,-2.2637482,4.462641,0.41912615,-4.050635,-0.020255476,-1.1665603,0.1976211,1.2129054,3.76935,2.3085816,-0.7750674,-1.2094622,1.4720595,2.0538912,-1.135528,1.0506295,-0.7518711,1.0922272,0.6083302,0.8999596,-1.0188706,0.7480191,0.31581196,-0.797433,2.988204,-0.15535665,2.6245508,0.7699604,-0.007526764,0.61609054,-2.470367
40,0.85888916,0.9149462,0.8622313,0.9937756,1.3242977,0.40497324,0.5,0.70425266,0.9137681,0.94627917,0.92390597,0.54574066,2.712038,5.101447,2.9399226,6.230588,3.3519342,-53.49117,36.30561,16.312864,143.04698,64.68013,135.24881,0.051271074,3.6893947,1.4533691,-0.51891816,-0.19504002,5.007319,-0.37694272,0.04183416,0.0,0.6785187,-0.6874463,1.5119789,2.7986882,-0.26138592,-0.570439,-0.75997746,-0.15473233,0.022594173,-0.27529037,-0.040943395,-0.0007044001,0.04914628,-0.09373982,0.9933959,0.011930883,-0.6965345,0.9391683,2.5287054,0.68427384,-1.235958,6.0089474,-4.7528963,-0.9335971,-0.35774463,-0.7520053,3.3135166,-0.22164077,3.7259483,3.1459982,-1.7125838,-0.064469695,0.2847132,3.7008128,0.81712806,0.48513997,2.2584326,1.7842835,-0.51973385,0.78001577,-0.29756364,-1.2152448,-0.37009445,-0.62074137,2.347309,3.0522122,3.919156,0.70641065,-0.0062437407,-0.21635655,0.6301355
41,0.7914117,0.9768996,0.53231233,0.9911077,0.85806763,0.3981769,0.6316382,0.35411292,0.9008325,0.97599345,0.93439263,0.5,2.7093496,3.963993,2.7803552,-3.7888942,3.3709016,-44.634693,37.39237,-0.0,152.18951,67.05197,126.42365,-0.0,4.1955853,-0.5169508,-0.13687769,0.0,-0.773814,0.27065694,-0.12201492,0.14944126,-0.19143654,-0.25677535,23.723032,-1.3034505,-0.09708645,-0.39660344,-0.0,0.042130686,-0.0061864736,-0.29389936,-0.5852116,-0.028408585,-0.9377626,-1.0067487,-1.4414176,0.0061586504,-0.0,0.7906385,6.0405517,0.35321805,-0.87998253,-3.8509676,-16.325558,-0.7790224,0.7649686,0.6907808,3.7382665,1.2146677,2.1535258,3.5526485,-1.7903922,1.3313432,1.2767411,2.0419753,0.65261996,1.5718269,-1.1066444,2.2630699,0.5643791,-0.5328015,-1.3728117,1.5641882,-0.69266045,0.117048986,1.9139214,1.9742764,3.0603638,-0.0,-0.008931879,-0.061954148,0.1589968
42,0.67716175,0.24312201,0.51887643,0.98699534,0.49037224,0.40292385,0.8041915,0.6890102,0.87742656,0.9855026,0.78163576,0.5,2.7051919,4.149486,4.1613393,1.4575397,1.5392236,-57.509754,-67.55505,-0.0,73.064964,65.368576,112.77432,0.0,-1.1596625,-0.91625303,-1.9522467,-1.4240417,-0.52381164,0.7173533,1.1984662,-0.0,-1.1352078,-1.3203504,0.8919101,-1.7008529,-0.7325687,1.1993318,-1.2432898,-1.2280915,-0.004066441,-1.0632378,1.3369725,0.0146657275,-0.6248834,1.8386481,1.1258628,0.03646089,-1.6362725,-0.7899652,0.9109914,2.0911474,-1.8235164,0.014482141,-2.3395207,-0.8048366,-0.74999845,-2.423617,1.6052355,-1.4430575,2.4059176,3.5589747,-2.5470977,-2.0300925,-0.0,1.0980077,-1.1790582,0.7710383,0.26322997,0.20544195,-1.0963712,-0.7261197,-1.442006,-1.1279447,-2.1005921,0.39140117,0.4893077,3.2143059,5.1390085,0.7560042,-0.013089194,-0.7581511,-0.5141507
43,0.8515221,1.3501627,0.94859767,0.9934752,1.2748796,0.55796,0.5,0.6764214,0.9123931,0.7561575,0.97932726,0.5,2.7117355,5.1019244,1.5785102,6.794847,1.5051436,-79.70839,-69.50769,14.054914,221.05016,35.694836,134.25607,0.0,3.3801844,0.20740575,2.1288962,-0.0,-0.46587577,-0.27602246,-0.4838794,0.06452384,0.58471835,-0.26649204,-0.2936018,-1.3200254,-1.2050521,0.32625565,-0.0,-0.8861026,0.025064355,0.45411596,-0.8529757,0.0012910273,-0.61492574,0.20145832,-0.40860534,-0.0065463227,0.0,0.45003414,-3.68007,-0.3754523,0.64898545,7.9346185,-0.49981165,-0.34259868,0.29079628,-0.6566237,3.6271064,1.8056388,2.424468,1.372227,-0.40615183,-0.43569934,0.9111718,3.6546614,-1.2131381,0.8017273,0.3320397,4.3200645,2.8087485,-0.6852789,-0.105590016,0.66542846,1.0881425,0.09690195,3.8052337,0.24020684,1.9609017,-0.0,-0.00654613,0.7204299,-2.2361007
44,0.567655,0.16803621,1.1232967,0.9834847,0.45214832,1.694747,0.5,0.6465145,0.85372555,0.7740202,0.76548314,0.7318247,2.7016287,4.798349,4.253584,2.268773,14.536858,58.540375,677.1545,-0.0,67.779724,-31.838955,101.076935,0.90140027,-0.29137188,-0.92035925,-1.7630142,0.0,-1.0091225,-0.7342687,1.2257804,-0.0,-4.627424,-0.9364806,0.415693,2.5399039,0.06322754,-0.25193778,0.0,-0.8701572,0.014874253,-14.373444,1.0630509,0.0069348733,0.49823073,-0.5736257,0.21453518,0.017382856,0.0,-0.0024857451,-0.07301162,0.9969617,-1.1145443,0.7334708,-2.3178968,2.507122,-0.9541564,0.58437276,3.0645132,-1.5353023,-0.38021898,0.2542556,0.28668362,11.25181,-0.0,3.4577835,12.822475,0.5771979,2.7906466,3.2022457,0.05866182,-0.32729402,0.23306395,-0.023862086,-1.4205719,1.2334197,1.2997756,2.235052,1.8793529,-0.0,-0.016651632,-0.7613295,-0.43187046
45,0.7347237,0.9666151,0.549391,0.98900646,1.9991761,0.77489257,0.79010695,0.46379554,0.8894274,0.9084744,0.93270665,0.5,2.7072272,5.400954,2.8075333,4.025002,3.5843978,-253.25854,49.624794,43.847015,150.63232,14.775411,119.4563,-0.0,-0.19023938,0.07449864,-0.18583399,0.0,2.1917825,-0.02540528,-1.004033,-0.0,2.0529814,-0.01738107,0.39898103,-2.6177661,-0.5996155,-0.0026442143,0.0,-0.07645276,-0.029730713,0.15167622,0.26403612,0.013345763,-0.02991103,-0.026101751,-0.08559765,-0.0026748057,-0.0,1.1439348,-0.028839342,-0.15340856,-2.341454,3.9357505,-11.099213,-4.4201956,-0.63337594,-1.0855604,1.3722398,-0.08925149,3.5195937,2.9393208,-1.5467724,0.009516776,0.7652748,1.0264299,0.8661161,-0.2899508,-4.212902,-0.6332525,-0.9443181,0.98467606,-1.2904452,-1.1599935,-0.6882858,0.028636148,1.93753,1.6667016,2.1495621,-0.0,-0.011054045,-0.08889774,-0.18868367
46,1.5408809,1.4746305,2.6927936,1.0346272,1.8497471,1.582697,0.5,0.2701615,0.99070287,0.96427363,0.98749965,0.7722856,2.752323,6.7586594,1.0671422,4.227834,1.7922239,81.56926,-53.059196,37.955475,250.34937,-27.33101,267.49686,-1.1924826,-2.5393372,0.52481407,4.6536407,-0.0,-1.0413133,1.1945331,0.4981563,0.83875567,2.6765404,1.39868,0.8007171,4.4175034,-0.4737601,-0.42656693,-0.0,-1.5043932,-0.015579552,1.1131041,0.43353438,-0.005684548,0.9288413,-1.2922325,0.60243315,-0.037645683,0.0,-1.1156942,0.45752782,-2.1590989,2.310707,5.8789735,1.5309942,1.4236523,3.1888874,0.5857933,4.0478263,2.8896074,4.310088,3.875477,1.9795566,-0.0149335265,1.9009159,0.7630402,0.2952047,-0.05203961,-12.411137,3.3751676,-1.1872745,0.87811357,3.6672037,1.3362076,2.6433723,1.8985152,7.0460453,4.5167494,1.6133078,-0.0,0.034028098,0.76023614,0.53743184
47,0.8455886,0.8203685,0.51902735,0.9932348,0.53931457,0.8251757,0.51652163,0.7287826,0.91127867,0.9243584,0.9064751,0.52795386,2.7114935,5.3308187,3.1652267,1.215663,1.1183872,37.321392,-91.6672,-0.0,130.138,11.078801,133.46184,-0.086769775,-2.588862,-0.05878089,-1.006774,0.0,-0.5634428,-0.077182814,0.002281409,-0.0,-1.7386559,-0.9518613,0.2365948,-0.88514215,0.08342893,-0.28437662,-0.0,0.2833306,0.0079502445,0.1249267,-0.1397635,-0.0013503924,0.36562896,0.082055435,-0.12010602,-0.012558417,0.0,0.18309787,-0.4437371,-0.720265,-1.8674874,0.768718,-3.1382036,0.6513812,-0.38893312,-0.099124074,2.5674138,-0.446945,1.057421,1.9210784,-0.6611826,-0.96596736,-0.0,1.8537536,-1.4879622,0.8865994,1.2423282,1.5030804,-1.4194479,-0.6757888,-1.4412048,0.26337034,-1.1031914,0.4882531,1.4859307,2.615026,4.2259936,-0.0,-0.006788059,-0.40716878,1.1421021
