,employment_kterm_ln,personal_status_kterm_ln,credit_history_kterm_ln,residence_since_ln,property_magnitude_car_tanh,checking_status_'no checking'_tanh,credit_history_'critical/other existing credit'_tanh,foreign_worker_yes_tanh,checking_status_'<0'_tanh,installment_commitment_sigmoid,foreign_worker_yes_sigmoid,checking_status_'no checking'_sigmoid,duration_sigmoid,(foreign_worker_kterm-housing_own),(foreign_worker_yes-purpose),(purpose_kterm-other_payment_plans_kterm),(savings_status_kterm-foreign_worker_yes),(checking_status_kterm-property_magnitude_car),(employment_'>=7'-other_payment_plans_none),(duration-savings_status_kterm),(credit_history_kterm-personal_status_'male single'),(credit_history_'existing paid'-employment_'>=7'),(savings_status_kterm-personal_status_'male single'),(other_payment_plans_none-housing_own),(purpose_kterm-housing_own),(checking_status_'<0'-job_skilled),property_magnitude_kterm_radian,checking_status_'no checking'_radian,checking_status_kterm_radian,credit_history_'critical/other existing credit'_radian,other_parties_none_radian,foreign_worker_yes_radian,job_skilled_degree,installment_commitment_degree,checking_status_kterm_degree,property_magnitude_'real estate'_degree,credit_history_'critical/other existing credit'_degree,checking_status_'<0'_degree,(other_payment_plans_kterm+checking_status_'<0'),(duration+credit_history_'critical/other existing credit'),(checking_status_'no checking'+credit_history_'existing paid'),(housing_kterm+credit_history_'existing paid'),(savings_status_'<100'+housing_own),(checking_status_'<0'+property_magnitude_car),(foreign_worker_yes+purpose),(residence_since+credit_history_'existing paid'),(credit_amount+job_skilled),(purpose_kterm+property_magnitude_'real estate'),(job_skilled+own_telephone_yes),(credit_amount+num_dependents),(checking_status_kterm*other_parties_kterm),(checking_status_kterm*property_magnitude_car),(other_parties_kterm*property_magnitude_car),(own_telephone_kterm*other_payment_plans_none),(existing_credits*foreign_worker_kterm),(housing_kterm*property_magnitude_car),(duration*residence_since),(credit_amount*property_magnitude_car),(existing_credits*purpose),(other_payment_plans_kterm*checking_status_'no checking'),(other_parties_none*housing_own),(property_magnitude_kterm*other_parties_none),(existing_credits*own_telephone_kterm),(age/purpose_kterm),(other_parties_kterm/own_telephone_kterm),(num_dependents/checking_status_kterm),(duration/savings_status_kterm),(duration/foreign_worker_kterm),(existing_credits/num_dependents),(residence_since/foreign_worker_kterm),(residence_since/checking_status_kterm),(credit_amount/other_payment_plans_kterm),class
33,5.5333896,6.3062754,5.6801724,1.3862944,0.0,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999938,963.0,-2.0,-717.0,182.0,394.0,0.0,-171.0,292.0,-1.0,182.0,1.0,97.0,0.0,2.687807,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,0.0,229.1831,22574.535,0.0,57.295776,0.0,814.0,13.0,1.0,179.0,0.0,0.0,4.0,4.0,1264.0,97.0,0.0,1265.0,357358.0,0.0,0.0,596.0,963.0,0.0,48.0,0.0,3.0,814.0,0.0,154.0,596.0,0.58762884,1.5218121,0.002538071,0.06557377,0.012461059,1.0,0.0041536866,0.010152284,1.5528256,1.0
34,5.1474943,5.7365723,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9999938,962.0,-4.0,42.0,602.0,63.0,0.0,-591.0,530.0,1.0,603.0,-1.0,180.0,0.0,4.049164,0.0,1.0995574,0.0,0.017453292,0.017453292,0.0,229.1831,3609.6338,0.0,0.0,0.0,139.0,12.0,1.0,714.0,2.0,0.0,6.0,2.0,1474.0,181.0,1.0,1475.0,57141.0,0.0,0.0,0.0,963.0,0.0,12.0,0.0,5.0,0.0,1.0,232.0,404.0,0.18232045,2.2450495,0.015873017,0.019900497,0.012461059,1.0,0.0010384216,0.015873017,10.604317,1.0
35,5.1474943,6.3062754,5.6801724,0.6931472,0.0,0.0,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,962.0,-6.0,-534.0,602.0,269.0,-1.0,-558.0,292.0,0.0,602.0,0.0,279.0,0.0,4.049164,0.0,4.694936,0.017453292,0.017453292,0.017453292,0.0,229.1831,15412.563,0.0,57.295776,0.0,814.0,46.0,0.0,713.0,2.0,0.0,8.0,2.0,4746.0,280.0,0.0,4747.0,243983.0,0.0,0.0,596.0,1926.0,0.0,90.0,0.0,14.0,0.0,1.0,232.0,1192.0,0.08928572,1.5218121,0.003717472,0.07462686,0.046728972,2.0,0.0020768433,0.007434944,5.8304667,0.0
36,5.826,6.3062754,5.6801724,1.0986123,0.0,0.7615942,0.7615942,0.7615942,0.0,0.7310586,0.7310586,0.7310586,1.0,963.0,-3.0,-89.0,602.0,394.0,0.0,-555.0,292.0,0.0,602.0,0.0,50.0,-1.0,2.687807,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,57.295776,22574.535,0.0,57.295776,0.0,139.0,49.0,1.0,108.0,1.0,0.0,5.0,3.0,6111.0,50.0,2.0,6111.0,357358.0,0.0,0.0,0.0,963.0,0.0,144.0,0.0,4.0,139.0,0.0,154.0,404.0,0.62,2.2450495,0.002538071,0.07960199,0.049844235,1.0,0.0031152647,0.007614213,43.956833,1.0
37,5.826,6.3062754,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,962.0,-6.0,233.0,602.0,63.0,0.0,-585.0,529.0,1.0,602.0,-1.0,279.0,-1.0,4.9218283,0.0,1.0995574,0.0,0.0,0.017453292,57.295776,229.1831,3609.6338,57.295776,0.0,0.0,47.0,18.0,1.0,714.0,2.0,0.0,8.0,3.0,2101.0,281.0,1.0,2101.0,2583.0,0.0,0.0,0.0,963.0,0.0,36.0,0.0,7.0,0.0,0.0,0.0,596.0,0.13214286,0.06879195,0.015873017,0.029850746,0.018691588,1.0,0.0020768433,0.031746034,44.68085,0.0
38,5.826,6.3062754,6.272877,0.6931472,0.7615942,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,0.9999546,962.0,1.0,-802.0,602.0,62.0,-1.0,-593.0,529.0,1.0,602.0,0.0,11.0,-1.0,5.794493,0.0,1.0995574,0.0,0.017453292,0.017453292,57.295776,114.59155,3609.6338,0.0,0.0,0.0,814.0,10.0,1.0,714.0,2.0,1.0,1.0,3.0,1226.0,12.0,2.0,1226.0,57141.0,63.0,907.0,404.0,963.0,713.0,20.0,1225.0,0.0,0.0,1.0,332.0,404.0,3.0833333,2.2450495,0.015873017,0.016583748,0.010384216,1.0,0.0020768433,0.031746034,1.504914,1.0
39,5.826,6.3062754,6.272877,1.0986123,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9998766,962.0,-6.0,-534.0,602.0,269.0,-1.0,-594.0,529.0,1.0,602.0,0.0,279.0,-1.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,229.1831,15412.563,57.295776,0.0,0.0,814.0,9.0,1.0,714.0,2.0,0.0,8.0,4.0,459.0,281.0,1.0,459.0,243983.0,0.0,0.0,596.0,963.0,0.0,27.0,0.0,7.0,0.0,1.0,282.0,596.0,0.08571429,1.5218121,0.003717472,0.014925373,0.009345794,1.0,0.0031152647,0.0111524165,0.56265354,1.0
40,5.5333896,6.3062754,6.272877,0.6931472,0.7615942,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-6.0,141.0,62.0,393.0,1.0,-33.0,529.0,0.0,62.0,-1.0,279.0,0.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,0.0,229.1831,22574.535,0.0,0.0,0.0,139.0,30.0,2.0,714.0,1.0,1.0,8.0,3.0,2333.0,280.0,0.0,2334.0,357358.0,394.0,907.0,0.0,963.0,713.0,60.0,2333.0,7.0,139.0,1.0,332.0,596.0,0.10714286,1.5218121,0.002538071,0.47619048,0.031152649,1.0,0.0020768433,0.005076142,16.784172,1.0
41,5.826,3.912023,6.272877,0.0,0.7615942,0.0,0.0,0.7615942,0.0,0.95257413,0.7310586,0.5,0.9999938,962.0,-6.0,-534.0,62.0,268.0,-1.0,-51.0,530.0,1.0,63.0,0.0,279.0,-1.0,5.794493,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,171.88733,15412.563,0.0,0.0,0.0,814.0,12.0,1.0,714.0,1.0,1.0,8.0,2.0,1159.0,280.0,2.0,1159.0,243983.0,269.0,907.0,404.0,963.0,713.0,12.0,1158.0,7.0,0.0,1.0,332.0,404.0,0.092857145,2.2450495,0.003717472,0.1904762,0.012461059,1.0,0.0010384216,0.003717472,1.4226044,1.0
42,5.826,6.3062754,4.477337,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,962.0,-7.0,-792.0,602.0,269.0,-1.0,-585.0,87.0,0.0,602.0,0.0,21.0,0.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,114.59155,15412.563,57.295776,0.0,0.0,814.0,18.0,0.0,713.0,2.0,0.0,9.0,4.0,6204.0,23.0,1.0,6206.0,243983.0,0.0,0.0,404.0,963.0,0.0,72.0,0.0,8.0,0.0,1.0,282.0,404.0,2.0,2.2450495,0.007434944,0.029850746,0.018691588,0.5,0.0041536866,0.014869888,7.6216216,1.0
43,5.159055,4.5217886,5.6801724,1.3862944,0.7615942,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,963.0,-1.0,-711.0,102.0,273.0,-1.0,-73.0,293.0,0.0,103.0,1.0,103.0,0.0,5.794493,0.0,4.7822022,0.017453292,0.017453292,0.017453292,57.295776,57.295776,15699.043,0.0,57.295776,57.295776,815.0,31.0,0.0,179.0,0.0,2.0,3.0,4.0,6188.0,103.0,1.0,6188.0,248518.0,274.0,907.0,596.0,1926.0,179.0,120.0,6187.0,4.0,0.0,0.0,332.0,1192.0,0.23300971,1.5218121,0.003649635,0.29126215,0.031152649,2.0,0.0041536866,0.01459854,7.600737,1.0
44,5.5333896,5.7365723,5.6801724,1.3862944,0.0,0.0,0.7615942,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,963.0,-1.0,56.0,602.0,274.0,1.0,-555.0,293.0,-1.0,603.0,0.0,103.0,1.0,2.687807,0.0,4.7822022,0.017453292,0.017453292,0.017453292,0.0,229.1831,15699.043,0.0,57.295776,57.295776,48.0,49.0,0.0,108.0,1.0,1.0,3.0,4.0,6143.0,103.0,0.0,6144.0,248518.0,0.0,0.0,0.0,1926.0,0.0,192.0,0.0,4.0,0.0,0.0,154.0,1192.0,0.5631068,1.5218121,0.003649635,0.07960199,0.049844235,2.0,0.0041536866,0.01459854,130.70213,0.0
45,5.1474943,5.7365723,5.6801724,1.3862944,0.7615942,0.7615942,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999833,962.0,0.0,-580.0,602.0,393.0,-1.0,-592.0,293.0,0.0,603.0,0.0,233.0,0.0,5.794493,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,0.0,229.1831,22574.535,0.0,57.295776,0.0,814.0,12.0,1.0,713.0,2.0,1.0,2.0,4.0,1393.0,234.0,0.0,1394.0,357358.0,394.0,907.0,596.0,1926.0,713.0,44.0,1393.0,2.0,814.0,1.0,332.0,1192.0,0.14957266,1.5218121,0.002538071,0.018242123,0.011422638,2.0,0.0041536866,0.010152284,1.7113022,1.0
46,5.5333896,6.3062754,6.272877,1.3862944,0.7615942,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-6.0,-534.0,62.0,393.0,0.0,-27.0,529.0,0.0,62.0,0.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,814.0,36.0,2.0,714.0,1.0,1.0,8.0,5.0,2300.0,280.0,1.0,2300.0,357358.0,394.0,907.0,596.0,963.0,713.0,144.0,2299.0,7.0,814.0,1.0,332.0,596.0,0.13928571,1.5218121,0.002538071,0.5714286,0.037383176,1.0,0.0041536866,0.010152284,2.8243244,1.0
47,4.1271343,5.7365723,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.7615942,0.7310586,0.7310586,0.5,0.9975274,963.0,-1.0,-711.0,62.0,274.0,-1.0,-57.0,530.0,1.0,63.0,1.0,103.0,1.0,4.049164,0.0,4.7822022,0.0,0.017453292,0.017453292,0.0,57.295776,15699.043,0.0,0.0,57.295776,815.0,6.0,1.0,180.0,0.0,1.0,3.0,3.0,1352.0,103.0,1.0,1353.0,248518.0,0.0,0.0,404.0,963.0,0.0,12.0,0.0,2.0,0.0,0.0,232.0,404.0,0.22330096,2.2450495,0.003649635,0.0952381,0.0062305294,1.0,0.0020768433,0.00729927,1.6609336,1.0
48,5.826,6.3062754,5.6801724,1.3862944,0.0,0.7615942,0.7615942,0.7615942,0.0,0.7310586,0.7310586,0.7310586,0.9999833,962.0,0.0,-580.0,602.0,394.0,-1.0,-592.0,292.0,0.0,602.0,0.0,233.0,0.0,4.049164,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,0.0,57.295776,22574.535,0.0,57.295776,0.0,814.0,12.0,1.0,713.0,2.0,0.0,2.0,4.0,7228.0,234.0,0.0,7229.0,357358.0,0.0,0.0,596.0,1926.0,0.0,44.0,0.0,2.0,814.0,1.0,232.0,1192.0,0.16666667,1.5218121,0.002538071,0.018242123,0.011422638,2.0,0.0041536866,0.010152284,8.879607,1.0
49,5.826,5.7365723,6.272877,0.6931472,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999938,962.0,-6.0,-534.0,102.0,394.0,-1.0,-91.0,530.0,1.0,103.0,0.0,279.0,-1.0,4.9218283,0.017453292,6.8765974,0.0,0.0,0.017453292,57.295776,229.1831,22574.535,57.295776,0.0,0.0,814.0,12.0,2.0,714.0,1.0,0.0,8.0,3.0,2074.0,281.0,1.0,2074.0,16154.0,0.0,0.0,596.0,963.0,0.0,24.0,0.0,7.0,814.0,0.0,0.0,596.0,0.1,0.06879195,0.002538071,0.116504855,0.012461059,1.0,0.0020768433,0.005076142,2.546683,1.0
50,5.1474943,6.3062754,4.477337,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,962.0,-4.0,42.0,182.0,269.0,0.0,-159.0,87.0,0.0,182.0,-1.0,180.0,0.0,4.049164,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,229.1831,15412.563,0.0,0.0,0.0,139.0,24.0,0.0,713.0,1.0,0.0,6.0,2.0,2333.0,181.0,0.0,2334.0,243983.0,0.0,0.0,0.0,963.0,0.0,48.0,0.0,5.0,0.0,1.0,232.0,596.0,0.160221,1.5218121,0.003717472,0.13114753,0.024922118,1.0,0.0020768433,0.007434944,16.784172,1.0
51,5.5333896,6.3062754,4.477337,0.6931472,0.7615942,0.0,0.0,0.7615942,0.0,0.7310586,0.7310586,0.5,1.0,962.0,-1.0,-711.0,602.0,268.0,0.0,-576.0,87.0,-1.0,602.0,0.0,102.0,0.0,5.794493,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,57.295776,15412.563,0.0,0.0,0.0,814.0,27.0,0.0,713.0,2.0,1.0,3.0,2.0,5965.0,103.0,1.0,5966.0,243983.0,269.0,907.0,404.0,1926.0,713.0,54.0,5965.0,4.0,0.0,1.0,332.0,808.0,0.29126215,2.2450495,0.003717472,0.04477612,0.028037382,2.0,0.0020768433,0.007434944,7.3280096,1.0
52,5.826,6.3062754,6.272877,0.6931472,0.7615942,0.7615942,0.0,0.7615942,0.0,0.95257413,0.7310586,0.7310586,0.9999938,962.0,-6.0,-534.0,602.0,393.0,-1.0,-591.0,529.0,1.0,602.0,0.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,171.88733,22574.535,0.0,0.0,0.0,814.0,12.0,2.0,714.0,2.0,1.0,8.0,3.0,1263.0,280.0,1.0,1263.0,357358.0,394.0,907.0,596.0,963.0,713.0,24.0,1262.0,7.0,814.0,1.0,332.0,596.0,0.08928572,1.5218121,0.002538071,0.019900497,0.012461059,1.0,0.0020768433,0.005076142,1.5503685,1.0
53,5.826,6.3062754,6.272877,0.0,0.0,0.7615942,0.0,0.7615942,0.0,0.880797,0.7310586,0.7310586,1.0,962.0,-1.0,-711.0,182.0,394.0,-1.0,-165.0,529.0,1.0,182.0,0.0,102.0,-1.0,4.049164,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,114.59155,22574.535,0.0,0.0,0.0,814.0,18.0,2.0,714.0,1.0,0.0,3.0,2.0,3379.0,103.0,2.0,3379.0,357358.0,0.0,0.0,404.0,963.0,0.0,18.0,0.0,2.0,814.0,1.0,232.0,404.0,0.30097088,2.2450495,0.002538071,0.09836066,0.018691588,1.0,0.0010384216,0.002538071,4.149877,1.0
54,5.5333896,6.3062754,4.477337,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,963.0,0.0,95.0,602.0,269.0,1.0,-567.0,87.0,-1.0,602.0,0.0,234.0,-1.0,2.687807,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,229.1831,15412.563,0.0,0.0,0.0,139.0,36.0,0.0,108.0,1.0,0.0,2.0,4.0,2226.0,234.0,2.0,2226.0,243983.0,0.0,0.0,0.0,1926.0,0.0,144.0,0.0,2.0,0.0,0.0,154.0,808.0,0.24358974,2.2450495,0.003717472,0.05970149,0.037383176,2.0,0.0041536866,0.014869888,16.007195,0.0
55,5.826,6.3062754,3.8918202,0.6931472,0.0,0.7615942,0.0,0.7615942,0.0,0.7310586,0.7310586,0.7310586,0.9975274,962.0,0.0,187.0,182.0,394.0,0.0,-177.0,48.0,0.0,182.0,-1.0,233.0,0.0,4.9218283,0.017453292,6.8765974,0.0,0.0,0.017453292,0.0,57.295776,22574.535,57.295776,0.0,0.0,47.0,6.0,1.0,713.0,1.0,0.0,2.0,2.0,783.0,235.0,0.0,785.0,20488.0,0.0,0.0,0.0,963.0,0.0,12.0,0.0,1.0,47.0,0.0,0.0,596.0,0.11111111,0.087248325,0.005076142,0.032786883,0.0062305294,0.5,0.0020768433,0.005076142,16.659575,1.0
56,4.1271343,6.3062754,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,0.9999938,962.0,-6.0,-534.0,182.0,269.0,-1.0,-171.0,529.0,1.0,182.0,0.0,279.0,0.0,2.687807,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,114.59155,15412.563,0.0,0.0,0.0,814.0,12.0,1.0,714.0,1.0,0.0,8.0,2.0,6468.0,280.0,1.0,6469.0,243983.0,0.0,0.0,404.0,963.0,0.0,12.0,0.0,7.0,0.0,1.0,154.0,404.0,0.18571429,2.2450495,0.003717472,0.06557377,0.012461059,1.0,0.0010384216,0.003717472,7.9459457,0.0
57,5.826,5.7365723,5.6801724,0.6931472,0.7615942,0.7615942,0.7615942,0.7615942,0.0,0.880797,0.7310586,0.7310586,1.0,962.0,-6.0,233.0,602.0,393.0,0.0,-567.0,293.0,0.0,603.0,-1.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,114.59155,22574.535,0.0,57.295776,0.0,47.0,37.0,1.0,713.0,2.0,1.0,8.0,2.0,9567.0,280.0,1.0,9567.0,357358.0,394.0,907.0,0.0,1926.0,713.0,72.0,9566.0,14.0,47.0,1.0,332.0,1192.0,0.11071429,1.5218121,0.002538071,0.05970149,0.037383176,2.0,0.0020768433,0.005076142,203.53192,1.0
58,5.5333896,5.7365723,6.272877,0.6931472,0.7615942,0.0,0.0,0.7615942,0.0,0.95257413,0.7310586,0.5,1.0,962.0,0.0,-580.0,602.0,62.0,0.0,-585.0,530.0,0.0,603.0,0.0,233.0,0.0,5.794493,0.0,1.0995574,0.0,0.017453292,0.017453292,0.0,171.88733,3609.6338,0.0,0.0,0.0,814.0,18.0,1.0,714.0,2.0,1.0,2.0,3.0,1961.0,234.0,0.0,1962.0,57141.0,63.0,907.0,596.0,963.0,713.0,36.0,1961.0,1.0,0.0,1.0,332.0,596.0,0.0982906,1.5218121,0.015873017,0.029850746,0.018691588,1.0,0.0020768433,0.031746034,2.409091,1.0
59,5.1474943,5.7365723,5.6801724,1.3862944,0.0,0.0,0.7615942,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,963.0,-4.0,-633.0,602.0,274.0,-1.0,-567.0,293.0,0.0,603.0,1.0,181.0,1.0,2.687807,0.0,4.7822022,0.017453292,0.0,0.017453292,0.0,229.1831,15699.043,0.0,57.295776,57.295776,815.0,37.0,0.0,179.0,1.0,1.0,6.0,4.0,6229.0,181.0,1.0,6230.0,11234.0,0.0,0.0,404.0,1926.0,0.0,144.0,0.0,10.0,0.0,0.0,0.0,808.0,0.12707183,0.10148515,0.003649635,0.05970149,0.037383176,2.0,0.0041536866,0.01459854,7.652334,0.0
60,5.826,4.5217886,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,0.9998766,962.0,-2.0,-42.0,602.0,269.0,0.0,-594.0,530.0,1.0,603.0,-1.0,96.0,-1.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,114.59155,15412.563,57.295776,0.0,0.0,139.0,9.0,1.0,714.0,2.0,0.0,4.0,2.0,1392.0,98.0,2.0,1392.0,243983.0,0.0,0.0,0.0,963.0,0.0,9.0,0.0,3.0,0.0,1.0,282.0,404.0,0.2783505,2.2450495,0.003717472,0.014925373,0.009345794,1.0,0.0010384216,0.003717472,10.0071945,1.0
61,5.5333896,6.3062754,5.6801724,1.3862944,0.0,0.0,0.7615942,0.7615942,0.0,0.98201376,0.7310586,0.5,0.99999964,962.0,-6.0,-534.0,182.0,269.0,0.0,-168.0,292.0,-1.0,182.0,0.0,279.0,-1.0,4.9218283,0.0,4.694936,0.017453292,0.0,0.017453292,57.295776,229.1831,15412.563,57.295776,57.295776,0.0,814.0,16.0,0.0,713.0,1.0,0.0,8.0,4.0,1538.0,281.0,2.0,1538.0,13988.0,0.0,0.0,404.0,1926.0,0.0,60.0,0.0,14.0,0.0,0.0,0.0,808.0,0.17857143,0.12871288,0.003717472,0.08196721,0.015576324,2.0,0.0041536866,0.014869888,1.8882064,1.0
62,5.5333896,6.3062754,3.6888795,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,963.0,-2.0,-717.0,602.0,269.0,0.0,-567.0,39.0,-1.0,602.0,1.0,97.0,0.0,2.687807,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,229.1831,15412.563,0.0,0.0,0.0,814.0,36.0,0.0,108.0,1.0,0.0,4.0,4.0,1953.0,97.0,1.0,1954.0,243983.0,0.0,0.0,404.0,963.0,0.0,144.0,0.0,3.0,0.0,0.0,154.0,404.0,0.62886596,2.2450495,0.003717472,0.05970149,0.037383176,1.0,0.0041536866,0.014869888,2.399263,0.0
63,5.826,6.3062754,3.6888795,0.6931472,0.7615942,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,962.0,-2.0,-717.0,602.0,268.0,-1.0,-555.0,39.0,0.0,602.0,0.0,96.0,-1.0,5.794493,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,114.59155,15412.563,0.0,0.0,0.0,814.0,48.0,0.0,713.0,2.0,1.0,4.0,2.0,14422.0,97.0,2.0,14422.0,243983.0,269.0,907.0,404.0,963.0,713.0,96.0,14421.0,3.0,0.0,1.0,332.0,404.0,0.25773194,2.2450495,0.003717472,0.07960199,0.049844235,1.0,0.0020768433,0.007434944,17.716217,0.0
64,5.1474943,5.7365723,6.272877,1.3862944,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-6.0,-534.0,602.0,394.0,-1.0,-579.0,530.0,1.0,603.0,0.0,279.0,-1.0,4.049164,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,814.0,24.0,2.0,714.0,2.0,0.0,8.0,5.0,3182.0,280.0,2.0,3182.0,357358.0,0.0,0.0,404.0,963.0,0.0,96.0,0.0,7.0,814.0,1.0,232.0,404.0,0.092857145,2.2450495,0.002538071,0.039800994,0.024922118,1.0,0.0041536866,0.010152284,3.9078624,1.0
65,5.5333896,6.3062754,6.272877,1.3862944,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-7.0,-792.0,182.0,394.0,0.0,-156.0,529.0,0.0,182.0,0.0,21.0,-1.0,4.049164,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,814.0,27.0,2.0,714.0,1.0,0.0,9.0,5.0,5191.0,22.0,2.0,5192.0,357358.0,0.0,0.0,404.0,3852.0,0.0,108.0,0.0,32.0,814.0,1.0,232.0,1616.0,2.1818182,2.2450495,0.005076142,0.14754099,0.028037382,2.0,0.0041536866,0.010152284,6.3759212,1.0
66,5.1474943,5.7365723,6.272877,0.6931472,0.7615942,0.7615942,0.0,0.7615942,0.0,0.880797,0.7310586,0.7310586,0.9999938,962.0,-6.0,141.0,602.0,393.0,0.0,-591.0,530.0,1.0,603.0,-1.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,114.59155,22574.535,0.0,0.0,0.0,139.0,12.0,2.0,714.0,2.0,1.0,8.0,3.0,2172.0,280.0,1.0,2172.0,357358.0,394.0,907.0,0.0,963.0,713.0,24.0,2171.0,7.0,139.0,1.0,332.0,596.0,0.10357143,1.5218121,0.002538071,0.019900497,0.012461059,1.0,0.0020768433,0.005076142,15.618705,1.0
67,5.826,4.5217886,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9999938,962.0,0.0,-580.0,47.0,269.0,-1.0,-36.0,530.0,1.0,48.0,0.0,233.0,-1.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,229.1831,15412.563,57.295776,0.0,0.0,814.0,12.0,1.0,714.0,1.0,0.0,2.0,2.0,1008.0,235.0,1.0,1008.0,243983.0,0.0,0.0,596.0,963.0,0.0,12.0,0.0,1.0,0.0,1.0,282.0,596.0,0.094017096,1.5218121,0.003717472,0.25,0.012461059,1.0,0.0010384216,0.003717472,1.2371007,1.0
68,5.826,6.3062754,6.272877,1.3862944,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,963.0,-3.0,3.0,602.0,394.0,0.0,-567.0,529.0,1.0,602.0,0.0,50.0,-1.0,2.687807,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,47.0,36.0,2.0,109.0,1.0,0.0,5.0,5.0,1820.0,50.0,2.0,1820.0,357358.0,0.0,0.0,0.0,963.0,0.0,144.0,0.0,4.0,47.0,0.0,154.0,404.0,0.74,2.2450495,0.002538071,0.05970149,0.037383176,1.0,0.0041536866,0.010152284,38.70213,0.0
69,5.826,5.7365723,6.272877,1.3862944,0.7615942,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-6.0,-534.0,182.0,393.0,-1.0,-147.0,530.0,1.0,183.0,0.0,279.0,-1.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,814.0,36.0,2.0,714.0,1.0,1.0,8.0,5.0,2395.0,280.0,1.0,2395.0,357358.0,394.0,907.0,596.0,963.0,713.0,144.0,2394.0,7.0,814.0,1.0,332.0,596.0,0.08928572,1.5218121,0.002538071,0.19672132,0.037383176,1.0,0.0041536866,0.010152284,2.941032,1.0
