,frequency_sin_abs,suction_side_displacement_thickness_zscore_abs,chord_length_sigmoid_exp,suction_side_displacement_thickness_tanh_exp,suction_side_displacement_thickness_sin_exp,frequency_sin_sin,suction_side_displacement_thickness_radian_sin,frequency_relu_sin,angle_of_attack_zscore_sin,chord_length_radian_radian,free_stream_velocity_ln_radian,frequency_sin_radian,chord_length_sin_radian,suction_side_displacement_thickness_zscore_radian,free_stream_velocity_ln_mmnorm,frequency_relu_mmnorm,chord_length_sigmoid_mmnorm,suction_side_displacement_thickness_tanh_mmnorm,chord_length_tanh_mmnorm,chord_length_radian_negative,frequency_ln_negative,suction_side_displacement_thickness_zscore_negative,free_stream_velocity_ln_negative,frequency_ln_adde,free_stream_velocity_ln_adde,angle_of_attack_relu_adde,chord_length_sigmoid_adde,angle_of_attack_degree_adde,frequency_ln_sigmoid,free_stream_velocity_ln_sigmoid,chord_length_sigmoid_sigmoid,suction_side_displacement_thickness_sin_sigmoid,angle_of_attack_degree_sigmoid,suction_side_displacement_thickness_tanh_square,chord_length_sin_square,angle_of_attack_zscore_square,frequency_ln_square,scaled_sound_pressure_level
55,0.82687956,0.5954134,1.7782246,1.0033182,1.0033182,0.7358219,5.7816822e-05,0.82687956,-0.9112887,9.284739e-05,0.060324106,0.014431771,0.005237775,-0.010391924,0.0,0.04040404,1.0,0.050254587,1.0,-0.0053197634,-6.9077554,0.5954134,-3.4563167,9.626038,6.1745987,2.7182817,3.2938972,2.7182817,0.99900097,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,47.717083,127.365
56,0.34653634,0.5954134,1.7782246,1.0033182,1.0033182,-0.33964208,5.7816822e-05,-0.34653634,-0.9112887,9.284739e-05,0.060324106,-0.0060482,0.005237775,-0.010391924,0.0,0.053030305,1.0,0.050254587,1.0,-0.0053197634,-7.130899,0.5954134,-3.4563167,9.84918,6.1745987,2.7182817,3.2938972,2.7182817,0.99920064,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,50.84972,124.355
57,0.80122477,0.5954134,1.7782246,1.0033182,1.0033182,-0.71820885,5.7816822e-05,-0.80122477,-0.9112887,9.284739e-05,0.060324106,-0.013984011,0.005237775,-0.010391924,0.0,0.07070707,1.0,0.050254587,1.0,-0.0053197634,-7.377759,0.5954134,-3.4563167,10.096041,6.1745987,2.7182817,3.2938972,2.7182817,0.9993754,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,54.431328,122.365
58,0.9300395,0.5954134,1.7782246,1.0033182,1.0033182,0.80164355,5.7816822e-05,0.9300395,-0.9112887,9.284739e-05,0.060324106,0.016232252,0.005237775,-0.010391924,0.0,0.09090909,1.0,0.050254587,1.0,-0.0053197634,-7.6009026,0.5954134,-3.4563167,10.319184,6.1745987,2.7182817,3.2938972,2.7182817,0.9995003,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,57.77372,122.375
59,0.65012753,0.5954134,1.7782246,1.0033182,1.0033182,-0.6052879,5.7816822e-05,-0.65012753,-0.9112887,9.284739e-05,0.060324106,-0.011346865,0.005237775,-0.010391924,0.0,0.116161615,1.0,0.050254587,1.0,-0.0053197634,-7.824046,0.5954134,-3.4563167,10.542328,6.1745987,2.7182817,3.2938972,2.7182817,0.99960023,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,61.2157,120.755
60,0.850761,0.5954134,1.7782246,1.0033182,1.0033182,0.7517824,5.7816822e-05,0.850761,-0.9112887,9.284739e-05,0.060324106,0.014848581,0.005237775,-0.010391924,0.0,0.1489899,1.0,0.050254587,1.0,-0.0053197634,-8.055158,0.5954134,-3.4563167,10.773439,6.1745987,2.7182817,3.2938972,2.7182817,0.99968266,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,64.88557,119.135
61,0.6835038,0.5954134,1.7782246,1.0033182,1.0033182,-0.6315136,5.7816822e-05,-0.6835038,-0.9112887,9.284739e-05,0.060324106,-0.011929392,0.005237775,-0.010391924,0.0,0.1919192,1.0,0.050254587,1.0,-0.0053197634,-8.294049,0.5954134,-3.4563167,11.012331,6.1745987,2.7182817,3.2938972,2.7182817,0.9997501,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,68.79125,118.145
62,0.9879664,0.5954134,1.7782246,1.0033182,1.0033182,-0.8349084,5.7816822e-05,-0.9879664,-0.9112887,9.284739e-05,0.060324106,-0.017243266,0.005237775,-0.010391924,0.0,0.24242425,1.0,0.050254587,1.0,-0.0053197634,-8.517193,0.5954134,-3.4563167,11.235475,6.1745987,2.7182817,3.2938972,2.7182817,0.9998,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,72.54257,115.645
63,0.89423966,0.5954134,1.7782246,1.0033182,1.0033182,-0.77973324,5.7816822e-05,-0.89423966,-0.9112887,9.284739e-05,0.060324106,-0.015607426,0.005237775,-0.010391924,0.0,0.30808082,1.0,0.050254587,1.0,-0.0053197634,-8.748305,0.5954134,-3.4563167,11.466587,6.1745987,2.7182817,3.2938972,2.7182817,0.9998412,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,76.532845,113.775
64,0.997843,0.5954134,1.7782246,1.0033182,1.0033182,0.8403036,5.7816822e-05,0.997843,-0.9112887,9.284739e-05,0.060324106,0.017415646,0.005237775,-0.010391924,0.0,0.3939394,1.0,0.050254587,1.0,-0.0053197634,-8.987197,0.5954134,-3.4563167,11.705479,6.1745987,2.7182817,3.2938972,2.7182817,0.99987495,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,80.76971,110.515
65,0.30561438,0.5954134,1.7782246,1.0033182,1.0033182,-0.30087915,5.7816822e-05,-0.30561438,-0.9112887,9.284739e-05,0.060324106,-0.0053339773,0.005237775,-0.010391924,0.0,0.4949495,1.0,0.050254587,1.0,-0.0053197634,-9.2103405,0.5954134,-3.4563167,11.928622,6.1745987,2.7182817,3.2938972,2.7182817,0.9999,0.96941894,0.6400579,0.50082815,0.5,1.0973636e-05,0.090061456,1.3142397,84.830376,108.265
66,0.89396966,0.5912577,1.7782246,1.0033729,1.0033729,0.77956414,5.8770296e-05,0.89396966,-0.77886873,9.284739e-05,0.074471384,0.015602713,0.005237775,-0.010319393,1.0,0.030303031,1.0,0.05119738,1.0,-0.0053197634,-6.684612,0.5912577,-4.2668962,9.402893,6.985178,4.2182817,3.2938972,88.66195,0.9987515,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,44.684036,127.122
67,0.82687956,0.5912577,1.7782246,1.0033729,1.0033729,0.7358219,5.8770296e-05,0.82687956,-0.77886873,9.284739e-05,0.074471384,0.014431771,0.005237775,-0.010319393,1.0,0.04040404,1.0,0.05119738,1.0,-0.0053197634,-6.9077554,0.5912577,-4.2668962,9.626038,6.985178,4.2182817,3.2938972,88.66195,0.99900097,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,47.717083,125.992
68,0.34653634,0.5912577,1.7782246,1.0033729,1.0033729,-0.33964208,5.8770296e-05,-0.34653634,-0.77886873,9.284739e-05,0.074471384,-0.0060482,0.005237775,-0.010319393,1.0,0.053030305,1.0,0.05119738,1.0,-0.0053197634,-7.130899,0.5912577,-4.2668962,9.84918,6.985178,4.2182817,3.2938972,88.66195,0.99920064,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,50.84972,125.872
69,0.80122477,0.5912577,1.7782246,1.0033729,1.0033729,-0.71820885,5.8770296e-05,-0.80122477,-0.77886873,9.284739e-05,0.074471384,-0.013984011,0.005237775,-0.010319393,1.0,0.07070707,1.0,0.05119738,1.0,-0.0053197634,-7.377759,0.5912577,-4.2668962,10.096041,6.985178,4.2182817,3.2938972,88.66195,0.9993754,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,54.431328,126.632
70,0.9300395,0.5912577,1.7782246,1.0033729,1.0033729,0.80164355,5.8770296e-05,0.9300395,-0.77886873,9.284739e-05,0.074471384,0.016232252,0.005237775,-0.010319393,1.0,0.09090909,1.0,0.05119738,1.0,-0.0053197634,-7.6009026,0.5912577,-4.2668962,10.319184,6.985178,4.2182817,3.2938972,88.66195,0.9995003,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,57.77372,126.642
71,0.65012753,0.5912577,1.7782246,1.0033729,1.0033729,-0.6052879,5.8770296e-05,-0.65012753,-0.77886873,9.284739e-05,0.074471384,-0.011346865,0.005237775,-0.010319393,1.0,0.116161615,1.0,0.05119738,1.0,-0.0053197634,-7.824046,0.5912577,-4.2668962,10.542328,6.985178,4.2182817,3.2938972,88.66195,0.99960023,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,61.2157,124.512
72,0.850761,0.5912577,1.7782246,1.0033729,1.0033729,0.7517824,5.8770296e-05,0.850761,-0.77886873,9.284739e-05,0.074471384,0.014848581,0.005237775,-0.010319393,1.0,0.1489899,1.0,0.05119738,1.0,-0.0053197634,-8.055158,0.5912577,-4.2668962,10.773439,6.985178,4.2182817,3.2938972,88.66195,0.99968266,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,64.88557,123.392
73,0.6835038,0.5912577,1.7782246,1.0033729,1.0033729,-0.6315136,5.8770296e-05,-0.6835038,-0.77886873,9.284739e-05,0.074471384,-0.011929392,0.005237775,-0.010319393,1.0,0.1919192,1.0,0.05119738,1.0,-0.0053197634,-8.294049,0.5912577,-4.2668962,11.012331,6.985178,4.2182817,3.2938972,88.66195,0.9997501,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,68.79125,121.762
74,0.9879664,0.5912577,1.7782246,1.0033729,1.0033729,-0.8349084,5.8770296e-05,-0.9879664,-0.77886873,9.284739e-05,0.074471384,-0.017243266,0.005237775,-0.010319393,1.0,0.24242425,1.0,0.05119738,1.0,-0.0053197634,-8.517193,0.5912577,-4.2668962,11.235475,6.985178,4.2182817,3.2938972,88.66195,0.9998,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,72.54257,119.632
75,0.89423966,0.5912577,1.7782246,1.0033729,1.0033729,-0.77973324,5.8770296e-05,-0.89423966,-0.77886873,9.284739e-05,0.074471384,-0.015607426,0.005237775,-0.010319393,1.0,0.30808082,1.0,0.05119738,1.0,-0.0053197634,-8.748305,0.5912577,-4.2668962,11.466587,6.985178,4.2182817,3.2938972,88.66195,0.9998412,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,76.532845,118.122
76,0.997843,0.5912577,1.7782246,1.0033729,1.0033729,0.8403036,5.8770296e-05,0.997843,-0.77886873,9.284739e-05,0.074471384,0.017415646,0.005237775,-0.010319393,1.0,0.3939394,1.0,0.05119738,1.0,-0.0053197634,-8.987197,0.5912577,-4.2668962,11.705479,6.985178,4.2182817,3.2938972,88.66195,0.99987495,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,80.76971,115.372
77,0.30561438,0.5912577,1.7782246,1.0033729,1.0033729,-0.30087915,5.8770296e-05,-0.30561438,-0.77886873,9.284739e-05,0.074471384,-0.0053339773,0.005237775,-0.010319393,1.0,0.4949495,1.0,0.05119738,1.0,-0.0053197634,-9.2103405,0.5912577,-4.2668962,11.928622,6.985178,4.2182817,3.2938972,88.66195,0.9999,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,84.830376,113.492
78,0.38680893,0.5912577,1.7782246,1.0033729,1.0033729,0.37723503,5.8770296e-05,0.38680893,-0.77886873,9.284739e-05,0.074471384,0.0067510894,0.005237775,-0.010319393,1.0,0.6212121,1.0,0.05119738,1.0,-0.0053197634,-9.433484,0.5912577,-4.2668962,12.151766,6.985178,4.2182817,3.2938972,88.66195,0.99992,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,88.99062,109.222
79,0.13100706,0.5912577,1.7782246,1.0033729,1.0033729,0.13063264,5.8770296e-05,0.13100706,-0.77886873,9.284739e-05,0.074471384,0.0022865045,0.005237775,-0.010319393,1.0,0.7979798,1.0,0.05119738,1.0,-0.0053197634,-9.680344,0.5912577,-4.2668962,12.398625,6.985178,4.2182817,3.2938972,88.66195,0.99993753,0.9861688,0.6400579,0.50084186,1.0,1.1338555e-05,0.090061456,0.7971991,93.70905,106.582
80,0.7451333,0.5491319,1.7782246,1.0039288,1.0039288,0.6780698,6.8435584e-05,0.7451333,-0.77886873,9.284739e-05,0.06420768,0.013005029,0.005237775,-0.009584159,0.27451035,0.005808081,1.0,0.06075437,1.0,-0.0053197634,-5.7525725,0.5491319,-3.6788292,8.470854,6.397111,4.2182817,3.2938972,88.66195,0.9968354,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,33.09209,121.851
81,0.85091937,0.5491319,1.7782246,1.0039288,1.0039288,-0.75188684,6.8435584e-05,-0.85091937,-0.77886873,9.284739e-05,0.06420768,-0.014851345,0.005237775,-0.009584159,0.27451035,0.01010101,1.0,0.06075437,1.0,-0.0053197634,-5.9914646,0.5491319,-3.6788292,8.709746,6.397111,4.2182817,3.2938972,88.66195,0.9975062,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,35.897648,124.001
82,0.4677718,0.5491319,1.7782246,1.0039288,1.0039288,-0.45089856,6.8435584e-05,-0.4677718,-0.77886873,9.284739e-05,0.06420768,-0.008164158,0.005237775,-0.009584159,0.27451035,0.015151516,1.0,0.06075437,1.0,-0.0053197634,-6.214608,0.5491319,-3.6788292,8.93289,6.397111,4.2182817,3.2938972,88.66195,0.998004,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,38.621353,126.661
83,0.993882,0.5491319,1.7782246,1.0039288,1.0039288,0.83814967,6.8435584e-05,0.993882,-0.77886873,9.284739e-05,0.06420768,0.017346513,0.005237775,-0.009584159,0.27451035,0.021717172,1.0,0.06075437,1.0,-0.0053197634,-6.4457197,0.5491319,-3.6788292,9.164001,6.397111,4.2182817,3.2938972,88.66195,0.99841523,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,41.547302,128.311
84,0.89396966,0.5491319,1.7782246,1.0039288,1.0039288,0.77956414,6.8435584e-05,0.89396966,-0.77886873,9.284739e-05,0.06420768,0.015602713,0.005237775,-0.009584159,0.27451035,0.030303031,1.0,0.06075437,1.0,-0.0053197634,-6.684612,0.5491319,-3.6788292,9.402893,6.397111,4.2182817,3.2938972,88.66195,0.9987515,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,44.684036,128.831
85,0.82687956,0.5491319,1.7782246,1.0039288,1.0039288,0.7358219,6.8435584e-05,0.82687956,-0.77886873,9.284739e-05,0.06420768,0.014431771,0.005237775,-0.009584159,0.27451035,0.04040404,1.0,0.06075437,1.0,-0.0053197634,-6.9077554,0.5491319,-3.6788292,9.626038,6.397111,4.2182817,3.2938972,88.66195,0.99900097,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,47.717083,127.581
86,0.34653634,0.5491319,1.7782246,1.0039288,1.0039288,-0.33964208,6.8435584e-05,-0.34653634,-0.77886873,9.284739e-05,0.06420768,-0.0060482,0.005237775,-0.009584159,0.27451035,0.053030305,1.0,0.06075437,1.0,-0.0053197634,-7.130899,0.5491319,-3.6788292,9.84918,6.397111,4.2182817,3.2938972,88.66195,0.99920064,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,50.84972,125.211
87,0.80122477,0.5491319,1.7782246,1.0039288,1.0039288,-0.71820885,6.8435584e-05,-0.80122477,-0.77886873,9.284739e-05,0.06420768,-0.013984011,0.005237775,-0.009584159,0.27451035,0.07070707,1.0,0.06075437,1.0,-0.0053197634,-7.377759,0.5491319,-3.6788292,10.096041,6.397111,4.2182817,3.2938972,88.66195,0.9993754,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,54.431328,122.211
88,0.9300395,0.5491319,1.7782246,1.0039288,1.0039288,0.80164355,6.8435584e-05,0.9300395,-0.77886873,9.284739e-05,0.06420768,0.016232252,0.005237775,-0.009584159,0.27451035,0.09090909,1.0,0.06075437,1.0,-0.0053197634,-7.6009026,0.5491319,-3.6788292,10.319184,6.397111,4.2182817,3.2938972,88.66195,0.9995003,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,57.77372,122.101
89,0.65012753,0.5491319,1.7782246,1.0039288,1.0039288,-0.6052879,6.8435584e-05,-0.65012753,-0.77886873,9.284739e-05,0.06420768,-0.011346865,0.005237775,-0.009584159,0.27451035,0.116161615,1.0,0.06075437,1.0,-0.0053197634,-7.824046,0.5491319,-3.6788292,10.542328,6.397111,4.2182817,3.2938972,88.66195,0.99960023,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,61.2157,120.981
90,0.850761,0.5491319,1.7782246,1.0039288,1.0039288,0.7517824,6.8435584e-05,0.850761,-0.77886873,9.284739e-05,0.06420768,0.014848581,0.005237775,-0.009584159,0.27451035,0.1489899,1.0,0.06075437,1.0,-0.0053197634,-8.055158,0.5491319,-3.6788292,10.773439,6.397111,4.2182817,3.2938972,88.66195,0.99968266,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,64.88557,119.111
91,0.6835038,0.5491319,1.7782246,1.0039288,1.0039288,-0.6315136,6.8435584e-05,-0.6835038,-0.77886873,9.284739e-05,0.06420768,-0.011929392,0.005237775,-0.009584159,0.27451035,0.1919192,1.0,0.06075437,1.0,-0.0053197634,-8.294049,0.5491319,-3.6788292,11.012331,6.397111,4.2182817,3.2938972,88.66195,0.9997501,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,68.79125,117.741
92,0.9879664,0.5491319,1.7782246,1.0039288,1.0039288,-0.8349084,6.8435584e-05,-0.9879664,-0.77886873,9.284739e-05,0.06420768,-0.017243266,0.005237775,-0.009584159,0.27451035,0.24242425,1.0,0.06075437,1.0,-0.0053197634,-8.517193,0.5491319,-3.6788292,11.235475,6.397111,4.2182817,3.2938972,88.66195,0.9998,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,72.54257,116.241
93,0.89423966,0.5491319,1.7782246,1.0039288,1.0039288,-0.77973324,6.8435584e-05,-0.89423966,-0.77886873,9.284739e-05,0.06420768,-0.015607426,0.005237775,-0.009584159,0.27451035,0.30808082,1.0,0.06075437,1.0,-0.0053197634,-8.748305,0.5491319,-3.6788292,11.466587,6.397111,4.2182817,3.2938972,88.66195,0.9998412,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,76.532845,114.751
94,0.997843,0.5491319,1.7782246,1.0039288,1.0039288,0.8403036,6.8435584e-05,0.997843,-0.77886873,9.284739e-05,0.06420768,0.017415646,0.005237775,-0.009584159,0.27451035,0.3939394,1.0,0.06075437,1.0,-0.0053197634,-8.987197,0.5491319,-3.6788292,11.705479,6.397111,4.2182817,3.2938972,88.66195,0.99987495,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,80.76971,112.251
95,0.30561438,0.5491319,1.7782246,1.0039288,1.0039288,-0.30087915,6.8435584e-05,-0.30561438,-0.77886873,9.284739e-05,0.06420768,-0.0053339773,0.005237775,-0.009584159,0.27451035,0.4949495,1.0,0.06075437,1.0,-0.0053197634,-9.2103405,0.5491319,-3.6788292,11.928622,6.397111,4.2182817,3.2938972,88.66195,0.9999,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,84.830376,108.991
96,0.38680893,0.5491319,1.7782246,1.0039288,1.0039288,0.37723503,6.8435584e-05,0.38680893,-0.77886873,9.284739e-05,0.06420768,0.0067510894,0.005237775,-0.009584159,0.27451035,0.6212121,1.0,0.06075437,1.0,-0.0053197634,-9.433484,0.5491319,-3.6788292,12.151766,6.397111,4.2182817,3.2938972,88.66195,0.99992,0.9753694,0.6400579,0.50098026,1.0,1.5374633e-05,0.090061456,0.7971991,88.99062,106.111
97,0.85091937,0.5235573,1.7782246,1.0042663,1.0042664,-0.75188684,7.430338e-05,-0.85091937,-0.5966476,9.284739e-05,0.074471384,-0.014851345,0.005237775,-0.009137799,1.0,0.01010101,1.0,0.066556394,1.0,-0.0053197634,-5.9914646,0.5235573,-4.2668962,8.709746,6.985178,5.7182817,3.2938972,174.6056,0.9975062,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,35.897648,127.564
98,0.4677718,0.5235573,1.7782246,1.0042663,1.0042664,-0.45089856,7.430338e-05,-0.4677718,-0.5966476,9.284739e-05,0.074471384,-0.008164158,0.005237775,-0.009137799,1.0,0.015151516,1.0,0.066556394,1.0,-0.0053197634,-6.214608,0.5235573,-4.2668962,8.93289,6.985178,5.7182817,3.2938972,174.6056,0.998004,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,38.621353,128.454
99,0.993882,0.5235573,1.7782246,1.0042663,1.0042664,0.83814967,7.430338e-05,0.993882,-0.5966476,9.284739e-05,0.074471384,0.017346513,0.005237775,-0.009137799,1.0,0.021717172,1.0,0.066556394,1.0,-0.0053197634,-6.4457197,0.5235573,-4.2668962,9.164001,6.985178,5.7182817,3.2938972,174.6056,0.99841523,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,41.547302,129.354
100,0.89396966,0.5235573,1.7782246,1.0042663,1.0042664,0.77956414,7.430338e-05,0.89396966,-0.5966476,9.284739e-05,0.074471384,0.015602713,0.005237775,-0.009137799,1.0,0.030303031,1.0,0.066556394,1.0,-0.0053197634,-6.684612,0.5235573,-4.2668962,9.402893,6.985178,5.7182817,3.2938972,174.6056,0.9987515,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,44.684036,129.494
101,0.82687956,0.5235573,1.7782246,1.0042663,1.0042664,0.7358219,7.430338e-05,0.82687956,-0.5966476,9.284739e-05,0.074471384,0.014431771,0.005237775,-0.009137799,1.0,0.04040404,1.0,0.066556394,1.0,-0.0053197634,-6.9077554,0.5235573,-4.2668962,9.626038,6.985178,5.7182817,3.2938972,174.6056,0.99900097,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,47.717083,129.004
102,0.34653634,0.5235573,1.7782246,1.0042663,1.0042664,-0.33964208,7.430338e-05,-0.34653634,-0.5966476,9.284739e-05,0.074471384,-0.0060482,0.005237775,-0.009137799,1.0,0.053030305,1.0,0.066556394,1.0,-0.0053197634,-7.130899,0.5235573,-4.2668962,9.84918,6.985178,5.7182817,3.2938972,174.6056,0.99920064,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,50.84972,127.634
103,0.80122477,0.5235573,1.7782246,1.0042663,1.0042664,-0.71820885,7.430338e-05,-0.80122477,-0.5966476,9.284739e-05,0.074471384,-0.013984011,0.005237775,-0.009137799,1.0,0.07070707,1.0,0.066556394,1.0,-0.0053197634,-7.377759,0.5235573,-4.2668962,10.096041,6.985178,5.7182817,3.2938972,174.6056,0.9993754,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,54.431328,126.514
104,0.9300395,0.5235573,1.7782246,1.0042663,1.0042664,0.80164355,7.430338e-05,0.9300395,-0.5966476,9.284739e-05,0.074471384,0.016232252,0.005237775,-0.009137799,1.0,0.09090909,1.0,0.066556394,1.0,-0.0053197634,-7.6009026,0.5235573,-4.2668962,10.319184,6.985178,5.7182817,3.2938972,174.6056,0.9995003,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,57.77372,125.524
105,0.65012753,0.5235573,1.7782246,1.0042663,1.0042664,-0.6052879,7.430338e-05,-0.65012753,-0.5966476,9.284739e-05,0.074471384,-0.011346865,0.005237775,-0.009137799,1.0,0.116161615,1.0,0.066556394,1.0,-0.0053197634,-7.824046,0.5235573,-4.2668962,10.542328,6.985178,5.7182817,3.2938972,174.6056,0.99960023,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,61.2157,124.024
106,0.850761,0.5235573,1.7782246,1.0042663,1.0042664,0.7517824,7.430338e-05,0.850761,-0.5966476,9.284739e-05,0.074471384,0.014848581,0.005237775,-0.009137799,1.0,0.1489899,1.0,0.066556394,1.0,-0.0053197634,-8.055158,0.5235573,-4.2668962,10.773439,6.985178,5.7182817,3.2938972,174.6056,0.99968266,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,64.88557,121.514
107,0.6835038,0.5235573,1.7782246,1.0042663,1.0042664,-0.6315136,7.430338e-05,-0.6835038,-0.5966476,9.284739e-05,0.074471384,-0.011929392,0.005237775,-0.009137799,1.0,0.1919192,1.0,0.066556394,1.0,-0.0053197634,-8.294049,0.5235573,-4.2668962,11.012331,6.985178,5.7182817,3.2938972,174.6056,0.9997501,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,68.79125,120.264
108,0.9879664,0.5235573,1.7782246,1.0042663,1.0042664,-0.8349084,7.430338e-05,-0.9879664,-0.5966476,9.284739e-05,0.074471384,-0.017243266,0.005237775,-0.009137799,1.0,0.24242425,1.0,0.066556394,1.0,-0.0053197634,-8.517193,0.5235573,-4.2668962,11.235475,6.985178,5.7182817,3.2938972,174.6056,0.9998,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,72.54257,118.134
109,0.89423966,0.5235573,1.7782246,1.0042663,1.0042664,-0.77973324,7.430338e-05,-0.89423966,-0.5966476,9.284739e-05,0.074471384,-0.015607426,0.005237775,-0.009137799,1.0,0.30808082,1.0,0.066556394,1.0,-0.0053197634,-8.748305,0.5235573,-4.2668962,11.466587,6.985178,5.7182817,3.2938972,174.6056,0.9998412,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,76.532845,116.134
110,0.997843,0.5235573,1.7782246,1.0042663,1.0042664,0.8403036,7.430338e-05,0.997843,-0.5966476,9.284739e-05,0.074471384,0.017415646,0.005237775,-0.009137799,1.0,0.3939394,1.0,0.066556394,1.0,-0.0053197634,-8.987197,0.5235573,-4.2668962,11.705479,6.985178,5.7182817,3.2938972,174.6056,0.99987495,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,80.76971,114.634
111,0.30561438,0.5235573,1.7782246,1.0042663,1.0042664,-0.30087915,7.430338e-05,-0.30561438,-0.5966476,9.284739e-05,0.074471384,-0.0053339773,0.005237775,-0.009137799,1.0,0.4949495,1.0,0.066556394,1.0,-0.0053197634,-9.2103405,0.5235573,-4.2668962,11.928622,6.985178,5.7182817,3.2938972,174.6056,0.9999,0.9861688,0.6400579,0.5010643,1.0,1.8124127e-05,0.090061456,0.40872642,84.830376,110.224
