,frequency_ln,free_stream_velocity_ln,chord_length_radian,suction_side_displacement_thickness_radian,chord_length_sigmoid,suction_side_displacement_thickness_sigmoid,suction_side_displacement_thickness_tanh,chord_length_tanh,suction_side_displacement_thickness_zscore,angle_of_attack_zscore,free_stream_velocity_adde,suction_side_displacement_thickness_adde,chord_length_adde,suction_side_displacement_thickness_sin,frequency_sin,chord_length_sin,chord_length_degree,angle_of_attack_degree,frequency_degree,chord_length_relu,frequency_relu,angle_of_attack_relu,scaled_sound_pressure_level
99,6.4457197,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,0.993882,0.3001024,17.463753,171.88733,36096.34,0.3048,630.0,3.0,129.354
100,6.684612,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,0.89396966,0.3001024,17.463753,171.88733,45836.62,0.3048,800.0,3.0,129.494
101,6.9077554,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,0.82687956,0.3001024,17.463753,171.88733,57295.777,0.3048,1000.0,3.0,129.004
102,7.130899,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,-0.34653634,0.3001024,17.463753,171.88733,71619.72,0.3048,1250.0,3.0,127.634
103,7.377759,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,-0.80122477,0.3001024,17.463753,171.88733,91673.24,0.3048,1600.0,3.0,126.514
104,7.6009026,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,0.9300395,0.3001024,17.463753,171.88733,114591.555,0.3048,2000.0,3.0,125.524
105,7.824046,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,-0.65012753,0.3001024,17.463753,171.88733,143239.44,0.3048,2500.0,3.0,124.024
106,8.055158,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,0.850761,0.3001024,17.463753,171.88733,180481.7,0.3048,3150.0,3.0,121.514
107,8.294049,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,-0.6835038,0.3001024,17.463753,171.88733,229183.11,0.3048,4000.0,3.0,120.264
108,8.517193,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,-0.9879664,0.3001024,17.463753,171.88733,286478.88,0.3048,5000.0,3.0,118.134
109,8.748305,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,-0.89423966,0.3001024,17.463753,171.88733,360963.4,0.3048,6300.0,3.0,116.134
110,8.987197,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,0.997843,0.3001024,17.463753,171.88733,458366.22,0.3048,8000.0,3.0,114.634
111,9.2103405,4.2668962,0.0053197634,7.430338e-05,0.57561547,0.5010643,0.004257244,0.2956991,-0.5235573,-0.63931715,74.01829,2.722539,3.0230818,0.004257257,-0.30561438,0.3001024,17.463753,171.88733,572957.75,0.3048,10000.0,3.0,110.224
112,5.9914646,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,-0.85091937,0.3001024,17.463753,171.88733,22918.31,0.3048,400.0,3.0,126.159
113,6.214608,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,-0.4677718,0.3001024,17.463753,171.88733,28647.889,0.3048,500.0,3.0,128.179
114,6.4457197,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,0.993882,0.3001024,17.463753,171.88733,36096.34,0.3048,630.0,3.0,129.569
115,6.684612,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,0.89396966,0.3001024,17.463753,171.88733,45836.62,0.3048,800.0,3.0,129.949
116,6.9077554,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,0.82687956,0.3001024,17.463753,171.88733,57295.777,0.3048,1000.0,3.0,129.329
117,7.130899,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,-0.34653634,0.3001024,17.463753,171.88733,71619.72,0.3048,1250.0,3.0,127.329
118,7.377759,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,-0.80122477,0.3001024,17.463753,171.88733,91673.24,0.3048,1600.0,3.0,124.439
119,7.6009026,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,0.9300395,0.3001024,17.463753,171.88733,114591.555,0.3048,2000.0,3.0,123.069
120,7.824046,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,-0.65012753,0.3001024,17.463753,171.88733,143239.44,0.3048,2500.0,3.0,122.439
121,8.055158,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,0.850761,0.3001024,17.463753,171.88733,180481.7,0.3048,3150.0,3.0,120.189
122,8.294049,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,-0.6835038,0.3001024,17.463753,171.88733,229183.11,0.3048,4000.0,3.0,118.689
123,8.517193,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,-0.9879664,0.3001024,17.463753,171.88733,286478.88,0.3048,5000.0,3.0,117.309
124,8.748305,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,-0.89423966,0.3001024,17.463753,171.88733,360963.4,0.3048,6300.0,3.0,115.679
125,8.987197,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,0.997843,0.3001024,17.463753,171.88733,458366.22,0.3048,8000.0,3.0,113.799
126,9.2103405,4.016383,0.0053197634,7.897476e-05,0.57561547,0.50113124,0.0045248894,0.2956991,-0.50319725,-0.63931715,58.21828,2.7228067,3.0230818,0.004524905,-0.30561438,0.3001024,17.463753,171.88733,572957.75,0.3048,10000.0,3.0,112.169
127,5.7525725,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,0.7451333,0.3001024,17.463753,171.88733,18048.17,0.3048,315.0,3.0,123.312
128,5.9914646,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,-0.85091937,0.3001024,17.463753,171.88733,22918.31,0.3048,400.0,3.0,125.472
129,6.214608,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,-0.4677718,0.3001024,17.463753,171.88733,28647.889,0.3048,500.0,3.0,127.632
130,6.4457197,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,0.993882,0.3001024,17.463753,171.88733,36096.34,0.3048,630.0,3.0,129.292
131,6.684612,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,0.89396966,0.3001024,17.463753,171.88733,45836.62,0.3048,800.0,3.0,129.552
132,6.9077554,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,0.82687956,0.3001024,17.463753,171.88733,57295.777,0.3048,1000.0,3.0,128.312
133,7.130899,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,-0.34653634,0.3001024,17.463753,171.88733,71619.72,0.3048,1250.0,3.0,125.802
134,7.377759,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,-0.80122477,0.3001024,17.463753,171.88733,91673.24,0.3048,1600.0,3.0,122.782
135,7.6009026,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,0.9300395,0.3001024,17.463753,171.88733,114591.555,0.3048,2000.0,3.0,120.532
136,7.824046,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,-0.65012753,0.3001024,17.463753,171.88733,143239.44,0.3048,2500.0,3.0,120.162
137,8.055158,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,0.850761,0.3001024,17.463753,171.88733,180481.7,0.3048,3150.0,3.0,118.922
138,8.294049,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,-0.6835038,0.3001024,17.463753,171.88733,229183.11,0.3048,4000.0,3.0,116.792
139,8.517193,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,-0.9879664,0.3001024,17.463753,171.88733,286478.88,0.3048,5000.0,3.0,115.792
140,8.748305,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,-0.89423966,0.3001024,17.463753,171.88733,360963.4,0.3048,6300.0,3.0,114.042
141,8.987197,3.6788292,0.0053197634,8.652313e-05,0.57561547,0.50123936,0.0049573695,0.2956991,-0.47029793,-0.63931715,42.31828,2.7232392,3.0230818,0.0049573896,0.997843,0.3001024,17.463753,171.88733,458366.22,0.3048,8000.0,3.0,110.652
142,5.7525725,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,0.7451333,0.3001024,17.463753,171.88733,18048.17,0.3048,315.0,3.0,123.118
143,5.9914646,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,-0.85091937,0.3001024,17.463753,171.88733,22918.31,0.3048,400.0,3.0,125.398
144,6.214608,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,-0.4677718,0.3001024,17.463753,171.88733,28647.889,0.3048,500.0,3.0,127.548
145,6.4457197,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,0.993882,0.3001024,17.463753,171.88733,36096.34,0.3048,630.0,3.0,128.698
146,6.684612,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,0.89396966,0.3001024,17.463753,171.88733,45836.62,0.3048,800.0,3.0,128.708
147,6.9077554,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,0.82687956,0.3001024,17.463753,171.88733,57295.777,0.3048,1000.0,3.0,126.838
148,7.130899,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,-0.34653634,0.3001024,17.463753,171.88733,71619.72,0.3048,1250.0,3.0,124.838
149,7.377759,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,-0.80122477,0.3001024,17.463753,171.88733,91673.24,0.3048,1600.0,3.0,122.088
150,7.6009026,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,0.9300395,0.3001024,17.463753,171.88733,114591.555,0.3048,2000.0,3.0,120.088
151,7.824046,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,-0.65012753,0.3001024,17.463753,171.88733,143239.44,0.3048,2500.0,3.0,119.598
152,8.055158,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,0.850761,0.3001024,17.463753,171.88733,180481.7,0.3048,3150.0,3.0,118.108
153,8.294049,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,-0.6835038,0.3001024,17.463753,171.88733,229183.11,0.3048,4000.0,3.0,115.608
154,8.517193,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,-0.9879664,0.3001024,17.463753,171.88733,286478.88,0.3048,5000.0,3.0,113.858
155,8.748305,3.4563167,0.0053197634,9.241763e-05,0.57561547,0.5013238,0.005295091,0.2956991,-0.44460696,-0.63931715,34.41828,2.7235768,3.0230818,0.0052951155,-0.89423966,0.3001024,17.463753,171.88733,360963.4,0.3048,6300.0,3.0,109.718
156,5.521461,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.970528,0.3001024,17.463753,229.1831,14323.944,0.3048,250.0,4.0,126.395
157,5.7525725,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,0.7451333,0.3001024,17.463753,229.1831,18048.17,0.3048,315.0,4.0,128.175
158,5.9914646,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.85091937,0.3001024,17.463753,229.1831,22918.31,0.3048,400.0,4.0,129.575
159,6.214608,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.4677718,0.3001024,17.463753,229.1831,28647.889,0.3048,500.0,4.0,130.715
160,6.4457197,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,0.993882,0.3001024,17.463753,229.1831,36096.34,0.3048,630.0,4.0,131.615
161,6.684612,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,0.89396966,0.3001024,17.463753,229.1831,45836.62,0.3048,800.0,4.0,131.755
162,6.9077554,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,0.82687956,0.3001024,17.463753,229.1831,57295.777,0.3048,1000.0,4.0,131.015
163,7.130899,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.34653634,0.3001024,17.463753,229.1831,71619.72,0.3048,1250.0,4.0,129.395
164,7.377759,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.80122477,0.3001024,17.463753,229.1831,91673.24,0.3048,1600.0,4.0,126.645
165,7.6009026,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,0.9300395,0.3001024,17.463753,229.1831,114591.555,0.3048,2000.0,4.0,124.395
166,7.824046,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.65012753,0.3001024,17.463753,229.1831,143239.44,0.3048,2500.0,4.0,123.775
167,8.055158,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,0.850761,0.3001024,17.463753,229.1831,180481.7,0.3048,3150.0,4.0,121.775
168,8.294049,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.6835038,0.3001024,17.463753,229.1831,229183.11,0.3048,4000.0,4.0,119.535
169,8.517193,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.9879664,0.3001024,17.463753,229.1831,286478.88,0.3048,5000.0,4.0,117.785
170,8.748305,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.89423966,0.3001024,17.463753,229.1831,360963.4,0.3048,6300.0,4.0,116.165
171,8.987197,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,0.997843,0.3001024,17.463753,229.1831,458366.22,0.3048,8000.0,4.0,113.665
172,9.2103405,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,-0.30561438,0.3001024,17.463753,229.1831,572957.75,0.3048,10000.0,4.0,110.905
173,9.433484,4.2668962,0.0053197634,8.687778e-05,0.57561547,0.5012444,0.0049776887,0.2956991,-0.4687522,-0.47028857,74.01829,2.7232594,3.0230818,0.0049777096,0.38680893,0.3001024,17.463753,229.1831,716197.2,0.3048,12500.0,4.0,107.405
174,5.521461,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,-0.970528,0.3001024,17.463753,229.1831,14323.944,0.3048,250.0,4.0,123.543
175,5.7525725,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,0.7451333,0.3001024,17.463753,229.1831,18048.17,0.3048,315.0,4.0,126.843
176,5.9914646,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,-0.85091937,0.3001024,17.463753,229.1831,22918.31,0.3048,400.0,4.0,128.633
177,6.214608,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,-0.4677718,0.3001024,17.463753,229.1831,28647.889,0.3048,500.0,4.0,130.173
178,6.4457197,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,0.993882,0.3001024,17.463753,229.1831,36096.34,0.3048,630.0,4.0,131.073
179,6.684612,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,0.89396966,0.3001024,17.463753,229.1831,45836.62,0.3048,800.0,4.0,130.723
180,6.9077554,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,0.82687956,0.3001024,17.463753,229.1831,57295.777,0.3048,1000.0,4.0,128.723
181,7.130899,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,-0.34653634,0.3001024,17.463753,229.1831,71619.72,0.3048,1250.0,4.0,126.343
182,7.377759,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,-0.80122477,0.3001024,17.463753,229.1831,91673.24,0.3048,1600.0,4.0,123.213
183,7.6009026,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,0.9300395,0.3001024,17.463753,229.1831,114591.555,0.3048,2000.0,4.0,120.963
184,7.824046,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,-0.65012753,0.3001024,17.463753,229.1831,143239.44,0.3048,2500.0,4.0,120.233
185,8.055158,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,0.850761,0.3001024,17.463753,229.1831,180481.7,0.3048,3150.0,4.0,118.743
186,8.294049,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,-0.6835038,0.3001024,17.463753,229.1831,229183.11,0.3048,4000.0,4.0,115.863
187,8.517193,3.6788292,0.0053197634,0.00010116556,0.57561547,0.50144905,0.0057962947,0.2956991,-0.4064794,-0.47028857,42.31828,2.7240782,3.0230818,0.0057963273,-0.9879664,0.3001024,17.463753,229.1831,286478.88,0.3048,5000.0,4.0,113.733
188,7.130899,4.2668962,0.0039898227,3.741026e-05,0.5569024,0.5005359,0.0021434466,0.22469945,-0.6843547,-1.146403,74.01829,2.7204251,2.9468818,0.0021434485,-0.34653634,0.22661416,13.097815,0.0,71619.72,0.2286,1250.0,0.0,128.144
189,7.377759,4.2668962,0.0039898227,3.741026e-05,0.5569024,0.5005359,0.0021434466,0.22469945,-0.6843547,-1.146403,74.01829,2.7204251,2.9468818,0.0021434485,-0.80122477,0.22661416,13.097815,0.0,91673.24,0.2286,1600.0,0.0,129.134
190,7.6009026,4.2668962,0.0039898227,3.741026e-05,0.5569024,0.5005359,0.0021434466,0.22469945,-0.6843547,-1.146403,74.01829,2.7204251,2.9468818,0.0021434485,0.9300395,0.22661416,13.097815,0.0,114591.555,0.2286,2000.0,0.0,128.244
191,7.824046,4.2668962,0.0039898227,3.741026e-05,0.5569024,0.5005359,0.0021434466,0.22469945,-0.6843547,-1.146403,74.01829,2.7204251,2.9468818,0.0021434485,-0.65012753,0.22661416,13.097815,0.0,143239.44,0.2286,2500.0,0.0,128.354
192,8.055158,4.2668962,0.0039898227,3.741026e-05,0.5569024,0.5005359,0.0021434466,0.22469945,-0.6843547,-1.146403,74.01829,2.7204251,2.9468818,0.0021434485,0.850761,0.22661416,13.097815,0.0,180481.7,0.2286,3150.0,0.0,127.834
