,(frequency_ln_square*suction_side_displacement_thickness_sin),((frequency_ln_square*suction_side_displacement_thickness_sin)*(chord_length_radian_negative+chord_length_sigmoid_adde)),(suction_side_displacement_thickness_sin_sigmoid_radian*frequency_ln_sigmoid),((chord_length_radian_negative*frequency_degree)*(suction_side_displacement_thickness_radian_sin+free_stream_velocity_ln_adde)),((chord_length_radian_negative*frequency_degree)*free_stream_velocity_adde),((chord_length_sin_radian*frequency_relu)*angle_of_attack_relu_adde),((suction_side_displacement_thickness_zscore_abs+suction_side_displacement_thickness_zscore)+chord_length_sin_square_zscore),((suction_side_displacement_thickness_zscore_abs+suction_side_displacement_thickness_zscore)+(frequency_relu_mmnorm+suction_side_displacement_thickness_adde)),((suction_side_displacement_thickness_tanh_mmnorm-suction_side_displacement_thickness_sigmoid)+frequency_relu_mmnorm),((frequency_relu_mmnorm*suction_side_displacement_thickness_adde)+chord_length_sin_square_zscore),((chord_length_sin_radian*frequency_relu)-(frequency_relu_mmnorm+suction_side_displacement_thickness_sin)),((frequency_relu_mmnorm*suction_side_displacement_thickness_adde)-(suction_side_displacement_thickness_radian_sin+free_stream_velocity_ln_adde)),((chord_length_sin_radian*frequency_relu)-free_stream_velocity_ln_sigmoid),(frequency_relu_mmnorm_negative-(suction_side_displacement_thickness_tanh_mmnorm-suction_side_displacement_thickness_sigmoid)),(frequency_ln_square*suction_side_displacement_thickness_sin)_recip
127,0.16405039,0.53949237,0.008720592,-614.2076400000001,-4063.0623,9.434588,2.1355133,2.7290473,-0.41679215,2.1513299999999997,1.6391337,-6.3813806,0.67452973,0.41679215,6.0956883
128,0.17795862,0.5852307,0.00872646,-779.9462,-5159.4443,11.980428999999999,2.1355133,2.7333403,-0.41249922,2.1630208,2.0800514,-6.36969,1.1197405,0.41249922,5.6192836999999995
129,0.19146109,0.62963456,0.008730815,-974.9328,-6449.3057,14.975535999999998,2.1355133,2.7383907,-0.4074487,2.1767745,2.5987785,-6.355936,1.643518,0.4074487,5.2229934
130,0.20596616,0.6773355999999999,0.0087344125,-1228.4153,-8126.1245,18.869177,2.1355133,2.7449562999999997,-0.40088308,2.1946545,3.2731237,-6.338056,2.3244287999999997,0.40088308,4.855166400000001
131,0.22151618,0.72847307,0.008737355,-1559.8925,-10318.889000000001,23.960857,2.1355133,2.7535422,-0.3922972,2.2180357,4.1549597,-6.314675,3.2148504,0.3922972,4.514343
132,0.23655216,0.77792007,0.008739537,-1949.8656,-12898.611,29.951072999999997,2.1355133,2.7636432999999996,-0.3821962,2.2455432,5.1924133,-6.287167500000001,4.2624054000000005,0.3821962,4.2273974
133,0.25208187,0.8289907,0.008741283,-2437.3320000000003,-16123.263,37.438843,2.1355133,2.7762694,-0.36956993,2.2799275000000003,6.489231,-6.252783,5.571849299999999,0.36956993,3.9669652
134,0.2698373,0.8873808000000001,0.008742811999999999,-3119.785,-20637.777,47.921715,2.1355133,2.7939463,-0.3518932,2.3280656000000004,8.304775,-6.204644999999999,7.405070299999999,0.3518932,3.7059370000000005
135,0.28640684,0.94187105,0.0087439045,-3899.7312,-25797.222999999998,59.902145,2.1355133,2.8141482000000004,-0.33169115,2.3830805,10.3796835,-6.14963,9.50018,0.33169115,3.4915366000000003
136,0.30347008,0.9979848,0.008744779,-4874.664000000001,-32246.525,74.877686,2.1355133,2.8394008,-0.30643862,2.4518492000000003,12.973319,-6.0808615999999995,12.119067999999999,0.30643862,3.2952178
137,0.32166302,1.0578138000000001,0.0087455,-6142.076999999999,-40630.625,94.34588000000001,2.1355133,2.872229,-0.27361035,2.5412482999999995,16.345043,-5.991462,15.523622,0.27361035,3.1088436
138,0.34102502,1.1214871000000002,0.008746089,-7799.4624,-51594.445,119.80429,2.1355133,2.9151583,-0.23068105,2.6581552000000004,20.754223,-5.8745556,19.97573,0.23068105,2.9323360000000003
139,0.3596218,1.1826441,0.008746526999999999,-9749.328000000001,-64493.05,149.75537,2.1355133,2.9656634,-0.18017599,2.7956924,25.941494,-5.737018,25.213507,0.18017599,2.7806990000000003
140,0.3794031,1.2476965,0.008746887,-12284.153999999999,-81261.25,188.69176000000002,2.1355133,3.03132,-0.11451942,2.9744911,32.684944,-5.5582194000000005,32.022614000000004,0.11451942,2.635719
141,0.40040690000000007,1.316769,0.008747182,-15598.925,-103188.89,239.60858,2.1355133,3.1171787,-0.028660834,3.2083044,41.503304,-5.324406,40.926829999999995,0.028660834,2.4974594
142,0.17522645,0.5762457,0.008722062,-592.8444,-3304.5679,9.434588,2.1355133,2.7293849999999997,-0.41104823,2.1513321,1.638796,-6.1588726,0.6804802,0.41104823,5.706901
143,0.19008219,0.62509996,0.008727931,-752.8183,-4196.2764,11.980428999999999,2.1355133,2.7336779,-0.4067553,2.1630242,2.0797138,-6.1471805999999996,1.1256909,0.4067553,5.260882
144,0.20450452,0.6725289000000001,0.008732287,-941.0229,-5245.3457,14.975535999999998,2.1355133,2.7387283,-0.4017048,2.1767795,2.598441,-6.1334248,1.6494683999999997,0.4017048,4.8898673
145,0.21999776,0.7234795999999999,0.008735885,-1185.6888,-6609.1357,18.869177,2.1355133,2.7452939,-0.39513916,2.1946616000000003,3.272786,-6.115543,2.3303792000000003,0.39513916,4.5455008
146,0.23660713,0.77810085,0.008738828,-1505.6366,-8392.553,23.960857,2.1355133,2.7538798,-0.3865533,2.2180459999999997,4.1546216000000005,-6.092159,3.2208009,0.3865533,4.226415
147,0.25266746,0.83091646,0.00874101,-1882.0458,-10490.691,29.951072999999997,2.1355133,2.7639809,-0.37645227,2.2455568,5.1920757,-6.0646477,4.268356,0.37645227,3.9577712999999997
148,0.26925513,0.88546634,0.008742757,-2352.5571,-13113.364,37.438843,2.1355133,2.776607,-0.36382600000000004,2.2799454,6.4888935,-6.030259,5.5778,0.36382600000000004,3.7139497
149,0.28822017,0.9478343000000001,0.008744286,-3011.2732,-16785.105,47.921715,2.1355133,2.7942839,-0.34614927,2.3280895,8.304438000000001,-5.9821153,7.4110208,0.34614927,3.4695699999999996
150,0.3059185,1.0060366,0.008745379000000001,-3764.0916,-20981.382999999998,59.902145,2.1355133,2.8144857999999995,-0.32594723,2.3831112,10.379346,-5.9270935,9.506131,0.32594723,3.2688444
151,0.32414418,1.0659732,0.008746253,-4705.1143,-26226.729,74.877686,2.1355133,2.8397384,-0.30069470000000004,2.4518883,12.972980499999998,-5.858316,12.125019,0.30069470000000004,3.0850467999999998
152,0.34357658,1.1298781999999998,0.008746975,-5928.4443,-33045.68,94.34588000000001,2.1355133,2.8725667,-0.26786643,2.5412988999999997,16.344706,-5.7689056,15.5295725,0.26786643,2.9105592000000002
153,0.36425763,1.1978893999999998,0.008747565,-7528.183000000001,-41962.765999999996,119.80429,2.1355133,2.9154959,-0.22493713,2.6582197999999995,20.753885,-5.6519847,19.981679999999997,0.22493713,2.7453096
154,0.3841213,1.2632126000000001,0.008748001,-9410.229,-52453.457,149.75537,2.1355133,2.966001,-0.17443207,2.7957745,25.941156,-5.51443,25.219456,0.17443207,2.6033442000000004
155,0.40525025,1.3326968000000001,0.008748361999999999,-11856.889,-66091.36,188.69176000000002,2.1355133,3.0316577000000002,-0.10877550000000001,2.974595,32.684605,-5.3356094,32.028564,0.10877550000000001,2.467611
156,0.1517531,0.4990518,0.008713512,-532.27716,-5640.1934,8.797212,2.1355133,2.7257848,-0.41972938,2.1423902999999997,1.3019408000000001,-6.978388000000001,0.32327490000000003,0.41972938,6.589650999999999
157,0.16472282,0.5417036999999999,0.00872068,-670.6692,-7106.6436,11.084487,2.1355133,2.7290676,-0.41644654,2.1513302000000003,1.6391133000000002,-6.969448,0.6637303000000001,0.41644654,6.0708046
158,0.17868806,0.5876295,0.008726549,-851.6434300000001,-9024.309000000001,14.075539000000001,2.1355133,2.7333605,-0.4121536,2.163021,2.0800311999999996,-6.957757000000001,1.1089411,0.4121536,5.5963445
159,0.19224589,0.63221544,0.008730904,-1064.5543,-11280.386999999999,17.594423000000003,2.1355133,2.738411,-0.40710312,2.1767747,2.5987582000000002,-6.9440029999999995,1.6327186000000002,0.40710312,5.201671599999999
160,0.20681039999999998,0.6801119999999999,0.008734502,-1341.3384,-14213.287,22.168974,2.1355133,2.7449765,-0.40053746,2.1946547,3.2731035,-6.926123,2.3136294,0.40053746,4.8353467000000006
161,0.22242415,0.731459,0.008737443000000001,-1703.2869,-18048.617,28.151077,2.1355133,2.7535625,-0.39195159999999996,2.2180364,4.154939,-6.902742,3.2040509999999998,0.39195159999999996,4.4959145
162,0.23752178,0.78110874,0.008739626,-2129.1086,-22560.772999999997,35.188846999999996,2.1355133,2.7636635,-0.38185057,2.2455439999999998,5.1923933,-6.875234,4.251606,0.38185057,4.21014
163,0.25311515,0.83238876,0.008741371999999999,-2661.3857,-28200.965,43.986059999999995,2.1355133,2.7762897,-0.3692243,2.2799287,6.4892106,-6.840849400000001,5.56105,0.3692243,3.950771
164,0.27094334,0.89101815,0.0087429015,-3406.5737,-36097.234,56.302155000000006,2.1355133,2.7939665000000002,-0.35154754,2.328067,8.304755,-6.7927113,7.394271000000001,0.35154754,3.6908084999999997
165,0.2875808,0.94573164,0.008743994,-4258.2173,-45121.547,70.37769,2.1355133,2.8141685,-0.33134553,2.3830824,10.3796625,-6.7376957,9.489381,0.33134553,3.4772837
166,0.30471396,1.0020754,0.008744868000000001,-5322.7715,-56401.93,87.97211999999999,2.1355133,2.8394209999999998,-0.306093,2.4518516,12.973298,-6.668926700000001,12.108269,0.306093,3.2817662000000003
167,0.32298150000000003,1.0621496000000001,0.008745589,-6706.6924,-71066.44,110.84487,2.1355133,2.8722494,-0.27326469999999997,2.5412513999999997,16.345024,-6.579526400000001,15.512822,0.27326469999999997,3.0961525
168,0.34242287,1.1260841000000001,0.008746179,-8516.435,-90243.09,140.75538999999998,2.1355133,2.9151785,-0.23033543,2.658159,20.754202,-6.462619,19.964931,0.23033543,2.9203656000000002
169,0.36109585,1.1874917,0.008746617,-10645.543,-112803.86,175.94423999999998,2.1355133,2.9656837000000005,-0.17983037,2.7956974999999997,25.941473000000002,-6.325081,25.202707,0.17983037,2.769348
170,0.3809583,1.2528108,0.008746976,-13413.385,-142132.88,221.68974,2.1355133,3.0313404,-0.1141738,2.9744973,32.684925,-6.146281,32.011814,0.1141738,2.6249592
171,0.40204814,1.3221664,0.008747271,-17032.87,-180486.19,281.51077000000004,2.1355133,3.1171990000000003,-0.028315216,3.2083125,41.50328,-5.912465599999999,40.91603,0.028315216,2.4872644
172,0.42226097,1.3886379,0.00874749,-21291.086,-225607.72,351.8885,2.1355133,3.218209,0.07269487,3.4833891,51.877823,-5.637389,51.391582,-0.07269487,2.3682036
173,0.44296947,1.4567393,0.008747666,-26613.855,-282009.62,439.86057,2.1355133,3.3444714999999996,0.1989575,3.8272352,64.84599,-5.293543,64.48601500000001,-0.1989575,2.2574918
174,0.17670992,0.58112425,0.008717069000000001,-487.46752999999995,-3224.6528,8.797212,2.1355133,2.7266035,-0.40580654,2.1423924,1.3011222,-6.390333,0.33407432,0.40580654,5.658992
175,0.19181259,0.63079053,0.008724241,-614.2091,-4063.0623,11.084487,2.1355133,2.7298862999999995,-0.4025237,2.151335,1.6382947,-6.3813906,0.67452973,0.4025237,5.2134222999999995
176,0.20807451,0.68426913,0.008730112,-779.9480599999999,-5159.4443,14.075539000000001,2.1355133,2.7341792999999996,-0.39823076,2.1630292,2.0792127000000002,-6.369696,1.1197405,0.39823076,4.8059707000000005
177,0.22386199999999998,0.7361875,0.008734468,-974.9350599999999,-6449.3057,17.594423000000003,2.1355133,2.7392297,-0.39318025,2.1767871,2.5979395,-6.355938,1.643518,0.39318025,4.4670377
178,0.24082176,0.7919609999999999,0.008738066999999999,-1228.4182,-8126.1245,22.168974,2.1355133,2.7457952000000003,-0.38661462,2.1946726,3.2722847,-6.3380527,2.3244287999999997,0.38661462,4.1524487
179,0.2590033,0.8517524,0.008741011,-1559.8961,-10318.889000000001,28.151077,2.1355133,2.7543812,-0.37802875,2.2180612,4.1541204,-6.3146644,3.2148504,0.37802875,3.8609544999999996
180,0.27658382,0.9095673000000001,0.008743194000000001,-1949.8701,-12898.611,35.188846999999996,2.1355133,2.7644822999999996,-0.36792773,2.245577,5.1915746,-6.2871485,4.2624054000000005,0.36792773,3.6155405
181,0.29474163,0.96928066,0.008744940999999999,-2437.3376,-16123.263,43.986059999999995,2.1355133,2.7771084,-0.35530147,2.2799720000000003,6.4883924,-6.252753299999999,5.571849299999999,0.35530147,3.3928019999999997
182,0.31550178,1.037552,0.00874647,-3119.7922,-20637.777,56.302155000000006,2.1355133,2.7947853,-0.33762473,2.328125,8.303936,-6.2046003,7.405070299999999,0.33762473,3.1695542000000003
183,0.33487538,1.1012635,0.008747564000000001,-3899.7402,-25797.222999999998,70.37769,2.1355133,2.8149872000000005,-0.31742270000000006,2.3831568,10.378844,-6.149568599999999,9.50018,0.31742270000000006,2.9861855999999998
184,0.35482620000000004,1.1668735000000001,0.008748438,-4874.6753,-32246.525,87.97211999999999,2.1355133,2.8402397999999995,-0.29217017,2.4519467,12.972480000000001,-6.0807785999999995,12.119067999999999,0.29217017,2.8182812000000004
185,0.37609798,1.2368273,0.00874916,-6142.0913,-40630.625,110.84487,2.1355133,2.873068,-0.2593419,2.5413735,16.344204,-5.991352,15.523622,0.2593419,2.6588817000000002
186,0.3987366,1.3112761,0.008749749499999999,-7799.4805,-51594.445,140.75538999999998,2.1355133,2.9159973,-0.21641259,2.6583161,20.753384,-5.874409,19.97573,0.21641259,2.5079212
187,0.42048050000000003,1.3827826,0.008750187,-9749.351,-64493.05,175.94423999999998,2.1355133,2.9665023999999995,-0.16590753,2.795896,25.940655,-5.7368293,25.213507,0.16590753,2.3782315
188,0.108993754,0.35653973,0.008729016,-1996.025,-21150.722999999998,13.439060000000001,0.828141,2.7734554,-0.41742903,0.9724059000000002,4.888780000000001,-6.84095,3.9577851,0.41742903,9.174838000000001
189,0.11667074,0.38165265,0.008730543,-2554.9120000000003,-27072.928,17.201995999999998,0.828141,2.7911322,-0.39975226,1.0204942,6.2554099999999995,-6.7928619999999995,5.342092,0.39975226,8.571128999999999
190,0.12383499,0.40508829999999996,0.008731633,-3193.6401,-33841.16,21.502495,0.828141,2.8113341,-0.37955025,1.0754523,7.817273599999999,-6.737903599999999,6.924157000000001,0.37955025,8.075262
191,0.13121270000000002,0.42922223,0.008732506999999999,-3992.05,-42301.445,26.878120000000003,0.828141,2.8365867000000002,-0.35429773,1.14415,9.769603,-6.669206,8.901739,0.35429773,7.621214
192,0.13907887,0.45495399999999997,0.008733227,-5029.9834,-53299.83,33.866432,0.828141,2.869415,-0.32146943,1.2334569,12.307631,-6.5798993,11.472595,0.32146943,7.1901649999999995
193,0.1474505,0.48233923,0.008733816,-6387.2803,-67682.32,43.00499,0.828141,2.9123442,-0.27854013,1.3502428999999998,15.62659,-6.4631133,14.834482999999999,0.27854013,6.7819366
194,0.15549126,0.50864214,0.008734252,-7984.1,-84602.89,53.756240000000005,0.828141,2.9628494,-0.22803509,1.487638,19.531248,-6.325718,18.789648,0.22803509,6.431229599999999
195,0.1640442,0.53662044,0.008734613,-10059.966999999999,-106599.66,67.732864,0.828141,3.028506,-0.16237852,1.6662518,24.607304,-6.1471043,23.93136,0.16237852,6.095918
196,0.1731257,0.5663278,0.008734907,-12774.561000000002,-135364.64,86.00998,0.828141,3.1143646,-0.07651994,1.8998237,31.245222,-5.9135323,30.655136,0.07651994,5.7761497
197,0.18182954,0.59479976,0.008735126,-15968.2,-169205.78,107.51248000000001,0.828141,3.2153747000000004,0.024490148,2.174614,39.05454,-5.638742400000001,38.565464,-0.024490148,5.499656
198,0.19074681,0.62396985,0.008735301,-19960.25,-211507.23,134.3906,0.828141,3.3416371,0.15075278,2.5181022,48.816179999999996,-5.295254,48.45337,-0.15075278,5.2425513
199,0.20086053,0.6570538,0.008735454,-25549.121,-270729.28,172.01996,0.828141,3.5184050000000004,0.32752043,2.9989852999999997,62.482482999999995,-4.8143709999999995,62.296440000000004,-0.32752043,4.978579
200,0.21022739999999998,0.68769467,0.008735563,-31936.4,-338411.56,215.02496000000002,0.828141,3.7204251000000004,0.52954066,3.5485660000000006,78.10112,-4.2647900000000005,78.11709599999999,-0.52954066,4.756754
201,0.07589201,0.2482575,0.008709005,-484.95935,-4192.2397,3.386643,0.828141,2.7263832000000003,-0.46210155,0.8439423,1.2377748,-6.718903500000001,0.26357543,0.46210155,13.176618
202,0.08232615,0.26930484,0.008714866,-615.8214,-5323.4795,4.300498999999999,0.828141,2.7306762000000004,-0.45780859999999995,0.8556215,1.5696709,-6.7072244,0.59976435,0.45780859999999995,12.146809
203,0.08857258400000001,0.28973812,0.008719215,-769.7767299999999,-6654.349,5.3756237,0.828141,2.7357266,-0.45275813,0.8693618000000001,1.9601366999999998,-6.6934843,0.9952806000000001,0.45275813,11.290175
204,0.09528283,0.31168863,0.008722806999999999,-969.9187,-8384.4795,6.773286,0.828141,2.7422922,-0.44619247,0.8872242,2.4677422000000004,-6.675622,1.5094517,0.44619247,10.49507
205,0.102476485,0.3352205,0.008725746,-1231.6428,-10646.958999999999,8.600997999999999,0.828141,2.7508779999999997,-0.43760659999999996,0.91058266,3.131534,-6.6522630000000005,2.1818294999999996,0.43760659999999996,9.758336
206,0.10943235,0.35797447,0.008727925,-1539.5535,-13308.698,10.751247,0.828141,2.7609792,-0.42750558,0.9380632,3.9124656000000004,-6.6247826000000005,2.9728622000000002,0.42750558,9.138066
207,0.11661661,0.38147557,0.008729669,-1924.4418,-16635.871,13.439060000000001,0.828141,2.7736053,-0.41487932,0.9724139,4.8886304,-6.590432000000001,3.9616531999999998,0.41487932,8.575108
208,0.124830514,0.40834486,0.008731197,-2463.2856,-21293.917999999998,17.201995999999998,0.828141,2.7912822,-0.39720255,1.0205048,6.2552605,-6.542341,5.34596,0.39720255,8.010861
209,0.13249582,0.43341956,0.008732287,-3079.107,-26617.396,21.502495,0.828141,2.811484,-0.37700054,1.075466,7.8171234,-6.48738,6.9280252,0.37700054,7.547408
210,0.1403895,0.45924133,0.008733161,-3848.8835,-33271.742,26.878120000000003,0.828141,2.8367367000000003,-0.35174802,1.1441674,9.769453,-6.4186788,8.905607,0.35174802,7.1230397
211,0.14880583,0.48677278,0.008733881,-4849.5933,-41922.4,33.866432,0.828141,2.869565,-0.31891972,1.2334793,12.307481,-6.3293667000000005,11.476463,0.31891972,6.720167
212,0.15776296,0.5160733000000001,0.00873447,-6158.214,-53234.793,43.00499,0.828141,2.9124942000000003,-0.27599043,1.3502715,15.626439000000001,-6.2125745000000006,14.838351000000001,0.27599043,6.3386235
213,0.16636607,0.54421574,0.008734906,-7697.767,-66543.484,53.756240000000005,0.828141,2.9629993,-0.22548538,1.4876744,19.531097,-6.0751715,18.793514000000002,0.22548538,6.010841
214,0.1755172,0.57415086,0.008735266,-9699.187,-83844.8,67.732864,0.828141,3.0286560000000002,-0.15982881,1.6662979,24.607155,-5.896548,23.935226,0.15982881,5.697447299999999
215,0.083892,0.27442703,0.008710057,-460.6527,-3047.2969,3.386643,0.828141,2.726625,-0.45798990000000006,0.8439437,1.2375331,-6.381352400000001,0.27050692,0.45798990000000006,11.920088
216,0.09100439,0.297693,0.008715917,-584.9559,-3869.5833,4.300498999999999,0.828141,2.730918,-0.45369697,0.85562396,1.5694291999999999,-6.3696722999999995,0.60669583,0.45369697,10.9884815
217,0.09790927,0.32028025,0.008720268,-731.1948,-4836.979,5.3756237,0.828141,2.7359684,-0.4486465,0.86936545,1.9598949,-6.355931,1.002212,0.4486465,10.213536999999999
218,0.10532687,0.34454465,0.008723861,-921.3054,-6094.5938,6.773286,0.828141,2.742534,-0.44208083,0.88722944,2.4675004,-6.338067,1.5163832,0.44208083,9.494253
219,0.11327883,0.37055704,0.008726799,-1169.9117,-7739.1665,8.600997999999999,0.828141,2.7511199,-0.43349496,0.91059,3.1312922999999997,-6.314706299999999,2.188761,0.43349496,8.827775
220,0.120967925,0.39570957,0.008728978,-1462.3896,-9673.958,10.751247,0.828141,2.761221,-0.42339393,0.9380729999999999,3.9122237999999996,-6.2872233,2.9797935,0.42339393,8.266653999999999
221,0.1289095,0.42168802,0.008730723000000001,-1827.9869,-12092.447,13.439060000000001,0.828141,2.773847,-0.41076767,0.9724267,4.8883886,-6.2528695999999995,3.9685845,0.41076767,7.757380499999999
222,0.13798925,0.45138964,0.00873225,-2339.8235,-15478.333,17.201995999999998,0.828141,2.7915240000000003,-0.3930909,1.020522,6.255018700000001,-6.204774400000001,5.352891400000001,0.3930909,7.2469410000000005
223,0.14646257,0.47910753,0.0087333415,-2924.7793,-19347.916,21.502495,0.828141,2.8117259,-0.3728889,1.075488,7.8168817,-6.1498084,6.9349566,0.3728889,6.827683
224,0.15518837,0.50765127,0.008734214,-3655.9739,-24184.895,26.878120000000003,0.828141,2.8369784,-0.34763637,1.1441953999999999,9.769211,-6.081101,8.912539,0.34763637,6.443782
225,0.16449188,0.53808486,0.008734935,-4606.5273,-30472.968999999997,33.866432,0.828141,2.8698068,-0.31480807,1.2335153,12.30724,-5.991781,11.483395,0.31480807,6.0793276
226,0.1743932,0.5704739999999999,0.008735524,-5849.5586,-38695.832,43.00499,0.828141,2.912736,-0.27187878,1.3503180000000001,15.626198,-5.874978,14.845282999999998,0.27187878,5.7341685
227,0.18390320000000002,0.60158306,0.00873596,-7311.9478,-48369.79,53.756240000000005,0.828141,2.963241,-0.22137374,1.4877329,19.530857,-5.737563,18.800447,0.22137374,5.4376430000000004
228,0.19401897,0.6346738000000001,0.00873632,-9213.055,-60945.937999999995,67.732864,0.828141,3.0288977999999998,-0.15571716,1.6663724999999998,24.606913,-5.5589237,23.94216,0.15571716,5.154135
229,0.090136126,0.29485276,0.008710878,-444.63007000000005,-2478.4258,3.386643,0.828141,2.7268136000000003,-0.45478073,0.8439448,1.2373444,-6.1588426,0.27645737,0.45478073,11.094331
230,0.097777896,0.31985047,0.00871674,-564.6096,-3147.2075,4.300498999999999,0.828141,2.7311064999999997,-0.4504878,0.85562587,1.5692405,-6.1471615,0.6126463000000001,0.4504878,10.227261
231,0.10519671400000001,0.3441189,0.00872109,-705.762,-3934.0095,5.3756237,0.828141,2.736157,-0.4454373,0.8693683000000001,1.9597061999999998,-6.133419,1.0081625,0.4454373,9.5060005
232,0.11316641,0.3701893,0.008724683,-889.2601300000001,-4956.8516,6.773286,0.828141,2.7427224999999997,-0.43887165,0.8872334999999999,2.4673116000000004,-6.115554,1.5223336,0.43887165,8.836545
233,0.12171023,0.3981378,0.008727621999999999,-1129.2192,-6294.415,8.600997999999999,0.828141,2.7513084,-0.43028578,0.91059566,3.1311035,-6.0921917,2.1947113999999996,0.43028578,8.216236
